date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current,_merge_key
2026-06-09,,Alexander Nikishin,,ASSISTS,0.5,389,-643,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::alexander nikishin
2026-06-09,,Alexander Nikishin,,POINTS,0.5,287,-430,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::alexander nikishin
2026-06-09,,Alexander Nikishin,,SOG,1.5,170,-220,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::alexander nikishin
2026-06-09,,Alexander Nikishin,,SOG,1.5,187,-259,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::alexander nikishin
2026-06-09,,Andrei Svechnikov,,ASSISTS,0.5,145,-188,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::andrei svechnikov
2026-06-09,,Andrei Svechnikov,,ASSISTS,0.5,144,-195,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::andrei svechnikov
2026-06-09,,Andrei Svechnikov,,GOALS,0.5,230,-320,fanduel,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::andrei svechnikov
2026-06-09,,Andrei Svechnikov,,POINTS,0.5,-135,105,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::andrei svechnikov
2026-06-09,,Andrei Svechnikov,,POINTS,0.5,-144,109,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::andrei svechnikov
2026-06-09,,Andrei Svechnikov,,SOG,2.5,-110,-120,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::andrei svechnikov
2026-06-09,,Andrei Svechnikov,,SOG,2.5,100,-130,fanduel,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::andrei svechnikov
2026-06-09,,Andrei Svechnikov,,SOG,2.5,-110,-120,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::andrei svechnikov
2026-06-09,,Brayden McNabb,,ASSISTS,0.5,270,-398,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::brayden mcnabb
2026-06-09,,Brayden McNabb,,POINTS,0.5,223,-317,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::brayden mcnabb
2026-06-09,,Brett Howden,,ASSISTS,0.5,195,-260,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::brett howden
2026-06-09,,Brett Howden,,ASSISTS,0.5,219,-311,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::brett howden
2026-06-09,,Brett Howden,,GOALS,0.5,270,-400,fanduel,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::brett howden
2026-06-09,,Brett Howden,,POINTS,0.5,105,-135,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::brett howden
2026-06-09,,Brett Howden,,POINTS,0.5,102,-135,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::brett howden
2026-06-09,,Brett Howden,,SOG,1.5,-120,-110,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::brett howden
2026-06-09,,Brett Howden,,SOG,1.5,-114,-114,fanduel,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::brett howden
2026-06-09,,Brett Howden,,SOG,1.5,-127,-104,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::brett howden
2026-06-09,,Colton Sissons,,ASSISTS,0.5,437,-759,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::colton sissons
2026-06-09,,Colton Sissons,,POINTS,0.5,283,-422,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::colton sissons
2026-06-09,,Eric Robinson,,POINTS,0.5,271,-402,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::eric robinson
2026-06-09,,Eric Robinson,,SOG,0.5,-238,180,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::eric robinson
2026-06-09,,Eric Robinson,,SOG,0.5,-268,193,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::eric robinson
2026-06-09,,Ivan Barbashev,,ASSISTS,0.5,170,-220,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::ivan barbashev
2026-06-09,,Ivan Barbashev,,ASSISTS,0.5,181,-249,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::ivan barbashev
2026-06-09,,Ivan Barbashev,,POINTS,0.5,105,-135,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::ivan barbashev
2026-06-09,,Ivan Barbashev,,POINTS,0.5,100,-133,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::ivan barbashev
2026-06-09,,Ivan Barbashev,,SOG,1.5,100,-130,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::ivan barbashev
2026-06-09,,Ivan Barbashev,,SOG,1.5,102,-132,fanduel,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::ivan barbashev
2026-06-09,,Ivan Barbashev,,SOG,1.5,-102,-129,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::ivan barbashev
2026-06-09,,Jaccob Slavin,,ASSISTS,0.5,317,-487,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jaccob slavin
2026-06-09,,Jaccob Slavin,,POINTS,0.5,247,-358,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jaccob slavin
2026-06-09,,Jaccob Slavin,,SOG,1.5,150,-195,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jaccob slavin
2026-06-09,,Jaccob Slavin,,SOG,1.5,159,-216,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jaccob slavin
2026-06-09,,Jack Eichel,,ASSISTS,0.5,-140,110,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jack eichel
2026-06-09,,Jack Eichel,,ASSISTS,0.5,-146,110,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jack eichel
2026-06-09,,Jack Eichel,,GOALS,0.5,220,-310,fanduel,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jack eichel
2026-06-09,,Jack Eichel,,POINTS,1.5,175,-230,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jack eichel
2026-06-09,,Jack Eichel,,POINTS,1.5,181,-250,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jack eichel
2026-06-09,,Jack Eichel,,SOG,2.5,-120,-110,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jack eichel
2026-06-09,,Jack Eichel,,SOG,2.5,-114,-114,fanduel,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jack eichel
2026-06-09,,Jack Eichel,,SOG,2.5,-118,-112,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jack eichel
2026-06-09,,Jackson Blake,,ASSISTS,0.5,154,-200,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jackson blake
2026-06-09,,Jackson Blake,,ASSISTS,0.5,160,-217,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jackson blake
2026-06-09,,Jackson Blake,,GOALS,0.5,310,-470,fanduel,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jackson blake
2026-06-09,,Jackson Blake,,POINTS,0.5,-115,-115,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jackson blake
2026-06-09,,Jackson Blake,,POINTS,0.5,-115,-115,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jackson blake
2026-06-09,,Jackson Blake,,SOG,2.5,145,-188,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jackson blake
2026-06-09,,Jackson Blake,,SOG,2.5,154,-205,fanduel,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jackson blake
2026-06-09,,Jackson Blake,,SOG,2.5,152,-205,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jackson blake
2026-06-09,,Jalen Chatfield,,ASSISTS,0.5,287,-430,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jalen chatfield
2026-06-09,,Jalen Chatfield,,POINTS,0.5,228,-325,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jalen chatfield
2026-06-09,,Jalen Chatfield,,SOG,1.5,120,-154,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jalen chatfield
2026-06-09,,Jalen Chatfield,,SOG,1.5,121,-161,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jalen chatfield
2026-06-09,,Jordan Martinook,,ASSISTS,0.5,388,-640,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jordan martinook
2026-06-09,,Jordan Martinook,,POINTS,0.5,226,-323,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jordan martinook
2026-06-09,,Jordan Martinook,,SOG,1.5,-120,-110,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jordan martinook
2026-06-09,,Jordan Martinook,,SOG,1.5,-110,-118,fanduel,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jordan martinook
2026-06-09,,Jordan Martinook,,SOG,1.5,-118,-112,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jordan martinook
2026-06-09,,Jordan Staal,,ASSISTS,0.5,260,-360,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jordan staal
2026-06-09,,Jordan Staal,,ASSISTS,0.5,287,-431,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jordan staal
2026-06-09,,Jordan Staal,,POINTS,0.5,145,-188,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jordan staal
2026-06-09,,Jordan Staal,,POINTS,0.5,145,-196,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jordan staal
2026-06-09,,Jordan Staal,,SOG,1.5,-105,-125,draftkings,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jordan staal
2026-06-09,,Jordan Staal,,SOG,1.5,-107,-123,pinnacle,2026-06-09T17:09:21Z,2026-06-09T17:09:21Z,True,name::jordan staal
