event_id,commence_time,home,away,bookmaker_key,bookmaker,book_last_update,market,outcome_name,outcome_price,outcome_point,date
64f4fd5f7454c1585d209d91e36902eb,2026-06-03T00:10:00Z,Carolina Hurricanes,Vegas Golden Knights,fanduel,FanDuel,,h2h,Carolina Hurricanes,-156,,2026-06-02
64f4fd5f7454c1585d209d91e36902eb,2026-06-03T00:10:00Z,Carolina Hurricanes,Vegas Golden Knights,fanduel,FanDuel,,h2h,Vegas Golden Knights,130,,2026-06-02
64f4fd5f7454c1585d209d91e36902eb,2026-06-03T00:10:00Z,Carolina Hurricanes,Vegas Golden Knights,fanduel,FanDuel,,spreads,Carolina Hurricanes,158,-1.5,2026-06-02
64f4fd5f7454c1585d209d91e36902eb,2026-06-03T00:10:00Z,Carolina Hurricanes,Vegas Golden Knights,fanduel,FanDuel,,spreads,Vegas Golden Knights,-196,1.5,2026-06-02
64f4fd5f7454c1585d209d91e36902eb,2026-06-03T00:10:00Z,Carolina Hurricanes,Vegas Golden Knights,fanduel,FanDuel,,totals,Over,-122,5.5,2026-06-02
64f4fd5f7454c1585d209d91e36902eb,2026-06-03T00:10:00Z,Carolina Hurricanes,Vegas Golden Knights,fanduel,FanDuel,,totals,Under,100,5.5,2026-06-02
64f4fd5f7454c1585d209d91e36902eb,2026-06-03T00:10:00Z,Carolina Hurricanes,Vegas Golden Knights,betonlineag,BetOnline.ag,,h2h,Carolina Hurricanes,-158,,2026-06-02
64f4fd5f7454c1585d209d91e36902eb,2026-06-03T00:10:00Z,Carolina Hurricanes,Vegas Golden Knights,betonlineag,BetOnline.ag,,h2h,Vegas Golden Knights,139,,2026-06-02
64f4fd5f7454c1585d209d91e36902eb,2026-06-03T00:10:00Z,Carolina Hurricanes,Vegas Golden Knights,betonlineag,BetOnline.ag,,spreads,Carolina Hurricanes,170,-1.5,2026-06-02
64f4fd5f7454c1585d209d91e36902eb,2026-06-03T00:10:00Z,Carolina Hurricanes,Vegas Golden Knights,betonlineag,BetOnline.ag,,spreads,Vegas Golden Knights,-195,1.5,2026-06-02
64f4fd5f7454c1585d209d91e36902eb,2026-06-03T00:10:00Z,Carolina Hurricanes,Vegas Golden Knights,betonlineag,BetOnline.ag,,totals,Over,-119,5.5,2026-06-02
64f4fd5f7454c1585d209d91e36902eb,2026-06-03T00:10:00Z,Carolina Hurricanes,Vegas Golden Knights,betonlineag,BetOnline.ag,,totals,Under,103,5.5,2026-06-02
