event_id,team,period,clock_seconds,player_id,player_name,assist_player_id,assist_player_name,outcome,location,from_corner,field_position_x,field_position_y,text
740596,Liverpool,1,2700.0,,Mohamed Salah,,Cody Gakpo,blocked,box,False,0.3,0.573,Attempt blocked. Mohamed Salah (Liverpool) left footed shot from the centre of the box is blocked. Assisted by Cody Gakpo.
740596,AFC Bournemouth,1,2700.0,,Evanilson,,David Brooks,off_target,box,False,0.246,0.344,Attempt missed. Evanilson (Bournemouth) left footed shot from the left side of the box misses to the left. Assisted by David Brooks following a fast break.
740596,Liverpool,2,2802.0,,Hugo Ekitike,,Florian Wirtz,off_target,box,True,0.078,0.479,Attempt missed. Hugo Ekitiké (Liverpool) with an attempt from very close range is too high. Assisted by Florian Wirtz with a cross following a corner.
740596,Liverpool,2,2903.0,,Cody Gakpo,,Hugo Ekitike,goal,box,False,0.298,0.508,"Goal! Liverpool 2, Bournemouth 0. Cody Gakpo (Liverpool) right footed shot from the centre of the box to the bottom right corner. Assisted by Hugo Ekitiké."
740596,Liverpool,2,3066.0,,Alexis Mac Allister,,Florian Wirtz,saved,outside_box,False,0.48,0.652,Attempt saved. Alexis Mac Allister (Liverpool) right footed shot from outside the box is saved in the top left corner by Djordje Petrovic (Bournemouth). Assisted by Florian Wirtz.
740596,Liverpool,2,3183.0,,Dominik Szoboszlai,,,off_target,outside_box,False,0.582,0.443,Attempt missed. Dominik Szoboszlai (Liverpool) right footed shot from outside the box is high and wide to the right.
740596,Liverpool,2,3734.0,,Florian Wirtz,,Dominik Szoboszlai,off_target,box,False,0.32,0.542,"Attempt missed. Florian Wirtz (Liverpool) right footed shot from the centre of the box is close, but misses to the left. Assisted by Dominik Szoboszlai."
740596,AFC Bournemouth,2,3787.0,,Antoine Semenyo,,David Brooks,goal,box,False,0.184,0.487,"Goal! Liverpool 2, Bournemouth 1. Antoine Semenyo (Bournemouth) left footed shot from the centre of the box to the high centre of the goal. Assisted by David Brooks with a cross following a fast break."
740596,Liverpool,2,4152.0,,Cody Gakpo,,Dominik Szoboszlai,saved,box,False,0.296,0.239,Attempt saved. Cody Gakpo (Liverpool) right footed shot from the left side of the box is saved in the bottom right corner by Djordje Petrovic (Bournemouth). Assisted by Dominik Szoboszlai.
740596,AFC Bournemouth,2,4228.0,,David Brooks,,Marcus Tavernier,blocked,box,False,0.182,0.389,Attempt blocked. David Brooks (Bournemouth) left footed shot from the centre of the box is blocked. Assisted by Marcus Tavernier.
740596,AFC Bournemouth,2,4241.0,,Evanilson,,Marcos Senesi,off_target,box,False,0.176,0.405,Attempt missed. Evanilson (Bournemouth) header from the centre of the box is too high. Assisted by Marcos Senesi with a cross.
740596,AFC Bournemouth,2,4556.0,,Antoine Semenyo,,Hamed Traoré,goal,outside_box,False,0.35,0.517,"Goal! Liverpool 2, Bournemouth 2. Antoine Semenyo (Bournemouth) left footed shot from outside the box to the bottom right corner. Assisted by Hamed Traoré following a fast break."
740596,Liverpool,2,4772.0,,Dominik Szoboszlai,,Curtis Jones,off_target,box,False,0.29,0.558,Attempt missed. Dominik Szoboszlai (Liverpool) left footed shot from the centre of the box is high and wide to the left. Assisted by Curtis Jones.
740596,Liverpool,2,4823.0,,Dominik Szoboszlai,,Mohamed Salah,saved,box,False,0.27,0.664,Attempt saved. Dominik Szoboszlai (Liverpool) right footed shot from the right side of the box is saved in the top centre of the goal by Djordje Petrovic (Bournemouth). Assisted by Mohamed Salah.
740596,Liverpool,2,5243.0,,Cody Gakpo,,,off_target,box,False,0.178,0.389,Attempt missed. Cody Gakpo (Liverpool) right footed shot from the centre of the box misses to the right following a set piece situation.
740596,Liverpool,2,5266.0,,Federico Chiesa,,,goal,box,False,0.204,0.466,"Goal! Liverpool 3, Bournemouth 2. Federico Chiesa (Liverpool) right footed shot from the centre of the box to the bottom right corner."
740596,Liverpool,2,5400.0,,Mohamed Salah,,Wataru Endo,goal,box,False,0.202,0.387,"Goal! Liverpool 4, Bournemouth 2. Mohamed Salah (Liverpool) right footed shot from the centre of the box to the bottom right corner. Assisted by Wataru Endo following a fast break."
740597,Newcastle United,1,150.0,,Anthony Elanga,,Sandro Tonali,saved,box,False,0.264,0.567,Attempt saved. Anthony Elanga (Newcastle United) right footed shot from the centre of the box is saved in the centre of the goal by Marco Bizot (Aston Villa). Assisted by Sandro Tonali with a through ball.
740597,Newcastle United,1,162.0,,Anthony Gordon,,,blocked,box,False,0.282,0.333,Attempt blocked. Anthony Gordon (Newcastle United) right footed shot from the left side of the box is blocked.
740597,Newcastle United,1,443.0,,Anthony Gordon,,,blocked,box,False,0.304,0.383,Attempt blocked. Anthony Gordon (Newcastle United) right footed shot from the centre of the box is blocked.
740597,Newcastle United,1,629.0,,Anthony Gordon,,Harvey Barnes,off_target,box,False,0.14,0.53,Attempt missed. Anthony Gordon (Newcastle United) header from the centre of the box is too high. Assisted by Harvey Barnes with a cross.
740597,Newcastle United,1,762.0,,Anthony Elanga,,Harvey Barnes,off_target,box,False,0.18,0.617,Attempt missed. Anthony Elanga (Newcastle United) right footed shot from the right side of the box misses to the left. Assisted by Harvey Barnes with a cross.
740597,Newcastle United,1,945.0,,Anthony Gordon,,Harvey Barnes,saved,outside_box,False,0.432,0.387,Attempt saved. Anthony Gordon (Newcastle United) right footed shot from outside the box is saved in the bottom left corner by Marco Bizot (Aston Villa). Assisted by Harvey Barnes.
740597,Newcastle United,1,1588.0,,Anthony Gordon,,Harvey Barnes,blocked,box,False,0.302,0.349,Attempt blocked. Anthony Gordon (Newcastle United) right footed shot from the left side of the box is blocked. Assisted by Harvey Barnes.
740597,Newcastle United,1,1620.0,,Fabian Schär,,Tino Livramento,off_target,outside_box,False,0.524,0.654,Attempt missed. Fabian Schär (Newcastle United) right footed shot from outside the box is high and wide to the right. Assisted by Tino Livramento.
740597,Aston Villa,2,2779.0,,Boubacar Kamara,,John McGinn,saved,box,False,0.198,0.527,Attempt saved. Boubacar Kamara (Aston Villa) header from the centre of the box is saved in the top centre of the goal by Nick Pope (Newcastle United). Assisted by John McGinn with a cross.
740597,Aston Villa,2,3855.0,,Ollie Watkins,,Morgan Rogers,saved,box,False,0.294,0.554,Attempt saved. Ollie Watkins (Aston Villa) left footed shot from the centre of the box is saved in the centre of the goal by Nick Pope (Newcastle United). Assisted by Morgan Rogers.
740597,Newcastle United,2,4048.0,,Fabian Schär,,Sandro Tonali,off_target,outside_box,False,0.474,0.545,Attempt missed. Fabian Schär (Newcastle United) right footed shot from outside the box is high and wide to the right. Assisted by Sandro Tonali following a set piece situation.
740597,Newcastle United,2,4270.0,,Anthony Gordon,,Tino Livramento,blocked,outside_box,False,0.646,0.407,Attempt blocked. Anthony Gordon (Newcastle United) right footed shot from outside the box is blocked. Assisted by Tino Livramento.
740597,Newcastle United,2,4565.0,,Harvey Barnes,,Anthony Elanga,blocked,outside_box,False,0.374,0.54,Attempt blocked. Harvey Barnes (Newcastle United) right footed shot from outside the box is blocked. Assisted by Anthony Elanga.
740597,Aston Villa,2,5213.0,,Donyell Malen,,Ollie Watkins,saved,box,False,0.164,0.724,Attempt saved. Donyell Malen (Aston Villa) right footed shot from the right side of the box is saved in the bottom left corner by Nick Pope (Newcastle United). Assisted by Ollie Watkins.
740597,Newcastle United,2,5240.0,,Harvey Barnes,,Anthony Gordon,off_target,box,False,0.328,0.323,Attempt missed. Harvey Barnes (Newcastle United) right footed shot from the left side of the box is high and wide to the right. Assisted by Anthony Gordon.
740597,Newcastle United,2,5400.0,,Anthony Gordon,,Bruno Guimarães,saved,outside_box,False,0.556,0.464,Attempt saved. Anthony Gordon (Newcastle United) right footed shot from outside the box is saved in the bottom right corner by Marco Bizot (Aston Villa). Assisted by Bruno Guimarães.
740597,Newcastle United,2,5400.0,,William Osula,,Lewis Miley,blocked,box,False,0.328,0.682,Attempt blocked. William Osula (Newcastle United) left footed shot from the right side of the box is blocked. Assisted by Lewis Miley.
740597,Newcastle United,2,5400.0,,Fabian Schär,,Kieran Trippier,off_target,outside_box,False,0.71,0.309,Attempt missed. Fabian Schär (Newcastle United) right footed shot from more than 35 yards misses to the right. Assisted by Kieran Trippier.
740598,Fulham,1,77.0,,Raúl Jiménez,,Alex Iwobi,off_target,box,False,0.14,0.356,Attempt missed. Raúl Jiménez (Fulham) left footed shot from the left side of the box misses to the left. Assisted by Alex Iwobi.
740598,Brighton & Hove Albion,1,831.0,,Carlos Baleba,,,off_target,outside_box,False,0.534,0.543,Attempt missed. Carlos Baleba (Brighton and Hove Albion) right footed shot from outside the box is high and wide to the left.
740598,Brighton & Hove Albion,1,1504.0,,Georginio Rutter,,Maxim De Cuyper,saved,outside_box,False,0.5,0.368,Attempt saved. Georginio Rutter (Brighton and Hove Albion) right footed shot from outside the box is saved in the bottom left corner by Bernd Leno (Fulham). Assisted by Maxim De Cuyper.
740598,Brighton & Hove Albion,1,1662.0,,Kaoru Mitoma,,Matt O'Riley,off_target,box,False,0.134,0.403,Attempt missed. Kaoru Mitoma (Brighton and Hove Albion) header from the centre of the box is just a bit too high. Assisted by Matt O'Riley with a cross.
740598,Brighton & Hove Albion,1,2238.0,,Georginio Rutter,,Carlos Baleba,blocked,outside_box,False,0.408,0.551,Attempt blocked. Georginio Rutter (Brighton and Hove Albion) left footed shot from outside the box is blocked. Assisted by Carlos Baleba.
740598,Brighton & Hove Albion,1,2523.0,,Mats Wieffer,,Maxim De Cuyper,saved,box,False,0.22,0.577,Attempt saved. Mats Wieffer (Brighton and Hove Albion) header from the centre of the box is saved in the top centre of the goal by Bernd Leno (Fulham). Assisted by Maxim De Cuyper.
740598,Fulham,1,2564.0,,Harry Wilson,,Alex Iwobi,off_target,six_yard_box,False,0.068,0.615,Attempt missed. Harry Wilson (Fulham) header from the right side of the six yard box is just a bit too high. Assisted by Alex Iwobi with a cross.
740598,Fulham,2,2871.0,,Josh King,,Alex Iwobi,saved,outside_box,False,0.078,0.356,Attempt saved. Josh King (Fulham) left footed shot from a difficult angle on the left is saved in the bottom left corner by Bart Verbruggen (Brighton and Hove Albion). Assisted by Alex Iwobi.
740598,Fulham,2,2874.0,,Raúl Jiménez,,,off_target,six_yard_box,False,0.048,0.425,"Attempt missed. Raúl Jiménez (Fulham) right footed shot from the left side of the six yard box is close, but misses to the left."
740598,Fulham,2,3464.0,,Alex Iwobi,,Josh King,off_target,outside_box,False,0.522,0.235,Attempt missed. Alex Iwobi (Fulham) right footed shot from outside the box is too high. Assisted by Josh King.
740598,Brighton & Hove Albion,2,3894.0,,Yankuba Minteh,,,off_target,box,False,0.0,0.0,Attempt missed. Yankuba Minteh (Brighton and Hove Albion) left footed shot from the centre of the box is too high following a fast break.
740598,Brighton & Hove Albion,2,4546.0,,Diego Gómez,,Matt O'Riley,saved,outside_box,False,0.502,0.54,Attempt saved. Diego Gómez (Brighton and Hove Albion) right footed shot from outside the box is saved in the centre of the goal by Bernd Leno (Fulham). Assisted by Matt O'Riley.
740598,Brighton & Hove Albion,2,5173.0,,Lewis Dunk,,Matt O'Riley,off_target,six_yard_box,True,0.076,0.413,"Attempt missed. Lewis Dunk (Brighton and Hove Albion) header from the left side of the six yard box is close, but misses to the left. Assisted by Matt O'Riley with a cross following a corner."
740598,Brighton & Hove Albion,2,5339.0,,Brajan Gruda,,Diego Gómez,off_target,box,False,0.162,0.639,Attempt missed. Brajan Gruda (Brighton and Hove Albion) right footed shot from the right side of the box misses to the left. Assisted by Diego Gómez.
740598,Fulham,2,5400.0,,Emile Smith Rowe,,Sasa Lukic,blocked,outside_box,False,0.406,0.43,Attempt blocked. Emile Smith Rowe (Fulham) right footed shot from outside the box is blocked. Assisted by Sasa Lukic.
740598,Fulham,2,5400.0,,Rodrigo Muniz,,,goal,six_yard_box,True,0.102,0.421,"Goal! Brighton and Hove Albion 1, Fulham 1. Rodrigo Muniz (Fulham) left footed shot from the left side of the six yard box to the bottom right corner following a corner."
740600,West Ham United,1,160.0,,Jarrod Bowen,,James Ward-Prowse,saved,box,False,0.148,0.694,Attempt saved. Jarrod Bowen (West Ham United) right footed shot from the right side of the box is saved in the bottom right corner by Robin Roefs (Sunderland). Assisted by James Ward-Prowse with a headed pass.
740600,West Ham United,1,202.0,,El Hadji Malick Diouf,,,off_target,outside_box,True,0.0,0.0,Attempt missed. El Hadji Malick Diouf (West Ham United) left footed shot from outside the box is too high following a corner.
740600,Sunderland,1,353.0,,Habib Diarra,,Eliezer Mayenda,saved,box,False,0.21,0.666,Attempt saved. Habib Diarra (Sunderland) right footed shot from the right side of the box is saved in the centre of the goal by Mads Hermansen (West Ham United). Assisted by Eliezer Mayenda.
740600,Sunderland,1,395.0,,Danny Ballard,,Granit Xhaka,off_target,six_yard_box,True,0.054,0.388,Attempt missed. Dan Ballard (Sunderland) header from the left side of the six yard box misses to the left. Assisted by Granit Xhaka with a cross following a corner.
740600,West Ham United,1,1558.0,,El Hadji Malick Diouf,,Niclas Füllkrug,blocked,box,False,0.296,0.421,Attempt blocked. El Hadji Malick Diouf (West Ham United) left footed shot from the centre of the box is blocked. Assisted by Niclas Füllkrug.
740600,West Ham United,1,1594.0,,Niclas Füllkrug,,El Hadji Malick Diouf,blocked,box,False,0.154,0.427,Attempt blocked. Niclas Füllkrug (West Ham United) right footed shot from the centre of the box is blocked. Assisted by El Hadji Malick Diouf with a cross.
740600,West Ham United,1,1681.0,,Jarrod Bowen,,El Hadji Malick Diouf,blocked,outside_box,False,0.404,0.414,Attempt blocked. Jarrod Bowen (West Ham United) left footed shot from outside the box is blocked. Assisted by El Hadji Malick Diouf.
740600,Sunderland,1,2601.0,,Eliezer Mayenda,,,blocked,box,False,0.166,0.591,Attempt blocked. Eliezer Mayenda (Sunderland) right footed shot from the centre of the box is blocked.
740600,Sunderland,1,2634.0,,Danny Ballard,,Granit Xhaka,saved,six_yard_box,False,0.084,0.374,Attempt saved. Dan Ballard (Sunderland) header from the left side of the six yard box is saved in the bottom left corner by Mads Hermansen (West Ham United). Assisted by Granit Xhaka with a cross.
740600,Sunderland,2,2858.0,,Simon Adingra,,,off_target,box,False,0.25,0.421,Attempt missed. Simon Adingra (Sunderland) right footed shot from the centre of the box misses to the right.
740600,Sunderland,2,3450.0,,Danny Ballard,,Trai Hume,off_target,six_yard_box,True,0.048,0.403,Attempt missed. Dan Ballard (Sunderland) header from the left side of the six yard box is too high. Assisted by Trai Hume with a cross following a corner.
740600,Sunderland,2,3560.0,,Habib Diarra,,Simon Adingra,off_target,outside_box,False,0.432,0.493,Attempt missed. Habib Diarra (Sunderland) left footed shot from outside the box is too high. Assisted by Simon Adingra.
740600,Sunderland,2,3642.0,,Eliezer Mayenda,,Omar Alderete,goal,box,False,0.196,0.557,"Goal! Sunderland 1, West Ham United 0. Eliezer Mayenda (Sunderland) header from the centre of the box to the bottom left corner. Assisted by Omar Alderete with a cross."
740600,Sunderland,2,4359.0,,Danny Ballard,,,goal,box,True,0.186,0.458,"Goal! Sunderland 2, West Ham United 0. Dan Ballard (Sunderland) header from the centre of the box to the bottom left corner following a corner."
740600,West Ham United,2,4637.0,,El Hadji Malick Diouf,,,blocked,outside_box,False,0.5,0.483,Attempt blocked. El Hadji Malick Diouf (West Ham United) left footed shot from outside the box is blocked.
740600,West Ham United,2,5045.0,,Jarrod Bowen,,Andrew Irving,blocked,box,False,0.178,0.566,Attempt blocked. Jarrod Bowen (West Ham United) header from the centre of the box is blocked. Assisted by Andy Irving with a cross.
740600,West Ham United,2,5069.0,,Tomás Soucek,,,saved,box,False,0.3,0.591,Attempt saved. Tomás Soucek (West Ham United) left footed shot from the centre of the box is saved in the bottom right corner by Robin Roefs (Sunderland).
740600,West Ham United,2,5203.0,,Callum Wilson,,,off_target,box,False,0.226,0.436,Attempt missed. Callum Wilson (West Ham United) header from the centre of the box misses to the right following a set piece situation.
740600,West Ham United,2,5347.0,,Niclas Füllkrug,,Aaron Wan-Bissaka,saved,box,False,0.238,0.472,Attempt saved. Niclas Füllkrug (West Ham United) header from the centre of the box is saved in the top left corner by Robin Roefs (Sunderland). Assisted by Aaron Wan-Bissaka with a cross.
740600,Sunderland,2,5400.0,,Wilson Isidor,,Chemsdine Talbi,goal,box,False,0.298,0.284,"Goal! Sunderland 3, West Ham United 0. Wilson Isidor (Sunderland) right footed shot from the left side of the box to the bottom right corner. Assisted by Chemsdine Talbi following a fast break."
740601,Tottenham Hotspur,1,25.0,,Lucas Bergvall,,,saved,six_yard_box,False,0.046,0.588,Attempt saved. Lucas Bergvall (Tottenham Hotspur) right footed shot from the right side of the six yard box is saved in the centre of the goal by Martin Dúbravka (Burnley).
740601,Tottenham Hotspur,1,57.0,,Brennan Johnson,,,off_target,outside_box,True,0.378,0.517,Attempt missed. Brennan Johnson (Tottenham Hotspur) right footed shot from outside the box is high and wide to the right following a corner.
740601,Tottenham Hotspur,1,570.0,,Richarlison,,Mohammed Kudus,goal,box,False,0.238,0.526,"Goal! Tottenham Hotspur 1, Burnley 0. Richarlison (Tottenham Hotspur) right footed shot from the centre of the box to the bottom left corner. Assisted by Mohammed Kudus with a cross."
740601,Tottenham Hotspur,1,700.0,,Richarlison,,Pedro Porro,off_target,box,False,0.148,0.478,Attempt missed. Richarlison (Tottenham Hotspur) header from the centre of the box is too high. Assisted by Pedro Porro with a cross.
740601,Burnley,1,782.0,,Jaidon Anthony,,Josh Cullen,off_target,box,False,0.218,0.496,Attempt missed. Jaidon Anthony (Burnley) header from the centre of the box is high and wide to the left. Assisted by Josh Cullen with a cross following a set piece situation.
740601,Burnley,1,897.0,,Oliver Sonne,,,off_target,box,True,0.0,0.0,Attempt missed. Oliver Sonne (Burnley) left footed shot from the left side of the box is too high following a corner.
740601,Burnley,1,1334.0,,Josh Laurent,,Jaidon Anthony,saved,outside_box,False,0.514,0.601,Attempt saved. Josh Laurent (Burnley) right footed shot from outside the box is saved in the top right corner by Guglielmo Vicario (Tottenham Hotspur). Assisted by Jaidon Anthony.
740601,Burnley,1,1381.0,,Kyle Walker,,Josh Cullen,off_target,outside_box,False,0.592,0.621,Attempt missed. Kyle Walker (Burnley) right footed shot from outside the box is too high. Assisted by Josh Cullen.
740601,Burnley,1,1416.0,,Jaidon Anthony,,Josh Cullen,blocked,outside_box,False,0.418,0.35,Attempt blocked. Jaidon Anthony (Burnley) right footed shot from outside the box is blocked. Assisted by Josh Cullen.
740601,Burnley,1,1599.0,,Lyle Foster,,Josh Cullen,blocked,outside_box,False,0.45,0.587,Attempt blocked. Lyle Foster (Burnley) right footed shot from outside the box is blocked. Assisted by Josh Cullen with a through ball.
740601,Burnley,1,1692.0,,Maxime Estève,,Jaidon Anthony,saved,box,False,0.16,0.495,Attempt saved. Maxime Estève (Burnley) with an attempt from the centre of the box is saved in the centre of the goal by Guglielmo Vicario (Tottenham Hotspur). Assisted by Jaidon Anthony with a cross.
740601,Burnley,1,1762.0,,Josh Laurent,,Quilindschy Hartman,off_target,box,False,0.268,0.298,"Attempt missed. Josh Laurent (Burnley) right footed shot from the left side of the box is close, but misses to the right. Assisted by Quilindschy Hartman."
740601,Burnley,1,1915.0,,Hannibal Mejbri,,,off_target,outside_box,False,0.432,0.218,Attempt missed. Hannibal Mejbri (Burnley) right footed shot from outside the box is too high from a direct free kick.
740601,Tottenham Hotspur,1,2388.0,,Djed Spence,,Mohammed Kudus,off_target,outside_box,False,0.43,0.403,Attempt missed. Djed Spence (Tottenham Hotspur) right footed shot from outside the box is high and wide to the left. Assisted by Mohammed Kudus.
740601,Burnley,1,2525.0,,Josh Laurent,,Oliver Sonne,saved,outside_box,False,0.432,0.588,Attempt saved. Josh Laurent (Burnley) right footed shot from outside the box is saved in the top centre of the goal by Guglielmo Vicario (Tottenham Hotspur). Assisted by Oliver Sonne.
740601,Tottenham Hotspur,2,2920.0,,Micky van de Ven,,Mohammed Kudus,off_target,box,True,0.052,0.515,Attempt missed. Micky van de Ven (Tottenham Hotspur) header from very close range is just a bit too high. Assisted by Mohammed Kudus with a cross following a corner.
740601,Tottenham Hotspur,2,3101.0,,Richarlison,,Brennan Johnson,blocked,box,False,0.23,0.412,Attempt blocked. Richarlison (Tottenham Hotspur) right footed shot from the centre of the box is blocked. Assisted by Brennan Johnson with a cross.
740601,Tottenham Hotspur,2,3103.0,,Richarlison,,,saved,six_yard_box,False,0.07,0.423,Attempt saved. Richarlison (Tottenham Hotspur) left footed shot from the left side of the six yard box is saved in the centre of the goal by Martin Dúbravka (Burnley).
740601,Tottenham Hotspur,2,3109.0,,Mohammed Kudus,,,off_target,box,False,0.148,0.765,Attempt missed. Mohammed Kudus (Tottenham Hotspur) left footed shot from the right side of the box misses to the left.
740601,Burnley,2,3468.0,,Lyle Foster,,Josh Laurent,off_target,box,False,0.19,0.537,Attempt missed. Lyle Foster (Burnley) left footed shot from the centre of the box misses to the left. Assisted by Josh Laurent.
740601,Tottenham Hotspur,2,3566.0,,Richarlison,,Mohammed Kudus,goal,box,False,0.228,0.457,"Goal! Tottenham Hotspur 2, Burnley 0. Richarlison (Tottenham Hotspur) right footed shot from the centre of the box to the bottom left corner. Assisted by Mohammed Kudus with a cross."
740601,Tottenham Hotspur,2,3825.0,,Pedro Porro,,Brennan Johnson,off_target,outside_box,False,0.466,0.678,Attempt missed. Pedro Porro (Tottenham Hotspur) right footed shot from outside the box misses to the left. Assisted by Brennan Johnson.
740601,Tottenham Hotspur,2,3939.0,,Brennan Johnson,,Pape Matar Sarr,goal,box,False,0.19,0.389,"Goal! Tottenham Hotspur 3, Burnley 0. Brennan Johnson (Tottenham Hotspur) right footed shot from the centre of the box to the centre of the goal. Assisted by Pape Matar Sarr with a through ball."
740601,Burnley,2,4042.0,,Lesley Ugochukwu,,Lyle Foster,off_target,outside_box,False,0.356,0.509,Attempt missed. Lesley Ugochukwu (Burnley) right footed shot from outside the box is just a bit too high. Assisted by Lyle Foster.
740601,Tottenham Hotspur,2,4182.0,,Micky van de Ven,,Mohammed Kudus,off_target,box,True,0.072,0.536,Attempt missed. Micky van de Ven (Tottenham Hotspur) header from very close range misses to the left. Assisted by Mohammed Kudus with a cross following a corner.
740601,Burnley,2,4361.0,,Jaidon Anthony,,,blocked,box,False,0.302,0.534,Attempt blocked. Jaidon Anthony (Burnley) right footed shot from the centre of the box is blocked. Assisted by Josh Cullen.
740601,Tottenham Hotspur,2,4487.0,,Dominic Solanke,,Pedro Porro,off_target,box,False,0.276,0.528,"Attempt missed. Dominic Solanke (Tottenham Hotspur) left footed shot from the centre of the box is close, but misses to the right. Assisted by Pedro Porro with a cross."
740601,Tottenham Hotspur,2,5006.0,,Djed Spence,,Wilson Odobert,saved,outside_box,False,0.078,0.331,Attempt saved. Djed Spence (Tottenham Hotspur) right footed shot from a difficult angle on the left is saved in the centre of the goal by Martin Dúbravka (Burnley). Assisted by Wilson Odobert.
740601,Tottenham Hotspur,2,5062.0,,Mohammed Kudus,,Pedro Porro,off_target,outside_box,True,0.5,0.577,Attempt missed. Mohammed Kudus (Tottenham Hotspur) left footed shot from outside the box misses to the left. Assisted by Pedro Porro following a corner.
740602,Manchester City,1,1063.0,,Erling Haaland,,Bernardo Silva,off_target,box,True,0.154,0.493,Attempt missed. Erling Haaland (Manchester City) header from the centre of the box misses to the right. Assisted by Bernardo Silva with a cross following a corner.
740602,Manchester City,1,1139.0,,Erling Haaland,,Bernardo Silva,off_target,box,False,0.09,0.542,Attempt missed. Erling Haaland (Manchester City) header from very close range is too high. Assisted by Bernardo Silva with a cross.
740602,Wolverhampton Wanderers,1,1543.0,,Jørgen Strand Larsen,,Ki-Jana Hoever,blocked,box,False,0.24,0.534,Attempt blocked. Jørgen Strand Larsen (Wolverhampton Wanderers) right footed shot from the centre of the box is blocked. Assisted by Ki-Jana Hoever with a cross.
740602,Wolverhampton Wanderers,1,1710.0,,Jean-Ricner Bellegarde,,João Gomes,off_target,outside_box,False,0.38,0.342,Attempt missed. Jean-Ricner Bellegarde (Wolverhampton Wanderers) right footed shot from outside the box misses to the right. Assisted by João Gomes.
740602,Manchester City,1,1921.0,,Nico González,,,blocked,outside_box,False,0.368,0.6,Attempt blocked. Nico González (Manchester City) right footed shot from outside the box is blocked.
740602,Manchester City,1,1997.0,,Nico González,,Rayan Aït-Nouri,blocked,outside_box,False,0.526,0.445,Attempt blocked. Nico González (Manchester City) right footed shot from outside the box is blocked. Assisted by Rayan Aït-Nouri.
740602,Manchester City,1,2026.0,,Erling Haaland,,Rico Lewis,goal,box,False,0.062,0.468,"Goal! Wolverhampton Wanderers 0, Manchester City 1. Erling Haaland (Manchester City) left footed shot from very close range to the centre of the goal. Assisted by Rico Lewis."
740602,Manchester City,1,2206.0,,Tijjani Reijnders,,Oscar Bobb,goal,box,False,0.314,0.35,"Goal! Wolverhampton Wanderers 0, Manchester City 2. Tijjani Reijnders (Manchester City) left footed shot from the left side of the box to the bottom right corner. Assisted by Oscar Bobb following a fast break."
740602,Manchester City,1,2541.0,,Erling Haaland,,Bernardo Silva,off_target,box,True,0.134,0.531,Attempt missed. Erling Haaland (Manchester City) header from the centre of the box misses to the left. Assisted by Bernardo Silva with a cross following a corner.
