date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current,_merge_key
2026-05-27,,Seth Jarvis,,SOG,3.5,135,-175,draftkings,2026-05-26T16:49:23Z,2026-05-26T16:49:23Z,False,name::seth jarvis
2026-05-27,,Seth Jarvis,,SOG,3.5,139,-187,pinnacle,2026-05-26T16:49:23Z,2026-05-26T16:49:23Z,False,name::seth jarvis
2026-05-27,,Alex Newhook,,ASSISTS,0.5,270,-375,draftkings,2026-05-27T15:56:53Z,2026-05-27T15:56:53Z,True,name::alex newhook
2026-05-27,,Alex Newhook,,ASSISTS,0.5,305,-465,pinnacle,2026-05-27T15:56:53Z,2026-05-27T15:56:53Z,True,name::alex newhook
2026-05-27,,Alex Newhook,,POINTS,0.5,135,-175,draftkings,2026-05-27T15:56:53Z,2026-05-27T15:56:53Z,True,name::alex newhook
2026-05-27,,Alex Newhook,,POINTS,0.5,137,-184,pinnacle,2026-05-27T15:56:53Z,2026-05-27T15:56:53Z,True,name::alex newhook
2026-05-27,,Alex Newhook,,SOG,1.5,-120,-110,draftkings,2026-05-27T15:56:53Z,2026-05-27T15:56:53Z,True,name::alex newhook
2026-05-27,,Alex Newhook,,SOG,1.5,-118,-112,pinnacle,2026-05-27T15:56:53Z,2026-05-27T15:56:53Z,True,name::alex newhook
2026-05-27,,Alexander Nikishin,,ASSISTS,0.5,438,-762,pinnacle,2026-05-27T15:56:53Z,2026-05-27T15:56:53Z,True,name::alexander nikishin
2026-05-27,,Alexander Nikishin,,POINTS,0.5,341,-537,pinnacle,2026-05-27T15:56:53Z,2026-05-27T15:56:53Z,True,name::alexander nikishin
2026-05-27,,Alexandre Carrier,,ASSISTS,0.5,305,-465,pinnacle,2026-05-27T15:56:53Z,2026-05-27T15:56:53Z,True,name::alexandre carrier
2026-05-27,,Alexandre Carrier,,POINTS,0.5,259,-379,pinnacle,2026-05-27T15:56:53Z,2026-05-27T15:56:53Z,True,name::alexandre carrier
2026-05-27,,Alexandre Texier,,ASSISTS,0.5,380,-580,draftkings,2026-05-27T15:56:53Z,2026-05-27T15:56:53Z,True,name::alexandre texier
2026-05-27,,Alexandre Texier,,ASSISTS,0.5,440,-766,pinnacle,2026-05-27T15:56:53Z,2026-05-27T15:56:53Z,True,name::alexandre texier
2026-05-27,,Alexandre Texier,,POINTS,0.5,230,-315,draftkings,2026-05-27T15:56:53Z,2026-05-27T15:56:53Z,True,name::alexandre texier
2026-05-27,,Alexandre Texier,,POINTS,0.5,244,-353,pinnacle,2026-05-27T15:56:53Z,2026-05-27T15:56:53Z,True,name::alexandre texier
2026-05-27,,Alexandre Texier,,SOG,1.5,180,-238,draftkings,2026-05-27T15:56:53Z,2026-05-27T15:56:53Z,True,name::alexandre texier
2026-05-27,,Alexandre Texier,,SOG,1.5,187,-259,pinnacle,2026-05-27T15:56:53Z,2026-05-27T15:56:53Z,True,name::alexandre texier
