league,season,match_id,date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home,odds_draw,odds_away,odds_over_2_5,odds_under_2_5
eredivisie,2023,eredivisie_2023_44_almere_city_psv_eindhoven,23/09/2023,Almere City,PSV Eindhoven,0,4,0,2,9,20,2,9,5,8,15,6,1,1,0,0,12.79,7.27,1.19,1.35,3.11
eredivisie,2023,eredivisie_2023_45_heerenveen_excelsior,23/09/2023,Heerenveen,Excelsior,0,3,0,2,9,7,2,4,3,2,10,11,4,2,0,0,1.64,4.24,4.74,1.52,2.49
eredivisie,2023,eredivisie_2023_46_sparta_rotterdam_vitesse,24/09/2023,Sparta Rotterdam,Vitesse,1,0,1,0,17,6,5,0,5,3,13,19,1,2,0,0,1.91,3.75,3.76,1.72,2.11
eredivisie,2023,eredivisie_2023_47_waalwijk_twente,24/09/2023,Waalwijk,Twente,1,0,0,0,9,7,3,2,1,6,12,13,1,1,0,0,5.49,4.54,1.52,1.45,2.7
eredivisie,2023,eredivisie_2023_48_zwolle_az_alkmaar,24/09/2023,Zwolle,AZ Alkmaar,0,3,0,1,7,15,3,5,2,6,13,8,3,3,0,0,4.5,3.92,1.72,1.7,2.13
eredivisie,2023,eredivisie_2023_49_ajax_feyenoord,27/09/2023,Ajax,Feyenoord,0,4,0,3,9,14,2,7,4,0,15,14,3,2,0,0,2.74,3.75,2.35,1.52,2.52
eredivisie,2023,eredivisie_2023_50_psv_eindhoven_go_ahead_eagles,27/09/2023,PSV Eindhoven,Go Ahead Eagles,3,0,1,0,23,9,11,2,9,2,10,7,0,2,0,0,1.16,8.14,14.64,1.31,3.37
eredivisie,2023,eredivisie_2023_51_twente_vitesse,27/09/2023,Twente,Vitesse,1,0,1,0,18,10,5,3,5,2,10,15,1,4,0,0,1.38,4.94,7.51,1.54,2.4
eredivisie,2023,eredivisie_2023_52_az_alkmaar_heracles,28/09/2023,AZ Alkmaar,Heracles,1,1,1,0,21,4,7,2,16,0,9,8,1,2,0,0,1.27,6.01,9.96,1.46,2.68
eredivisie,2023,eredivisie_2023_53_feyenoord_go_ahead_eagles,30/09/2023,Feyenoord,Go Ahead Eagles,3,1,1,0,29,7,9,3,11,0,10,11,1,2,0,0,1.14,8.58,16.1,1.28,3.61
eredivisie,2023,eredivisie_2023_54_psv_eindhoven_volendam,30/09/2023,PSV Eindhoven,Volendam,3,1,1,0,38,2,17,1,7,0,11,8,1,2,0,1,1.06,13.86,29.64,1.14,5.21
eredivisie,2023,eredivisie_2023_55_utrecht_almere_city,30/09/2023,Utrecht,Almere City,0,2,0,0,11,17,2,5,4,6,18,15,4,4,1,0,1.54,4.39,5.67,1.59,2.31
eredivisie,2023,eredivisie_2023_56_twente_heerenveen,30/09/2023,Twente,Heerenveen,1,0,0,0,11,5,3,1,8,1,10,12,3,1,0,0,1.33,5.51,8.41,1.46,2.67
eredivisie,2023,eredivisie_2023_57_nijmegen_vitesse,01/10/2023,Nijmegen,Vitesse,1,3,1,1,9,10,5,5,6,5,9,18,2,5,0,0,2.16,3.61,3.14,1.7,2.14
eredivisie,2023,eredivisie_2023_58_excelsior_sparta_rotterdam,01/10/2023,Excelsior,Sparta Rotterdam,2,1,0,0,15,9,7,5,2,7,9,12,4,1,0,0,3.43,3.62,2.05,1.68,2.17
eredivisie,2023,eredivisie_2023_59_heracles_zwolle,01/10/2023,Heracles,Zwolle,2,1,0,0,13,13,6,5,2,2,8,12,1,3,0,0,2.22,3.68,2.99,1.57,2.37
eredivisie,2023,eredivisie_2023_60_az_alkmaar_for_sittard,01/10/2023,AZ Alkmaar,For Sittard,4,0,1,0,12,8,7,1,1,3,14,12,1,3,0,0,1.36,5.19,7.92,1.54,2.45
eredivisie,2023,eredivisie_2023_61_volendam_utrecht,06/10/2023,Volendam,Utrecht,1,0,0,0,15,7,5,3,6,0,20,11,3,2,0,1,3.84,4.04,1.84,1.52,2.52
eredivisie,2023,eredivisie_2023_62_heerenveen_nijmegen,07/10/2023,Heerenveen,Nijmegen,1,1,1,1,18,9,7,3,7,1,4,12,1,0,0,0,2.14,3.66,3.18,1.67,2.19
eredivisie,2023,eredivisie_2023_63_almere_city_waalwijk,07/10/2023,Almere City,Waalwijk,1,0,1,0,18,13,6,4,4,3,12,8,1,1,0,0,2.32,3.79,2.79,1.57,2.4
eredivisie,2023,eredivisie_2023_64_go_ahead_eagles_heracles,07/10/2023,Go Ahead Eagles,Heracles,4,0,2,0,22,17,13,8,9,5,10,11,0,2,0,0,1.81,3.98,4.0,1.59,2.33
eredivisie,2023,eredivisie_2023_65_vitesse_excelsior,07/10/2023,Vitesse,Excelsior,0,0,0,0,21,11,7,5,11,5,9,10,2,0,0,0,1.73,4.09,4.33,1.64,2.25
eredivisie,2023,eredivisie_2023_66_zwolle_feyenoord,08/10/2023,Zwolle,Feyenoord,0,2,0,1,4,13,1,5,3,4,11,6,1,0,0,0,9.03,5.9,1.29,1.34,3.19
eredivisie,2023,eredivisie_2023_67_ajax_az_alkmaar,08/10/2023,Ajax,AZ Alkmaar,1,2,0,1,6,12,1,4,6,4,7,12,2,1,0,0,2.23,3.8,2.9,1.54,2.43
eredivisie,2023,eredivisie_2023_68_for_sittard_twente,08/10/2023,For Sittard,Twente,0,3,0,1,3,15,1,6,3,7,13,16,2,2,1,0,3.72,3.83,1.91,1.7,2.13
eredivisie,2023,eredivisie_2023_69_sparta_rotterdam_psv_eindhoven,08/10/2023,Sparta Rotterdam,PSV Eindhoven,0,4,0,0,8,30,3,11,1,8,12,14,3,1,0,0,8.12,5.27,1.35,1.49,2.61
eredivisie,2023,eredivisie_2023_70_psv_eindhoven_for_sittard,21/10/2023,PSV Eindhoven,For Sittard,3,1,1,0,18,2,6,1,10,1,8,5,0,1,0,0,1.1,10.15,20.8,1.26,3.74
eredivisie,2023,eredivisie_2023_71_waalwijk_volendam,21/10/2023,Waalwijk,Volendam,2,1,1,0,10,11,4,3,3,4,6,10,3,2,0,0,1.68,4.31,4.39,1.5,2.53
eredivisie,2023,eredivisie_2023_72_nijmegen_almere_city,21/10/2023,Nijmegen,Almere City,1,1,0,1,12,14,4,2,6,5,11,19,2,2,1,0,1.83,3.83,4.06,1.69,2.15
eredivisie,2023,eredivisie_2023_73_az_alkmaar_heerenveen,21/10/2023,AZ Alkmaar,Heerenveen,3,0,1,0,11,9,3,3,6,3,3,10,1,1,0,0,1.28,5.77,10.28,1.51,2.48
eredivisie,2023,eredivisie_2023_74_feyenoord_vitesse,21/10/2023,Feyenoord,Vitesse,4,0,2,0,23,4,8,1,9,2,9,6,0,1,0,0,1.14,8.37,17.27,1.36,3.08
eredivisie,2023,eredivisie_2023_75_utrecht_ajax,22/10/2023,Utrecht,Ajax,4,3,1,0,14,11,8,6,6,5,11,9,1,2,0,0,3.67,3.95,1.89,1.51,2.52
eredivisie,2023,eredivisie_2023_76_excelsior_zwolle,22/10/2023,Excelsior,Zwolle,2,4,1,0,18,11,6,6,2,4,8,10,0,2,0,0,2.39,3.65,2.76,1.69,2.16
eredivisie,2023,eredivisie_2023_77_heracles_twente,22/10/2023,Heracles,Twente,2,2,0,2,16,17,3,5,6,6,21,14,1,4,0,0,5.3,4.24,1.59,1.65,2.24
eredivisie,2023,eredivisie_2023_78_go_ahead_eagles_sparta_rotterdam,22/10/2023,Go Ahead Eagles,Sparta Rotterdam,0,0,0,0,16,15,6,6,3,6,4,10,0,0,0,0,2.17,3.64,3.11,1.73,2.1
eredivisie,2023,eredivisie_2023_79_vitesse_zwolle,27/10/2023,Vitesse,Zwolle,1,1,0,1,29,5,12,2,18,2,7,12,0,1,0,0,1.98,3.71,3.61,1.69,2.12
eredivisie,2023,eredivisie_2023_80_heerenveen_heracles,28/10/2023,Heerenveen,Heracles,3,0,2,0,18,9,9,3,10,4,11,9,2,2,0,0,1.96,3.78,3.58,1.66,2.21
eredivisie,2023,eredivisie_2023_81_almere_city_go_ahead_eagles,28/10/2023,Almere City,Go Ahead Eagles,0,0,0,0,12,9,1,3,6,5,19,7,1,0,0,0,2.7,3.55,2.5,1.7,2.14
eredivisie,2023,eredivisie_2023_82_sparta_rotterdam_waalwijk,28/10/2023,Sparta Rotterdam,Waalwijk,2,0,0,0,15,11,4,3,8,4,7,7,2,1,1,0,1.76,3.88,4.45,1.71,2.13
eredivisie,2023,eredivisie_2023_83_for_sittard_utrecht,28/10/2023,For Sittard,Utrecht,0,0,0,0,12,12,6,3,5,5,7,5,1,1,0,0,2.42,3.65,2.75,1.64,2.22
eredivisie,2023,eredivisie_2023_84_twente_feyenoord,29/10/2023,Twente,Feyenoord,2,1,1,0,12,11,5,6,2,5,12,16,5,1,0,0,3.09,3.68,2.18,1.63,2.26
eredivisie,2023,eredivisie_2023_85_psv_eindhoven_ajax,29/10/2023,PSV Eindhoven,Ajax,5,2,1,2,26,16,9,7,5,5,9,8,1,2,0,0,1.3,5.91,8.59,1.34,3.18
eredivisie,2023,eredivisie_2023_86_volendam_excelsior,29/10/2023,Volendam,Excelsior,3,1,0,1,20,10,12,2,8,6,5,13,1,2,0,0,2.71,3.78,2.38,1.52,2.5
eredivisie,2023,eredivisie_2023_87_ajax_volendam,02/11/2023,Ajax,Volendam,2,0,0,0,30,7,10,3,9,4,6,6,0,1,0,0,1.28,6.36,8.68,1.29,3.48
eredivisie,2023,eredivisie_2023_88_heracles_psv_eindhoven,04/11/2023,Heracles,PSV Eindhoven,0,6,0,2,7,34,1,11,1,7,9,7,1,0,1,0,11.44,7.15,1.21,1.26,3.75
eredivisie,2023,eredivisie_2023_89_excelsior_az_alkmaar,04/11/2023,Excelsior,AZ Alkmaar,1,1,0,0,15,11,5,4,3,7,11,9,2,3,0,0,7.36,4.99,1.39,1.52,2.49
eredivisie,2023,eredivisie_2023_90_waalwijk_feyenoord,04/11/2023,Waalwijk,Feyenoord,1,2,1,1,5,27,1,12,2,10,6,5,0,2,1,0,12.88,7.12,1.2,1.33,3.24
eredivisie,2023,eredivisie_2023_91_go_ahead_eagles_vitesse,04/11/2023,Go Ahead Eagles,Vitesse,5,1,1,0,22,13,14,3,4,6,5,13,0,4,0,0,1.94,3.75,3.71,1.71,2.13
eredivisie,2023,eredivisie_2023_92_utrecht_twente,05/11/2023,Utrecht,Twente,1,1,1,1,14,10,6,1,5,2,6,10,3,4,0,1,4.68,3.99,1.69,1.71,2.13
eredivisie,2023,eredivisie_2023_93_nijmegen_volendam,05/11/2023,Nijmegen,Volendam,3,3,1,1,13,15,7,7,8,4,6,11,4,2,1,0,1.61,4.29,4.93,1.57,2.37
eredivisie,2023,eredivisie_2023_94_zwolle_for_sittard,05/11/2023,Zwolle,For Sittard,2,0,1,0,15,8,6,2,2,2,11,9,3,1,0,0,2.2,3.57,3.13,1.77,2.04
eredivisie,2023,eredivisie_2023_95_ajax_heerenveen,05/11/2023,Ajax,Heerenveen,4,1,2,1,14,12,8,3,5,8,10,8,1,2,0,0,1.47,4.97,5.68,1.4,2.9
eredivisie,2023,eredivisie_2023_96_sparta_rotterdam_almere_city,05/11/2023,Sparta Rotterdam,Almere City,1,2,0,1,24,11,6,4,10,3,2,13,0,0,0,0,1.69,4.01,4.66,1.73,2.11
eredivisie,2023,eredivisie_2023_97_for_sittard_heracles,10/11/2023,For Sittard,Heracles,4,1,4,0,15,7,8,3,9,7,10,10,0,4,0,0,1.75,3.92,4.43,1.68,2.16
eredivisie,2023,eredivisie_2023_98_waalwijk_go_ahead_eagles,11/11/2023,Waalwijk,Go Ahead Eagles,0,1,0,1,19,9,5,2,7,0,8,5,1,0,0,0,2.82,3.65,2.36,1.66,2.21
eredivisie,2023,eredivisie_2023_99_twente_nijmegen,11/11/2023,Twente,Nijmegen,3,3,1,0,35,14,7,8,13,3,9,14,1,3,0,0,1.31,5.47,9.22,1.57,2.37
eredivisie,2023,eredivisie_2023_100_vitesse_heerenveen,11/11/2023,Vitesse,Heerenveen,1,3,1,1,9,19,5,7,4,7,10,3,2,1,1,0,2.37,3.59,2.83,1.69,2.12
eredivisie,2023,eredivisie_2023_101_psv_eindhoven_zwolle,12/11/2023,PSV Eindhoven,Zwolle,4,0,2,0,21,3,6,2,12,0,8,7,0,2,0,0,1.09,11.03,22.12,1.22,4.01
eredivisie,2023,eredivisie_2023_102_almere_city_ajax,12/11/2023,Almere City,Ajax,2,2,0,0,13,22,5,13,4,6,12,10,5,2,0,0,5.37,4.68,1.52,1.47,2.62
eredivisie,2023,eredivisie_2023_103_volendam_sparta_rotterdam,12/11/2023,Volendam,Sparta Rotterdam,1,4,1,2,17,16,1,7,3,5,4,10,0,1,0,0,3.18,3.75,2.1,1.61,2.31
eredivisie,2023,eredivisie_2023_104_feyenoord_az_alkmaar,12/11/2023,Feyenoord,AZ Alkmaar,1,0,1,0,10,7,5,1,2,0,8,13,2,1,0,0,1.55,4.41,5.36,1.58,2.34
eredivisie,2023,eredivisie_2023_105_utrecht_excelsior,12/11/2023,Utrecht,Excelsior,2,2,0,0,13,12,6,6,13,2,6,11,0,1,0,0,1.78,3.93,4.15,1.63,2.25
eredivisie,2023,eredivisie_2023_106_excelsior_feyenoord,25/11/2023,Excelsior,Feyenoord,2,4,1,1,13,20,3,9,2,5,5,9,1,1,0,0,12.45,7.27,1.2,1.33,3.29
eredivisie,2023,eredivisie_2023_107_heerenveen_for_sittard,25/11/2023,Heerenveen,For Sittard,3,0,1,0,16,10,5,4,3,7,8,6,1,2,0,0,2.04,3.56,3.52,1.84,1.96
eredivisie,2023,eredivisie_2023_108_twente_psv_eindhoven,25/11/2023,Twente,PSV Eindhoven,0,3,0,1,12,17,1,7,3,4,9,8,1,2,1,0,3.66,3.83,1.93,1.58,2.35
eredivisie,2023,eredivisie_2023_109_ajax_vitesse,25/11/2023,Ajax,Vitesse,5,0,2,0,19,9,12,4,7,4,9,5,1,2,0,0,1.3,6.0,8.73,1.4,2.91
eredivisie,2023,eredivisie_2023_110_zwolle_waalwijk,25/11/2023,Zwolle,Waalwijk,1,2,1,1,17,13,6,4,5,8,7,12,1,2,0,0,1.77,3.91,4.25,1.68,2.18
eredivisie,2023,eredivisie_2023_111_almere_city_heracles,26/11/2023,Almere City,Heracles,0,5,0,1,17,17,3,6,6,4,6,15,0,3,0,0,1.95,3.73,3.64,1.68,2.18
eredivisie,2023,eredivisie_2023_112_az_alkmaar_volendam,26/11/2023,AZ Alkmaar,Volendam,3,0,1,0,19,7,8,1,5,4,6,8,0,0,0,0,1.15,8.35,15.85,1.35,3.13
eredivisie,2023,eredivisie_2023_113_nijmegen_go_ahead_eagles,26/11/2023,Nijmegen,Go Ahead Eagles,1,1,0,0,15,13,5,4,4,10,9,11,0,3,0,0,2.37,3.68,2.77,1.66,2.22
eredivisie,2023,eredivisie_2023_114_sparta_rotterdam_utrecht,26/11/2023,Sparta Rotterdam,Utrecht,1,2,1,1,19,7,6,2,5,4,9,6,0,3,0,0,2.36,3.46,2.91,1.78,2.04
eredivisie,2023,eredivisie_2023_115_heerenveen_almere_city,01/12/2023,Heerenveen,Almere City,3,0,2,0,15,13,8,2,7,8,6,12,1,2,0,0,1.65,4.06,4.97,1.7,2.15
eredivisie,2023,eredivisie_2023_116_volendam_zwolle,02/12/2023,Volendam,Zwolle,0,5,0,0,9,20,3,10,6,5,5,4,2,0,0,0,2.61,3.69,2.51,1.57,2.37
eredivisie,2023,eredivisie_2023_117_for_sittard_vitesse,02/12/2023,For Sittard,Vitesse,3,1,2,0,15,8,11,4,5,4,16,14,1,3,0,1,2.0,3.6,3.62,1.83,1.98
eredivisie,2023,eredivisie_2023_118_waalwijk_excelsior,02/12/2023,Waalwijk,Excelsior,2,2,1,0,17,13,8,6,2,2,4,4,0,0,0,0,2.06,3.83,3.26,1.56,2.37
eredivisie,2023,eredivisie_2023_119_heracles_sparta_rotterdam,02/12/2023,Heracles,Sparta Rotterdam,0,1,0,0,13,10,3,4,6,3,11,7,1,0,0,0,2.65,3.67,2.48,1.64,2.25
eredivisie,2023,eredivisie_2023_120_feyenoord_psv_eindhoven,03/12/2023,Feyenoord,PSV Eindhoven,1,2,0,0,14,14,3,7,10,5,10,13,1,3,0,0,2.21,3.77,2.96,1.55,2.4
eredivisie,2023,eredivisie_2023_121_go_ahead_eagles_twente,03/12/2023,Go Ahead Eagles,Twente,1,3,0,2,15,13,9,5,4,4,7,17,1,0,0,0,3.73,3.81,1.91,1.68,2.18
eredivisie,2023,eredivisie_2023_122_nijmegen_ajax,03/12/2023,Nijmegen,Ajax,1,2,0,0,7,22,3,10,2,6,4,7,0,0,0,0,4.25,4.35,1.7,1.45,2.69
eredivisie,2023,eredivisie_2023_123_utrecht_az_alkmaar,03/12/2023,Utrecht,AZ Alkmaar,1,1,0,1,15,20,4,9,7,5,10,13,0,1,0,0,4.02,3.75,1.85,1.79,2.02
eredivisie,2023,eredivisie_2023_124_az_alkmaar_nijmegen,06/12/2023,AZ Alkmaar,Nijmegen,1,2,0,2,26,4,4,2,13,1,4,6,0,1,0,0,1.27,5.89,10.46,1.53,2.47
eredivisie,2023,eredivisie_2023_125_waalwijk_ajax,06/12/2023,Waalwijk,Ajax,2,3,1,2,10,16,2,6,8,9,12,9,2,0,0,0,4.94,4.5,1.59,1.42,2.76
eredivisie,2023,eredivisie_2023_126_psv_eindhoven_heerenveen,07/12/2023,PSV Eindhoven,Heerenveen,2,0,1,0,30,12,8,1,11,2,4,10,2,1,0,0,1.17,7.89,13.61,1.29,3.47
eredivisie,2023,eredivisie_2023_127_feyenoord_volendam,07/12/2023,Feyenoord,Volendam,3,1,1,1,30,2,10,2,12,3,4,5,1,1,0,0,1.06,13.87,28.04,1.13,5.33
eredivisie,2023,eredivisie_2023_128_twente_excelsior,08/12/2023,Twente,Excelsior,4,2,1,2,31,5,9,4,10,2,5,7,2,4,0,1,1.24,6.34,11.11,1.47,2.6
eredivisie,2023,eredivisie_2023_129_ajax_sparta_rotterdam,09/12/2023,Ajax,Sparta Rotterdam,2,1,2,0,23,10,6,2,7,7,6,7,0,1,0,0,1.39,5.18,7.03,1.43,2.74
