player_id,player_name,origin_team_id,destination_team_id,transfer_date,season,position,eligibility,source_system,source_snapshot_date
4875687,Tyrin Smith,2132,326,2024-12-26,2025,WR,Immediate,cfbd,2026-07-13
4708051,Carter Brown,2132,328,2025-01-01,2025,K,Immediate,cfbd,2026-07-13
5141734,Jordan Young,2132,8,2024-12-21,2025,CB,Immediate,cfbd,2026-07-13
5085950,Cole Kozlowski,2142,2116,2025-01-13,2025,LB,Immediate,cfbd,2026-07-13
4876677,Andrew Taddeo,2142,256,2025-04-14,2025,DL,Immediate,cfbd,2026-07-13
4876662,Michael Brescia,2142,2711,2025-01-15,2025,TE,Immediate,cfbd,2026-07-13
5296579,Kendall Bournes,2148,113,2024-12-18,2025,S,Immediate,cfbd,2026-07-13
5296361,Pooh Lawton,215,218,2025-04-22,2025,S,Immediate,cfbd,2026-07-13
5296246,Logan Ramper,215,277,2025-04-29,2025,WR,Immediate,cfbd,2026-07-13
5085645,TJ Magee,2166,113,2024-12-17,2025,CB,Immediate,cfbd,2026-07-13
5085667,Josiah Jackson,2166,166,2025-02-05,2025,DL,Immediate,cfbd,2026-07-13
5085666,Christian Berry,2166,2309,2024-12-14,2025,TE,Immediate,cfbd,2026-07-13
5086986,Gideon Lampron,2168,189,2024-12-22,2025,LB,Immediate,cfbd,2026-07-13
4879941,Kahleef Jimmison,2169,2450,2025-01-19,2025,CB,Immediate,cfbd,2026-07-13
5219863,Tyrei Washington,218,13,2025-07-27,2025,RB,Immediate,cfbd,2026-07-13
5086869,Jamel Johnson,218,152,2025-01-06,2025,CB,Immediate,cfbd,2026-07-13
5081777,Tra Thomas,218,152,2025-01-06,2025,EDGE,Immediate,cfbd,2026-07-13
5121994,Melvin Siani,218,154,2025-01-04,2025,OT,Immediate,cfbd,2026-07-13
4687515,E.J. Wilson,218,2000,2025-07-27,2025,RB,Immediate,cfbd,2026-07-13
5125818,Hugo Gil,218,2127,2025-01-11,2025,DL,Immediate,cfbd,2026-07-13
5081782,Andrew McIlquham,218,2439,2025-01-09,2025,LS,Immediate,cfbd,2026-07-13
4689682,James Faminu,218,2439,2025-01-10,2025,OT,Immediate,cfbd,2026-07-13
4683306,Landon Morris,218,25,2025-05-11,2025,TE,Immediate,cfbd,2026-07-13
4917372,Antwone Santiago,218,259,2025-04-23,2025,LB,Immediate,cfbd,2026-07-13
5078469,Darrell Sweeting,218,276,2024-12-20,2025,CB,Immediate,cfbd,2026-07-13
5092790,Joseph Auzenne,218,276,2024-12-24,2025,DL,Immediate,cfbd,2026-07-13
5219859,DeVonta Owens,218,2815,2025-01-07,2025,CB,Immediate,cfbd,2026-07-13
4876445,Brylan Noonan,218,338,2025-05-08,2025,LS,Immediate,cfbd,2026-07-13
4882098,Tyquan King,218,41,2025-01-10,2025,LB,Immediate,cfbd,2026-07-13
5163571,Jaylen Lewis,218,98,2025-01-07,2025,CB,Immediate,cfbd,2026-07-13
4876835,Finn Claypool,2181,278,2025-01-06,2025,EDGE,Immediate,cfbd,2026-07-13
4893815,Jamario Clements,2184,154,2025-04-28,2025,RB,Immediate,cfbd,2026-07-13
5087131,Ty Howard,2184,194,2025-01-06,2025,LB,Immediate,cfbd,2026-07-13
4878261,Julian Talley,219,222,2025-03-28,2025,S,Immediate,cfbd,2026-07-13
4878277,Justin Cayenne,219,2229,2025-04-17,2025,TE,Immediate,cfbd,2026-07-13
5155366,Malachi Hosley,219,59,2024-12-24,2025,RB,Immediate,cfbd,2026-07-13
5084564,Jaylen George,2193,158,2024-12-17,2025,DL,Immediate,cfbd,2026-07-13
5224011,Baylor Hayes,2193,202,2025-04-23,2025,QB,Immediate,cfbd,2026-07-13
5152863,JaQuan Adams,2193,202,2025-01-08,2025,OT,Immediate,cfbd,2026-07-13
5224032,Jack Hood,2193,202,2025-01-08,2025,OT,Immediate,cfbd,2026-07-13
5153340,Ray Coney,2193,202,2024-12-27,2025,LB,Immediate,cfbd,2026-07-13
4568684,Derrell Bailey Jr.,2193,2247,2025-01-10,2025,OT,Immediate,cfbd,2026-07-13
5301745,AJ Johnson,2193,5,2025-01-09,2025,WR,Immediate,cfbd,2026-07-13
5152839,Jaylen King,2193,52,2025-04-27,2025,QB,Immediate,cfbd,2026-07-13
5084551,Jayvon Henderson,2193,6,2025-01-14,2025,CB,Immediate,cfbd,2026-07-13
5083730,Nijhay Burt,2197,127,2024-12-20,2025,CB,Immediate,cfbd,2026-07-13
5153465,Jacob Horvath,2197,153,2025-04-17,2025,P,Immediate,cfbd,2026-07-13
5083726,MJ Flowers,2197,41,2024-12-20,2025,RB,Immediate,cfbd,2026-07-13
5224212,Tyrell Green,2198,2509,2025-04-22,2025,IOL,Immediate,cfbd,2026-07-13
5153257,Maddox Marcellus,2198,258,2024-12-20,2025,LB,Immediate,cfbd,2026-07-13
4871049,Malik Tullis,2199,16,2025-04-22,2025,DL,Immediate,cfbd,2026-07-13
4432770,Melvin Swindle II,2199,16,2025-04-23,2025,DL,Immediate,cfbd,2026-07-13
5220045,Zion Fonua,2199,2000,2025-01-15,2025,LB,Immediate,cfbd,2026-07-13
5125896,Chase Arrington,2199,2097,2025-05-23,2025,CB,Immediate,cfbd,2026-07-13
5083208,Joey Zelinsky,2199,221,2025-01-05,2025,EDGE,Immediate,cfbd,2026-07-13
5220053,Emil Burton,2199,2413,2025-01-01,2025,CB,Immediate,cfbd,2026-07-13
4428141,Kendric Nowling,2199,2450,2025-05-11,2025,LB,Immediate,cfbd,2026-07-13
5151474,Owen McGraw,2199,2523,2025-06-15,2025,WR,Immediate,cfbd,2026-07-13
4427641,Broderick Roman,2199,2572,2024-12-24,2025,IOL,Immediate,cfbd,2026-07-13
4706680,Jez Janvier,2199,2572,2025-01-15,2025,OT,Immediate,cfbd,2026-07-13
5082646,James Djonkam,2199,259,2025-01-07,2025,EDGE,Immediate,cfbd,2026-07-13
4832021,Elijah Jackson-Anderson,2199,2747,2025-01-02,2025,RB,Immediate,cfbd,2026-07-13
5085335,Deion Brown,2199,282,2025-05-05,2025,RB,Immediate,cfbd,2026-07-13
5074202,Luke Fletcher,2199,2837,2025-04-30,2025,EDGE,Immediate,cfbd,2026-07-13
4592781,Luke Murphy,2199,324,2025-04-25,2025,LB,Immediate,cfbd,2026-07-13
5220046,Jaden Price,2199,331,2025-04-22,2025,S,Immediate,cfbd,2026-07-13
4603185,Markus Allen,2199,344,2025-01-07,2025,WR,Immediate,cfbd,2026-07-13
4827049,Max Reese,2199,344,2025-04-25,2025,TE,Immediate,cfbd,2026-07-13
5220681,Petey Tucker,2199,36,2025-04-20,2025,WR,Immediate,cfbd,2026-07-13
5151480,Jaheim Jenkins,2199,55,2025-04-25,2025,S,Immediate,cfbd,2026-07-13
5220059,Jack Storey,2199,58,2025-08-03,2025,IOL,Immediate,cfbd,2026-07-13
4921457,Daiquan White,2199,59,2024-12-14,2025,CB,Immediate,cfbd,2026-07-13
5151484,Gabe Hoffmann,2199,70,2025-04-19,2025,TE,Immediate,cfbd,2026-07-13
4709774,Quentavius Scandrett,2199,8,2024-12-21,2025,S,Immediate,cfbd,2026-07-13
4886806,Jesus Gomez,2199,9,2024-12-15,2025,K,Immediate,cfbd,2026-07-13
4689579,Jake McConnachie,221,113,2025-01-17,2025,WR,Immediate,cfbd,2026-07-13
5092275,Ty Dieffenbach,221,13,2024-12-28,2025,QB,Immediate,cfbd,2026-07-13
4431328,Rodney Hammond Jr.,221,16,2024-12-23,2025,RB,Immediate,cfbd,2026-07-13
5086101,Cameron Monteiro,221,2006,2025-04-26,2025,WR,Immediate,cfbd,2026-07-13
4565554,Nahki Johnson,221,202,2025-01-20,2025,DL,Immediate,cfbd,2026-07-13
5146838,Moritz Schmoranzer,221,2026,2025-04-22,2025,IOL,Immediate,cfbd,2026-07-13
5079427,Sincere Edwards,221,2116,2024-12-30,2025,EDGE,Immediate,cfbd,2026-07-13
5138702,Adham Abouraya,221,2199,2025-05-04,2025,IOL,Immediate,cfbd,2026-07-13
4597240,Terrence Enos Jr.,221,2306,2025-04-29,2025,OT,Immediate,cfbd,2026-07-13
5154316,Thomas Aden,221,2309,2024-12-14,2025,IOL,Immediate,cfbd,2026-07-13
4600388,Chief Borders,221,2439,2025-01-13,2025,EDGE,Immediate,cfbd,2026-07-13
4431514,Daejon Reynolds,221,2439,2025-01-09,2025,WR,Immediate,cfbd,2026-07-13
4923044,Jordan Bass,221,259,2025-01-07,2025,LB,Immediate,cfbd,2026-07-13
4684551,Jake Renda,221,26,2025-05-03,2025,TE,Immediate,cfbd,2026-07-13
4873929,Terrence Moore,221,2649,2024-12-12,2025,IOL,Immediate,cfbd,2026-07-13
5155864,Julian Dugger,221,265,2025-04-28,2025,QB,Immediate,cfbd,2026-07-13
5295224,Bryson Harrington,221,278,2025-01-31,2025,DL,Immediate,cfbd,2026-07-13
4683182,Nate Yarnell,221,326,2024-12-29,2025,QB,Immediate,cfbd,2026-07-13
4683057,Tamarion Crumpley,221,5,2025-01-16,2025,CB,Immediate,cfbd,2026-07-13
4870844,Andy Jean,221,8,2025-04-27,2025,WR,Immediate,cfbd,2026-07-13
4837465,Ryland Gandy,221,84,2025-01-06,2025,CB,Immediate,cfbd,2026-07-13
5086543,Chuck Nnaeto,2210,103,2024-12-20,2025,DL,Immediate,cfbd,2026-07-13
5086539,Carlos Moore,2210,120,2025-04-23,2025,OT,Immediate,cfbd,2026-07-13
5086529,Cody Hardy,2210,152,2024-12-20,2025,TE,Immediate,cfbd,2026-07-13
5089576,Brandon Smiley,2210,154,2025-04-26,2025,DL,Immediate,cfbd,2026-07-13
5086530,Marco Patierno,2210,2199,2024-12-25,2025,LB,Immediate,cfbd,2026-07-13
4877761,Caleb Curtain,2210,2429,2025-01-23,2025,S,Immediate,cfbd,2026-07-13
5086542,Cazeem Moore,2210,258,2024-12-19,2025,EDGE,Immediate,cfbd,2026-07-13
5086528,Brandon Tyson,2210,290,2024-12-19,2025,LB,Immediate,cfbd,2026-07-13
4695449,Dylan Tucker,2210,328,2025-04-21,2025,CB,Immediate,cfbd,2026-07-13
5296820,Jacob Robinson,2213,324,2025-05-07,2025,S,Immediate,cfbd,2026-07-13
4837194,Jaylan Sanchez,222,256,2025-01-06,2025,WR,Immediate,cfbd,2026-07-13
5296556,Solo Barnes,2220,2638,2024-12-27,2025,S,Immediate,cfbd,2026-07-13
4911543,Lawrence Hattar,2222,130,2025-01-05,2025,IOL,Immediate,cfbd,2026-07-13
4911529,Trinidad Chambliss,2222,145,2025-04-15,2025,QB,Immediate,cfbd,2026-07-13
5260763,Lento Smith Jr.,2222,202,2025-05-05,2025,CB,Immediate,cfbd,2026-07-13
4911519,Bryce George,2222,2294,2025-04-18,2025,OT,Immediate,cfbd,2026-07-13
4911484,Tyrese Hunt-Thompson,2222,249,2025-05-05,2025,WR,Immediate,cfbd,2026-07-13
4875360,Kannon Katzer,2222,277,2025-05-01,2025,RB,Immediate,cfbd,2026-07-13
4911491,Jacarvis Alexandre,2222,55,2025-04-18,2025,CB,Immediate,cfbd,2026-07-13
5077304,Zeke Moore,2226,103,2024-12-16,2025,TE,Immediate,cfbd,2026-07-13
4873588,CJ Campbell Jr.,2226,164,2024-12-13,2025,RB,Immediate,cfbd,2026-07-13
5219667,August Salvati,2226,21,2025-04-28,2025,EDGE,Immediate,cfbd,2026-07-13
4700135,Cam Fancher,2226,2116,2024-12-20,2025,QB,Immediate,cfbd,2026-07-13
4709718,Jayden Williams,2226,2116,2025-04-23,2025,CB,Immediate,cfbd,2026-07-13
4873906,Phillip Dunnam,2226,2116,2024-12-25,2025,S,Immediate,cfbd,2026-07-13
5082005,Tyriq Starks,2226,2296,2025-01-02,2025,QB,Immediate,cfbd,2026-07-13
5079471,CJ Heard,2226,238,2024-12-19,2025,S,Immediate,cfbd,2026-07-13
5001147,Fabian Scott,2226,2382,2025-05-09,2025,S,Immediate,cfbd,2026-07-13
4608533,EJ Horton Jr.,2226,2509,2025-01-07,2025,WR,Immediate,cfbd,2026-07-13
4691984,Morgan Suarez,2226,256,2025-05-09,2025,K,Immediate,cfbd,2026-07-13
4871012,Antonio Smith,2226,2623,2025-05-04,2025,CB,Immediate,cfbd,2026-07-13
5137870,Jaheim Miller,2226,2640,2025-05-22,2025,CB,Immediate,cfbd,2026-07-13
5151827,Robert Hammond III,2226,2649,2024-12-27,2025,K,Immediate,cfbd,2026-07-13
4837269,Omari Hayes,2226,2655,2024-12-15,2025,WR,Immediate,cfbd,2026-07-13
4683665,Zuberi Mobley,2226,2655,2024-12-15,2025,RB,Immediate,cfbd,2026-07-13
5219669,Chisom Ifeanyi,2226,2751,2025-05-08,2025,EDGE,Immediate,cfbd,2026-07-13
5119605,Chrisdasson Saint-Jean,2226,338,2025-05-12,2025,OT,Immediate,cfbd,2026-07-13
4431632,Caleb Coombs,2226,55,2025-04-25,2025,WR,Immediate,cfbd,2026-07-13
5230293,Kam Bell,2226,55,2025-04-24,2025,TE,Immediate,cfbd,2026-07-13
4709668,Jacob Merrifield,2226,58,2024-12-15,2025,DL,Immediate,cfbd,2026-07-13
4869390,Wyatt Sullivan,2226,58,2024-12-11,2025,TE,Immediate,cfbd,2026-07-13
5101132,Brayden Ramey,2226,6,2025-05-02,2025,IOL,Immediate,cfbd,2026-07-13
4870663,Jordan Church,2226,97,2024-12-20,2025,IOL,Immediate,cfbd,2026-07-13
5156902,Raheim Sexil,2229,113,2025-05-09,2025,CB,Immediate,cfbd,2026-07-13
4878394,Ajay Allen,2229,202,2025-04-25,2025,RB,Immediate,cfbd,2026-07-13
4877014,Nana Burris,2229,2032,2024-12-25,2025,WR,Immediate,cfbd,2026-07-13
5178800,Jaden Williams,2229,2065,2025-05-08,2025,CB,Immediate,cfbd,2026-07-13
4917428,Jackson Lee,2229,2226,2024-12-18,2025,LS,Immediate,cfbd,2026-07-13
4710849,Wyatt Lawson,2229,233,2025-04-23,2025,IOL,Immediate,cfbd,2026-07-13
4876658,Travis Burke,2229,235,2025-01-03,2025,OT,Immediate,cfbd,2026-07-13
5219851,Travion Barnes,2229,239,2024-12-20,2025,LB,Immediate,cfbd,2026-07-13
4917092,Jamarrion Solomon,2229,2429,2025-04-23,2025,DL,Immediate,cfbd,2026-07-13
4877357,Eddie Walls III,2229,248,2025-04-25,2025,EDGE,Immediate,cfbd,2026-07-13
4917354,Hezekiah Masses,2229,25,2024-12-21,2025,CB,Immediate,cfbd,2026-07-13
4837469,Amari Jones,2229,2569,2025-01-12,2025,QB,Immediate,cfbd,2026-07-13
5086374,Jamari Holliman,2229,2571,2025-04-28,2025,CB,Immediate,cfbd,2026-07-13
4695787,Shomari Lawrence,2229,2623,2025-01-13,2025,RB,Immediate,cfbd,2026-07-13
5219858,Cole Gustafson,2229,2638,2025-05-12,2025,DL,Immediate,cfbd,2026-07-13
5082027,CJ Christian,2229,264,2024-12-22,2025,S,Immediate,cfbd,2026-07-13
4912221,John Bock II,2229,2655,2024-12-13,2025,IOL,Immediate,cfbd,2026-07-13
5082039,JaDarious Lee,2229,338,2025-01-01,2025,OT,Immediate,cfbd,2026-07-13
4907786,Rocky Beers,2229,36,2024-12-12,2025,TE,Immediate,cfbd,2026-07-13
5078812,Antonio Ferguson,2229,5,2024-12-23,2025,TE,Immediate,cfbd,2026-07-13
4875613,Dean Patterson,2229,59,2024-12-20,2025,WR,Immediate,cfbd,2026-07-13
4713277,Eric Rivers,2229,59,2024-12-19,2025,WR,Immediate,cfbd,2026-07-13
4914987,Naeer Jackson,2229,97,2024-12-13,2025,OT,Immediate,cfbd,2026-07-13
5296335,Patrick Methlie,223,48,2025-01-02,2025,IOL,Immediate,cfbd,2026-07-13
4876685,Julius Loughridge,2230,2571,2025-05-05,2025,RB,Immediate,cfbd,2026-07-13
4580161,Ryan Joyce,2230,295,2024-12-21,2025,IOL,Immediate,cfbd,2026-07-13
5092819,Jose Gonzalez,2232,2241,2025-05-06,2025,OT,Immediate,cfbd,2026-07-13
4887609,Josh Burney,2232,2509,2025-04-30,2025,DL,Immediate,cfbd,2026-07-13
5294517,Adam Hickerson,2241,2032,2025-05-17,2025,IOL,Immediate,cfbd,2026-07-13
4777154,Tyler Riddell,2241,2184,2025-03-16,2025,QB,Immediate,cfbd,2026-07-13
4683320,Trevor Moffitt,2241,2193,2025-01-11,2025,LB,Immediate,cfbd,2026-07-13
5083614,Pius Njenge,2241,2627,2025-01-02,2025,EDGE,Immediate,cfbd,2026-07-13
5095091,Evan Ferguson,2241,276,2024-12-25,2025,IOL,Immediate,cfbd,2026-07-13
5152846,Diondre Glover,2241,41,2025-05-02,2025,CB,Immediate,cfbd,2026-07-13
4429279,Marquis Black,2241,41,2025-05-11,2025,DL,Immediate,cfbd,2026-07-13
5092410,Dorian Fleming,2247,120,2024-12-21,2025,TE,Immediate,cfbd,2026-07-13
4686150,Cam Williams,2247,127,2025-04-29,2025,EDGE,Immediate,cfbd,2026-07-13
5305943,JJ Johnson,2247,152,2025-01-10,2025,S,Immediate,cfbd,2026-07-13
4920145,Braylen Ragland,2247,2011,2024-12-21,2025,QB,Immediate,cfbd,2026-07-13
5012117,Will Larkins,2247,204,2025-04-20,2025,OT,Immediate,cfbd,2026-07-13
4830616,Maleek McNeil,2247,2065,2024-12-25,2025,OT,Immediate,cfbd,2026-07-13
5195953,Jacobi Jones,2247,2097,2025-05-07,2025,LB,Immediate,cfbd,2026-07-13
5085691,Chris Davis Jr.,2247,2193,2025-01-30,2025,EDGE,Immediate,cfbd,2026-07-13
4568336,Zach Gibson,2247,2226,2025-04-23,2025,QB,Immediate,cfbd,2026-07-13
5084944,Christian Lorenzo,2247,2287,2025-01-16,2025,DL,Immediate,cfbd,2026-07-13
4872976,Ronald Cooper,2247,2382,2025-05-14,2025,CB,Immediate,cfbd,2026-07-13
5087281,Lamar Robinson,2247,25,2024-12-22,2025,OT,Immediate,cfbd,2026-07-13
5152179,Ja'Maric Morris,2247,258,2025-05-06,2025,CB,Immediate,cfbd,2026-07-13
4700266,Trevor Timmons,2247,2636,2024-12-26,2025,IOL,Immediate,cfbd,2026-07-13
5078082,Jude Tinor,2247,2747,2025-01-24,2025,DL,Immediate,cfbd,2026-07-13
5089878,Romello Watson,2247,2837,2024-12-30,2025,IOL,Immediate,cfbd,2026-07-13
4608936,Ahmon Green,2247,290,2025-01-18,2025,TE,Immediate,cfbd,2026-07-13
4837159,Izaiah Guy,2247,58,2025-04-27,2025,CB,Immediate,cfbd,2026-07-13
4695007,Jy Gilmore,2247,59,2025-04-24,2025,S,Immediate,cfbd,2026-07-13
5179537,Sam Lindsey,2247,84,2024-12-26,2025,LS,Immediate,cfbd,2026-07-13
5296819,JaMair Diaz,2249,2534,2025-01-17,2025,LB,Immediate,cfbd,2026-07-13
4876462,Isaiah Reed,225,2116,2024-12-21,2025,CB,Immediate,cfbd,2026-07-13
4876466,Tim Malo,225,62,2025-01-03,2025,S,Immediate,cfbd,2026-07-13
5226453,Brennan Ridley,2261,189,2025-01-07,2025,WR,Immediate,cfbd,2026-07-13
5155422,Saint Farrior,2261,2026,2025-04-23,2025,DL,Immediate,cfbd,2026-07-13
5155410,Omar Ibrahim,2261,218,2024-12-24,2025,CB,Immediate,cfbd,2026-07-13
5226466,Richard Kramer,2261,2247,2025-05-10,2025,EDGE,Immediate,cfbd,2026-07-13
5226462,Jayden Whaley,2261,2335,2025-04-29,2025,S,Immediate,cfbd,2026-07-13
4694048,Christopher Eaton Jr.,2261,2534,2025-05-05,2025,EDGE,Immediate,cfbd,2026-07-13
5155427,Jahzari Priester,2261,259,2024-12-20,2025,DL,Immediate,cfbd,2026-07-13
4884415,Tyler McDuffie,2261,276,2025-01-08,2025,OT,Immediate,cfbd,2026-07-13
5093829,Javen Johnson,2261,324,2025-05-03,2025,DL,Immediate,cfbd,2026-07-13
4694795,Jeremiah Orr,2261,55,2025-04-20,2025,OT,Immediate,cfbd,2026-07-13
4696206,Jacob Otts,227,2393,2024-12-25,2025,OT,Immediate,cfbd,2026-07-13
4431131,Devin Hightower,227,5,2025-01-09,2025,LB,Immediate,cfbd,2026-07-13
5086920,Eli Brickhandler,2277,194,2025-05-20,2025,QB,Immediate,cfbd,2026-07-13
5225888,Reed Chandley,2277,2247,2025-01-10,2025,P,Immediate,cfbd,2026-07-13
4896708,KJ Makins,2277,239,2025-05-12,2025,CB,Immediate,cfbd,2026-07-13
4890322,Zae Smith,2277,25,2025-05-02,2025,DL,Immediate,cfbd,2026-07-13
4683137,Drake Martinez,2277,2630,2025-01-09,2025,TE,Immediate,cfbd,2026-07-13
5084802,AJ Wilson,2277,2636,2024-12-18,2025,WR,Immediate,cfbd,2026-07-13
4431378,Kendal Septs,2277,2837,2025-01-05,2025,IOL,Immediate,cfbd,2026-07-13
5079425,Tavoy Feagin,228,145,2025-04-16,2025,CB,Immediate,cfbd,2026-07-13
4873270,Jackson Crosby,228,2193,2025-01-24,2025,WR,Immediate,cfbd,2026-07-13
5081443,Caleb Nix,228,55,2025-04-28,2025,S,Immediate,cfbd,2026-07-13
4870781,A.J. Hoffler,228,59,2025-01-04,2025,EDGE,Immediate,cfbd,2026-07-13
4870859,Noble Johnson,228,9,2024-12-15,2025,WR,Immediate,cfbd,2026-07-13
4587722,Troy Stellato,228,96,2025-01-08,2025,WR,Immediate,cfbd,2026-07-13
4878289,Ian Wagner,2287,12,2025-04-25,2025,K,Immediate,cfbd,2026-07-13
5165725,Steven Curtis,2287,135,2024-12-15,2025,DL,Immediate,cfbd,2026-07-13
4874510,Xavier Loyd,2287,142,2025-04-19,2025,WR,Immediate,cfbd,2026-07-13
5087223,MJ Cannon,2287,189,2025-04-28,2025,CB,Immediate,cfbd,2026-07-13
4433957,Hunter Zambrano,2287,2641,2024-12-12,2025,IOL,Immediate,cfbd,2026-07-13
5168715,Teon Parks,2287,38,2025-04-20,2025,CB,Immediate,cfbd,2026-07-13
5293901,Key Crowell,2292,151,2025-01-06,2025,CB,Immediate,cfbd,2026-07-13
5295957,Atley Cowan,2292,276,2025-01-01,2025,QB,Immediate,cfbd,2026-07-13
4941011,John Nestor,2294,135,2025-04-20,2025,CB,Immediate,cfbd,2026-07-13
5149008,Gavin Hoffman,2294,142,2025-04-18,2025,TE,Immediate,cfbd,2026-07-13
4921231,Chase Brackney,2294,16,2025-01-03,2025,DL,Immediate,cfbd,2026-07-13
5218933,Tripp Woody,2294,183,2024-12-21,2025,K,Immediate,cfbd,2026-07-13
5125552,Grant Leeper,2294,193,2024-12-20,2025,TE,Immediate,cfbd,2026-07-13
4920128,Kahlil Tate,2294,2046,2025-05-03,2025,S,Immediate,cfbd,2026-07-13
5295493,Joey VanWetzinga,2294,2117,2025-04-27,2025,DL,Immediate,cfbd,2026-07-13
5150658,Rusty VanWetzinga IV,2294,2117,2025-01-11,2025,TE,Immediate,cfbd,2026-07-13
5150655,Judah Mallette,2294,2181,2025-08-01,2025,WR,Immediate,cfbd,2026-07-13
4427455,Cade McNamara,2294,2193,2025-01-18,2025,QB,Immediate,cfbd,2026-07-13
4431485,Leshon Williams,2294,2305,2024-10-07,2025,RB,Immediate,cfbd,2026-07-13
4718462,Caden Crawford,2294,233,2025-02-05,2025,EDGE,Immediate,cfbd,2026-07-13
4596995,Jeff Bowie,2294,233,2025-01-13,2025,DL,Immediate,cfbd,2026-07-13
5081336,Graham Friedrichsen,2294,2460,2025-01-14,2025,WR,Immediate,cfbd,2026-07-13
5148939,Graham Eben,2294,2571,2025-01-07,2025,LB,Immediate,cfbd,2026-07-13
5089478,Jalyn Thompson,2294,2571,2025-01-11,2025,TE,Immediate,cfbd,2026-07-13
4683058,Brendan Sullivan,2294,2655,2025-04-24,2025,QB,Immediate,cfbd,2026-07-13
4873475,Max White,2294,2751,2025-05-04,2025,RB,Immediate,cfbd,2026-07-13
5081344,Kyson Van Vugt,2294,278,2024-12-22,2025,OT,Immediate,cfbd,2026-07-13
5230068,Kaleb Brown,2294,5,2024-12-17,2025,WR,Immediate,cfbd,2026-07-13
4709810,Joshua Nobles,2296,113,2024-12-23,2025,EDGE,Immediate,cfbd,2026-07-13
5154413,Isaiah Spencer,2296,259,2025-04-23,2025,WR,Immediate,cfbd,2026-07-13
4683819,Cam Smith,2296,276,2025-01-03,2025,S,Immediate,cfbd,2026-07-13
2094390,Michael Dansby,23,12,2024-12-16,2025,CB,Immediate,cfbd,2026-07-13
5151347,Dylan Hampsten,23,16,2025-04-18,2025,EDGE,Immediate,cfbd,2026-07-13
4608612,Malik Williams,23,166,2025-05-15,2025,OT,Immediate,cfbd,2026-07-13
5103573,Alexander Cobbs,23,2169,2025-02-07,2025,EDGE,Immediate,cfbd,2026-07-13
4431332,DJ Harvey,23,30,2024-12-14,2025,CB,Immediate,cfbd,2026-07-13
5220603,Zack Homan,23,304,2025-04-21,2025,RB,Immediate,cfbd,2026-07-13
5085112,Emmett Brown,23,324,2025-01-09,2025,QB,Immediate,cfbd,2026-07-13
4870689,Sawyer Deerman,23,93,2025-01-02,2025,WR,Immediate,cfbd,2026-07-13
5220614,Jacob Stewart,23,97,2025-04-22,2025,TE,Immediate,cfbd,2026-07-13
5085609,TreyShun Hurry,23,97,2025-04-22,2025,WR,Immediate,cfbd,2026-07-13
5296859,Elin Jones,2304,98,2025-05-23,2025,EDGE,Immediate,cfbd,2026-07-13
4685289,Keyan Burnett,2305,12,2025-04-28,2025,TE,Immediate,cfbd,2026-07-13
4870851,Bai Jobe,2305,193,2025-04-21,2025,EDGE,Immediate,cfbd,2026-07-13
4576218,Sevion Morrison,2305,202,2024-12-25,2025,RB,Immediate,cfbd,2026-07-13
4683409,Damarius McGhee,2305,2226,2025-07-02,2025,CB,Immediate,cfbd,2026-07-13
5081094,Charlie Weinrich,2305,2277,2025-01-31,2025,K,Immediate,cfbd,2026-07-13
5151063,Carson Morgan,2305,242,2025-05-15,2025,RB,Immediate,cfbd,2026-07-13
4685317,Brian Dilworth,2305,2453,2025-01-03,2025,CB,Immediate,cfbd,2026-07-13
5151072,Lance Bassett,2305,2453,2024-12-23,2025,DL,Immediate,cfbd,2026-07-13
5149495,DJ Warner,2305,2567,2024-12-22,2025,EDGE,Immediate,cfbd,2026-07-13
5219494,Myles Ewell,2305,2623,2025-04-23,2025,OT,Immediate,cfbd,2026-07-13
4826504,Kaleb Purdy,2305,2635,2024-12-25,2025,S,Immediate,cfbd,2026-07-13
5219490,Will Gavin,2305,282,2025-06-01,2025,CB,Immediate,cfbd,2026-07-13
5125820,Damon Greaves,2305,38,2024-12-21,2025,P,Immediate,cfbd,2026-07-13
4891198,Tre Spivey,2306,12,2024-12-23,2025,WR,Immediate,cfbd,2026-07-13
4688609,Alec Marenco,2306,154,2025-05-11,2025,LB,Immediate,cfbd,2026-07-13
4683237,Keagan Johnson,2306,167,2024-12-27,2025,WR,Immediate,cfbd,2026-07-13
5138638,Jake Stonebraker,2306,2046,2025-04-23,2025,LB,Immediate,cfbd,2026-07-13
4427313,Ta'Quan Roberson,2306,2084,2025-01-13,2025,QB,Immediate,cfbd,2026-07-13
5077392,Kam Sallis,2306,2296,2025-01-20,2025,LB,Immediate,cfbd,2026-07-13
5151089,Brock Woolf,2306,233,2025-04-26,2025,OT,Immediate,cfbd,2026-07-13
5081908,Joe Hall III,2306,2460,2025-04-23,2025,CB,Immediate,cfbd,2026-07-13
5222247,Arrion Concepcion,2306,256,2025-05-18,2025,WR,Immediate,cfbd,2026-07-13
4565779,Carver Willis,2306,264,2024-12-12,2025,OT,Immediate,cfbd,2026-07-13
4874508,Trey Krause,2306,2803,2025-04-23,2025,S,Immediate,cfbd,2026-07-13
5219395,Logan Cox,2306,295,2025-05-01,2025,IOL,Immediate,cfbd,2026-07-13
5081918,Nickendre Stiger,2306,295,2025-01-04,2025,S,Immediate,cfbd,2026-07-13
