date,player_id,player_name,team,market,line,over_price,under_price,book,first_seen_at,last_seen_at,is_current,_merge_key
2026-05-25,,Alex Newhook,,ASSISTS,0.5,260,-360,draftkings,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::alex newhook
2026-05-25,,Alex Newhook,,ASSISTS,0.5,280,-417,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::alex newhook
2026-05-25,,Alex Newhook,,POINTS,0.5,124,-160,draftkings,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::alex newhook
2026-05-25,,Alex Newhook,,POINTS,0.5,127,-169,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::alex newhook
2026-05-25,,Alex Newhook,,SOG,1.5,-125,-105,draftkings,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::alex newhook
2026-05-25,,Alex Newhook,,SOG,1.5,-115,-113,fanduel,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::alex newhook
2026-05-25,,Alex Newhook,,SOG,1.5,-120,-110,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::alex newhook
2026-05-25,,Alexander Nikishin,,ASSISTS,0.5,449,-790,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::alexander nikishin
2026-05-25,,Alexander Nikishin,,POINTS,0.5,347,-551,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::alexander nikishin
2026-05-25,,Alexandre Carrier,,ASSISTS,0.5,293,-441,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::alexandre carrier
2026-05-25,,Alexandre Carrier,,POINTS,0.5,247,-358,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::alexandre carrier
2026-05-25,,Alexandre Texier,,ASSISTS,0.5,416,-706,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::alexandre texier
2026-05-25,,Alexandre Texier,,POINTS,0.5,224,-318,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::alexandre texier
2026-05-25,,Alexandre Texier,,SOG,1.5,175,-230,draftkings,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::alexandre texier
2026-05-25,,Andrei Svechnikov,,ASSISTS,0.5,145,-188,draftkings,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::andrei svechnikov
2026-05-25,,Andrei Svechnikov,,ASSISTS,0.5,153,-207,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::andrei svechnikov
2026-05-25,,Andrei Svechnikov,,GOALS,0.5,210,-290,fanduel,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::andrei svechnikov
2026-05-25,,Andrei Svechnikov,,POINTS,0.5,-145,114,draftkings,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::andrei svechnikov
2026-05-25,,Andrei Svechnikov,,POINTS,0.5,-153,115,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::andrei svechnikov
2026-05-25,,Andrei Svechnikov,,SOG,2.5,-145,114,draftkings,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::andrei svechnikov
2026-05-25,,Andrei Svechnikov,,SOG,2.5,-135,104,fanduel,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::andrei svechnikov
2026-05-25,,Andrei Svechnikov,,SOG,2.5,-151,114,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::andrei svechnikov
2026-05-25,,Cole Caufield,,ASSISTS,0.5,145,-188,draftkings,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::cole caufield
2026-05-25,,Cole Caufield,,ASSISTS,0.5,153,-207,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::cole caufield
2026-05-25,,Cole Caufield,,GOALS,0.5,170,-230,fanduel,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::cole caufield
2026-05-25,,Cole Caufield,,POINTS,0.5,-166,130,draftkings,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::cole caufield
2026-05-25,,Cole Caufield,,POINTS,0.5,-178,133,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::cole caufield
2026-05-25,,Cole Caufield,,SOG,2.5,-110,-120,draftkings,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::cole caufield
2026-05-25,,Cole Caufield,,SOG,2.5,-104,-125,fanduel,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::cole caufield
2026-05-25,,Cole Caufield,,SOG,2.5,-103,-128,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::cole caufield
2026-05-25,,Ivan Demidov,,ASSISTS,0.5,165,-215,draftkings,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::ivan demidov
2026-05-25,,Ivan Demidov,,ASSISTS,0.5,167,-228,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::ivan demidov
2026-05-25,,Ivan Demidov,,POINTS,0.5,-110,-120,draftkings,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::ivan demidov
2026-05-25,,Ivan Demidov,,POINTS,0.5,-113,-117,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::ivan demidov
2026-05-25,,Ivan Demidov,,SOG,1.5,-145,114,draftkings,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::ivan demidov
2026-05-25,,Ivan Demidov,,SOG,1.5,-128,-102,fanduel,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::ivan demidov
2026-05-25,,Ivan Demidov,,SOG,1.5,-146,110,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::ivan demidov
2026-05-25,,Jaccob Slavin,,ASSISTS,0.5,300,-425,draftkings,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::jaccob slavin
2026-05-25,,Jaccob Slavin,,ASSISTS,0.5,340,-535,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::jaccob slavin
2026-05-25,,Jaccob Slavin,,POINTS,0.5,230,-315,draftkings,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::jaccob slavin
2026-05-25,,Jaccob Slavin,,POINTS,0.5,259,-379,pinnacle,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::jaccob slavin
2026-05-25,,Jaccob Slavin,,SOG,1.5,114,-145,draftkings,2026-05-25T23:26:57Z,2026-05-25T23:26:57Z,True,name::jaccob slavin
