event_id,commence_time,home,away,bookmaker_key,bookmaker,book_last_update,market,outcome_name,outcome_price,outcome_point,date
6f06d715bb29b056553a7410b6d72a1d,2026-05-30T00:15:00Z,Carolina Hurricanes,Montréal Canadiens,betrivers,BetRivers,,totals,Under,-105,5.5,2026-05-29
6f06d715bb29b056553a7410b6d72a1d,2026-05-30T00:15:00Z,Carolina Hurricanes,Montréal Canadiens,mybookieag,MyBookie.ag,,h2h,Carolina Hurricanes,-268,,2026-05-29
6f06d715bb29b056553a7410b6d72a1d,2026-05-30T00:15:00Z,Carolina Hurricanes,Montréal Canadiens,mybookieag,MyBookie.ag,,h2h,Montréal Canadiens,212,,2026-05-29
6f06d715bb29b056553a7410b6d72a1d,2026-05-30T00:15:00Z,Carolina Hurricanes,Montréal Canadiens,mybookieag,MyBookie.ag,,spreads,Carolina Hurricanes,100,-1.5,2026-05-29
6f06d715bb29b056553a7410b6d72a1d,2026-05-30T00:15:00Z,Carolina Hurricanes,Montréal Canadiens,mybookieag,MyBookie.ag,,spreads,Montréal Canadiens,-124,1.5,2026-05-29
6f06d715bb29b056553a7410b6d72a1d,2026-05-30T00:15:00Z,Carolina Hurricanes,Montréal Canadiens,mybookieag,MyBookie.ag,,totals,Over,-111,5.5,2026-05-29
6f06d715bb29b056553a7410b6d72a1d,2026-05-30T00:15:00Z,Carolina Hurricanes,Montréal Canadiens,mybookieag,MyBookie.ag,,totals,Under,-110,5.5,2026-05-29
6f06d715bb29b056553a7410b6d72a1d,2026-05-30T00:15:00Z,Carolina Hurricanes,Montréal Canadiens,betus,BetUS,,h2h,Carolina Hurricanes,-255,,2026-05-29
6f06d715bb29b056553a7410b6d72a1d,2026-05-30T00:15:00Z,Carolina Hurricanes,Montréal Canadiens,betus,BetUS,,h2h,Montréal Canadiens,215,,2026-05-29
6f06d715bb29b056553a7410b6d72a1d,2026-05-30T00:15:00Z,Carolina Hurricanes,Montréal Canadiens,betus,BetUS,,spreads,Carolina Hurricanes,105,-1.5,2026-05-29
6f06d715bb29b056553a7410b6d72a1d,2026-05-30T00:15:00Z,Carolina Hurricanes,Montréal Canadiens,betus,BetUS,,spreads,Montréal Canadiens,-125,1.5,2026-05-29
6f06d715bb29b056553a7410b6d72a1d,2026-05-30T00:15:00Z,Carolina Hurricanes,Montréal Canadiens,betus,BetUS,,totals,Over,-110,5.5,2026-05-29
6f06d715bb29b056553a7410b6d72a1d,2026-05-30T00:15:00Z,Carolina Hurricanes,Montréal Canadiens,betus,BetUS,,totals,Under,-110,5.5,2026-05-29
