league,player_id,player_name,team,position,is_goalkeeper,appearances,starts,minutes_played,shots_per90,xg_per90,xa_per90,shot_on_target_rate,expected_minutes_share,source
championship,291174,Jacob Greaves,Ipswich Town,Center Left Defender,False,6,6,540.0,0.6667,0.1667,0.0,0.75,0.8571,espn_true_per90
championship,243440,Dara O'Shea,Ipswich Town,Center Right Defender,False,7,7,630.0,1.0,0.0,0.0,0.2857,1.0,espn_true_per90
championship,283086,Leif Davis,Ipswich Town,Left Back,False,7,7,616.6,0.8758,0.0,0.146,0.1667,0.9787,espn_true_per90
championship,9426,Ben Johnson,Ipswich Town,Right Back,False,3,3,219.1,1.2325,0.0,0.0,0.0,0.3477,espn_true_per90
championship,139744,Jack Taylor,Ipswich Town,Center Left Midfielder,False,4,3,263.6,1.0245,0.0,0.0,0.3333,0.4183,espn_true_per90
championship,246825,Azor Matusiwa,Ipswich Town,Center Right Midfielder,False,7,7,606.4,0.2968,0.0,0.0,0.0,0.9625,espn_true_per90
championship,269343,Jack Clarke,Ipswich Town,Left Midfielder,False,7,4,345.0,2.3476,0.7825,0.0,0.3333,0.5477,espn_true_per90
championship,238192,Chiedozie Ogbene,Sheffield United,Right Midfielder,False,6,5,415.1,0.2168,0.0,0.2168,0.0,0.5125,espn_true_per90
championship,241325,George Hirst,Ipswich Town,Forward,False,7,6,499.6,2.3419,0.5404,0.1801,0.3846,0.793,espn_true_per90
championship,223547,Sammie Szmodics,Ipswich Town,Rear Center Forward,False,7,4,386.0,2.3314,0.0,0.0,0.3,0.6128,espn_true_per90
championship,211756,Conor Chaplin,Portsmouth,Substitute,False,7,4,376.4,2.8692,0.0,0.0,0.0,0.5228,espn_true_per90
championship,31810,Ashley Young,Ipswich Town,Substitute,False,5,1,150.1,0.5994,0.0,0.0,0.0,0.2383,espn_true_per90
championship,243334,Nathan Broadhead,Wrexham,Substitute,False,7,1,219.2,2.4638,0.4106,0.0,0.1667,0.2706,espn_true_per90
championship,134909,Thomas Kaminski,Charlton Athletic,Goalkeeper,True,8,8,720.0,0.0,0.0,0.0,,1.0,espn_true_per90
championship,192034,Amari'i Bell,Charlton Athletic,Center Left Defender,False,8,8,720.0,0.125,0.0,0.0,0.0,1.0,espn_true_per90
championship,186298,Lloyd Jones,Charlton Athletic,Center Right Defender,False,8,8,713.2,1.5144,0.0,0.0,0.4167,0.9905,espn_true_per90
championship,262796,Joshua Edwards,Charlton Athletic,Left Back,False,7,7,551.1,0.4899,0.0,0.0,0.0,0.7654,espn_true_per90
championship,274062,Kayne Ramsay,Charlton Athletic,Right Back,False,7,6,530.0,0.6793,0.0,0.0,0.25,0.7361,espn_true_per90
championship,243713,Sonny Carey,Charlton Athletic,Attacking Midfielder,False,8,8,618.1,2.6211,0.2912,0.0,0.3889,0.8584,espn_true_per90
championship,184165,Greg Docherty,Charlton Athletic,Left Midfielder,False,8,8,712.0,1.3905,0.0,0.2528,0.2727,0.9888,espn_true_per90
championship,243543,Conor Coventry,Charlton Athletic,Right Midfielder,False,8,8,720.0,0.5,0.0,0.0,0.25,1.0,espn_true_per90
championship,283196,Charlie Kelman,Charlton Athletic,Forward,False,8,6,405.1,0.8886,0.0,0.0,0.75,0.5627,espn_true_per90
championship,336361,Tyreece Campbell,Charlton Athletic,Attacking Midfielder Left,False,8,8,637.1,2.2603,0.0,0.1413,0.0625,0.8848,espn_true_per90
championship,310354,Robert Apter,Charlton Athletic,Attacking Midfielder Right,False,5,5,382.6,2.3521,0.2352,0.0,0.4,0.5314,espn_true_per90
championship,303110,Isaac Olaofe,Charlton Athletic,Substitute,False,7,0,76.2,2.3628,1.1814,1.1814,0.5,0.1058,espn_true_per90
championship,227435,Macaulay Gillesphey,Charlton Athletic,Substitute,False,5,1,169.2,1.0638,0.5319,0.0,0.5,0.235,espn_true_per90
championship,259283,Harvey Knibbs,Charlton Athletic,Substitute,False,7,0,108.0,2.4995,0.8332,0.0,0.6667,0.15,espn_true_per90
championship,346449,Miles Leaburn,Charlton Athletic,Substitute,False,8,2,348.7,2.581,0.0,0.0,0.3,0.4843,espn_true_per90
championship,286433,Egil Selvik,Watford,Goalkeeper,True,7,7,585.0,0.0,0.0,0.0,,0.8125,espn_true_per90
championship,342837,James Abankwah,Watford,Center Left Defender,False,5,5,426.3,0.2111,0.0,0.0,0.0,0.5921,espn_true_per90
championship,313891,Kévin Keben,Watford,Center Right Defender,False,7,7,630.0,0.4286,0.0,0.0,0.0,0.875,espn_true_per90
championship,249112,Marc Bola,Watford,Left Back,False,5,5,414.3,0.2172,0.0,0.0,0.0,0.5755,espn_true_per90
championship,243552,Jeremy Ngakia,Watford,Right Back,False,6,5,453.5,1.3891,0.0,0.0,0.2857,0.6299,espn_true_per90
championship,283699,Imran Louza,Watford,Center Midfielder,False,5,5,432.2,2.2907,0.4165,0.4165,0.3636,0.6003,espn_true_per90
championship,289365,Hector Kyprianou,Watford,Left Midfielder,False,8,7,589.2,0.7637,0.0,0.0,0.2,0.8183,espn_true_per90
championship,104658,Moussa Sissoko,Watford,Right Midfielder,False,7,6,531.1,0.5084,0.0,0.0,0.3333,0.7376,espn_true_per90
championship,345364,Luca Kjerrumgaard,Watford,Forward,False,7,5,440.1,2.0451,0.409,0.0,0.6,0.6112,espn_true_per90
championship,137393,Mamadou Doumbia,Watford,Left Forward,False,4,2,149.1,3.0183,0.0,0.0,0.0,0.2071,espn_true_per90
championship,296530,Kwadwo Baah,Watford,Right Forward,False,8,2,284.5,3.7967,0.3164,0.0,0.25,0.3951,espn_true_per90
championship,328535,Nestory Irankunda,Watford,Substitute,False,8,6,466.9,2.8913,0.3855,0.1928,0.3333,0.6485,espn_true_per90
championship,268986,Edo Kayembe,Watford,Substitute,False,7,4,386.0,1.3989,0.0,0.0,0.3333,0.5362,espn_true_per90
championship,347046,Max Alleyne,Watford,Substitute,False,7,6,506.8,0.5328,0.0,0.0,0.0,0.7038,espn_true_per90
championship,307069,Carl Rushworth,Coventry City,Goalkeeper,True,9,9,810.0,0.0,0.0,0.0,,1.0,espn_true_per90
championship,269341,Liam Kitching,Coventry City,Center Left Defender,False,9,9,772.9,0.8151,0.0,0.0,0.4286,0.9542,espn_true_per90
championship,303931,Bobby Thomas,Coventry City,Center Right Defender,False,9,9,810.0,1.3333,0.1111,0.1111,0.4167,1.0,espn_true_per90
championship,206172,Jay Da Silva,Coventry City,Left Back,False,9,9,734.5,0.3676,0.0,0.0,0.0,0.9068,espn_true_per90
championship,281139,Milan van Ewijk,Coventry City,Right Back,False,9,9,782.3,0.8053,0.0,0.5752,0.1429,0.9658,espn_true_per90
championship,286967,Jack Rudoni,Coventry City,Attacking Midfielder,False,6,6,540.0,3.5,0.3333,0.1667,0.2381,0.6667,espn_true_per90
championship,191337,Matt Grimes,Coventry City,Left Midfielder,False,9,9,798.9,0.5633,0.0,0.1127,0.0,0.9863,espn_true_per90
championship,256015,Victor Torp,Coventry City,Right Midfielder,False,8,8,648.1,3.1939,0.6943,0.0,0.3913,0.8001,espn_true_per90
championship,240495,Brandon Thomas-Asante,Coventry City,Forward,False,9,8,690.0,2.7393,0.6522,0.3913,0.381,0.8518,espn_true_per90
championship,246954,Ephron Mason-Clark,Coventry City,Attacking Midfielder Left,False,6,6,432.3,2.0817,0.2082,0.2082,0.5,0.5337,espn_true_per90
championship,302002,Tatsuhiro Sakamoto,Coventry City,Attacking Midfielder Right,False,7,6,476.5,1.8889,0.1889,0.0,0.2,0.5882,espn_true_per90
championship,340205,Miguel Ángel Brau,Coventry City,Substitute,False,4,0,45.9,0.0,0.0,0.0,,0.0567,espn_true_per90
championship,229106,Ben Sheaf,Wrexham,Substitute,False,6,4,307.6,0.8778,0.0,0.0,1.0,0.3798,espn_true_per90
championship,220474,Haji Wright,Coventry City,Substitute,False,9,8,674.0,3.7388,1.0682,0.0,0.3571,0.8321,espn_true_per90
championship,177607,Jamie Allen,Coventry City,Substitute,False,7,1,181.2,0.4968,0.0,0.4968,0.0,0.2237,espn_true_per90
championship,277234,Ivor Pandur,Hull City,Goalkeeper,True,9,9,810.0,0.0,0.0,0.0,,1.0,espn_true_per90
championship,326187,Charlie Hughes,Hull City,Center Left Defender,False,8,8,720.0,0.375,0.0,0.0,0.3333,0.8889,espn_true_per90
championship,243576,Ryan Giles,Hull City,Left Back,False,9,9,803.2,0.2241,0.0,0.5603,0.0,0.9916,espn_true_per90
championship,279786,Cody Drameh,Hull City,Right Back,False,6,6,465.8,0.7728,0.0,0.1932,0.75,0.5751,espn_true_per90
championship,159450,John Lundstram,Hull City,Center Midfielder,False,9,9,712.5,0.5052,0.1263,0.0,0.5,0.8797,espn_true_per90
championship,249851,Regan Slater,Hull City,Left Midfielder,False,9,4,455.9,1.1844,0.0,0.0,0.1667,0.5629,espn_true_per90
championship,153613,Matt Crooks,Hull City,Right Midfielder,False,3,2,205.0,0.878,0.439,0.0,0.5,0.2531,espn_true_per90
championship,306812,Kyle Joseph,Hull City,Forward,False,8,5,478.3,1.8817,0.3763,0.0,0.4,0.5905,espn_true_per90
championship,349100,Joel Ndala,Hull City,Left Forward,False,5,4,281.9,1.9158,0.0,0.0,0.3333,0.348,espn_true_per90
championship,235695,Kasey Palmer,Hull City,Substitute,False,7,3,218.4,2.473,0.0,0.0,0.0,0.2696,espn_true_per90
championship,277531,Joe Gelhardt,Hull City,Substitute,False,9,7,590.8,2.7419,0.3047,0.0,0.4444,0.7294,espn_true_per90
championship,193010,Oliver McBurnie,Hull City,Substitute,False,9,8,731.3,1.9691,0.7384,0.3692,0.5625,0.9029,espn_true_per90
championship,275735,Gavin Bazunu,Southampton,Goalkeeper,True,6,6,540.0,0.0,0.0,0.0,,0.75,espn_true_per90
championship,152475,Jack Stephens,Southampton,Center Defender,False,6,6,540.0,1.0,0.1667,0.0,0.3333,0.75,espn_true_per90
championship,354014,Joshua Quarshie,Southampton,Center Left Defender,False,4,4,360.0,0.5,0.0,0.0,0.0,0.5,espn_true_per90
championship,300966,Ronnie Edwards,Southampton,Center Right Defender,False,4,3,262.0,0.3435,0.0,0.0,0.0,0.3639,espn_true_per90
championship,324164,Shea Charles,Southampton,Center Left Midfielder,False,8,8,708.3,1.1436,0.0,0.0,0.1111,0.9837,espn_true_per90
championship,255916,Flynn Downes,Southampton,Center Right Midfielder,False,5,4,341.1,0.5277,0.0,0.0,0.0,0.4737,espn_true_per90
championship,300103,Welington,Southampton,Left Midfielder,False,3,3,146.8,2.452,0.0,0.0,0.0,0.2039,espn_true_per90
championship,194116,Adam Armstrong,Southampton,Forward,False,8,5,410.0,4.61,0.439,0.0,0.2857,0.5694,espn_true_per90
championship,355359,Jay Robinson,Southampton,Center Left Forward,False,7,4,369.6,3.4096,0.2435,0.2435,0.3571,0.5133,espn_true_per90
championship,153012,Ryan Fraser,Southampton,Center Right Forward,False,8,6,574.2,0.4702,0.0,0.3135,0.6667,0.7976,espn_true_per90
championship,293347,Cameron Archer,Southampton,Substitute,False,7,2,234.9,3.0651,0.3831,0.0,0.5,0.3262,espn_true_per90
championship,251399,Ryan Manning,Southampton,Substitute,False,8,5,545.2,1.4857,0.3302,0.0,0.2222,0.7572,espn_true_per90
championship,359707,Damion Downs,Southampton,Substitute,False,4,1,151.8,3.5571,0.0,0.5928,0.0,0.2108,espn_true_per90
championship,346820,Mateus Fernandes,Southampton,Substitute,False,3,2,188.6,1.909,0.0,0.4773,0.25,0.2619,espn_true_per90
championship,251936,Ross Stewart,Southampton,Substitute,False,7,2,241.8,2.9782,0.7445,0.0,0.625,0.3358,espn_true_per90
championship,17861,Danny Ward,Wrexham,Goalkeeper,True,4,4,360.0,0.0,0.0,0.0,,0.4444,espn_true_per90
championship,156365,Conor Coady,Wrexham,Center Defender,False,5,5,441.1,0.4081,0.0,0.0,0.0,0.5446,espn_true_per90
championship,294311,Lewis Brunt,Wrexham,Center Left Defender,False,7,5,508.8,0.3538,0.0,0.0,0.0,0.6281,espn_true_per90
championship,295012,Max Cleworth,Wrexham,Center Right Defender,False,9,9,810.0,0.6667,0.0,0.3333,0.1667,1.0,espn_true_per90
championship,269288,Lewis O'Brien,Wrexham,Center Left Midfielder,False,9,9,810.0,1.2222,0.3333,0.2222,0.6364,1.0,espn_true_per90
championship,234449,George Dobson,Wrexham,Center Right Midfielder,False,9,9,810.0,0.7778,0.1111,0.0,0.5714,1.0,espn_true_per90
championship,135430,Matty James,Wrexham,Attacking Midfielder,False,9,5,499.5,0.5406,0.0,0.0,0.0,0.6166,espn_true_per90
championship,251076,Ryan Barnett,Wrexham,Right Midfielder,False,6,2,201.7,0.0,0.0,0.0,,0.249,espn_true_per90
championship,189605,Kieffer Moore,Wrexham,Center Left Forward,False,9,9,752.3,2.5124,0.4786,0.0,0.2857,0.9287,espn_true_per90
championship,182338,Josh Windass,Wrexham,Center Right Forward,False,6,6,386.2,3.0298,0.6992,0.0,0.3077,0.4767,espn_true_per90
championship,190576,Ryan Hardie,Wrexham,Substitute,False,4,2,162.3,3.3266,0.0,0.0,0.5,0.2004,espn_true_per90
championship,243757,Sam Smith,Wrexham,Substitute,False,7,0,126.6,3.5545,0.7109,0.0,0.4,0.1563,espn_true_per90
championship,266411,Ryan Longman,Wrexham,Substitute,False,9,7,647.0,1.252,0.1391,0.1391,0.4444,0.7988,espn_true_per90
championship,163970,James McClean,Wrexham,Substitute,False,8,3,288.4,2.1846,0.0,0.6242,0.2857,0.356,espn_true_per90
championship,243685,Solomon Brynn,Middlesbrough,Goalkeeper,True,8,8,720.0,0.0,0.0,0.0,,1.0,espn_true_per90
championship,223792,Dael Fry,Middlesbrough,Center Defender,False,5,4,368.6,0.2442,0.2442,0.0,1.0,0.512,espn_true_per90
championship,240589,Alfie Jones,Middlesbrough,Center Left Defender,False,8,8,718.6,0.3757,0.1252,0.0,0.6667,0.9981,espn_true_per90
championship,136380,Luke Ayling,Middlesbrough,Center Right Defender,False,8,8,720.0,0.5,0.0,0.25,0.25,1.0,espn_true_per90
championship,282978,Hayden Hackney,Middlesbrough,Center Left Midfielder,False,8,8,703.4,1.4075,0.128,0.2559,0.1818,0.9769,espn_true_per90
championship,293826,Aidan Morris,Middlesbrough,Center Right Midfielder,False,8,8,675.1,0.9332,0.0,0.1333,0.4286,0.9376,espn_true_per90
championship,291699,Samuel Silvera,Middlesbrough,Left Midfielder,False,6,4,446.9,0.8055,0.0,0.0,0.0,0.6207,espn_true_per90
championship,232311,Callum Brittain,Middlesbrough,Right Midfielder,False,7,7,593.9,0.6062,0.0,0.0,0.25,0.8248,espn_true_per90
championship,314791,Tommy Conway,Middlesbrough,Forward,False,8,8,597.1,2.1101,0.3014,0.1507,0.2857,0.8293,espn_true_per90
championship,268606,Delano Burgzorg,Middlesbrough,Center Left Forward,False,5,1,146.6,3.6825,0.6137,0.0,0.3333,0.2037,espn_true_per90
championship,292002,Morgan Whittaker,Middlesbrough,Center Right Forward,False,7,6,441.2,1.4279,0.0,0.408,0.4286,0.6128,espn_true_per90
championship,272281,Neto Borges,Bristol City,Substitute,False,7,2,213.0,1.6903,0.0,0.4226,0.0,0.2629,espn_true_per90
championship,232681,Abdoulaye Kante,Middlesbrough,Substitute,False,4,1,83.5,0.0,0.0,0.0,,0.116,espn_true_per90
championship,195816,Lawrence Vigouroux,Swansea City,Goalkeeper,True,8,8,720.0,0.0,0.0,0.0,,1.0,espn_true_per90
championship,207350,Cameron Burgess,Swansea City,Center Left Defender,False,8,8,720.0,0.75,0.0,0.0,0.0,1.0,espn_true_per90
championship,275596,Ben Cabango,Swansea City,Center Right Defender,False,8,8,704.8,0.1277,0.0,0.0,0.0,0.9789,espn_true_per90
championship,233348,Josh Tymon,Swansea City,Left Back,False,8,8,720.0,0.125,0.0,0.125,0.0,1.0,espn_true_per90
championship,263129,Joshua Key,Swansea City,Right Back,False,8,8,704.7,0.7663,0.0,0.0,0.0,0.9787,espn_true_per90
championship,163274,Ethan Galbraith,Swansea City,Attacking Midfielder,False,8,8,662.7,1.2222,0.0,0.1358,0.4444,0.9205,espn_true_per90
championship,150603,Jay Fulton,Swansea City,Left Midfielder,False,3,1,96.6,0.0,0.0,0.0,,0.1341,espn_true_per90
championship,306826,Gonçalo Franco,Swansea City,Right Midfielder,False,7,7,629.8,1.2861,0.1429,0.0,0.2222,0.8747,espn_true_per90
championship,250786,Liam Cullen,Swansea City,Forward,False,7,3,310.0,1.4517,0.2903,0.0,0.4,0.4305,espn_true_per90
championship,297791,Eom Ji-Sung,Swansea City,Attacking Midfielder Left,False,7,3,267.7,1.0084,0.0,0.0,0.6667,0.3719,espn_true_per90
championship,319788,Ronald,Swansea City,Attacking Midfielder Right,False,8,7,625.9,1.1504,0.4314,0.1438,0.625,0.8693,espn_true_per90
championship,322158,Zan Vipotnik,Swansea City,Substitute,False,7,5,413.3,3.4838,0.871,0.2177,0.4375,0.5741,espn_true_per90
championship,307402,Zeidane Inoussa,Swansea City,Substitute,False,8,5,452.3,1.393,0.0,0.398,0.4286,0.6281,espn_true_per90
championship,330240,Melker Widell,Swansea City,Substitute,False,6,0,64.0,1.4054,0.0,0.0,0.0,0.0889,espn_true_per90
championship,257938,Vladan Kovacevic,Norwich City,Goalkeeper,True,8,8,720.0,0.0,0.0,0.0,,1.0,espn_true_per90
championship,246922,Harry Darling,Norwich City,Center Defender,False,8,8,720.0,1.125,0.125,0.0,0.2222,1.0,espn_true_per90
championship,286667,José Córdoba,Norwich City,Center Left Defender,False,5,5,439.1,0.6149,0.0,0.205,0.3333,0.6098,espn_true_per90
championship,291947,Jakov Medic,Norwich City,Center Right Defender,False,7,7,630.0,0.0,0.0,0.1429,,0.875,espn_true_per90
championship,306605,Mirko Topic,Norwich City,Center Left Midfielder,False,8,6,523.3,1.0319,0.0,0.0,0.0,0.7268,espn_true_per90
championship,365340,Jacob Wright,Norwich City,Center Right Midfielder,False,3,2,187.6,0.4796,0.0,0.0,1.0,0.2606,espn_true_per90
championship,205646,Jeff Schlupp,Norwich City,Left Midfielder,False,5,1,131.3,0.6853,0.0,0.6853,0.0,0.1824,espn_true_per90
championship,206219,Jack Stacey,Norwich City,Right Midfielder,False,7,6,493.5,0.3647,0.1824,0.1824,0.5,0.6854,espn_true_per90
championship,256613,Josh Sargent,Norwich City,Forward,False,8,8,697.8,2.9663,0.6448,0.0,0.3913,0.9692,espn_true_per90
championship,369980,Ante Crnac,Norwich City,Center Left Forward,False,8,7,609.6,1.7715,0.0,0.0,0.1667,0.8467,espn_true_per90
championship,304073,Mathias Kvistgaarden,Norwich City,Substitute,False,5,2,182.0,1.4838,0.4946,0.0,0.6667,0.2527,espn_true_per90
championship,346906,Kellen Fisher,Norwich City,Substitute,False,7,4,414.4,0.0,0.0,0.0,,0.5756,espn_true_per90
championship,324586,Jovon Makama,Norwich City,Substitute,False,6,1,110.1,3.2689,1.6344,0.0,0.75,0.153,espn_true_per90
championship,301554,Marcelino Núñez,Ipswich Town,Substitute,False,5,2,186.8,3.8542,0.0,0.4818,0.0,0.2965,espn_true_per90
championship,292004,Benjamin Chrisene,Norwich City,Substitute,False,3,2,177.1,0.5081,0.0,0.0,0.0,0.246,espn_true_per90
championship,266846,Steven Benda,Millwall,Goalkeeper,True,8,8,720.0,0.0,0.0,0.0,,1.0,espn_true_per90
championship,190963,Jake Cooper,Millwall,Center Left Defender,False,8,8,720.0,0.875,0.0,0.125,0.1429,1.0,espn_true_per90
championship,256912,Japhet Tanganga,Sheffield United,Center Right Defender,False,8,8,720.0,0.5,0.0,0.0,0.0,0.8889,espn_true_per90
championship,353201,Tristan Crama,Millwall,Right Back,False,8,8,695.7,0.5174,0.0,0.1294,0.0,0.9663,espn_true_per90
championship,316109,Josh Coburn,Millwall,Attacking Midfielder,False,7,7,569.7,1.7378,0.158,0.0,0.2727,0.7912,espn_true_per90
championship,287894,Billy Mitchell,Millwall,Left Midfielder,False,4,3,254.6,0.707,0.0,0.0,0.0,0.3536,espn_true_per90
championship,225522,Casper de Norre,Millwall,Right Midfielder,False,3,3,270.0,1.6667,0.0,0.0,0.2,0.375,espn_true_per90
championship,359214,Mihailo Ivanovic,Millwall,Forward,False,7,6,516.8,2.9607,0.0,0.1742,0.2353,0.7177,espn_true_per90
championship,308402,Femi Azeez,Millwall,Attacking Midfielder Left,False,3,2,205.0,2.1948,0.0,0.0,0.0,0.2848,espn_true_per90
championship,310173,Camiel Neghli,Millwall,Attacking Midfielder Right,False,8,7,556.2,3.0745,0.3236,0.0,0.1579,0.7725,espn_true_per90
championship,281730,Luke Cundle,Millwall,Substitute,False,5,4,337.7,1.3324,0.2665,0.0,0.6,0.4691,espn_true_per90
championship,320328,Aidomo Emakhu,Millwall,Substitute,False,8,5,440.0,1.6362,0.0,0.0,0.25,0.6112,espn_true_per90
championship,252773,Macaulay Langstaff,Millwall,Substitute,False,5,0,85.3,5.2755,1.0551,0.0,0.4,0.1185,espn_true_per90
championship,146223,Ryan Leonard,Millwall,Substitute,False,8,5,472.4,0.5715,0.0,0.0,0.0,0.6561,espn_true_per90
championship,165266,Massimo Luongo,Millwall,Substitute,False,7,5,461.1,0.9759,0.0,0.0,0.0,0.6405,espn_true_per90
championship,246933,Jamie Cumming,Oxford United,Goalkeeper,True,8,8,720.0,0.0,0.0,0.0,,1.0,espn_true_per90
championship,257117,Michal Helik,Oxford United,Center Left Defender,False,8,8,720.0,0.75,0.0,0.125,0.0,1.0,espn_true_per90
championship,179466,Greg Leigh,Oxford United,Left Back,False,7,4,342.4,1.3142,0.2628,0.0,0.2,0.4756,espn_true_per90
championship,341407,Brodie Spencer,Oxford United,Right Back,False,6,6,540.0,0.3333,0.0,0.0,0.5,0.75,espn_true_per90
championship,349181,Will Lankshear,Oxford United,Attacking Midfielder,False,8,8,634.3,2.2703,0.4257,0.0,0.25,0.8809,espn_true_per90
championship,196686,Cameron Brannagan,Oxford United,Left Midfielder,False,8,8,710.2,1.9009,0.2534,0.0,0.4,0.9864,espn_true_per90
championship,171575,Will Vaulks,Oxford United,Right Midfielder,False,6,2,215.0,2.5114,0.0,0.0,0.3333,0.2986,espn_true_per90
championship,68601,Mark Harris,Oxford United,Forward,False,6,2,150.4,1.1969,0.0,0.0,0.0,0.2089,espn_true_per90
championship,293339,Tyler Goodrham,Oxford United,Attacking Midfielder Left,False,4,4,282.1,1.9145,0.0,0.3191,0.0,0.3917,espn_true_per90
championship,328022,Stanley Mills,Oxford United,Attacking Midfielder Right,False,8,2,249.0,1.8069,0.0,0.0,0.4,0.3459,espn_true_per90
championship,259032,Siriki Dembele,Oxford United,Substitute,False,8,1,234.4,1.1519,0.0,0.0,0.0,0.3255,espn_true_per90
championship,208840,Hidde ter Avest,Oxford United,Substitute,False,3,2,190.0,0.0,0.0,0.0,,0.2639,espn_true_per90
championship,179557,Jack Currie,Oxford United,Substitute,False,6,4,376.1,0.2393,0.0,0.0,1.0,0.5223,espn_true_per90
championship,258885,Nicolas Schmid,Portsmouth,Goalkeeper,True,5,5,385.5,0.0,0.0,0.0,,0.5354,espn_true_per90
championship,191358,Conor Shaughnessy,Portsmouth,Center Left Defender,False,6,6,501.3,0.7182,0.0,0.0,0.0,0.6962,espn_true_per90
championship,212275,Regan Poole,Portsmouth,Center Right Defender,False,8,8,720.0,0.375,0.0,0.0,0.3333,1.0,espn_true_per90
championship,202333,Connor Ogilvie,Portsmouth,Left Back,False,8,8,675.0,1.4667,0.0,0.0,0.0909,0.9375,espn_true_per90
championship,251412,Jordan Williams,Portsmouth,Right Back,False,5,3,289.3,0.0,0.0,0.0,,0.4019,espn_true_per90
championship,320459,Adrian Segecic,Portsmouth,Attacking Midfielder,False,8,7,584.6,2.6171,0.4618,0.0,0.2941,0.812,espn_true_per90
championship,227789,Andre Dozzell,Portsmouth,Left Midfielder,False,8,8,704.5,0.6388,0.1278,0.0,0.2,0.9785,espn_true_per90
championship,4775,John Swift,Portsmouth,Right Midfielder,False,8,7,561.7,1.2818,0.0,0.3205,0.125,0.7801,espn_true_per90
championship,198187,Colby Bishop,Portsmouth,Forward,False,8,8,705.6,1.7857,0.1276,0.0,0.5,0.98,espn_true_per90
championship,307854,Florian Bianchini,Portsmouth,Attacking Midfielder Left,False,6,4,325.9,1.6569,0.0,0.2762,0.5,0.4526,espn_true_per90
championship,293335,Zak Swanson,Portsmouth,Substitute,False,7,5,404.8,1.3341,0.0,0.0,0.1667,0.5622,espn_true_per90
championship,357086,Thomas Waddingham,Portsmouth,Substitute,False,4,0,54.8,3.2847,0.0,0.0,0.0,0.0761,espn_true_per90
championship,338292,Terry Devlin,Portsmouth,Substitute,False,5,0,57.5,1.5647,0.0,0.0,1.0,0.0799,espn_true_per90
championship,371578,Yang Min-Hyeok,Portsmouth,Substitute,False,3,2,160.2,3.9331,0.5619,0.0,0.4286,0.2225,espn_true_per90
championship,43468,Joe Walsh,Queens Park Rangers,Goalkeeper,True,4,4,360.0,0.0,0.0,0.0,,0.4444,espn_true_per90
championship,325989,Amadou Salif Mbengue,Queens Park Rangers,Center Left Defender,False,8,7,625.0,0.288,0.0,0.0,0.0,0.7716,espn_true_per90
championship,250584,Liam Morrison,Queens Park Rangers,Center Right Defender,False,8,8,720.0,0.5,0.0,0.125,0.0,0.8889,espn_true_per90
championship,361430,João Henrique,Queens Park Rangers,Left Back,False,6,3,272.8,1.6499,0.0,0.33,0.2,0.3367,espn_true_per90
