snapshot_ts,event_id,commence_time,bookmaker,bookmaker_title,market,outcome_name,player_name,point,price,last_update,home_team,away_team
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_assists,Over,Alyssa Thomas,8.5,-146,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_assists,Under,Alyssa Thomas,8.5,110,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_assists,Over,Jordin Canada,7.5,138,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_assists,Under,Jordin Canada,7.5,-186,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_double_double,Yes,Angel Reese,,-600,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_double_double,Yes,Alyssa Thomas,,-210,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_double_double,Yes,Natasha Mack,,750,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_double_double,Yes,Jordin Canada,,1400,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_points,Over,Natasha Mack,7.5,-102,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_points,Under,Natasha Mack,7.5,-128,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_points,Over,DeWanna Bonner,4.5,112,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_points,Under,DeWanna Bonner,4.5,-146,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_points,Over,Jovana Nogic,16.5,-106,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_points,Under,Jovana Nogic,16.5,-122,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_points,Over,Jordin Canada,8.5,-118,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_points,Under,Jordin Canada,8.5,-110,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_points,Over,Allisha Gray,20.5,-114,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
2026-05-24T19:53:39.495607+00:00,9f967a04d5e2a5818cfde979a104ccbd,2026-05-24T19:02:00Z,fanduel,FanDuel,player_points,Under,Allisha Gray,20.5,-114,2026-05-24T19:52:50Z,Atlanta Dream,Phoenix Mercury
