gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id,date
0022201176,1610612761,Toronto,Raptors,TOR,raptors,1628384,OG,Anunoby,O. Anunoby,og-anunoby,F,,,29:02,8,15,0.533,1,6,0.167,0,0,0.0,0,2,2,5,2,1,1,4,17,13.0,0022201176,2023-04-04
0022201176,1610612761,Toronto,Raptors,TOR,raptors,1627783,Pascal,Siakam,P. Siakam,pascal-siakam,F,,,34:52,8,16,0.5,0,2,0.0,6,7,0.857,3,11,14,4,2,2,2,4,22,5.0,0022201176,2023-04-04
0022201176,1610612761,Toronto,Raptors,TOR,raptors,1627751,Jakob,Poeltl,J. Poeltl,jakob-poeltl,C,,,21:46,5,9,0.556,0,0,0.0,0,0,0.0,4,5,9,3,0,0,1,1,10,3.0,0022201176,2023-04-04
0022201176,1610612761,Toronto,Raptors,TOR,raptors,1630567,Scottie,Barnes,S. Barnes,scottie-barnes,G,,,29:08,0,7,0.0,0,3,0.0,0,0,0.0,0,3,3,3,1,0,1,1,0,-3.0,0022201176,2023-04-04
0022201176,1610612761,Toronto,Raptors,TOR,raptors,1627832,Fred,VanVleet,F. VanVleet,fred-vanvleet,G,,,26:52,4,9,0.444,3,5,0.6,5,6,0.833,0,1,1,6,4,1,0,2,16,12.0,0022201176,2023-04-04
0022201176,1610612761,Toronto,Raptors,TOR,raptors,1628449,Chris,Boucher,C. Boucher,chris-boucher,,,,26:40,6,8,0.75,3,4,0.75,6,7,0.857,0,2,2,0,0,0,0,2,21,20.0,0022201176,2023-04-04
0022201176,1610612761,Toronto,Raptors,TOR,raptors,1630288,Jeff,Dowtin Jr.,J. Dowtin Jr.,jeff-dowtin-jr,,,,12:24,0,1,0.0,0,0,0.0,1,2,0.5,0,0,0,1,1,1,0,0,1,-2.0,0022201176,2023-04-04
0022201176,1610612761,Toronto,Raptors,TOR,raptors,1631132,Christian,Koloko,C. Koloko,christian-koloko,,,,11:19,0,0,0.0,0,0,0.0,0,2,0.0,2,1,3,0,0,1,1,1,0,8.0,0022201176,2023-04-04
0022201176,1610612761,Toronto,Raptors,TOR,raptors,203115,Will,Barton,W. Barton,will-barton,,,,20:18,7,12,0.583,6,9,0.667,0,0,0.0,0,1,1,2,1,0,0,1,20,26.0,0022201176,2023-04-04
0022201176,1610612761,Toronto,Raptors,TOR,raptors,1630173,Precious,Achiuwa,P. Achiuwa,precious-achiuwa,,,,14:55,4,8,0.5,2,4,0.5,2,2,1.0,1,3,4,1,1,0,0,1,12,9.0,0022201176,2023-04-04
0022201176,1610612761,Toronto,Raptors,TOR,raptors,1630201,Malachi,Flynn,M. Flynn,malachi-flynn,,,,3:42,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,3.0,0022201176,2023-04-04
0022201176,1610612761,Toronto,Raptors,TOR,raptors,1631199,Ron,Harper Jr.,R. Harper Jr.,ron-harper-jr,,,,3:42,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,1,0,1,0,3.0,0022201176,2023-04-04
0022201176,1610612761,Toronto,Raptors,TOR,raptors,1630625,Dalano,Banton,D. Banton,dalano-banton,,,,3:15,0,1,0.0,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,0,1,0.0,0022201176,2023-04-04
0022201176,1610612761,Toronto,Raptors,TOR,raptors,1630580,Joe,Wieskamp,J. Wieskamp,joe-wieskamp,,,,2:05,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3.0,0022201176,2023-04-04
