gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id,date
0052200101,1610612737,Atlanta,Hawks,ATL,hawks,1629631,De'Andre,Hunter,D. Hunter,deandre-hunter,F,,,22:45,2,9,0.222,0,2,0.0,2,3,0.667,1,5,6,2,0,0,1,5,6,5.0,0052200101,2023-04-11
0052200101,1610612737,Atlanta,Hawks,ATL,hawks,1628381,John,Collins,J. Collins,john-collins,F,,,22:27,4,8,0.5,1,4,0.25,1,3,0.333,3,1,4,2,0,0,0,4,10,5.0,0052200101,2023-04-11
0052200101,1610612737,Atlanta,Hawks,ATL,hawks,203991,Clint,Capela,C. Capela,clint-capela,C,,,28:22,2,3,0.667,0,0,0.0,0,4,0.0,8,13,21,1,0,2,1,1,4,4.0,0052200101,2023-04-11
0052200101,1610612737,Atlanta,Hawks,ATL,hawks,1627749,Dejounte,Murray,D. Murray,dejounte-murray,G,,,36:36,7,16,0.438,3,8,0.375,1,2,0.5,1,4,5,6,0,1,2,3,18,8.0,0052200101,2023-04-11
0052200101,1610612737,Atlanta,Hawks,ATL,hawks,1629027,Trae,Young,T. Young,trae-young,G,,,36:32,8,18,0.444,1,8,0.125,8,9,0.889,1,7,8,7,0,0,5,1,25,5.0,0052200101,2023-04-11
0052200101,1610612737,Atlanta,Hawks,ATL,hawks,203992,Bogdan,Bogdanović,B. Bogdanović,bogdan-bogdanović,,,,26:06,5,11,0.455,2,8,0.25,2,2,1.0,0,2,2,2,2,0,0,1,14,10.0,0052200101,2023-04-11
0052200101,1610612737,Atlanta,Hawks,ATL,hawks,1630180,Saddiq,Bey,S. Bey,saddiq-bey,,,,33:21,7,17,0.412,3,9,0.333,0,0,0.0,4,2,6,0,0,1,0,2,17,3.0,0052200101,2023-04-11
0052200101,1610612737,Atlanta,Hawks,ATL,hawks,1630168,Onyeka,Okongwu,O. Okongwu,onyeka-okongwu,,,,19:38,5,6,0.833,0,0,0.0,2,2,1.0,1,3,4,3,0,4,0,2,12,7.0,0052200101,2023-04-11
0052200101,1610612737,Atlanta,Hawks,ATL,hawks,1630552,Jalen,Johnson,J. Johnson,jalen-johnson,,,,14:13,5,8,0.625,0,2,0.0,0,2,0.0,3,4,7,3,3,0,3,2,10,8.0,0052200101,2023-04-11
0052200101,1610612737,Atlanta,Hawks,ATL,hawks,1628981,Bruno,Fernando,B. Fernando,bruno-fernando,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0052200101,2023-04-11
0052200101,1610612737,Atlanta,Hawks,ATL,hawks,1631100,AJ,Griffin,A. Griffin,aj-griffin,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0052200101,2023-04-11
0052200101,1610612737,Atlanta,Hawks,ATL,hawks,1628988,Aaron,Holiday,A. Holiday,aaron-holiday,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0052200101,2023-04-11
0052200101,1610612737,Atlanta,Hawks,ATL,hawks,1630249,Vít,Krejčí,V. Krejčí,vít-krejčí,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0052200101,2023-04-11
0052200101,1610612737,Atlanta,Hawks,ATL,hawks,1631213,Tyrese,Martin,T. Martin,tyrese-martin,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0052200101,2023-04-11
0052200101,1610612737,Atlanta,Hawks,ATL,hawks,1629726,Garrison,Mathews,G. Mathews,garrison-mathews,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0052200101,2023-04-11
