date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2026-05-26,2026-05-26T03:47:56.534201+00:00,4593803,Jalen Williams,OKC,ast,UNDER,3.5,114,0.4672897196261682,0.5250060901503605,0.8520655231207837,0.05771637052419226,0.1235130329217714,betrivers,BetRivers,2026-05-27T00:40:00Z,Oklahoma City Thunder,San Antonio Spurs
2026-05-26,2026-05-26T03:47:56.534201+00:00,4593803,Jalen Williams,OKC,ast,UNDER,3.5,108,0.4807692307692308,0.5364636746219638,0.8520655231207837,0.05569444385273298,0.1158444432136847,williamhill_us,Caesars,2026-05-27T00:40:00Z,Oklahoma City Thunder,San Antonio Spurs
2026-05-26,2026-05-26T03:47:56.534201+00:00,4593803,Jalen Williams,OKC,ast,UNDER,3.5,105,0.4878048780487805,0.542443974809581,0.8520655231207837,0.054639096760800476,0.11201014835964096,draftkings,DraftKings,2026-05-27T00:40:00Z,Oklahoma City Thunder,San Antonio Spurs
2026-05-26,2026-05-26T03:47:56.534201+00:00,4593803,Jalen Williams,OKC,ast,UNDER,3.5,105,0.4878048780487805,0.542443974809581,0.8520655231207837,0.054639096760800476,0.11201014835964096,betmgm,BetMGM,2026-05-27T00:40:00Z,Oklahoma City Thunder,San Antonio Spurs
2026-05-26,2026-05-26T03:47:56.534201+00:00,4593803,Jalen Williams,OKC,ast,UNDER,3.5,105,0.4878048780487805,0.542443974809581,0.8520655231207837,0.054639096760800476,0.11201014835964096,bovada,Bovada,2026-05-27T00:40:00Z,Oklahoma City Thunder,San Antonio Spurs
2026-05-26,2026-05-26T03:47:56.534201+00:00,4593803,Jalen Williams,OKC,ast,UNDER,3.5,100,0.5,0.5528098284681175,0.8520655231207837,0.05280982846811755,0.1056196569362351,fanduel,FanDuel,2026-05-27T00:40:00Z,Oklahoma City Thunder,San Antonio Spurs
2026-05-26,2026-05-26T03:47:56.534201+00:00,4593803,Jalen Williams,OKC,ast,UNDER,4.5,-210,0.6774193548387096,0.7146791303881231,0.9258178585014663,0.03725977554941351,0.05500252581103893,bovada,Bovada,2026-05-27T00:40:00Z,Oklahoma City Thunder,San Antonio Spurs
2026-05-26,2026-05-26T03:47:56.534201+00:00,4592479,Julian Champagnie,SAS,ast,OVER,1.5,140,0.4166666666666667,0.43919199142370374,0.5668354983802469,0.022525324757037057,0.054060779416888916,betmgm,BetMGM,2026-05-27T00:40:00Z,Oklahoma City Thunder,San Antonio Spurs
2026-05-26,2026-05-26T03:47:56.534201+00:00,4592479,Julian Champagnie,SAS,ast,OVER,1.5,138,0.42016806722689076,0.4421681818998942,0.5668354983802469,0.022000114673003446,0.05236027292174816,fanduel,FanDuel,2026-05-27T00:40:00Z,Oklahoma City Thunder,San Antonio Spurs
2026-05-26,2026-05-26T03:47:56.534201+00:00,4592479,Julian Champagnie,SAS,ast,OVER,1.5,127,0.44052863436123346,0.4594746639640855,0.5668354983802469,0.01894602960285202,0.043007487198474026,draftkings,DraftKings,2026-05-27T00:40:00Z,Oklahoma City Thunder,San Antonio Spurs
2026-05-26,2026-05-26T03:47:56.534201+00:00,4592479,Julian Champagnie,SAS,ast,OVER,1.5,125,0.4444444444444444,0.4628031025348148,0.5668354983802469,0.018358658090370406,0.041306980703333385,bovada,Bovada,2026-05-27T00:40:00Z,Oklahoma City Thunder,San Antonio Spurs
2026-05-26,2026-05-26T03:47:56.534201+00:00,4395630,Devin Vassell,SAS,ast,OVER,2.5,140,0.4166666666666667,0.4331168719655248,0.5263347019923872,0.0164502052988581,0.0394804927172594,fanduel,FanDuel,2026-05-27T00:40:00Z,Oklahoma City Thunder,San Antonio Spurs
2026-05-26,2026-05-26T03:47:56.534201+00:00,4683692,Cason Wallace,OKC,ast,UNDER,1.5,180,0.35714285714285715,0.3702389221622855,0.44444995727237946,0.013096065019428338,0.03666898205439939,bovada,Bovada,2026-05-27T00:40:00Z,Oklahoma City Thunder,San Antonio Spurs
2026-05-26,2026-05-26T03:47:56.534201+00:00,4222252,Isaiah Hartenstein,OKC,ast,OVER,2.5,122,0.45045045045045046,0.466089787536447,0.5547126976904273,0.01563933708599652,0.03471932833091218,fanduel,FanDuel,2026-05-27T00:40:00Z,Oklahoma City Thunder,San Antonio Spurs
2026-05-26,2026-05-26T03:47:56.534201+00:00,4222252,Isaiah Hartenstein,OKC,ast,OVER,2.5,120,0.45454545454545453,0.46957054101720047,0.5547126976904273,0.015025086471745941,0.03305519023784098,draftkings,DraftKings,2026-05-27T00:40:00Z,Oklahoma City Thunder,San Antonio Spurs
2026-05-26,2026-05-26T03:47:56.534201+00:00,4222252,Isaiah Hartenstein,OKC,ast,OVER,2.5,120,0.45454545454545453,0.46957054101720047,0.5547126976904273,0.015025086471745941,0.03305519023784098,betrivers,BetRivers,2026-05-27T00:40:00Z,Oklahoma City Thunder,San Antonio Spurs
2026-05-26,2026-05-26T03:47:56.534201+00:00,4222252,Isaiah Hartenstein,OKC,ast,OVER,2.5,120,0.45454545454545453,0.46957054101720047,0.5547126976904273,0.015025086471745941,0.03305519023784098,bovada,Bovada,2026-05-27T00:40:00Z,Oklahoma City Thunder,San Antonio Spurs
