date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,sentiment_strength,sentiment_w,sentiment_applied,open_line,open_price,open_snapshot_ts,open_implied_prob,line_move,implied_move,movement_significant,movement_tier
2026-05-18,2026-05-19T03:43:32.143243+00:00,4395630,Devin Vassell,SAS,ast,OVER,2.5,650,0.1333333333333333,0.2058368569949038,0.6166901577438034,0.0725035236615705,0.5437764274617789,draftkings,DraftKings,2026-05-19T00:37:11Z,Oklahoma City Thunder,San Antonio Spurs,,,False,2.5,119,2026-05-18T15:15:43.960290+00:00,0.45662100456621,0.0,-0.3232876712328767,True,fast
2026-05-18,2026-05-19T03:43:32.143243+00:00,5104157,Victor Wembanyama,SAS,ast,OVER,3.5,700,0.125,0.1510753924233181,0.2988359494887873,0.0260753924233181,0.2086031393865448,draftkings,DraftKings,2026-05-19T00:37:11Z,Oklahoma City Thunder,San Antonio Spurs,,,False,2.5,-157,2026-05-18T15:15:43.960290+00:00,0.6108949416342413,1.0,-0.4858949416342413,True,fast
2026-05-18,2026-05-19T03:43:32.143243+00:00,4845367,Stephon Castle,SAS,ast,UNDER,9.5,-240,0.7058823529411765,0.7485,0.9987012563244104,0.0426176470588235,0.060375,fanduel,FanDuel,2026-05-19T00:37:11Z,Oklahoma City Thunder,San Antonio Spurs,,,False,6.5,-138,2026-05-18T15:15:43.960290+00:00,0.5798319327731093,3.0,0.12605042016806722,True,fast
2026-05-18,2026-05-19T03:43:32.143243+00:00,4278073,Shai Gilgeous-Alexander,OKC,ast,UNDER,10.5,-390,0.7959183673469388,0.8250306122448979,0.9957383534384664,0.0291122448979591,0.036576923076923,fanduel,FanDuel,2026-05-19T00:37:11Z,Oklahoma City Thunder,San Antonio Spurs,,,False,6.5,-108,2026-05-18T15:15:43.960290+00:00,0.5192307692307693,4.0,0.2766875981161695,True,fast
2026-05-18,2026-05-19T03:43:32.143243+00:00,4395630,Devin Vassell,SAS,dd,YES,,6500,0.0151515151515151,0.030007137594372,0.030007137594372,0.0148556224428568,0.9804710812285526,draftkings,DraftKings,2026-05-19T00:37:11Z,Oklahoma City Thunder,San Antonio Spurs,,,False,,3600,2026-05-18T15:15:43.960290+00:00,0.02702702702702703,,-0.011875511875511929,False,
2026-05-18,2026-05-19T03:43:32.143243+00:00,4845367,Stephon Castle,SAS,pa,UNDER,27.5,120,0.4545454545454545,0.5372924309714058,0.8306680746634149,0.0827469764259512,0.1820433481370926,draftkings,DraftKings,2026-05-19T00:37:11Z,Oklahoma City Thunder,San Antonio Spurs,,,False,24.5,-121,2026-05-18T15:15:43.960290+00:00,0.5475113122171946,3.0,-0.09296585767174015,True,fast
2026-05-18,2026-05-19T03:43:32.143243+00:00,5104157,Victor Wembanyama,SAS,pa,UNDER,41.5,-160,0.6153846153846154,0.6978,0.9999908460487604,0.0824153846153845,0.1339249999999999,draftkings,DraftKings,2026-05-19T00:37:11Z,Oklahoma City Thunder,San Antonio Spurs,,,False,27.5,-113,2026-05-18T15:15:43.960290+00:00,0.5305164319248826,14.0,0.0848681834597328,True,fast
2026-05-18,2026-05-19T03:43:32.143243+00:00,5104157,Victor Wembanyama,SAS,pr,UNDER,61.5,-135,0.574468085106383,0.6658851063829787,0.9999999998388018,0.0914170212765956,0.1591333333333333,draftkings,DraftKings,2026-05-19T00:37:11Z,Oklahoma City Thunder,San Antonio Spurs,,,False,37.5,-113,2026-05-18T15:15:43.960290+00:00,0.5305164319248826,24.0,0.043951653181500405,True,fast
2026-05-18,2026-05-19T03:43:32.143243+00:00,4395630,Devin Vassell,SAS,pr,UNDER,19.5,-115,0.5348837209302325,0.549214730614696,0.6000246740414301,0.0143310096844634,0.0267927572361706,draftkings,DraftKings,2026-05-19T00:37:11Z,Oklahoma City Thunder,San Antonio Spurs,,,False,16.5,-127,2026-05-18T15:15:43.960290+00:00,0.5594713656387665,3.0,-0.02458764470853403,True,fast
2026-05-18,2026-05-19T03:43:32.143243+00:00,4845367,Stephon Castle,SAS,pr,UNDER,24.5,-140,0.5833333333333334,0.5833706176453022,0.5835028074786464,3.728431196881044e-05,6.39159633751829e-05,draftkings,DraftKings,2026-05-19T00:37:11Z,Oklahoma City Thunder,San Antonio Spurs,,,False,23.5,-124,2026-05-18T15:15:43.960290+00:00,0.5535714285714286,1.0,0.029761904761904767,True,fast
2026-05-18,2026-05-19T03:43:32.143243+00:00,5104157,Victor Wembanyama,SAS,pra,UNDER,64.5,-125,0.5555555555555556,0.623611074065734,0.999999788312131,0.0680555185101784,0.1224999333183212,draftkings,DraftKings,2026-05-19T00:37:11Z,Oklahoma City Thunder,San Antonio Spurs,,,False,40.5,-110,2026-05-18T15:15:43.960290+00:00,0.5238095238095238,24.0,0.031746031746031744,True,fast
2026-05-18,2026-05-19T03:43:32.143243+00:00,4845367,Stephon Castle,SAS,pra,UNDER,34.5,-115,0.5348837209302325,0.5807638083874286,0.8319393701872995,0.045880087457196,0.0857758156808446,draftkings,DraftKings,2026-05-19T00:37:11Z,Oklahoma City Thunder,San Antonio Spurs,,,False,29.5,-110,2026-05-18T15:15:43.960290+00:00,0.5238095238095238,5.0,0.011074197120708673,True,fast
2026-05-18,2026-05-19T03:43:32.143243+00:00,4433255,Chet Holmgren,OKC,pts,OVER,8.5,195,0.3389830508474576,0.6835837842577752,0.9079639650172784,0.3446007334103176,1.0165721635604368,draftkings,DraftKings,2026-05-19T00:37:11Z,Oklahoma City Thunder,San Antonio Spurs,,,False,15.5,-110,2026-05-18T15:15:43.960290+00:00,0.5238095238095238,-7.0,-0.18482647296206622,True,fast
