gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id,date
0042200151,1610612747,Los Angeles,Lakers,LAL,lakers,1629020,Jarred,Vanderbilt,J. Vanderbilt,jarred-vanderbilt,F,,,23:22,2,4,0.5,0,1,0.0,0,0,0.0,1,3,4,0,0,0,0,4,4,-4.0,0042200151,2023-04-16
0042200151,1610612747,Los Angeles,Lakers,LAL,lakers,2544,LeBron,James,L. James,lebron-james,F,,,34:00,8,16,0.5,3,8,0.375,2,4,0.5,2,9,11,5,2,3,5,1,21,7.0,0042200151,2023-04-16
0042200151,1610612747,Los Angeles,Lakers,LAL,lakers,203076,Anthony,Davis,A. Davis,anthony-davis,C,,,36:32,10,17,0.588,0,0,0.0,2,2,1.0,4,8,12,3,3,7,3,1,22,27.0,0042200151,2023-04-16
0042200151,1610612747,Los Angeles,Lakers,LAL,lakers,1630559,Austin,Reaves,A. Reaves,austin-reaves,G,,,30:37,8,13,0.615,3,5,0.6,4,4,1.0,1,2,3,4,1,1,0,1,23,15.0,0042200151,2023-04-16
0042200151,1610612747,Los Angeles,Lakers,LAL,lakers,1626156,D'Angelo,Russell,D. Russell,dangelo-russell,G,,,35:46,7,17,0.412,3,9,0.333,2,2,1.0,0,4,4,7,1,0,2,3,19,20.0,0042200151,2023-04-16
0042200151,1610612747,Los Angeles,Lakers,LAL,lakers,1629060,Rui,Hachimura,R. Hachimura,rui-hachimura,,,,29:47,11,14,0.786,5,6,0.833,2,2,1.0,1,5,6,1,0,0,1,2,29,12.0,0042200151,2023-04-16
0042200151,1610612747,Los Angeles,Lakers,LAL,lakers,203471,Dennis,Schröder,D. Schröder,dennis-schröder,,,,20:07,2,5,0.4,1,3,0.333,2,2,1.0,0,1,1,4,0,0,2,3,7,6.0,0042200151,2023-04-16
0042200151,1610612747,Los Angeles,Lakers,LAL,lakers,1628972,Troy,Brown Jr.,T. Brown Jr.,troy-brown-jr,,,,16:52,1,4,0.25,1,3,0.333,0,0,0.0,0,3,3,1,0,0,0,1,3,1.0,0042200151,2023-04-16
0042200151,1610612747,Los Angeles,Lakers,LAL,lakers,1627736,Malik,Beasley,M. Beasley,malik-beasley,,,,10:23,0,2,0.0,0,2,0.0,0,0,0.0,1,0,1,0,0,0,1,2,0,-4.0,0042200151,2023-04-16
0042200151,1610612747,Los Angeles,Lakers,LAL,lakers,1627885,Shaquille,Harrison,S. Harrison,shaquille-harrison,,,,0:31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0042200151,2023-04-16
0042200151,1610612747,Los Angeles,Lakers,LAL,lakers,1629022,Lonnie,Walker IV,L. Walker IV,lonnie-walker-iv,,,,0:31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0042200151,2023-04-16
0042200151,1610612747,Los Angeles,Lakers,LAL,lakers,1631108,Max,Christie,M. Christie,max-christie,,,,0:31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0042200151,2023-04-16
0042200151,1610612747,Los Angeles,Lakers,LAL,lakers,1628964,Mo,Bamba,M. Bamba,mo-bamba,,,,0:31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0042200151,2023-04-16
0042200151,1610612747,Los Angeles,Lakers,LAL,lakers,1629117,Wenyen,Gabriel,W. Gabriel,wenyen-gabriel,,,,0:31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0042200151,2023-04-16
0042200151,1610612747,Los Angeles,Lakers,LAL,lakers,202684,Tristan,Thompson,T. Thompson,tristan-thompson,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0042200151,2023-04-16
