date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2026-05-30,Oklahoma City Thunder,San Antonio Spurs,OKC,SAS,,,-0.1121974300986536,237.4898047125236,,0.0,,237.4898047125236
