player,team,plays,ladders,sim_ladders,model,_plays_list,top_play,top_play_explain,top_play_baseline,top_play_reasons,top_play_consensus,top_play_line_adv
Kenrich Williams,OKC,"[{'market': 'ast', 'side': 'OVER', 'line': 0.5, 'price': 110.0, 'edge': 0.07707142857142857, 'ev': 0.16184999999999994, 'ev_pct': 16.184999999999995, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 0.5, 'price': -110.0, 'edge': 0.06992857142857145, 'ev': 0.13350000000000006, 'ev_pct': 13.350000000000007, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 0.5, 'price': -110.0, 'edge': 0.06992857142857145, 'ev': 0.13350000000000006, 'ev_pct': 13.350000000000007, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 4.5, 'price': -105.0, 'edge': 0.10511707317073171, 'ev': 0.20522857142857143, 'ev_pct': 20.52285714285714, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 4.5, 'price': -106.0, 'edge': 0.10459611650485434, 'ev': 0.20327169811320744, 'ev_pct': 20.327169811320744, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 6.5, 'price': 115.0, 'edge': 0.11547441860465119, 'ev': 0.24827, 'ev_pct': 24.826999999999998, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 5.5, 'price': -114.0, 'edge': 0.10060373831775704, 'ev': 0.18885263157894727, 'ev_pct': 18.885263157894727, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 5.5, 'price': -129.0, 'edge': 0.09386986899563321, 'ev': 0.16663720930232562, 'ev_pct': 16.66372093023256, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 5.5, 'price': -130.0, 'edge': 0.0934521739130435, 'ev': 0.16533846153846155, 'ev_pct': 16.533846153846156, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 3.5, 'price': -102.0, 'edge': 0.21592359013560303, 'ev': 0.42761338438619423, 'ev_pct': 42.761338438619426, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 3.5, 'price': -110.0, 'edge': 0.19706456137558415, 'ev': 0.3762141626261152, 'ev_pct': 37.62141626261152, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 3.5, 'price': -110.0, 'edge': 0.19706456137558415, 'ev': 0.3762141626261152, 'ev_pct': 37.62141626261152, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 3.5, 'price': -111.0, 'edge': 0.19480773447420752, 'ev': 0.3703101979644845, 'ev_pct': 37.03101979644845, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'OVER', 'line': 3.5, 'price': -120.0, 'edge': 0.17541953973056257, 'ev': 0.3216024895060313, 'ev_pct': 32.16024895060313, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 2.5, 'price': -119.0, 'edge': 0.09825662100456622, 'ev': 0.18082521008403374, 'ev_pct': 18.082521008403376, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 2.5, 'price': -120.0, 'edge': 0.0978, 'ev': 0.1792999999999999, 'ev_pct': 17.92999999999999, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 1.5, 'price': -146.0, 'edge': 0.05947560975609756, 'ev': 0.10021232876712327, 'ev_pct': 10.021232876712327, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 1.5, 'price': -150.0, 'edge': 0.058499999999999996, 'ev': 0.09749999999999992, 'ev_pct': 9.749999999999993, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 116.0, 'edge': 0.2594417357231505, 'ev': 0.560394149162005, 'ev_pct': 56.0394149162005, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 115.0, 'edge': 0.257288419616346, 'ev': 0.5531701021751438, 'ev_pct': 55.31701021751439, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 113.0, 'edge': 0.2529211306109961, 'ev': 0.5387220082014216, 'ev_pct': 53.872200820142154, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 110.0, 'edge': 0.2462142224956373, 'ev': 0.5170498672408383, 'ev_pct': 51.70498672408384, 'book': 'betmgm'}]",[],[],"{'pts': 8.53, 'reb': 6.08, 'ast': 3.1499999999999995, 'threes': 1.09, 'stl': 0.4527599999999999, 'blk': 0.3704399999999999, 'tov': 1.2348, 'pra': 17.759999999999998, 'pr': 14.61, 'pa': 11.68, 'ra': 9.23}","[{'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 116.0, 'edge': 0.2594417357231505, 'ev': 0.560394149162005, 'ev_pct': 56.0394149162005, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 3.5, 'price': -102.0, 'edge': 0.21592359013560303, 'ev': 0.42761338438619423, 'ev_pct': 42.761338438619426, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 4.5, 'price': -105.0, 'edge': 0.10511707317073171, 'ev': 0.20522857142857143, 'ev_pct': 20.52285714285714, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 5.5, 'price': -114.0, 'edge': 0.10060373831775704, 'ev': 0.18885263157894727, 'ev_pct': 18.885263157894727, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 2.5, 'price': -119.0, 'edge': 0.09825662100456622, 'ev': 0.18082521008403374, 'ev_pct': 18.082521008403376, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 0.5, 'price': 110.0, 'edge': 0.07707142857142857, 'ev': 0.16184999999999994, 'ev_pct': 16.184999999999995, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 1.5, 'price': -146.0, 'edge': 0.05947560975609756, 'ev': 0.10021232876712327, 'ev_pct': 10.021232876712327, 'book': 'fanduel'}]","{'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 116.0, 'edge': 0.2594417357231505, 'ev': 0.560394149162005, 'ev_pct': 56.0394149162005, 'book': 'fanduel'}",model 1.1 vs line 0.5 (+0.6),1.09,"['EV 56.0%', 'Regular price range (-150 to +150)', 'Consensus: 4 books aligned', 'Best line available']",0.75,1.0
Stephon Castle,SAS,"[{'market': 'ast', 'side': 'OVER', 'line': 6.5, 'price': -123.0, 'edge': 0.052674904603293826, 'ev': 0.09550003029702869, 'ev_pct': 9.55000302970287, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 6.5, 'price': -125.0, 'edge': 0.052076997278929116, 'ev': 0.0937385951020725, 'ev_pct': 9.37385951020725, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 6.5, 'price': -128.0, 'edge': 0.05119980429647297, 'ev': 0.09119965140309244, 'ev_pct': 9.119965140309244, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 6.5, 'price': -130.0, 'edge': 0.05062772191661025, 'ev': 0.0895721233909258, 'ev_pct': 8.95721233909258, 'book': 'fanatics'}, {'market': 'ast', 'side': 'OVER', 'line': 6.5, 'price': -130.0, 'edge': 0.05062772191661025, 'ev': 0.0895721233909258, 'ev_pct': 8.95721233909258, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 6.5, 'price': -150.0, 'edge': 0.045410330612262406, 'ev': 0.0756838843537706, 'ev_pct': 7.56838843537706, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 23.5, 'price': -110.0, 'edge': 0.026291739655105117, 'ev': 0.050193321159746174, 'ev_pct': 5.019332115974617, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 22.5, 'price': -150.0, 'edge': 0.026633355807914927, 'ev': 0.044388926346524804, 'ev_pct': 4.438892634652481, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 23.5, 'price': -118.0, 'edge': 0.022447266085860895, 'ev': 0.041470372938285316, 'ev_pct': 4.147037293828531, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 23.5, 'price': -119.0, 'edge': 0.021986455897766488, 'ev': 0.04046246925723418, 'ev_pct': 4.046246925723418, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 23.5, 'price': -120.0, 'edge': 0.021529834893200372, 'ev': 0.03947136397086731, 'ev_pct': 3.947136397086731, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 24.5, 'price': 105.0, 'edge': 0.015684719634038724, 'ev': 0.03215367524977941, 'ev_pct': 3.215367524977941, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 21.5, 'price': -118.0, 'edge': 0.033457761781514384, 'ev': 0.061811797189577355, 'ev_pct': 6.181179718957735, 'book': 'betmgm'}, {'market': 'pr', 'side': 'OVER', 'line': 21.5, 'price': -128.0, 'edge': 0.029031558659029177, 'ev': 0.05171246386139566, 'ev_pct': 5.1712463861395666, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 21.5, 'price': -130.0, 'edge': 0.028192504501897253, 'ev': 0.04987904642643354, 'ev_pct': 4.987904642643354, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 22.5, 'price': -104.0, 'edge': 0.021910555626545647, 'ev': 0.04297839757514721, 'ev_pct': 4.297839757514721, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 22.5, 'price': -105.0, 'edge': 0.021384491542375428, 'ev': 0.04175067396368537, 'ev_pct': 4.1750673963685365, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 12.5, 'price': 108.0, 'edge': 0.10388160515436146, 'ev': 0.21607373872107194, 'ev_pct': 21.607373872107193, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 12.5, 'price': 105.0, 'edge': 0.10233376275286055, 'ev': 0.20978421364336408, 'ev_pct': 20.97842136433641, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 11.5, 'price': -135.0, 'edge': 0.0885081339468956, 'ev': 0.15406971464829983, 'ev_pct': 15.406971464829983, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 11.5, 'price': -135.0, 'edge': 0.0885081339468956, 'ev': 0.15406971464829983, 'ev_pct': 15.406971464829983, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 11.5, 'price': -137.0, 'edge': 0.08771811688970921, 'ev': 0.15174593943694226, 'ev_pct': 15.174593943694227, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 120.0, 'edge': 0.06739865659507976, 'ev': 0.14827704450917545, 'ev_pct': 14.827704450917544, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 120.0, 'edge': 0.06739865659507976, 'ev': 0.14827704450917545, 'ev_pct': 14.827704450917544, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 115.0, 'edge': 0.06581303291643287, 'ev': 0.14149802077033058, 'ev_pct': 14.149802077033058, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 115.0, 'edge': 0.06581303291643287, 'ev': 0.14149802077033058, 'ev_pct': 14.149802077033058, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 111.0, 'edge': 0.06449042738353306, 'ev': 0.1360748017792548, 'ev_pct': 13.60748017792548, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 110.0, 'edge': 0.06415190334832654, 'ev': 0.1347189970314857, 'ev_pct': 13.471899703148571, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 105.0, 'edge': 0.062409743069580914, 'ev': 0.12793997329264084, 'ev_pct': 12.793997329264084, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 105.0, 'edge': 0.004216786216177271, 'ev': 0.008644411743163438, 'ev_pct': 0.8644411743163438, 'book': 'fanatics'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 105.0, 'edge': 0.004216786216177271, 'ev': 0.008644411743163438, 'ev_pct': 0.8644411743163438, 'book': 'bovada'}]",[],[],"{'pts': 15.56, 'reb': 8.16, 'ast': 9.62, 'threes': 1.48, 'stl': 0.70334, 'blk': 0.57546, 'tov': 1.9182, 'pra': 33.34, 'pr': 23.72, 'pa': 25.18, 'ra': 17.78}","[{'market': 'ra', 'side': 'OVER', 'line': 11.5, 'price': -135.0, 'edge': 0.0885081339468956, 'ev': 0.15406971464829983, 'ev_pct': 15.406971464829983, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 5.5, 'price': 120.0, 'edge': 0.06739865659507976, 'ev': 0.14827704450917545, 'ev_pct': 14.827704450917544, 'book': 'fanatics'}, {'market': 'ast', 'side': 'OVER', 'line': 6.5, 'price': -123.0, 'edge': 0.052674904603293826, 'ev': 0.09550003029702869, 'ev_pct': 9.55000302970287, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 21.5, 'price': -118.0, 'edge': 0.033457761781514384, 'ev': 0.061811797189577355, 'ev_pct': 6.181179718957735, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 23.5, 'price': -110.0, 'edge': 0.026291739655105117, 'ev': 0.050193321159746174, 'ev_pct': 5.019332115974617, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 105.0, 'edge': 0.004216786216177271, 'ev': 0.008644411743163438, 'ev_pct': 0.8644411743163438, 'book': 'fanatics'}]","{'market': 'ra', 'side': 'OVER', 'line': 11.5, 'price': -135.0, 'edge': 0.0885081339468956, 'ev': 0.15406971464829983, 'ev_pct': 15.406971464829983, 'book': 'betmgm'}",model 17.8 vs line 11.5 (+6.3),17.78,"['EV 15.4%', 'Regular price range (-150 to +150)', 'Consensus: 4 books aligned', 'Best line available']",0.75,1.0
Luke Kornet,SAS,"[{'market': 'ast', 'side': 'OVER', 'line': 0.5, 'price': 105.0, 'edge': 0.07178552323403387, 'ev': 0.1471603226297694, 'ev_pct': 14.716032262976942, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 0.5, 'price': -105.0, 'edge': 0.06812698664866801, 'ev': 0.13300983107597086, 'ev_pct': 13.300983107597087, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 0.5, 'price': -105.0, 'edge': 0.06812698664866801, 'ev': 0.13300983107597086, 'ev_pct': 13.300983107597087, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 4.5, 'price': 110.0, 'edge': 0.11303809523809527, 'ev': 0.23738000000000004, 'ev_pct': 23.738000000000003, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 4.5, 'price': -108.0, 'edge': 0.10356923076923075, 'ev': 0.19946666666666668, 'ev_pct': 19.94666666666667, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 4.5, 'price': -110.0, 'edge': 0.10256190476190474, 'ev': 0.19579999999999997, 'ev_pct': 19.58, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 1.5, 'price': -125.0, 'edge': 0.16874026342457027, 'ev': 0.30373247416422655, 'ev_pct': 30.373247416422654, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 2.5, 'price': -145.0, 'edge': 0.08759591836734693, 'ev': 0.1480068965517241, 'ev_pct': 14.80068965517241, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 2.5, 'price': -145.0, 'edge': 0.08759591836734693, 'ev': 0.1480068965517241, 'ev_pct': 14.80068965517241, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 116.0, 'edge': 0.07819821988043668, 'ev': 0.16890815494174316, 'ev_pct': 16.890815494174316, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 116.0, 'edge': 0.07819821988043668, 'ev': 0.16890815494174316, 'ev_pct': 16.890815494174316, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 115.0, 'edge': 0.07787522246441608, 'ev': 0.1674317282984945, 'ev_pct': 16.74317282984945, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 100.0, 'edge': 0.0726426643248812, 'ev': 0.1452853286497624, 'ev_pct': 14.52853286497624, 'book': 'betmgm'}]",[],[],"{'pts': 5.74, 'reb': 5.409999999999999, 'ast': 2.33, 'threes': 0.0, 'stl': 0.4527599999999999, 'blk': 0.3704399999999999, 'tov': 1.2348, 'pra': 13.48, 'pr': 11.149999999999999, 'pa': 8.07, 'ra': 7.739999999999999}","[{'market': 'pts', 'side': 'OVER', 'line': 1.5, 'price': -125.0, 'edge': 0.16874026342457027, 'ev': 0.30373247416422655, 'ev_pct': 30.373247416422654, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 4.5, 'price': 110.0, 'edge': 0.11303809523809527, 'ev': 0.23738000000000004, 'ev_pct': 23.738000000000003, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 116.0, 'edge': 0.07819821988043668, 'ev': 0.16890815494174316, 'ev_pct': 16.890815494174316, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 2.5, 'price': -145.0, 'edge': 0.08759591836734693, 'ev': 0.1480068965517241, 'ev_pct': 14.80068965517241, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 0.5, 'price': 105.0, 'edge': 0.07178552323403387, 'ev': 0.1471603226297694, 'ev_pct': 14.716032262976942, 'book': 'betmgm'}]","{'market': 'pts', 'side': 'OVER', 'line': 1.5, 'price': -125.0, 'edge': 0.16874026342457027, 'ev': 0.30373247416422655, 'ev_pct': 30.373247416422654, 'book': 'bovada'}",model 5.7 vs line 1.5 (+4.2),5.74,"['EV 30.4%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Chet Holmgren,OKC,"[{'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': 110.0, 'edge': 0.09163139874292148, 'ev': 0.19242593736013514, 'ev_pct': 19.242593736013514, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': -117.0, 'edge': 0.08490515209326943, 'ev': 0.15747365815589287, 'ev_pct': 15.747365815589287, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': -120.0, 'edge': 0.08352266361400673, 'ev': 0.15312488329234564, 'ev_pct': 15.312488329234563, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': -125.0, 'edge': 0.0813004413917845, 'ev': 0.1463407945052122, 'ev_pct': 14.63407945052122, 'book': 'betmgm'}, {'market': 'pr', 'side': 'OVER', 'line': 22.5, 'price': 105.0, 'edge': 0.08869944613026548, 'ev': 0.1818338645670442, 'ev_pct': 18.18338645670442, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 22.5, 'price': -105.0, 'edge': 0.08333359247172889, 'ev': 0.1626989186352802, 'ev_pct': 16.26989186352802, 'book': 'betmgm'}, {'market': 'pr', 'side': 'OVER', 'line': 21.5, 'price': -118.0, 'edge': 0.08362859056243332, 'ev': 0.1545002774797496, 'ev_pct': 15.450027747974959, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 21.5, 'price': -119.0, 'edge': 0.08316778037433903, 'ev': 0.15305667144521218, 'ev_pct': 15.305667144521218, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 21.5, 'price': -120.0, 'edge': 0.0827111593697728, 'ev': 0.15163712551125008, 'ev_pct': 15.163712551125009, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 20.5, 'price': -150.0, 'edge': 0.07588351845869379, 'ev': 0.1264725307644896, 'ev_pct': 12.647253076448962, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 14.5, 'price': 120.0, 'edge': 0.2045320059361016, 'ev': 0.4499704130594234, 'ev_pct': 44.99704130594234, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': 100.0, 'edge': 0.17786122193449283, 'ev': 0.35572244386898566, 'ev_pct': 35.57224438689857, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': 100.0, 'edge': 0.17786122193449283, 'ev': 0.35572244386898566, 'ev_pct': 35.57224438689857, 'book': 'betrivers'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': -105.0, 'edge': 0.1656660999832733, 'ev': 0.3234433380625812, 'ev_pct': 32.34433380625812, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': -107.0, 'edge': 0.1609530093741064, 'ev': 0.3113763826209347, 'ev_pct': 31.13763826209347, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': -107.0, 'edge': 0.1609530093741064, 'ev': 0.3113763826209347, 'ev_pct': 31.13763826209347, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': -110.0, 'edge': 0.154051698124969, 'ev': 0.29409869642039543, 'ev_pct': 29.409869642039542, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 9.5, 'price': -110.0, 'edge': 0.05930609015235033, 'ev': 0.11322071756357799, 'ev_pct': 11.322071756357799, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 9.5, 'price': -110.0, 'edge': 0.05930609015235033, 'ev': 0.11322071756357799, 'ev_pct': 11.322071756357799, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 9.5, 'price': -130.0, 'edge': 0.05019635930348898, 'ev': 0.08880894338309586, 'ev_pct': 8.880894338309586, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 8.5, 'price': 110.0, 'edge': 0.02935159185762859, 'ev': 0.06163834290101999, 'ev_pct': 6.163834290101999, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 8.5, 'price': 108.0, 'edge': 0.02866477867081535, 'ev': 0.05962273963529596, 'ev_pct': 5.962273963529596, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 8.5, 'price': 107.0, 'edge': 0.028316395170258024, 'ev': 0.058614938002434114, 'ev_pct': 5.861493800243411, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 8.5, 'price': 104.0, 'edge': 0.027250751521494088, 'ev': 0.0555915331038479, 'ev_pct': 5.55915331038479, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 8.5, 'price': 103.0, 'edge': 0.026888537670436474, 'ev': 0.05458373147098605, 'ev_pct': 5.458373147098605, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 7.5, 'price': -150.0, 'edge': 0.0309021718618957, 'ev': 0.05150361976982609, 'ev_pct': 5.150361976982609, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 8.5, 'price': -105.0, 'edge': 0.023950894993517102, 'ev': 0.04676127117781914, 'ev_pct': 4.676127117781914, 'book': 'betmgm'}, {'market': 'stl', 'side': 'UNDER', 'line': 0.5, 'price': 116.0, 'edge': 0.015339976734687288, 'ev': 0.03313434974692453, 'ev_pct': 3.313434974692453, 'book': 'draftkings'}, {'market': 'stl', 'side': 'UNDER', 'line': 0.5, 'price': 115.0, 'edge': 0.013186660627882818, 'ev': 0.028351320349948028, 'ev_pct': 2.835132034994803, 'book': 'bovada'}]",[],[],"{'pts': 19.6716, 'reb': 9.5642, 'ast': 2.0564, 'threes': 2.1631, 'stl': 0.5544131999999999, 'blk': 0.4536107999999999, 'tov': 1.5120359999999995, 'pra': 31.2922, 'pr': 29.2358, 'pa': 21.728, 'ra': 11.6206}","[{'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': 100.0, 'edge': 0.17786122193449283, 'ev': 0.35572244386898566, 'ev_pct': 35.57224438689857, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': -117.0, 'edge': 0.08490515209326943, 'ev': 0.15747365815589287, 'ev_pct': 15.747365815589287, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 21.5, 'price': -118.0, 'edge': 0.08362859056243332, 'ev': 0.1545002774797496, 'ev_pct': 15.450027747974959, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 9.5, 'price': -110.0, 'edge': 0.05930609015235033, 'ev': 0.11322071756357799, 'ev_pct': 11.322071756357799, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 8.5, 'price': 110.0, 'edge': 0.02935159185762859, 'ev': 0.06163834290101999, 'ev_pct': 6.163834290101999, 'book': 'bovada'}, {'market': 'stl', 'side': 'UNDER', 'line': 0.5, 'price': 116.0, 'edge': 0.015339976734687288, 'ev': 0.03313434974692453, 'ev_pct': 3.313434974692453, 'book': 'draftkings'}]","{'market': 'pts', 'side': 'OVER', 'line': 13.5, 'price': 100.0, 'edge': 0.17786122193449283, 'ev': 0.35572244386898566, 'ev_pct': 35.57224438689857, 'book': 'fanduel'}",model 19.7 vs line 13.5 (+6.2),19.6716,"['EV 35.6%', 'Regular price range (-150 to +150)', 'Consensus: 6 books aligned', 'Best line available']",1.0,1.0
