date,team_tri,player_id,player_id,player_name,stat,line,line_n_books,sim_mu,expected_min,game_id,actual_min,actual,pace_proj_final,sim_vs_line,actual_vs_line,pace_vs_line
2026-05-25,CLE,3912848,3912848,Dean Wade,reb,2.5,1,3.065973214285714,22.2,,,,,0.5659732142857141,,
2026-05-25,CLE,3912848,3912848,Dean Wade,threes,0.5,2,0.6938392857142857,22.2,,,,,0.19383928571428566,,
2026-05-25,CLE,3908809,3908809,Donovan Mitchell,ast,4.5,7,3.3733968,38.5,,,,,-1.1266032,,
2026-05-25,CLE,3908809,3908809,Donovan Mitchell,pra,35.5,5,33.446747200000004,38.5,,,,,-2.0532527999999957,,
2026-05-25,CLE,3908809,3908809,Donovan Mitchell,pts,32.5,6,26.31964,38.5,,,,,-6.18036,,
2026-05-25,CLE,3908809,3908809,Donovan Mitchell,reb,4.5,7,3.753710400000001,38.5,,,,,-0.746289599999999,,
2026-05-25,CLE,3908809,3908809,Donovan Mitchell,threes,4.5,6,2.7160096,38.5,,,,,-1.7839904,,
2026-05-25,CLE,4432158,4432158,Evan Mobley,ast,3.5,4,3.413955080213904,37.5,,,,,-0.08604491978609596,,
2026-05-25,CLE,4432158,4432158,Evan Mobley,pra,33.5,3,28.891696256684487,37.5,,,,,-4.608303743315513,,
2026-05-25,CLE,4432158,4432158,Evan Mobley,pts,20.5,6,18.23582459893048,37.5,,,,,-2.2641754010695188,,
2026-05-25,CLE,4432158,4432158,Evan Mobley,reb,10.0,6,7.241916577540106,37.5,,,,,-2.758083422459894,,
2026-05-25,CLE,4432158,4432158,Evan Mobley,threes,1.5,4,1.3299850267379676,37.5,,,,,-0.1700149732620324,,
2026-05-25,CLE,3992,3992,James Harden,ast,5.5,6,5.024288421052631,38.1,,,,,-0.4757115789473687,,
2026-05-25,CLE,3992,3992,James Harden,pra,26.5,3,29.110014736842103,38.1,,,,,2.6100147368421034,,
2026-05-25,CLE,3992,3992,James Harden,pts,15.5,6,18.909009473684208,38.1,,,,,3.4090094736842076,,
2026-05-25,CLE,3992,3992,James Harden,reb,5.0,2,5.176716842105263,38.1,,,,,0.17671684210526273,,
2026-05-25,CLE,3992,3992,James Harden,threes,2.5,1,1.7758105263157893,38.1,,,,,-0.7241894736842107,,
2026-05-25,CLE,4066328,4066328,Jarrett Allen,ast,1.5,3,0.8603473684210525,32.5,,,,,-0.6396526315789475,,
2026-05-25,CLE,4066328,4066328,Jarrett Allen,pra,21.0,2,23.98145526315789,32.5,,,,,2.9814552631578906,,
2026-05-25,CLE,4066328,4066328,Jarrett Allen,pts,10.5,7,15.65913947368421,32.5,,,,,5.15913947368421,,
2026-05-25,CLE,4066328,4066328,Jarrett Allen,reb,7.5,2,7.461968421052632,32.5,,,,,-0.038031578947368416,,
2026-05-25,CLE,4683747,4683747,Jaylon Tyson,pts,4.5,3,2.392533333333333,6.1,,,,,-2.107466666666667,,
2026-05-25,CLE,4683747,4683747,Jaylon Tyson,threes,0.5,1,0.0604266666666666,6.1,,,,,-0.43957333333333337,,
2026-05-25,CLE,4702177,4702177,Keon Ellis,pts,1.5,1,1.6404482758620689,2.2,,,,,0.14044827586206887,,
2026-05-25,CLE,4065778,4065778,Max Strus,ast,2.5,1,3.2375578947368417,27.4,,,,,0.7375578947368417,,
2026-05-25,CLE,4065778,4065778,Max Strus,pra,15.5,2,18.906374736842103,27.4,,,,,3.4063747368421033,,
2026-05-25,CLE,4065778,4065778,Max Strus,pts,8.5,5,10.2484,27.4,,,,,1.7484000000000002,,
2026-05-25,CLE,4065778,4065778,Max Strus,reb,3.5,6,5.420416842105263,27.4,,,,,1.9204168421052632,,
2026-05-25,CLE,4065778,4065778,Max Strus,threes,1.5,7,2.701991578947368,27.4,,,,,1.2019915789473679,,
2026-05-25,CLE,4066757,4066757,Sam Merrill,ast,1.5,1,1.11249063670412,25.0,,,,,-0.3875093632958799,,
2026-05-25,CLE,4066757,4066757,Sam Merrill,pts,7.5,1,8.147630711610486,25.0,,,,,0.6476307116104856,,
2026-05-25,CLE,4066757,4066757,Sam Merrill,threes,2.5,4,1.980834082397004,25.0,,,,,-0.5191659176029959,,
2026-05-25,NYK,3934672,3934672,Jalen Brunson,ast,7.5,6,7.545207547169811,40.9,,,,,0.045207547169811235,,
2026-05-25,NYK,3934672,3934672,Jalen Brunson,pra,36.5,6,40.32264150943397,40.9,,,,,3.8226415094339714,,
2026-05-25,NYK,3934672,3934672,Jalen Brunson,pts,25.5,8,29.53914264150944,40.9,,,,,4.039142641509439,,
2026-05-25,NYK,3934672,3934672,Jalen Brunson,reb,2.5,5,3.2382913207547173,40.9,,,,,0.7382913207547173,,
2026-05-25,NYK,3934672,3934672,Jalen Brunson,threes,1.5,6,1.5035622641509434,40.9,,,,,0.003562264150943406,,
2026-05-25,NYK,3062679,3062679,Josh Hart,ast,5.5,6,4.859442016806723,32.6,,,,,-0.6405579831932773,,
2026-05-25,NYK,3062679,3062679,Josh Hart,pra,25.0,2,26.73936134453782,32.6,,,,,1.7393613445378193,,
2026-05-25,NYK,3062679,3062679,Josh Hart,pts,13.5,1,13.99200336134454,32.6,,,,,0.4920033613445405,,
2026-05-25,NYK,3062679,3062679,Josh Hart,reb,8.5,3,7.887915966386555,32.6,,,,,-0.6120840336134448,,
2026-05-25,NYK,3062679,3062679,Josh Hart,threes,2.5,4,2.237505882352941,32.6,,,,,-0.262494117647059,,
2026-05-25,NYK,3136195,3136195,Karl-Anthony Towns,ast,3.5,5,6.524431219512195,35.6,,,,,3.024431219512195,,
2026-05-25,NYK,3136195,3136195,Karl-Anthony Towns,pra,37.5,3,32.75815609756098,35.6,,,,,-4.741843902439022,,
2026-05-25,NYK,3136195,3136195,Karl-Anthony Towns,pts,19.5,7,16.055574634146343,35.6,,,,,-3.4444253658536574,,
2026-05-25,NYK,3136195,3136195,Karl-Anthony Towns,reb,13.5,6,10.178150243902438,35.6,,,,,-3.3218497560975617,,
2026-05-25,NYK,3136195,3136195,Karl-Anthony Towns,threes,2.5,6,1.6496917073170732,35.6,,,,,-0.8503082926829268,,
2026-05-25,NYK,3914044,3914044,Landry Shamet,pra,7.5,1,13.299333333333337,19.1,,,,,5.799333333333337,,
2026-05-25,NYK,3914044,3914044,Landry Shamet,pts,5.5,6,10.244666666666667,19.1,,,,,4.744666666666667,,
2026-05-25,NYK,3914044,3914044,Landry Shamet,reb,1.5,1,1.634,19.1,,,,,0.1339999999999999,,
2026-05-25,NYK,3914044,3914044,Landry Shamet,threes,1.5,6,2.8146666666666667,19.1,,,,,1.3146666666666667,,
2026-05-25,NYK,3147657,3147657,Mikal Bridges,ast,2.5,4,2.7049243027888448,39.1,,,,,0.20492430278884477,,
2026-05-25,NYK,3147657,3147657,Mikal Bridges,pra,21.5,5,27.47178007968128,39.1,,,,,5.971780079681281,,
2026-05-25,NYK,3147657,3147657,Mikal Bridges,pts,18.5,7,20.103161752988047,39.1,,,,,1.603161752988047,,
2026-05-25,NYK,3147657,3147657,Mikal Bridges,reb,2.5,5,4.663694023904382,39.1,,,,,2.163694023904382,,
2026-05-25,NYK,3147657,3147657,Mikal Bridges,threes,1.5,3,0.8547697211155377,39.1,,,,,-0.6452302788844623,,
2026-05-25,NYK,4431823,4431823,Miles McBride,ast,1.0,2,0.9190363636363637,16.4,,,,,-0.08096363636363635,,
2026-05-25,NYK,4431823,4431823,Miles McBride,pts,4.5,5,5.67909090909091,16.4,,,,,1.1790909090909096,,
2026-05-25,NYK,4431823,4431823,Miles McBride,reb,1.5,1,1.2006,16.4,,,,,-0.2994000000000001,,
2026-05-25,NYK,4431823,4431823,Miles McBride,threes,1.5,4,1.3701636363636365,16.4,,,,,-0.12983636363636353,,
2026-05-25,NYK,4351852,4351852,Mitchell Robinson,pts,2.5,1,3.026029268292683,12.1,,,,,0.526029268292683,,
2026-05-25,NYK,4351852,4351852,Mitchell Robinson,reb,4.5,6,3.7757853658536575,12.1,,,,,-0.7242146341463425,,
2026-05-25,NYK,3934719,3934719,OG Anunoby,ast,2.5,5,2.8589024390243902,32.8,,,,,0.35890243902439023,,
2026-05-25,NYK,3934719,3934719,OG Anunoby,pra,22.5,5,26.354475609756097,32.8,,,,,3.854475609756097,,
2026-05-25,NYK,3934719,3934719,OG Anunoby,pts,12.5,7,18.193768292682925,32.8,,,,,5.693768292682925,,
2026-05-25,NYK,3934719,3934719,OG Anunoby,threes,1.5,5,2.2330853658536585,32.8,,,,,0.7330853658536585,,
