game_id,gameId,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,MIN,PTS,REB,AST,STL,BLK,TOV,OREB,DREB,PF,FGM,FGA,FG3M,FG3A,FTM,FTA,PLUS_MINUS,STARTER,START_POSITION,source,date
0022500702,0022500702,MIL,1628398,Kyle Kuzma,34.2,16,5,2,1,0,1,1,4,1,5,13,2,4,4,6,-1.0,False,,nba_api,2026-02-01
0022500702,0022500702,MIL,1626171,Bobby Portis,37.13333333333333,8,12,3,1,0,3,3,9,2,4,13,0,2,0,0,-13.0,False,,nba_api,2026-02-01
0022500702,0022500702,MIL,1626167,Myles Turner,26.366666666666667,7,4,1,2,0,2,1,3,2,2,8,1,4,2,2,-21.0,False,,nba_api,2026-02-01
0022500702,0022500702,MIL,1631260,AJ Green,29.25,3,2,1,0,0,0,0,2,1,1,5,1,5,0,0,-27.0,False,,nba_api,2026-02-01
0022500702,0022500702,MIL,1631157,Ryan Rollins,36.166666666666664,25,6,7,1,0,3,2,4,2,10,16,3,4,2,4,-15.0,False,,nba_api,2026-02-01
0022500702,0022500702,MIL,1631250,Pete Nance,18.133333333333333,7,4,0,0,0,1,1,3,4,3,6,1,3,0,0,-16.0,False,,nba_api,2026-02-01
0022500702,0022500702,MIL,1629018,Gary Trent Jr.,25.166666666666668,9,1,0,0,0,0,0,1,2,2,8,2,7,3,3,-18.0,False,,nba_api,2026-02-01
0022500702,0022500702,MIL,1629599,Amir Coffey,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,False,,nba_api,2026-02-01
0022500702,0022500702,MIL,1630175,Cole Anthony,14.85,2,2,3,0,0,0,2,0,2,1,7,0,2,0,0,-16.0,False,,nba_api,2026-02-01
0022500702,0022500702,MIL,1641748,Andre Jackson Jr.,8.266666666666667,0,2,0,0,0,0,1,1,1,0,5,0,3,0,0,-5.0,False,,nba_api,2026-02-01
