date,team_tri,player_id,player_id,player_name,stat,line,line_n_books,sim_mu,expected_min,game_id,actual_min,actual,pace_proj_final,sim_vs_line,actual_vs_line,pace_vs_line
2026-05-26,OKC,4278073,4278073,Shai Gilgeous-Alexander,threes,1.5,6,0.8081201030927836,36.6,,,,,-0.6918798969072164,,
2026-05-26,SAS,4066259,4066259,De'Aaron Fox,pra,23.5,9,27.16278899082569,29.2,,,,,3.662788990825689,,
2026-05-26,SAS,4066259,4066259,De'Aaron Fox,pts,14.5,8,15.736205504587158,29.2,,,,,1.2362055045871578,,
2026-05-26,SAS,4066259,4066259,De'Aaron Fox,reb,3.5,7,6.282069724770642,29.2,,,,,2.7820697247706416,,
2026-05-26,SAS,4395630,4395630,Devin Vassell,ast,2.5,5,2.6651480519480515,37.2,,,,,0.1651480519480515,,
2026-05-26,SAS,4395630,4395630,Devin Vassell,pra,21.5,6,22.481327922077924,37.2,,,,,0.9813279220779236,,
2026-05-26,SAS,4395630,4395630,Devin Vassell,pts,14.5,7,14.515456277056275,37.2,,,,,0.01545627705627517,,
2026-05-26,SAS,4395630,4395630,Devin Vassell,reb,4.5,7,5.300723593073593,37.2,,,,,0.8007235930735934,,
2026-05-26,SAS,4395630,4395630,Devin Vassell,threes,3.0,2,2.585148051948052,37.2,,,,,-0.41485194805194814,,
2026-05-26,SAS,5037871,5037871,Dylan Harper,ast,2.0,2,2.268980869565217,23.6,,,,,0.26898086956521716,,
2026-05-26,SAS,5037871,5037871,Dylan Harper,pra,14.5,7,17.246217971014488,23.6,,,,,2.746217971014488,,
2026-05-26,SAS,5037871,5037871,Dylan Harper,pts,9.5,5,9.982030144927537,23.6,,,,,0.4820301449275366,,
2026-05-26,SAS,5037871,5037871,Dylan Harper,reb,3.5,7,4.995206956521739,23.6,,,,,1.4952069565217387,,
2026-05-26,SAS,5037871,5037871,Dylan Harper,threes,0.5,4,0.3823710144927536,23.6,,,,,-0.11762898550724638,,
2026-05-26,SAS,4592479,4592479,Julian Champagnie,ast,1.5,4,1.920808095238095,34.4,,,,,0.42080809523809504,,
2026-05-26,SAS,4592479,4592479,Julian Champagnie,pra,15.5,5,14.28487238095238,34.4,,,,,-1.2151276190476192,,
2026-05-26,SAS,4592479,4592479,Julian Champagnie,pts,8.5,9,7.167239523809522,34.4,,,,,-1.3327604761904777,,
2026-05-26,SAS,4592479,4592479,Julian Champagnie,reb,5.0,2,5.196824761904761,34.4,,,,,0.19682476190476095,,
2026-05-26,SAS,4592479,4592479,Julian Champagnie,threes,1.5,7,1.4032085714285714,34.4,,,,,-0.09679142857142864,,
2026-05-26,SAS,4395723,4395723,Keldon Johnson,ast,0.5,1,0.4101963636363636,19.0,,,,,-0.08980363636363642,,
2026-05-26,SAS,4395723,4395723,Keldon Johnson,pra,10.0,4,10.848998787878786,19.0,,,,,0.8489987878787861,,
2026-05-26,SAS,4395723,4395723,Keldon Johnson,pts,7.5,6,7.556918787878788,19.0,,,,,0.05691878787878757,,
2026-05-26,SAS,4395723,4395723,Keldon Johnson,reb,3.5,1,2.881883636363636,19.0,,,,,-0.6181163636363638,,
2026-05-26,SAS,3064560,3064560,Luke Kornet,pts,3.5,1,4.275454545454545,12.0,,,,,0.7754545454545454,,
2026-05-26,SAS,3064560,3064560,Luke Kornet,reb,3.5,2,4.314865013774105,12.0,,,,,0.8148650137741047,,
2026-05-26,SAS,4845367,4845367,Stephon Castle,ast,6.5,1,6.626577204301075,35.8,,,,,0.12657720430107489,,
2026-05-26,SAS,4845367,4845367,Stephon Castle,pra,28.5,6,27.60993634408602,35.8,,,,,-0.8900636559139805,,
2026-05-26,SAS,4845367,4845367,Stephon Castle,pts,16.5,6,16.507426236559137,35.8,,,,,0.0074262365591373225,,
2026-05-26,SAS,4845367,4845367,Stephon Castle,reb,5.5,8,4.475932903225806,35.8,,,,,-1.0240670967741936,,
2026-05-26,SAS,4845367,4845367,Stephon Castle,threes,1.5,5,1.1609832258064516,35.8,,,,,-0.33901677419354836,,
2026-05-26,SAS,5104157,5104157,Victor Wembanyama,ast,3.5,6,3.751692096219931,37.0,,,,,0.25169209621993094,,
2026-05-26,SAS,5104157,5104157,Victor Wembanyama,pra,41.0,2,42.43996426116838,37.0,,,,,1.4399642611683774,,
2026-05-26,SAS,5104157,5104157,Victor Wembanyama,pts,25.5,15,27.985481786941577,37.0,,,,,2.485481786941577,,
2026-05-26,SAS,5104157,5104157,Victor Wembanyama,reb,13.5,10,10.70279037800687,37.0,,,,,-2.7972096219931295,,
2026-05-26,SAS,5104157,5104157,Victor Wembanyama,threes,1.5,8,2.1918240549828174,37.0,,,,,0.6918240549828174,,
