gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id,date
0042200201,1610612748,Miami,Heat,MIA,heat,202710,Jimmy,Butler III,J. Butler III,jimmy-butler-iii,F,,,43:26,8,16,0.5,0,1,0.0,9,11,0.818,4,7,11,4,2,0,2,3,25,9.0,0042200201,2023-04-30
0042200201,1610612748,Miami,Heat,MIA,heat,201567,Kevin,Love,K. Love,kevin-love,F,,,16:13,3,7,0.429,2,5,0.4,1,1,1.0,0,5,5,4,0,0,0,1,9,3.0,0042200201,2023-04-30
0042200201,1610612748,Miami,Heat,MIA,heat,1628389,Bam,Adebayo,B. Adebayo,bam-adebayo,C,,,37:14,7,13,0.538,0,0,0.0,2,2,1.0,3,5,8,2,0,0,2,1,16,3.0,0042200201,2023-04-30
0042200201,1610612748,Miami,Heat,MIA,heat,1629622,Max,Strus,M. Strus,max-strus,G,,,23:24,3,6,0.5,2,5,0.4,0,0,0.0,1,1,2,3,1,0,0,2,8,1.0,0042200201,2023-04-30
0042200201,1610612748,Miami,Heat,MIA,heat,1629216,Gabe,Vincent,G. Vincent,gabe-vincent,G,,,33:14,6,16,0.375,5,12,0.417,3,3,1.0,1,1,2,5,1,0,1,3,20,11.0,0042200201,2023-04-30
0042200201,1610612748,Miami,Heat,MIA,heat,1628997,Caleb,Martin,C. Martin,caleb-martin,,,,30:57,3,8,0.375,1,5,0.2,2,4,0.5,1,4,5,1,2,1,1,0,9,4.0,0042200201,2023-04-30
0042200201,1610612748,Miami,Heat,MIA,heat,200768,Kyle,Lowry,K. Lowry,kyle-lowry,,,,29:59,5,12,0.417,3,6,0.5,5,6,0.833,0,5,5,6,1,4,2,3,18,2.0,0042200201,2023-04-30
0042200201,1610612748,Miami,Heat,MIA,heat,1629130,Duncan,Robinson,D. Robinson,duncan-robinson,,,,12:30,0,5,0.0,0,5,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,-6.0,0042200201,2023-04-30
0042200201,1610612748,Miami,Heat,MIA,heat,1629312,Haywood,Highsmith,H. Highsmith,haywood-highsmith,,,,4:48,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-1.0,0042200201,2023-04-30
0042200201,1610612748,Miami,Heat,MIA,heat,203469,Cody,Zeller,C. Zeller,cody-zeller,,,,8:15,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,0,1,0,0,0,1,9.0,0042200201,2023-04-30
0042200201,1610612748,Miami,Heat,MIA,heat,2617,Udonis,Haslem,U. Haslem,udonis-haslem,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0042200201,2023-04-30
0042200201,1610612748,Miami,Heat,MIA,heat,1631107,Nikola,Jović,N. Jović,nikola-jović,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0042200201,2023-04-30
0042200201,1610612748,Miami,Heat,MIA,heat,1630209,Omer,Yurtseven,O. Yurtseven,omer-yurtseven,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0042200201,2023-04-30
0042200201,1610612752,New York,Knicks,NYK,knicks,1629628,RJ,Barrett,R. Barrett,rj-barrett,F,,,39:50,10,20,0.5,1,5,0.2,5,8,0.625,1,8,9,7,1,0,4,3,26,-9.0,0042200201,2023-04-30
0042200201,1610612752,New York,Knicks,NYK,knicks,1630167,Obi,Toppin,O. Toppin,obi-toppin,F,,,31:10,7,15,0.467,4,11,0.364,0,0,0.0,0,8,8,0,1,0,0,3,18,0.0,0042200201,2023-04-30
0042200201,1610612752,New York,Knicks,NYK,knicks,1629011,Mitchell,Robinson,M. Robinson,mitchell-robinson,C,,,33:38,3,3,1.0,0,0,0.0,1,4,0.25,5,9,14,0,0,2,2,3,7,-13.0,0042200201,2023-04-30
0042200201,1610612752,New York,Knicks,NYK,knicks,1628973,Jalen,Brunson,J. Brunson,jalen-brunson,G,,,40:03,11,23,0.478,0,7,0.0,3,4,0.75,1,4,5,7,1,0,5,2,25,-8.0,0042200201,2023-04-30
0042200201,1610612752,New York,Knicks,NYK,knicks,1628404,Josh,Hart,J. Hart,josh-hart,G,,,43:12,5,12,0.417,0,4,0.0,0,0,0.0,2,6,8,4,0,1,1,5,10,-8.0,0042200201,2023-04-30
0042200201,1610612752,New York,Knicks,NYK,knicks,1628392,Isaiah,Hartenstein,I. Hartenstein,isaiah-hartenstein,,,,14:22,1,1,1.0,0,0,0.0,0,0,0.0,2,0,2,1,1,1,0,1,2,6.0,0042200201,2023-04-30
0042200201,1610612752,New York,Knicks,NYK,knicks,1630193,Immanuel,Quickley,I. Quickley,immanuel-quickley,,,,27:17,3,9,0.333,1,4,0.25,2,2,1.0,1,1,2,1,1,0,1,2,9,-4.0,0042200201,2023-04-30
0042200201,1610612752,New York,Knicks,NYK,knicks,1629656,Quentin,Grimes,Q. Grimes,quentin-grimes,,,,10:28,1,3,0.333,1,3,0.333,1,2,0.5,0,0,0,0,1,0,0,2,4,1.0,0042200201,2023-04-30
0042200201,1610612752,New York,Knicks,NYK,knicks,203095,Evan,Fournier,E. Fournier,evan-fournier,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0042200201,2023-04-30
0042200201,1610612752,New York,Knicks,NYK,knicks,1629610,DaQuan,Jeffries,D. Jeffries,daquan-jeffries,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0042200201,2023-04-30
0042200201,1610612752,New York,Knicks,NYK,knicks,1630540,Miles,McBride,M. McBride,miles-mcbride,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0042200201,2023-04-30
0042200201,1610612752,New York,Knicks,NYK,knicks,203944,Julius,Randle,J. Randle,julius-randle,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0042200201,2023-04-30
0042200201,1610612752,New York,Knicks,NYK,knicks,201565,Derrick,Rose,D. Rose,derrick-rose,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0042200201,2023-04-30
0042200167,1610612744,Golden State,Warriors,GSW,warriors,203952,Andrew,Wiggins,A. Wiggins,andrew-wiggins,F,,,37:02,5,16,0.313,1,5,0.2,6,10,0.6,4,3,7,2,1,0,1,4,17,25.0,0042200167,2023-04-30
0042200167,1610612744,Golden State,Warriors,GSW,warriors,203110,Draymond,Green,D. Green,draymond-green,F,,,37:58,3,7,0.429,1,4,0.25,1,2,0.5,1,5,6,8,2,0,0,4,8,25.0,0042200167,2023-04-30
0042200167,1610612744,Golden State,Warriors,GSW,warriors,1626172,Kevon,Looney,K. Looney,kevon-looney,C,,,30:53,4,5,0.8,0,0,0.0,3,5,0.6,10,11,21,4,0,0,0,4,11,25.0,0042200167,2023-04-30
0042200167,1610612744,Golden State,Warriors,GSW,warriors,202691,Klay,Thompson,K. Thompson,klay-thompson,G,,,34:52,4,19,0.211,2,10,0.2,6,8,0.75,0,5,5,1,0,0,2,2,16,30.0,0042200167,2023-04-30
0042200167,1610612744,Golden State,Warriors,GSW,warriors,201939,Stephen,Curry,S. Curry,stephen-curry,G,,,37:40,20,38,0.526,7,18,0.389,3,5,0.6,1,7,8,6,1,0,1,2,50,25.0,0042200167,2023-04-30
0042200167,1610612744,Golden State,Warriors,GSW,warriors,1630541,Moses,Moody,M. Moody,moses-moody,,,,15:06,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,0,0,1,1,1,5,-5.0,0042200167,2023-04-30
0042200167,1610612744,Golden State,Warriors,GSW,warriors,1629673,Jordan,Poole,J. Poole,jordan-poole,,,,19:09,3,9,0.333,2,6,0.333,0,0,0.0,0,3,3,2,0,1,1,2,8,-2.0,0042200167,2023-04-30
0042200167,1610612744,Golden State,Warriors,GSW,warriors,1627780,Gary,Payton II,G. Payton II,gary-payton-ii,,,,16:16,1,2,0.5,0,0,0.0,0,0,0.0,1,2,3,1,0,4,1,4,2,-13.0,0042200167,2023-04-30
0042200167,1610612744,Golden State,Warriors,GSW,warriors,1628978,Donte,DiVincenzo,D. DiVincenzo,donte-divincenzo,,,,8:26,1,1,1.0,1,1,1.0,0,0,0.0,1,1,2,1,0,0,0,0,3,-6.0,0042200167,2023-04-30
0042200167,1610612744,Golden State,Warriors,GSW,warriors,1630228,Jonathan,Kuminga,J. Kuminga,jonathan-kuminga,,,,2:39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4.0,0042200167,2023-04-30
0042200167,1610612744,Golden State,Warriors,GSW,warriors,203210,JaMychal,Green,J. Green,jamychal-green,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0042200167,2023-04-30
0042200167,1610612744,Golden State,Warriors,GSW,warriors,1630237,Anthony,Lamb,A. Lamb,anthony-lamb,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0042200167,2023-04-30
