gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id,date
0022201202,1610612745,Houston,Rockets,HOU,rockets,1630231,KJ,Martin,K. Martin,kj-martin,F,,,39:03,7,10,0.7,0,0,0.0,0,2,0.0,2,4,6,3,2,0,1,1,14,3.0,0022201202,2023-04-07
0022201202,1610612745,Houston,Rockets,HOU,rockets,1631095,Jabari,Smith Jr.,J. Smith Jr.,jabari-smith-jr,F,,,33:07,6,11,0.545,1,2,0.5,0,0,0.0,0,2,2,1,1,3,3,3,13,6.0,0022201202,2023-04-07
0022201202,1610612745,Houston,Rockets,HOU,rockets,1630578,Alperen,Sengun,A. Sengun,alperen-sengun,C,,,31:33,4,9,0.444,1,1,1.0,5,6,0.833,5,16,21,3,2,1,4,4,14,5.0,0022201202,2023-04-07
0022201202,1610612745,Houston,Rockets,HOU,rockets,1630224,Jalen,Green,J. Green,jalen-green,G,,,38:49,9,22,0.409,3,8,0.375,5,7,0.714,1,2,3,6,1,0,3,1,26,-1.0,0022201202,2023-04-07
0022201202,1610612745,Houston,Rockets,HOU,rockets,1629645,Kevin,Porter Jr.,K. Porter Jr.,kevin-porter-jr,G,,,37:37,7,13,0.538,2,5,0.4,10,12,0.833,0,3,3,5,2,0,3,5,26,6.0,0022201202,2023-04-07
0022201202,1610612745,Houston,Rockets,HOU,rockets,1631106,Tari,Eason,T. Eason,tari-eason,,,,24:08,3,9,0.333,0,1,0.0,1,1,1.0,2,5,7,2,3,2,2,4,7,-3.0,0022201202,2023-04-07
0022201202,1610612745,Houston,Rockets,HOU,rockets,1630586,Usman,Garuba,U. Garuba,usman-garuba,,,,9:21,1,3,0.333,0,2,0.0,0,0,0.0,2,0,2,0,0,1,0,3,2,-6.0,0022201202,2023-04-07
0022201202,1610612745,Houston,Rockets,HOU,rockets,1630528,Josh,Christopher,J. Christopher,josh-christopher,,,,19:34,3,10,0.3,0,2,0.0,0,0,0.0,1,1,2,1,0,2,2,0,6,1.0,0022201202,2023-04-07
0022201202,1610612745,Houston,Rockets,HOU,rockets,1626246,Boban,Marjanović,B. Marjanović,boban-marjanović,,,,6:48,2,2,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,2,4,4.0,0022201202,2023-04-07
0022201202,1610612745,Houston,Rockets,HOU,rockets,201571,D.J.,Augustin,D. Augustin,dj-augustin,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022201202,2023-04-07
0022201202,1610612745,Houston,Rockets,HOU,rockets,1626163,Frank,Kaminsky,F. Kaminsky,frank-kaminsky,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022201202,2023-04-07
0022201202,1610612745,Houston,Rockets,HOU,rockets,1630227,Daishen,Nix,D. Nix,daishen-nix,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022201202,2023-04-07
