date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,total,bookmaker,home_tri,away_tri
2026-05-19,,New York Knicks,Cleveland Cavaliers,2026-05-20T00:10:00Z,-218.7240880157,218.7240880157001,-7.0,7.0,217.5,oddsapi_consensus,NYK,CLE
