league,season,match_id,date,home_team,away_team,home_goals,away_goals,ht_home_goals,ht_away_goals,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home,odds_draw,odds_away,odds_over_2_5,odds_under_2_5
ligue_1,2025,ligue_1_2025_0_rennes_marseille,15/08/2025,Rennes,Marseille,1,0,0,0,12,24,5,2,1,12,8,11,2,3,1,0,3.46,3.52,2.04,1.79,1.97
ligue_1,2025,ligue_1_2025_1_lens_lyon,16/08/2025,Lens,Lyon,0,1,0,1,18,11,5,3,13,8,13,20,2,3,0,0,2.29,3.56,2.87,1.66,2.14
ligue_1,2025,ligue_1_2025_2_monaco_le_havre,16/08/2025,Monaco,Le Havre,3,1,1,0,13,9,3,4,5,4,5,14,0,1,0,0,1.33,5.23,8.08,1.51,2.44
ligue_1,2025,ligue_1_2025_3_nice_toulouse,16/08/2025,Nice,Toulouse,0,1,0,0,13,10,2,2,9,4,12,13,2,3,0,0,2.08,3.34,3.47,1.98,1.78
ligue_1,2025,ligue_1_2025_4_brest_lille,17/08/2025,Brest,Lille,3,3,1,2,18,10,5,6,2,2,11,13,2,1,0,0,3.22,3.41,2.16,1.87,1.87
ligue_1,2025,ligue_1_2025_5_angers_paris_fc,17/08/2025,Angers,Paris FC,1,0,1,0,8,17,2,7,3,7,14,10,2,1,1,0,2.62,3.12,2.74,2.16,1.65
ligue_1,2025,ligue_1_2025_6_auxerre_lorient,17/08/2025,Auxerre,Lorient,1,0,0,0,7,14,3,3,4,5,18,14,3,2,0,0,2.32,3.35,2.96,1.9,1.85
ligue_1,2025,ligue_1_2025_7_metz_strasbourg,17/08/2025,Metz,Strasbourg,0,1,0,0,2,9,0,4,3,3,16,13,2,2,0,0,3.03,3.38,2.26,1.86,1.89
ligue_1,2025,ligue_1_2025_8_nantes_paris_sg,17/08/2025,Nantes,Paris SG,0,1,0,0,6,18,0,4,2,7,6,6,1,1,0,0,7.97,5.43,1.32,1.44,2.66
ligue_1,2025,ligue_1_2025_9_paris_sg_angers,22/08/2025,Paris SG,Angers,1,0,0,0,21,3,4,0,12,0,3,9,0,0,0,0,1.08,11.06,24.94,1.24,3.77
ligue_1,2025,ligue_1_2025_10_marseille_paris_fc,23/08/2025,Marseille,Paris FC,5,2,2,1,12,8,7,4,5,2,9,12,1,0,0,0,1.36,4.89,7.89,1.64,2.17
ligue_1,2025,ligue_1_2025_11_nice_auxerre,23/08/2025,Nice,Auxerre,3,1,2,1,16,12,6,8,5,4,10,15,2,2,0,1,1.62,4.09,4.93,1.72,2.05
ligue_1,2025,ligue_1_2025_12_lyon_metz,23/08/2025,Lyon,Metz,3,0,2,0,13,11,8,2,4,3,13,15,0,2,0,0,1.39,4.93,6.98,1.5,2.46
ligue_1,2025,ligue_1_2025_13_lorient_rennes,24/08/2025,Lorient,Rennes,4,0,1,0,22,5,7,1,3,2,18,7,6,0,0,2,2.71,3.29,2.54,1.94,1.81
ligue_1,2025,ligue_1_2025_14_le_havre_lens,24/08/2025,Le Havre,Lens,1,2,1,2,18,6,6,3,7,0,17,16,3,1,0,0,3.69,3.61,1.93,1.82,1.93
ligue_1,2025,ligue_1_2025_15_strasbourg_nantes,24/08/2025,Strasbourg,Nantes,1,0,0,0,15,9,4,2,7,6,11,9,2,2,0,0,1.76,3.65,4.46,1.88,1.87
ligue_1,2025,ligue_1_2025_16_toulouse_brest,24/08/2025,Toulouse,Brest,2,0,0,0,6,16,3,2,3,9,14,10,0,1,0,0,2.07,3.46,3.41,1.89,1.85
ligue_1,2025,ligue_1_2025_17_lille_monaco,24/08/2025,Lille,Monaco,1,0,0,0,18,6,1,1,8,3,7,14,1,2,0,0,2.94,3.53,2.25,1.67,2.12
ligue_1,2025,ligue_1_2025_18_lens_brest,29/08/2025,Lens,Brest,3,1,0,1,30,9,10,2,15,1,7,12,1,3,0,1,1.84,3.68,4.05,1.8,1.96
ligue_1,2025,ligue_1_2025_19_lorient_lille,30/08/2025,Lorient,Lille,1,7,0,0,6,20,2,11,3,8,14,18,3,3,0,0,3.3,3.48,2.11,1.85,1.89
ligue_1,2025,ligue_1_2025_20_nantes_auxerre,30/08/2025,Nantes,Auxerre,1,0,1,0,4,14,3,4,3,9,13,11,1,3,0,0,2.26,3.2,3.24,2.14,1.66
ligue_1,2025,ligue_1_2025_21_toulouse_paris_sg,30/08/2025,Toulouse,Paris SG,3,6,1,4,14,13,6,8,5,7,7,11,1,0,0,0,8.17,5.12,1.34,1.56,2.34
ligue_1,2025,ligue_1_2025_22_angers_rennes,31/08/2025,Angers,Rennes,1,1,0,1,10,15,7,7,1,7,9,11,2,2,0,0,3.34,3.37,2.11,2.0,1.76
ligue_1,2025,ligue_1_2025_23_le_havre_nice,31/08/2025,Le Havre,Nice,3,1,1,0,12,7,8,3,0,5,13,16,1,4,0,0,3.44,3.51,2.05,1.85,1.9
ligue_1,2025,ligue_1_2025_24_monaco_strasbourg,31/08/2025,Monaco,Strasbourg,3,2,1,0,12,12,4,4,6,5,13,12,2,1,0,1,1.53,4.34,5.5,1.61,2.23
ligue_1,2025,ligue_1_2025_25_paris_fc_metz,31/08/2025,Paris FC,Metz,3,2,1,1,24,14,9,2,14,6,4,8,1,1,0,1,1.82,3.6,4.23,1.92,1.83
