game_id,gameId,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,MIN,PTS,REB,AST,STL,BLK,TOV,OREB,DREB,PF,FGM,FGA,FG3M,FG3A,FTM,FTA,PLUS_MINUS,STARTER,START_POSITION,source,date
401856901,401856901,ATL,4398915,Naz Hillmon,36.0,1,3,1,0,0,1,0,3,4,0,5,0,3,1,2,12,True,F,espn,2026-05-12
401856901,401856901,ATL,4433402,Angel Reese,34.0,12,16,2,1,1,3,8,8,3,4,8,0,1,4,4,1,True,F,espn,2026-05-12
401856901,401856901,ATL,3058901,Allisha Gray,34.0,26,4,0,0,1,0,0,4,2,9,20,4,9,4,4,9,True,G,espn,2026-05-12
401856901,401856901,ATL,3142250,Jordin Canada,31.0,19,7,5,3,0,1,1,6,3,8,15,3,7,0,0,3,True,G,espn,2026-05-12
401856901,401856901,ATL,4398674,Rhyne Howard,37.0,14,3,4,1,0,0,2,1,4,3,14,1,9,7,7,4,True,G,espn,2026-05-12
401856901,401856901,ATL,5017721,Sika Kone,1.0,0,2,0,0,0,1,0,2,1,0,0,0,0,0,0,-3,False,F,espn,2026-05-12
401856901,401856901,ATL,5108587,Madina Okot,9.0,0,5,0,0,0,1,0,5,0,0,1,0,0,0,0,0,False,C,espn,2026-05-12
401856901,401856901,ATL,4433431,Te-Hina Paopao,13.0,2,3,1,0,0,2,0,3,1,1,4,0,3,0,0,-4,False,G,espn,2026-05-12
401856901,401856901,ATL,5105740,Indya Nivar,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False,G,espn,2026-05-12
401856901,401856901,ATL,5208983,Isobel Borlase,4.0,3,0,0,0,0,0,0,0,0,1,2,1,1,0,0,3,False,G,espn,2026-05-12
401856901,401856901,ATL,4597509,Aaliyah Nye,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,G,espn,2026-05-12
401856901,401856901,DAL,3906949,Jessica Shepard,31.0,12,8,3,0,0,2,3,5,2,6,11,0,0,0,0,-15,True,F,espn,2026-05-12
401856901,401856901,DAL,3913881,Alanna Smith,27.0,2,6,3,0,1,3,2,4,2,1,8,0,6,0,0,-9,True,F,espn,2026-05-12
401856901,401856901,DAL,2529047,Odyssey Sims,23.0,7,1,4,0,0,1,0,1,2,3,8,1,3,0,0,-15,True,G,espn,2026-05-12
401856901,401856901,DAL,3904577,Arike Ogunbowale,36.0,20,4,1,1,0,2,0,4,2,7,15,0,4,6,7,-1,True,G,espn,2026-05-12
401856901,401856901,DAL,4433730,Paige Bueckers,32.0,15,2,3,0,1,0,0,2,2,5,12,2,4,3,3,-7,True,G,espn,2026-05-12
401856901,401856901,DAL,924,Alysha Clark,14.0,2,4,0,0,0,0,0,4,2,1,2,0,1,0,0,5,False,F,espn,2026-05-12
401856901,401856901,DAL,4399415,Maddy Siegrist,8.0,2,3,0,0,0,0,0,3,1,1,3,0,1,0,0,5,False,F,espn,2026-05-12
401856901,401856901,DAL,4790266,Awak Kuier,15.0,6,4,1,0,1,0,1,3,0,2,4,1,2,1,2,9,False,F,espn,2026-05-12
401856901,401856901,DAL,4433807,Aziaha James,15.0,6,2,0,2,1,0,1,1,4,2,10,0,5,2,2,3,False,G,espn,2026-05-12
401856901,401856901,DAL,4336633,Li Yueru,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,C,espn,2026-05-12
