date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2026-05-27,2026-05-27T15:53:54.501960+00:00,2529130.0,Natasha Howard,MIN,ast,OVER,3.5,128,0.43859649122807015,0.489190024967853,0.7758867161599561,0.05059353373978287,0.11535325692670495,betrivers,BetRivers,2026-05-28T01:00:00Z,Minnesota Lynx,Atlanta Dream
2026-05-27,2026-05-27T15:53:54.501960+00:00,3904576.0,Marina Mabrey,TOR,ast,OVER,3.5,118,0.45871559633027525,0.5051921889558376,0.7685595471673575,0.04647659262556236,0.10131897192372596,williamhill_us,Caesars,2026-05-28T00:00:00Z,Chicago Sky,Toronto Tempo
2026-05-27,2026-05-27T15:53:54.501960+00:00,3904576.0,Marina Mabrey,TOR,ast,OVER,3.5,113,0.4694835680751174,0.5143449649389534,0.7685595471673575,0.044861396863836056,0.0955547753199707,draftkings,DraftKings,2026-05-28T00:00:00Z,Chicago Sky,Toronto Tempo
2026-05-27,2026-05-27T15:53:54.501960+00:00,3142250.0,Jordin Canada,ATL,ast,OVER,5.5,-138,0.5798319327731093,0.6340626699620898,0.9413701806996463,0.05423073718898053,0.0935283728331694,draftkings,DraftKings,2026-05-28T01:00:00Z,Minnesota Lynx,Atlanta Dream
2026-05-27,2026-05-27T15:53:54.501960+00:00,3142250.0,Jordin Canada,ATL,ast,OVER,5.5,-141,0.5850622406639004,0.6385084316692623,0.9413701806996463,0.053446191005361854,0.09135129100916467,betrivers,BetRivers,2026-05-28T01:00:00Z,Minnesota Lynx,Atlanta Dream
2026-05-27,2026-05-27T15:53:54.501960+00:00,3142250.0,Jordin Canada,ATL,ast,OVER,5.5,-148,0.5967741935483871,0.648463591621076,0.9413701806996463,0.05168939807268891,0.08661466704072196,williamhill_us,Caesars,2026-05-28T01:00:00Z,Minnesota Lynx,Atlanta Dream
2026-05-27,2026-05-27T15:53:54.501960+00:00,2529137.0,Natasha Cloud,CHI,ast,UNDER,4.5,-114,0.5327102803738317,0.5768294144972332,0.8268378411965085,0.044119134123401516,0.08282012896849045,fanduel,FanDuel,2026-05-28T00:00:00Z,Chicago Sky,Toronto Tempo
2026-05-27,2026-05-27T15:53:54.501960+00:00,3142250.0,Jordin Canada,ATL,ast,OVER,5.5,-158,0.6124031007751938,0.6617481627638616,0.9413701806996463,0.04934506198866784,0.08057611388022973,fanduel,FanDuel,2026-05-28T01:00:00Z,Minnesota Lynx,Atlanta Dream
2026-05-27,2026-05-27T15:53:54.501960+00:00,3904576.0,Marina Mabrey,TOR,ast,OVER,3.5,-104,0.5098039215686274,0.5486172654084369,0.7685595471673575,0.0388133438398095,0.07613386676270317,betrivers,BetRivers,2026-05-28T00:00:00Z,Chicago Sky,Toronto Tempo
2026-05-27,2026-05-27T15:53:54.501960+00:00,2529130.0,Natasha Howard,MIN,ast,OVER,2.5,-175,0.6363636363636364,0.6840034848581255,0.9539626263268973,0.0476398484944891,0.07486261906276853,draftkings,DraftKings,2026-05-28T01:00:00Z,Minnesota Lynx,Atlanta Dream
