snapshot_ts,event_id,commence_time,bookmaker,bookmaker_title,market,outcome_name,player_name,point,price,last_update,home_team,away_team
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_assists,Over,Carla Leite,4.5,-125,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_assists,Under,Carla Leite,4.5,-115,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_double_double,Yes,Carla Leite,,2800,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_double_double,Yes,Satou Sabally,,2800,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_double_double,Yes,Breanna Stewart,,210,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_double_double,Yes,Jonquel Jones,,190,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Over,Breanna Stewart,19.5,-130,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Under,Breanna Stewart,19.5,-105,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Over,Satou Sabally,13.5,-115,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Under,Satou Sabally,13.5,-125,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Over,Carla Leite,11.5,-120,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Under,Carla Leite,11.5,-115,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Over,Bridget Carleton,11.5,-115,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Under,Bridget Carleton,11.5,-125,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Over,Jonquel Jones,11.5,-115,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Under,Jonquel Jones,11.5,-120,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Over,Pauline Astier,10.5,-115,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Under,Pauline Astier,10.5,-125,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Over,Marine Johannes,9.5,-120,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Under,Marine Johannes,9.5,-115,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Over,Emily Engstler,9.5,-115,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Under,Emily Engstler,9.5,-125,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Over,Luisa Geiselsoder,8.5,-115,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Under,Luisa Geiselsoder,8.5,-120,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Over,Sarah Ashlee Barker,6.5,-105,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points,Under,Sarah Ashlee Barker,6.5,-135,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points_assists,Over,Carla Leite,16.5,-115,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points_assists,Under,Carla Leite,16.5,-125,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
2026-05-26T00:27:31.802557+00:00,8042831d2e6fee1d6cfb3faba74c63d1,2026-05-26T00:12:54Z,draftkings,DraftKings,player_points_rebounds,Over,Breanna Stewart,28.5,-110,2026-05-26T00:27:07Z,New York Liberty,Portland Fire
