league,player_id,player_name,team,position,is_goalkeeper,appearances,starts,minutes_played,shots_per90,xg_per90,xa_per90,shot_on_target_rate,expected_minutes_share,source
eredivisie,265872,Taylor Booth,FC Twente,Attacking Midfielder Left,False,10,4,363.5,2.2284,0.0,0.0,0.2222,0.1188,espn_true_per90
eredivisie,231832,Mitchell van Bergen,Sparta Rotterdam,Attacking Midfielder Right,False,30,30,2394.9,2.4427,0.1127,0.1503,0.3231,0.7826,espn_true_per90
eredivisie,304905,Daan Rots,FC Twente,Substitute,False,33,28,2365.6,2.511,0.3424,0.1522,0.4545,0.7731,espn_true_per90
eredivisie,297298,Naci Ünüvar,Heracles Almelo,Substitute,False,18,9,838.9,1.8238,0.2146,0.1073,0.2941,0.2741,espn_true_per90
eredivisie,379839,Lucas Vennegoor Of Hesselink,FC Twente,Substitute,False,5,0,61.6,8.7677,0.0,0.0,0.0,0.0201,espn_true_per90
eredivisie,311168,Kristian Hlynsson,FC Twente,Substitute,False,33,31,2560.7,3.0929,0.3515,0.1406,0.4091,0.8368,espn_true_per90
eredivisie,310724,Max Bruns,FC Twente,Substitute,False,13,8,798.5,0.3381,0.1127,0.0,0.3333,0.2609,espn_true_per90
eredivisie,289840,Vitezslav Jaros,Ajax Amsterdam,Goalkeeper,True,19,19,1710.0,0.0,0.0,0.0,,0.5278,espn_true_per90
eredivisie,305590,Youri Baas,Ajax Amsterdam,Center Left Defender,False,33,33,2944.2,0.4585,0.1223,0.0306,0.4667,0.9087,espn_true_per90
eredivisie,384127,Aaron Bouwman,Ajax Amsterdam,Center Right Defender,False,10,8,733.7,0.8586,0.1227,0.0,0.5714,0.2265,espn_true_per90
eredivisie,241392,Owen Wijndal,Ajax Amsterdam,Left Back,False,19,15,1354.5,0.6644,0.0664,0.0,0.5,0.4181,espn_true_per90
eredivisie,297292,Youri Regeer,Ajax Amsterdam,Right Back,False,27,22,1806.5,0.5979,0.0,0.0996,0.1667,0.5575,espn_true_per90
eredivisie,168993,Davy Klaassen,Ajax Amsterdam,Center Midfielder,False,31,23,1957.6,1.3332,0.3678,0.0919,0.4483,0.6042,espn_true_per90
eredivisie,282228,Kenneth Taylor,Ajax Amsterdam,Left Midfielder,False,15,14,1279.0,1.8295,0.1407,0.2815,0.4231,0.3948,espn_true_per90
eredivisie,149577,Steven Berghuis,Ajax Amsterdam,Right Midfielder,False,21,16,1283.6,3.1552,0.2805,0.1402,0.3778,0.3962,espn_true_per90
eredivisie,177042,Wout Weghorst,Ajax Amsterdam,Forward,False,29,21,1864.3,2.6551,0.3862,0.1931,0.3455,0.5754,espn_true_per90
eredivisie,303906,Raúl Moro,Ajax Amsterdam,Left Forward,False,14,7,562.7,1.4395,0.0,0.1599,0.5556,0.1737,espn_true_per90
eredivisie,353363,Mika Godts,Ajax Amsterdam,Substitute,False,34,32,2861.7,2.7047,0.5346,0.4088,0.4884,0.8832,espn_true_per90
eredivisie,333312,Anton Gaaei,Ajax Amsterdam,Substitute,False,28,21,1972.1,1.3691,0.0456,0.1826,0.3,0.6087,espn_true_per90
eredivisie,381074,Jorthy Mokio,Ajax Amsterdam,Substitute,False,28,15,1468.2,1.2873,0.1839,0.1226,0.3333,0.4532,espn_true_per90
eredivisie,325609,Oscar Gloukh,Ajax Amsterdam,Substitute,False,29,16,1559.5,2.8279,0.3463,0.3463,0.449,0.4813,espn_true_per90
eredivisie,79505,Ronald Koeman,Telstar,Goalkeeper,True,33,33,2958.6,0.0304,0.0304,0.0,1.0,0.9669,espn_true_per90
eredivisie,304595,Guus Offerhaus,Telstar,Center Defender,False,33,33,2970.0,0.5455,0.0303,0.0909,0.1667,0.9706,espn_true_per90
eredivisie,181345,Danny Bakker,Telstar,Center Left Defender,False,30,29,2635.7,1.0585,0.1366,0.0683,0.2581,0.8613,espn_true_per90
eredivisie,308107,Dewon Koswal,Telstar,Center Right Defender,False,25,18,1635.6,0.1651,0.0,0.0,0.0,0.5345,espn_true_per90
eredivisie,332709,Nils Rossen,Telstar,Center Left Midfielder,False,28,26,2331.0,0.3475,0.1158,0.0386,0.4444,0.7618,espn_true_per90
eredivisie,306461,Tyrone Owusu,Telstar,Center Right Midfielder,False,22,20,1581.5,1.3658,0.1138,0.0569,0.4167,0.5168,espn_true_per90
eredivisie,200158,Jeff Hardeveld,Telstar,Left Midfielder,False,34,34,2977.6,0.8161,0.1814,0.2116,0.4815,0.9731,espn_true_per90
eredivisie,359132,Tyrese Noslin,Telstar,Right Midfielder,False,34,26,2299.6,1.5263,0.0783,0.1174,0.4359,0.7515,espn_true_per90
eredivisie,324585,Milan Zonneveld,Sparta Rotterdam,Forward,False,31,9,1083.3,3.4892,0.4985,0.1662,0.4762,0.354,espn_true_per90
eredivisie,306445,Patrick Brouwer,Telstar,Center Left Forward,False,30,28,2290.0,2.0044,0.2751,0.2358,0.4314,0.7484,espn_true_per90
eredivisie,372971,Soufiane Hetli,Telstar,Center Right Forward,False,31,19,1617.3,2.9493,0.1669,0.0556,0.2642,0.5285,espn_true_per90
eredivisie,375488,Sebastiaan Hagedoorn,Telstar,Substitute,False,8,0,80.6,8.9374,0.0,0.0,0.75,0.0263,espn_true_per90
eredivisie,122946,Dion Malone,Telstar,Substitute,False,11,0,199.2,0.0,0.0,0.0,,0.0651,espn_true_per90
eredivisie,375939,Adil Lechkar,Telstar,Substitute,False,16,1,268.1,0.6714,0.0,0.6714,0.5,0.0876,espn_true_per90
eredivisie,207421,Dylan Mertens,Telstar,Substitute,False,20,4,478.7,1.5041,0.0,0.0,0.125,0.1564,espn_true_per90
eredivisie,281027,Nigel Ogidi Nwankwo,Telstar,Substitute,False,4,0,63.1,1.4252,0.0,0.0,0.0,0.0206,espn_true_per90
eredivisie,130177,Jeroen Zoet,AZ Alkmaar,Goalkeeper,True,11,10,918.5,0.0,0.0,0.098,,0.3002,espn_true_per90
eredivisie,306510,Alexandre Penetra,AZ Alkmaar,Center Left Defender,False,33,33,2845.1,0.5061,0.0633,0.0316,0.125,0.9298,espn_true_per90
eredivisie,329972,Wouter Goes,AZ Alkmaar,Center Right Defender,False,33,32,2748.3,0.1965,0.0327,0.0,0.6667,0.8981,espn_true_per90
eredivisie,261596,Mees De Wit,AZ Alkmaar,Left Back,False,31,29,2482.3,0.7251,0.1088,0.1813,0.55,0.8112,espn_true_per90
eredivisie,299530,Denso Kasius,AZ Alkmaar,Right Back,False,17,13,1220.5,1.8435,0.1475,0.1475,0.32,0.3989,espn_true_per90
eredivisie,287279,Sven Mijnans,AZ Alkmaar,Attacking Midfielder,False,30,27,2350.5,3.2163,0.4212,0.2297,0.4286,0.7681,espn_true_per90
eredivisie,353365,Kees Smit,AZ Alkmaar,Left Midfielder,False,26,23,2135.7,1.6014,0.1264,0.1264,0.2632,0.6979,espn_true_per90
eredivisie,150199,Jordy Clasie,AZ Alkmaar,Right Midfielder,False,12,10,813.5,0.8851,0.1106,0.1106,0.375,0.2658,espn_true_per90
eredivisie,279790,Troy Parrott,AZ Alkmaar,Forward,False,28,25,2203.2,3.5948,0.6536,0.1634,0.4886,0.72,espn_true_per90
eredivisie,338775,Ro-Zangelo Daal,AZ Alkmaar,Attacking Midfielder Left,False,24,18,1353.1,1.6629,0.0665,0.0,0.36,0.4422,espn_true_per90
eredivisie,266593,Ibrahim Sadiq,AZ Alkmaar,Substitute,False,20,5,629.3,3.0035,0.286,0.0,0.4762,0.2056,espn_true_per90
eredivisie,309651,Isak Jensen,AZ Alkmaar,Substitute,False,33,23,2040.1,1.544,0.0882,0.1765,0.2571,0.6667,espn_true_per90
eredivisie,379193,Mateo Chávez,AZ Alkmaar,Substitute,False,20,9,826.6,1.6332,0.1089,0.2178,0.3333,0.2701,espn_true_per90
eredivisie,332465,Mexx Meerdink,AZ Alkmaar,Substitute,False,19,9,882.7,3.6704,0.5098,0.102,0.3611,0.2885,espn_true_per90
eredivisie,269610,Peer Koopmeiners,AZ Alkmaar,Substitute,False,29,24,2135.6,1.3064,0.0843,0.0,0.2903,0.6979,espn_true_per90
eredivisie,191304,Hidde Jurjus,FC Groningen,Goalkeeper,True,7,5,547.1,0.0,0.0,0.0,,0.1737,espn_true_per90
eredivisie,179181,Marvin Peersman,FC Groningen,Center Left Defender,False,34,34,2888.3,0.6544,0.0935,0.0312,0.2857,0.9169,espn_true_per90
eredivisie,319298,Thijmen Blokzijl,FC Groningen,Center Right Defender,False,35,35,3136.1,0.3157,0.0287,0.0287,0.0909,0.9956,espn_true_per90
eredivisie,371412,Wouter Prins,FC Groningen,Left Back,False,22,4,503.6,0.5361,0.0,0.3574,0.0,0.1599,espn_true_per90
eredivisie,261212,Marco Rente,FC Groningen,Right Back,False,30,29,2361.2,0.7623,0.1143,0.1525,0.4,0.7496,espn_true_per90
eredivisie,351290,Thom Van Bergen,FC Groningen,Attacking Midfielder,False,35,35,3003.0,3.0569,0.2697,0.1199,0.3627,0.9533,espn_true_per90
eredivisie,310482,Stije Resink,FC Groningen,Left Midfielder,False,24,24,2088.8,2.3698,0.2154,0.2154,0.2182,0.6631,espn_true_per90
eredivisie,319297,Tika De Jonge,FC Groningen,Right Midfielder,False,29,26,2134.2,1.3495,0.1265,0.0422,0.2812,0.6775,espn_true_per90
eredivisie,289883,Brynjólfur Willumsson,FC Groningen,Forward,False,28,12,1269.7,3.0479,0.4253,0.0,0.4651,0.4031,espn_true_per90
eredivisie,385716,David Van Der Werff,FC Groningen,Attacking Midfielder Left,False,35,27,2122.9,2.3741,0.1272,0.0848,0.4286,0.6739,espn_true_per90
eredivisie,324583,Younes Taha,FC Groningen,Attacking Midfielder Right,False,33,33,2685.7,3.217,0.1676,0.3016,0.4062,0.8526,espn_true_per90
eredivisie,352987,Jorg Schreuders,FC Groningen,Substitute,False,35,33,2917.8,1.1104,0.0308,0.0617,0.5,0.9263,espn_true_per90
eredivisie,308228,Noam Emeran,FC Groningen,Substitute,False,4,0,34.3,2.6262,0.0,0.0,0.0,0.0109,espn_true_per90
eredivisie,375666,Tyrique Mercera,FC Groningen,Substitute,False,22,7,858.8,0.3144,0.0,0.1048,0.0,0.2726,espn_true_per90
eredivisie,223162,Vasilios Barkas,FC Utrecht,Goalkeeper,True,35,35,3105.0,0.0,0.0,0.0,,0.9583,espn_true_per90
eredivisie,131354,Nick Viergever,FC Utrecht,Center Left Defender,False,27,17,1789.5,0.4526,0.0,0.0,0.1111,0.5523,espn_true_per90
eredivisie,158143,Mike van der Hoorn,FC Utrecht,Center Right Defender,False,31,28,2381.9,0.5668,0.1134,0.0,0.4,0.7352,espn_true_per90
eredivisie,291730,Souffian El Karouani,FC Utrecht,Left Back,False,34,34,3014.2,1.4929,0.0896,0.3583,0.36,0.9303,espn_true_per90
eredivisie,240351,Siebe Horemans,FC Utrecht,Right Back,False,29,20,1840.8,0.6845,0.0,0.0489,0.2143,0.5681,espn_true_per90
eredivisie,263618,Victor Jensen,FC Utrecht,Attacking Midfielder,False,8,7,538.9,2.3379,0.835,0.0,0.5714,0.1663,espn_true_per90
eredivisie,365021,Gjivai Zechiël,FC Utrecht,Left Midfielder,False,36,34,2986.0,1.9893,0.2713,0.211,0.4091,0.9216,espn_true_per90
eredivisie,321347,Alonzo Engwanda,FC Utrecht,Right Midfielder,False,35,35,2965.5,0.2731,0.0,0.0303,0.1111,0.9153,espn_true_per90
eredivisie,251979,David Min,FC Utrecht,Forward,False,23,7,887.8,2.433,0.4055,0.1014,0.2917,0.274,espn_true_per90
eredivisie,305670,Yoann Cathline,FC Utrecht,Attacking Midfielder Left,False,28,23,2078.4,2.8146,0.1299,0.1732,0.2923,0.6415,espn_true_per90
eredivisie,340665,Adrian Blake,FC Utrecht,Attacking Midfielder Right,False,25,10,1004.2,3.5849,0.1792,0.1792,0.375,0.3099,espn_true_per90
eredivisie,83494,Miguel Rodríguez,FC Utrecht,Substitute,False,24,15,1347.0,3.0068,0.2005,0.0,0.3333,0.4157,espn_true_per90
eredivisie,303790,Can Bozdogan,FC Utrecht,Substitute,False,18,4,416.5,2.8093,0.2161,0.0,0.4615,0.1285,espn_true_per90
eredivisie,277870,Derry John Murkin,FC Utrecht,Substitute,False,9,4,350.5,0.5135,0.5135,0.7702,1.0,0.1082,espn_true_per90
eredivisie,250528,Dani de Wit,FC Utrecht,Substitute,False,29,26,2328.7,1.314,0.2705,0.1159,0.4412,0.7187,espn_true_per90
eredivisie,255662,Fabian De Keijzer,Heracles Almelo,Goalkeeper,True,8,8,720.0,0.0,0.0,0.0,,0.2353,espn_true_per90
eredivisie,289548,Ivan Mesik,Heracles Almelo,Center Left Defender,False,30,30,2630.8,0.821,0.0684,0.0,0.2917,0.8597,espn_true_per90
eredivisie,193763,Damon Mirani,Heracles Almelo,Center Right Defender,False,33,33,2930.0,0.4608,0.0922,0.0,0.3333,0.9575,espn_true_per90
eredivisie,283835,Djevencio van der Kust,Heracles Almelo,Left Back,False,21,13,1207.0,0.2237,0.0,0.1491,0.0,0.3944,espn_true_per90
eredivisie,306063,Jannes Wieckhoff,Heracles Almelo,Right Back,False,19,9,846.6,0.4252,0.0,0.0,0.0,0.2767,espn_true_per90
eredivisie,340557,Tristan Van Gilst,Heracles Almelo,Attacking Midfielder,False,28,13,1261.1,1.4273,0.1427,0.0,0.35,0.4121,espn_true_per90
eredivisie,336728,Sem Scheperman,Heracles Almelo,Left Midfielder,False,16,13,1122.9,1.2824,0.0801,0.0801,0.4375,0.367,espn_true_per90
eredivisie,286352,Jan Zamburek,Heracles Almelo,Right Midfielder,False,26,21,1730.0,0.4162,0.0,0.052,0.125,0.5654,espn_true_per90
eredivisie,268688,Jizz Hornkamp,AZ Alkmaar,Forward,False,22,16,1342.3,2.8832,0.6705,0.0671,0.5581,0.4387,espn_true_per90
eredivisie,205952,Mario Engels,Heracles Almelo,Attacking Midfielder Left,False,24,11,1003.6,1.6142,0.0897,0.1794,0.4444,0.328,espn_true_per90
eredivisie,300981,Bryan Limbombe,Heracles Almelo,Attacking Midfielder Right,False,22,16,1305.9,1.3095,0.0689,0.2068,0.3684,0.4268,espn_true_per90
eredivisie,388225,Luka Kulenovic,Heracles Almelo,Substitute,False,29,16,1627.4,2.6545,0.2765,0.1659,0.25,0.5318,espn_true_per90
eredivisie,324183,Yvandro Borges Sanches,Heracles Almelo,Substitute,False,11,5,515.0,1.0486,0.3495,0.0,0.6667,0.1683,espn_true_per90
eredivisie,152154,Thomas Bruns,Heracles Almelo,Substitute,False,27,12,1157.7,1.3216,0.0777,0.0,0.1765,0.3783,espn_true_per90
eredivisie,408620,Jadiel Pereira Da Gama,PEC Zwolle,Substitute,False,10,1,194.1,0.4637,0.0,0.0,0.0,0.0634,espn_true_per90
eredivisie,399246,Nolan Martens,Excelsior,Right Back,False,9,6,478.4,0.1881,0.0,0.1881,0.0,0.1563,espn_true_per90
eredivisie,280061,Hwang In-Beom,Feyenoord Rotterdam,Right Midfielder,False,17,12,980.6,1.4686,0.0918,0.2754,0.3125,0.3204,espn_true_per90
eredivisie,344195,Jaden Slory,Go Ahead Eagles,Substitute,False,19,9,838.8,1.2876,0.0,0.1073,0.1667,0.2741,espn_true_per90
eredivisie,240911,Gijs Smal,Feyenoord Rotterdam,Substitute,False,17,10,875.4,1.131,0.0,0.2056,0.1818,0.2861,espn_true_per90
eredivisie,150207,Mike te Wierik,Heracles Almelo,Substitute,False,22,16,1381.0,0.4562,0.0652,0.0,0.1429,0.4513,espn_true_per90
eredivisie,323052,Mimeirhel Benita,Heracles Almelo,Substitute,False,25,15,1448.6,0.3728,0.0,0.0621,0.6667,0.4734,espn_true_per90
eredivisie,227289,Ajdin Hrustic,Heracles Almelo,Substitute,False,27,25,2222.6,1.4578,0.0405,0.243,0.3333,0.7263,espn_true_per90
eredivisie,362959,Kento Shiogai,NEC Nijmegen,Substitute,False,12,1,365.8,3.4445,1.7223,0.0,0.5714,0.1195,espn_true_per90
eredivisie,164264,Mats Seuntjens,FC Groningen,Substitute,False,17,0,202.8,4.4387,0.4439,0.0,0.4,0.0644,espn_true_per90
eredivisie,364727,Oliver Braude,Heerenveen,Right Back,False,33,33,2906.8,0.6502,0.0,0.1238,0.1905,0.9228,espn_true_per90
eredivisie,303769,Jakob Breum,Go Ahead Eagles,Attacking Midfielder,False,28,24,2039.8,1.456,0.2647,0.2206,0.6061,0.6666,espn_true_per90
eredivisie,347026,Aske Adelgaard,Go Ahead Eagles,Substitute,False,27,16,1562.7,0.5759,0.0576,0.1152,0.4,0.5107,espn_true_per90
eredivisie,303498,Oskar Siira Sivertsen,Go Ahead Eagles,Substitute,False,14,2,339.9,1.8534,0.0,0.2648,0.5714,0.1111,espn_true_per90
eredivisie,238033,Kou Itakura,Ajax Amsterdam,Center Right Defender,False,19,16,1347.7,0.4675,0.0668,0.0,0.4286,0.4159,espn_true_per90
eredivisie,305589,Kian Fitz-Jim,Ajax Amsterdam,Substitute,False,17,4,520.3,2.2489,0.173,0.0,0.3077,0.1606,espn_true_per90
eredivisie,351281,Lucas Rosa,Ajax Amsterdam,Substitute,False,29,26,2324.8,0.6581,0.0,0.0,0.3529,0.7175,espn_true_per90
eredivisie,295861,Oliver Edvardsen,Ajax Amsterdam,Substitute,False,18,6,637.1,0.565,0.0,0.1413,0.25,0.1966,espn_true_per90
eredivisie,293644,Mathias Kjølø,FC Twente,Left Midfielder,False,19,3,524.5,0.858,0.0,0.0,0.6,0.1714,espn_true_per90
eredivisie,304485,Julian Baas,Sparta Rotterdam,Substitute,False,23,14,1300.4,1.1766,0.0,0.0,0.2941,0.425,espn_true_per90
eredivisie,340232,Miliano Jonathans,Excelsior,Substitute,False,16,3,497.9,2.7111,0.3615,0.1807,0.3333,0.1627,espn_true_per90
eredivisie,291665,Davy van den Berg,FC Utrecht,Substitute,False,5,2,140.7,0.6398,0.6398,0.0,1.0,0.0434,espn_true_per90
eredivisie,352177,Emirhan Demircan,FC Utrecht,Substitute,False,6,0,93.8,2.8794,0.0,0.0,0.0,0.0289,espn_true_per90
eredivisie,368324,Nick Verschuren,FC Volendam,Substitute,False,31,30,2673.6,0.404,0.0,0.0337,0.25,0.8737,espn_true_per90
eredivisie,310292,Joel Ideho,FC Volendam,Substitute,False,25,10,1135.2,1.8235,0.0793,0.0793,0.3043,0.371,espn_true_per90
eredivisie,332466,Rome-Jayden Owusu-Oduro,AZ Alkmaar,Goalkeeper,True,23,23,2051.4,0.0,0.0,0.0439,,0.6704,espn_true_per90
eredivisie,306400,Zico Buurmeester,PEC Zwolle,Substitute,False,23,15,1533.6,0.8803,0.1174,0.0,0.4,0.5012,espn_true_per90
eredivisie,284716,Rio Hillen,NAC Breda,Center Left Defender,False,26,24,2003.7,0.8534,0.0,0.0449,0.3158,0.6548,espn_true_per90
eredivisie,122289,Lewis Holtby,NAC Breda,Left Midfielder,False,30,25,1934.6,1.3957,0.0465,0.2326,0.1667,0.6322,espn_true_per90
eredivisie,251691,Justin Lonwijk,Fortuna Sittard,Forward,False,15,12,903.7,1.4939,0.3984,0.0,0.3333,0.2953,espn_true_per90
eredivisie,238445,Houboulang Mendes,Fortuna Sittard,Substitute,False,6,0,89.4,1.0066,0.0,0.0,0.0,0.0292,espn_true_per90
eredivisie,284701,Mohamed Ihattaren,Fortuna Sittard,Substitute,False,28,23,1937.3,3.2055,0.2787,0.4646,0.4928,0.6331,espn_true_per90
eredivisie,301456,Shurandy Sambo,Sparta Rotterdam,Right Back,False,25,18,1625.2,0.3323,0.0,0.0554,0.1667,0.5311,espn_true_per90
eredivisie,245805,Dennis Man,PSV Eindhoven,Right Forward,False,25,20,1491.7,2.534,0.4223,0.4223,0.3571,0.4875,espn_true_per90
eredivisie,384374,Joel Van Den Berg,PSV Eindhoven,Substitute,False,5,1,139.6,1.2892,0.0,0.0,0.5,0.0456,espn_true_per90
eredivisie,289120,Ricardo Pepi,PSV Eindhoven,Substitute,False,26,16,1412.8,3.8858,1.0192,0.0637,0.5246,0.4617,espn_true_per90
eredivisie,333399,Paul Wanner,PSV Eindhoven,Substitute,False,22,19,1639.1,1.812,0.1647,0.1647,0.4242,0.5357,espn_true_per90
eredivisie,368818,Dies Janse,FC Groningen,Center Left Defender,False,32,31,2814.1,0.4477,0.064,0.064,0.3571,0.8934,espn_true_per90
eredivisie,206463,Oskar Zawada,FC Groningen,Substitute,False,16,0,307.5,5.854,0.8781,0.0,0.3,0.0976,espn_true_per90
eredivisie,330546,Jochem Ritmeester Van De Kamp,Telstar,Center Right Forward,False,28,23,2042.2,0.9696,0.3085,0.0441,0.5455,0.6674,espn_true_per90
eredivisie,299929,Anthony Descotte,FC Volendam,Substitute,False,14,9,880.5,2.5554,0.4089,0.1022,0.64,0.2877,espn_true_per90
eredivisie,380940,Precious Ugwu,FC Volendam,Substitute,False,29,24,2170.5,0.4976,0.0,0.0,0.1667,0.7093,espn_true_per90
eredivisie,291972,Ringo Meerveld,Heerenveen,Attacking Midfielder Left,False,31,30,2524.7,1.9607,0.2139,0.1069,0.3455,0.8015,espn_true_per90
eredivisie,379956,Sondre Ørjasaeter,FC Twente,Substitute,False,30,28,2140.2,2.6493,0.1262,0.2523,0.3175,0.6994,espn_true_per90
eredivisie,188458,Bas Kuipers,FC Twente,Substitute,False,7,0,117.5,3.0646,0.0,0.0,0.5,0.0384,espn_true_per90
eredivisie,315705,Matisse Didden,FC Utrecht,Center Left Defender,False,24,21,1887.8,0.5721,0.0953,0.0,0.4167,0.5827,espn_true_per90
eredivisie,164171,Sébastien Haller,FC Utrecht,Substitute,False,23,10,1011.8,2.4906,0.089,0.2669,0.3571,0.3123,espn_true_per90
eredivisie,343207,Irakli Yegoian,Excelsior,Attacking Midfielder,False,31,30,2673.9,1.8176,0.1683,0.0673,0.2593,0.8738,espn_true_per90
eredivisie,305487,Szymon Wlodarczyk,Excelsior,Substitute,False,23,9,754.0,2.5065,0.3581,0.1194,0.4762,0.2464,espn_true_per90
eredivisie,323050,Jayden Candelaria,NAC Breda,Substitute,False,8,1,158.9,1.1325,0.0,0.0,0.5,0.0519,espn_true_per90
eredivisie,305552,Josip Sutalo,Ajax Amsterdam,Substitute,False,24,19,1798.3,0.1501,0.0,0.0,0.0,0.555,espn_true_per90
eredivisie,227420,Etienne Vaessen,FC Groningen,Goalkeeper,True,30,30,2602.9,0.0,0.0,0.0346,,0.8263,espn_true_per90
eredivisie,408838,Mark Hoekstra,FC Groningen,Substitute,False,4,0,34.6,0.0,0.0,0.0,,0.011,espn_true_per90
eredivisie,397492,Rayane Bounida,Ajax Amsterdam,Substitute,False,22,9,829.4,4.015,0.1085,0.5426,0.2703,0.256,espn_true_per90
eredivisie,308986,Thibo Baeten,Go Ahead Eagles,Substitute,False,20,5,774.0,1.7442,0.1163,0.2326,0.4667,0.2529,espn_true_per90
eredivisie,245918,Armando Obispo,PSV Eindhoven,Substitute,False,17,9,808.7,1.2241,0.2226,0.0,0.5455,0.2643,espn_true_per90
eredivisie,240916,Kay Tejan,Telstar,Substitute,False,28,6,797.4,2.9346,0.3386,0.1129,0.5385,0.2606,espn_true_per90
eredivisie,366268,Marko Kerkez,Fortuna Sittard,Substitute,False,3,0,4.2,0.0,0.0,0.0,,0.0014,espn_true_per90
eredivisie,278644,Mike Eerdhuijzen,FC Utrecht,Substitute,False,11,8,472.3,0.3811,0.0,0.0,0.5,0.1458,espn_true_per90
eredivisie,337603,Mike Kleijn,Sparta Rotterdam,Substitute,False,11,4,442.2,0.2035,0.0,0.2035,1.0,0.1445,espn_true_per90
eredivisie,332362,Gonçalo Borges,Feyenoord Rotterdam,Substitute,False,11,4,453.2,2.7802,0.3972,0.1986,0.2857,0.1481,espn_true_per90
eredivisie,343202,Thijs Kraaijeveld,Feyenoord Rotterdam,Substitute,False,15,8,745.9,0.7239,0.0,0.0,0.0,0.2438,espn_true_per90
eredivisie,283111,Leo Greiml,NAC Breda,Center Right Defender,False,14,14,1132.8,0.7945,0.0794,0.0,0.6,0.3702,espn_true_per90
eredivisie,291194,Charles-Andreas Brym,NAC Breda,Substitute,False,24,17,1503.1,2.5747,0.1198,0.2395,0.3023,0.4912,espn_true_per90
eredivisie,338959,Weslley Patati,AZ Alkmaar,Substitute,False,27,18,1448.6,2.8578,0.1243,0.1864,0.3478,0.4734,espn_true_per90
eredivisie,382643,Matej Sin,AZ Alkmaar,Substitute,False,18,6,543.9,1.4894,0.1655,0.1655,0.3333,0.1777,espn_true_per90
eredivisie,318386,Lequincio Zeefuik,Heracles Almelo,Substitute,False,23,12,1170.2,2.7688,0.1538,0.0,0.2778,0.3824,espn_true_per90
eredivisie,326230,James McConnell,Ajax Amsterdam,Substitute,False,4,1,103.0,0.0,0.0,0.0,,0.0318,espn_true_per90
eredivisie,310638,Shola Shoretire,PEC Zwolle,Substitute,False,24,19,1650.5,0.927,0.2726,0.0545,0.4706,0.5394,espn_true_per90
eredivisie,388678,Jan Faberski,PEC Zwolle,Substitute,False,18,4,470.5,2.1041,0.0,0.3826,0.0909,0.1538,espn_true_per90
eredivisie,306806,Ahmetcan Kaplan,NEC Nijmegen,Center Defender,False,25,23,2045.8,0.8799,0.044,0.0,0.4,0.6686,espn_true_per90
eredivisie,335203,Deveron Fonville,NEC Nijmegen,Center Left Defender,False,29,13,1465.2,0.3071,0.0,0.1228,0.0,0.4788,espn_true_per90
eredivisie,340685,Noé Lebreton,NEC Nijmegen,Substitute,False,22,15,1431.5,2.5149,0.3144,0.2515,0.425,0.4678,espn_true_per90
eredivisie,276579,Darko Nejasmic,NEC Nijmegen,Substitute,False,29,26,2311.3,1.0514,0.1558,0.0389,0.4444,0.7553,espn_true_per90
eredivisie,297296,Anass Salah-Eddine,PSV Eindhoven,,False,17,12,1092.1,0.6593,0.0,0.0,0.25,0.3569,espn_true_per90
eredivisie,259143,Myron Boadu,PSV Eindhoven,,False,13,2,329.1,3.5557,0.8205,0.0,0.4615,0.1075,espn_true_per90
eredivisie,271858,Kenzo Goudmijn,Go Ahead Eagles,Attacking Midfielder Right,False,16,11,761.4,1.4184,0.0,0.0,0.25,0.2488,espn_true_per90
eredivisie,397547,Key-Shawn Wong-A-Soij,FC Volendam,Substitute,False,3,0,16.9,5.3223,0.0,0.0,0.0,0.0055,espn_true_per90
eredivisie,355867,Kiano Dyer,FC Volendam,Substitute,False,3,0,26.5,0.0,0.0,0.0,,0.0087,espn_true_per90
eredivisie,345579,Daouda Weidmann,FC Twente,Substitute,False,16,5,451.9,1.9917,0.0,0.1992,0.4,0.1477,espn_true_per90
eredivisie,187956,Marko Pjaca,FC Twente,Substitute,False,27,7,920.8,2.4435,0.1955,0.0977,0.48,0.3009,espn_true_per90
eredivisie,388327,Aymen Sliti,Feyenoord Rotterdam,Substitute,False,19,3,475.6,2.0814,0.1892,0.0,0.2727,0.1554,espn_true_per90
eredivisie,358318,Bernt Klaverboer,Heerenveen,Goalkeeper,True,30,30,2700.0,0.0,0.0,0.0,,0.8571,espn_true_per90
eredivisie,319067,Amourricho van Axel Dongen,Heerenveen,Substitute,False,7,1,112.0,4.8206,0.8034,0.0,0.3333,0.0356,espn_true_per90
eredivisie,324484,Maas Willemsen,Heerenveen,Substitute,False,31,30,2646.2,0.6122,0.034,0.0,0.4444,0.8401,espn_true_per90
eredivisie,385714,Chris-Kevin Nadje,Excelsior,Substitute,False,7,2,235.8,1.5267,0.0,0.0,0.0,0.0771,espn_true_per90
eredivisie,372323,Stefan Mitrovic,Excelsior,Substitute,False,9,2,259.7,2.4262,0.0,0.0,0.2857,0.0849,espn_true_per90
eredivisie,278383,Simon Janssen,Excelsior,Substitute,False,13,5,508.7,1.0616,0.0,0.1769,0.8333,0.1662,espn_true_per90
eredivisie,295628,Tijs Velthuis,PEC Zwolle,Substitute,False,14,6,577.8,0.0,0.0,0.0,,0.1888,espn_true_per90
