timestamp,season,week,home_team,away_team,market,side,price_american,line,provider,model_prob,implied_prob,edge,kelly_f,bankroll,stake,status,result,pnl,actual_home_points,actual_away_points,start_date,start_date_api
2025-08-31T00:54:22.818448,2025,1,Syracuse,Tennessee,ML,Away,410,,DraftKings,0.7843,0.1961,3.0001,0.025,1000.0,12.5,closed,win,51.25,26.0,45.0,2025-08-30 16:00:00+00:00,
2025-08-31T00:54:22.818448,2025,1,Sam Houston,UNLV,ML,Home,380,,DraftKings,0.8316,0.2083,2.9916,0.025,1000.0,12.5,closed,loss,-12.5,21.0,38.0,2025-08-30 01:30:00+00:00,2025-08-30T01:30Z
2025-08-31T00:54:22.818448,2025,1,Wake Forest,Kennesaw State,ML,Away,700,,ESPN Bet,0.4908,0.125,2.9262,0.025,1000.0,12.5,closed,loss,-12.5,10.0,9.0,2025-08-29 23:00:00+00:00,2025-08-29T23:00Z
2025-08-31T00:54:22.818448,2025,1,Wake Forest,Kennesaw State,ML,Away,700,,Bovada,0.4908,0.125,2.9262,0.025,1000.0,12.5,closed,loss,-12.5,10.0,9.0,2025-08-29 23:00:00+00:00,2025-08-29T23:00Z
2025-08-31T00:54:22.818448,2025,1,Syracuse,Tennessee,ML,Away,400,,ESPN Bet,0.7843,0.2,2.9217,0.025,1000.0,12.5,closed,win,50.0,26.0,45.0,2025-08-30 16:00:00+00:00,
2025-08-31T00:54:22.818448,2025,1,Sam Houston,UNLV,ML,Home,370,,Bovada,0.8316,0.2128,2.9085,0.025,1000.0,12.5,closed,loss,-12.5,21.0,38.0,2025-08-30 01:30:00+00:00,2025-08-30T01:30Z
2025-08-31T00:54:22.818448,2025,1,Syracuse,Tennessee,ML,Away,390,,Bovada,0.7843,0.2041,2.8433,0.025,1000.0,12.5,closed,win,48.75,26.0,45.0,2025-08-30 16:00:00+00:00,
2025-08-31T00:54:22.818448,2025,1,Troy,Nicholls,ML,Away,1100,,ESPN Bet,0.3173,0.0833,2.8074,0.025,1000.0,12.5,closed,loss,-12.5,38.0,20.0,2025-08-30 23:00:00+00:00,2025-08-30T23:00Z
2025-08-31T00:54:22.818448,2025,1,Wake Forest,Kennesaw State,ML,Away,650,,DraftKings,0.4908,0.1333,2.6808,0.025,1000.0,12.5,closed,loss,-12.5,10.0,9.0,2025-08-29 23:00:00+00:00,2025-08-29T23:00Z
2025-08-31T00:54:22.818448,2025,1,Virginia,Coastal Carolina,ML,Away,400,,ESPN Bet,0.7332,0.2,2.6662,0.025,1000.0,12.5,closed,loss,-12.5,48.0,7.0,2025-08-30 22:00:00+00:00,2025-08-30T22:00Z
2025-08-31T00:54:22.818448,2025,1,Purdue,Ball State,ML,Away,575,,DraftKings,0.5398,0.1481,2.6437,0.025,1000.0,12.5,closed,loss,-12.5,31.0,0.0,2025-08-30 16:00:00+00:00,2025-08-30T16:00Z
2025-08-31T00:54:22.818448,2025,1,Purdue,Ball State,ML,Away,575,,Bovada,0.5398,0.1481,2.6437,0.025,1000.0,12.5,closed,loss,-12.5,31.0,0.0,2025-08-30 16:00:00+00:00,2025-08-30T16:00Z
2025-08-31T00:54:22.818448,2025,1,Purdue,Ball State,ML,Away,550,,ESPN Bet,0.5398,0.1538,2.5087,0.025,1000.0,12.5,closed,loss,-12.5,31.0,0.0,2025-08-30 16:00:00+00:00,2025-08-30T16:00Z
2025-08-31T00:54:22.818448,2025,1,Virginia,Coastal Carolina,ML,Away,360,,DraftKings,0.7332,0.2174,2.3729,0.025,1000.0,12.5,closed,loss,-12.5,48.0,7.0,2025-08-30 22:00:00+00:00,2025-08-30T22:00Z
2025-08-31T00:54:22.818448,2025,1,San José State,Central Michigan,ML,Away,400,,ESPN Bet,0.66,0.2,2.3,0.025,1000.0,12.5,closed,win,50.0,14.0,16.0,2025-08-30 02:30:00+00:00,2025-08-30T02:30Z
2025-08-31T00:54:22.818448,2025,1,Army,Tarleton State,ML,Away,500,,Bovada,0.5497,0.1667,2.2982,0.025,1000.0,12.5,closed,win,62.5,27.0,30.0,2025-08-29 22:00:00+00:00,2025-08-29T22:00Z
2025-08-31T00:54:22.818448,2025,1,Texas State,Eastern Michigan,ML,Away,440,,DraftKings,0.6098,0.1852,2.2929,0.025,1000.0,12.5,closed,loss,-12.5,52.0,27.0,2025-08-31 00:00:00+00:00,2025-08-31T00:00Z
2025-08-31T00:54:22.818448,2025,1,Virginia,Coastal Carolina,ML,Away,345,,Bovada,0.7332,0.2247,2.263,0.025,1000.0,12.5,closed,loss,-12.5,48.0,7.0,2025-08-30 22:00:00+00:00,2025-08-30T22:00Z
2025-08-31T00:54:22.818448,2025,1,Louisiana Tech,SE Louisiana,ML,Away,360,,ESPN Bet,0.7079,0.2174,2.2563,0.025,1000.0,12.5,closed,loss,-12.5,24.0,0.0,2025-08-30 23:30:00+00:00,2025-08-30T23:30Z
2025-08-31T00:54:22.818448,2025,1,Texas State,Eastern Michigan,ML,Away,400,,ESPN Bet,0.6098,0.2,2.049,0.025,1000.0,12.5,closed,loss,-12.5,52.0,27.0,2025-08-31 00:00:00+00:00,2025-08-31T00:00Z
2025-09-01T15:18:17.280502,2025,7,Texas,Oklahoma,ML,Away,230,,ESPN Bet,0.852,0.303,1.8115,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-11 19:30:00+00:00,2025-10-11T19:30Z
2025-09-01T15:18:17.280502,2025,5,Penn State,Oregon,ML,Away,190,,ESPN Bet,0.8008,0.3448,1.3224,0.1,1000.0,50.0,open,pending,0.0,,,2025-09-27 23:30:00+00:00,2025-09-27T23:30Z
2025-09-01T15:18:17.280502,2025,12,Alabama,Oklahoma,ML,Away,340,,DraftKings,0.5129,0.2273,1.2568,0.025,1000.0,12.5,open,pending,0.0,,,2025-11-15 05:00:00+00:00,2025-11-15T05:00Z
2025-09-01T15:18:17.280502,2025,5,Penn State,Oregon,ML,Away,170,,DraftKings,0.8008,0.3704,1.1622,0.1,1000.0,50.0,open,pending,0.0,,,2025-09-27 23:30:00+00:00,2025-09-27T23:30Z
2025-09-01T15:18:17.280502,2025,12,Alabama,Oklahoma,ML,Away,320,,ESPN Bet,0.5129,0.2381,1.1542,0.025,1000.0,12.5,open,pending,0.0,,,2025-11-15 05:00:00+00:00,2025-11-15T05:00Z
2025-09-01T15:18:17.280502,2025,6,Alabama,Vanderbilt,Spread,Home,-110,-24.0,ESPN Bet,0.9996,0.5238,0.9083,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-04 04:00:00+00:00,2025-10-04T19:30Z
2025-09-01T15:18:17.280502,2025,4,Oregon,Oregon State,Spread,Home,-110,-26.5,DraftKings,0.9995,0.5238,0.9081,0.1,1000.0,50.0,closed,win,45.45,41.0,7.0,2025-09-20 04:00:00+00:00,2025-09-20T19:00Z
2025-09-01T15:18:17.280502,2025,7,Illinois,Ohio State,Spread,Away,-110,13.5,ESPN Bet,0.9994,0.5238,0.9079,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-11 04:00:00+00:00,2025-10-11T04:00Z
2025-09-01T15:18:17.280502,2025,14,Georgia Tech,Georgia,Spread,Away,-110,13.5,ESPN Bet,0.9982,0.5238,0.9056,0.1,1000.0,50.0,open,pending,0.0,,,2025-11-28 20:30:00+00:00,2025-11-28T20:30Z
2025-09-01T15:18:17.280502,2025,3,Georgia Tech,Clemson,Spread,Away,-110,9.5,ESPN Bet,0.9941,0.5238,0.8978,0.1,1000.0,50.0,closed,win,45.45,24.0,21.0,2025-09-13 16:00:00+00:00,2025-09-13T16:00Z
2025-09-01T15:18:17.280502,2025,7,Oregon,Indiana,Spread,Home,-110,-14.5,DraftKings,0.9936,0.5238,0.8969,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-11 04:00:00+00:00,2025-10-11T04:00Z
2025-09-01T15:18:17.280502,2025,3,Georgia Tech,Clemson,Spread,Away,-110,8.5,DraftKings,0.9927,0.5238,0.8952,0.1,1000.0,50.0,closed,win,45.45,24.0,21.0,2025-09-13 16:00:00+00:00,2025-09-13T16:00Z
2025-09-01T15:18:17.280502,2025,7,Oregon,Indiana,Spread,Home,-110,-13.5,ESPN Bet,0.9922,0.5238,0.8942,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-11 04:00:00+00:00,2025-10-11T04:00Z
2025-09-01T15:18:17.280502,2025,9,South Carolina,Alabama,Spread,Away,-110,7.5,DraftKings,0.9868,0.5238,0.884,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-25 04:00:00+00:00,2025-10-25T04:00Z
2025-09-01T15:18:17.280502,2025,11,Penn State,Indiana,Spread,Home,-110,-16.0,ESPN Bet,0.9808,0.5238,0.8725,0.1,1000.0,50.0,open,pending,0.0,,,2025-11-08 05:00:00+00:00,2025-11-08T05:00Z
2025-09-01T15:18:17.280502,2025,9,Kansas,Kansas State,Spread,Away,-110,4.0,DraftKings,0.9802,0.5238,0.8714,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-25 04:00:00+00:00,2025-10-25T04:00Z
2025-09-01T15:18:17.280502,2025,9,Kansas,Kansas State,Spread,Away,-110,4.0,ESPN Bet,0.9802,0.5238,0.8714,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-25 04:00:00+00:00,2025-10-25T04:00Z
2025-09-01T15:18:17.280502,2025,5,Washington,Ohio State,Spread,Away,-110,13.5,DraftKings,0.9784,0.5238,0.8679,0.1,1000.0,50.0,open,pending,0.0,,,2025-09-27 04:00:00+00:00,2025-09-27T19:30Z
2025-09-01T15:18:17.280502,2025,11,Clemson,Florida State,Spread,Home,-110,-17.0,ESPN Bet,0.9779,0.5238,0.8669,0.1,1000.0,50.0,open,pending,0.0,,,2025-11-08 05:00:00+00:00,2025-11-08T05:00Z
2025-09-01T15:18:17.280502,2025,5,Arkansas,Notre Dame,Spread,Away,-110,10.5,DraftKings,0.9761,0.5238,0.8635,0.1,1000.0,50.0,open,pending,0.0,,,2025-09-27 16:00:00+00:00,2025-09-27T16:00Z
2025-09-01T15:18:17.280502,2025,11,Clemson,Florida State,Spread,Home,-110,-16.5,DraftKings,0.9759,0.5238,0.8632,0.1,1000.0,50.0,open,pending,0.0,,,2025-11-08 05:00:00+00:00,2025-11-08T05:00Z
2025-09-01T15:18:17.280502,2025,8,Alabama,Tennessee,Spread,Home,-110,-12.5,DraftKings,0.9692,0.5238,0.8502,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-18 04:00:00+00:00,2025-10-18T04:00Z
2025-09-01T15:18:17.280502,2025,14,Auburn,Alabama,Spread,Away,-110,5.5,ESPN Bet,0.968,0.5238,0.8479,0.1,1000.0,50.0,open,pending,0.0,,,2025-11-29 05:00:00+00:00,2025-11-29T05:00Z
2025-09-01T15:18:17.280502,2025,8,Alabama,Tennessee,Spread,Home,-110,-11.5,ESPN Bet,0.9639,0.5238,0.8401,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-18 04:00:00+00:00,2025-10-18T04:00Z
2025-09-01T15:18:17.280502,2025,6,North Carolina,Clemson,Spread,Away,-110,13.5,DraftKings,0.9625,0.5238,0.8376,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-04 04:00:00+00:00,2025-10-04T16:00Z
2025-09-02T13:47:06.979965,2025,7,Texas,Oklahoma,ML,Away,230,,ESPN Bet,0.852,0.303,1.8115,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-11 19:30:00+00:00,2025-10-11T19:30Z
2025-09-02T13:47:06.979965,2025,5,Penn State,Oregon,ML,Away,190,,ESPN Bet,0.8008,0.3448,1.3224,0.1,1000.0,50.0,open,pending,0.0,,,2025-09-27 23:30:00+00:00,2025-09-27T23:30Z
2025-09-02T13:47:06.979965,2025,12,Alabama,Oklahoma,ML,Away,340,,DraftKings,0.5129,0.2273,1.2568,0.025,1000.0,12.5,open,pending,0.0,,,2025-11-15 05:00:00+00:00,2025-11-15T05:00Z
2025-09-02T13:47:06.979965,2025,5,Penn State,Oregon,ML,Away,170,,DraftKings,0.8008,0.3704,1.1622,0.1,1000.0,50.0,open,pending,0.0,,,2025-09-27 23:30:00+00:00,2025-09-27T23:30Z
2025-09-02T13:47:06.979965,2025,12,Alabama,Oklahoma,ML,Away,320,,ESPN Bet,0.5129,0.2381,1.1542,0.025,1000.0,12.5,open,pending,0.0,,,2025-11-15 05:00:00+00:00,2025-11-15T05:00Z
2025-09-02T13:47:06.979965,2025,6,Alabama,Vanderbilt,Spread,Home,-110,-24.0,ESPN Bet,0.9996,0.5238,0.9083,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-04 04:00:00+00:00,2025-10-04T19:30Z
2025-09-02T13:47:06.979965,2025,4,Oregon,Oregon State,Spread,Home,-110,-26.5,DraftKings,0.9995,0.5238,0.9081,0.1,1000.0,50.0,closed,win,45.45,41.0,7.0,2025-09-20 04:00:00+00:00,2025-09-20T19:00Z
2025-09-02T13:47:06.979965,2025,7,Illinois,Ohio State,Spread,Away,-110,13.5,ESPN Bet,0.9994,0.5238,0.9079,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-11 04:00:00+00:00,2025-10-11T04:00Z
2025-09-02T13:47:06.979965,2025,14,Georgia Tech,Georgia,Spread,Away,-110,13.5,ESPN Bet,0.9982,0.5238,0.9056,0.1,1000.0,50.0,open,pending,0.0,,,2025-11-28 20:30:00+00:00,2025-11-28T20:30Z
2025-09-02T13:47:06.979965,2025,3,Georgia Tech,Clemson,Spread,Away,-110,9.5,ESPN Bet,0.9941,0.5238,0.8978,0.1,1000.0,50.0,closed,win,45.45,24.0,21.0,2025-09-13 16:00:00+00:00,2025-09-13T16:00Z
2025-09-02T13:47:06.979965,2025,7,Oregon,Indiana,Spread,Home,-110,-14.5,DraftKings,0.9936,0.5238,0.8969,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-11 04:00:00+00:00,2025-10-11T04:00Z
2025-09-02T13:47:06.979965,2025,3,Georgia Tech,Clemson,Spread,Away,-110,8.5,DraftKings,0.9927,0.5238,0.8952,0.1,1000.0,50.0,closed,win,45.45,24.0,21.0,2025-09-13 16:00:00+00:00,2025-09-13T16:00Z
2025-09-02T13:47:06.979965,2025,7,Oregon,Indiana,Spread,Home,-110,-13.5,ESPN Bet,0.9922,0.5238,0.8942,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-11 04:00:00+00:00,2025-10-11T04:00Z
2025-09-02T13:47:06.979965,2025,9,South Carolina,Alabama,Spread,Away,-110,7.5,DraftKings,0.9868,0.5238,0.884,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-25 04:00:00+00:00,2025-10-25T04:00Z
2025-09-02T13:47:06.979965,2025,11,Penn State,Indiana,Spread,Home,-110,-16.0,ESPN Bet,0.9808,0.5238,0.8725,0.1,1000.0,50.0,open,pending,0.0,,,2025-11-08 05:00:00+00:00,2025-11-08T05:00Z
2025-09-02T13:47:06.979965,2025,9,Kansas,Kansas State,Spread,Away,-110,4.0,DraftKings,0.9802,0.5238,0.8714,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-25 04:00:00+00:00,2025-10-25T04:00Z
2025-09-02T13:47:06.979965,2025,9,Kansas,Kansas State,Spread,Away,-110,4.0,ESPN Bet,0.9802,0.5238,0.8714,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-25 04:00:00+00:00,2025-10-25T04:00Z
2025-09-02T13:47:06.979965,2025,5,Washington,Ohio State,Spread,Away,-110,13.5,DraftKings,0.9784,0.5238,0.8679,0.1,1000.0,50.0,open,pending,0.0,,,2025-09-27 04:00:00+00:00,2025-09-27T19:30Z
2025-09-02T13:47:06.979965,2025,11,Clemson,Florida State,Spread,Home,-110,-17.0,ESPN Bet,0.9779,0.5238,0.8669,0.1,1000.0,50.0,open,pending,0.0,,,2025-11-08 05:00:00+00:00,2025-11-08T05:00Z
2025-09-02T13:47:06.979965,2025,5,Arkansas,Notre Dame,Spread,Away,-110,10.5,DraftKings,0.9761,0.5238,0.8635,0.1,1000.0,50.0,open,pending,0.0,,,2025-09-27 16:00:00+00:00,2025-09-27T16:00Z
2025-09-02T13:47:06.979965,2025,11,Clemson,Florida State,Spread,Home,-110,-16.5,DraftKings,0.9759,0.5238,0.8632,0.1,1000.0,50.0,open,pending,0.0,,,2025-11-08 05:00:00+00:00,2025-11-08T05:00Z
2025-09-02T13:47:06.979965,2025,8,Alabama,Tennessee,Spread,Home,-110,-12.5,DraftKings,0.9692,0.5238,0.8502,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-18 04:00:00+00:00,2025-10-18T04:00Z
2025-09-02T13:47:06.979965,2025,14,Auburn,Alabama,Spread,Away,-110,5.5,ESPN Bet,0.968,0.5238,0.8479,0.1,1000.0,50.0,open,pending,0.0,,,2025-11-29 05:00:00+00:00,2025-11-29T05:00Z
2025-09-02T13:47:06.979965,2025,8,Alabama,Tennessee,Spread,Home,-110,-11.5,ESPN Bet,0.9639,0.5238,0.8401,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-18 04:00:00+00:00,2025-10-18T04:00Z
2025-09-02T13:47:06.979965,2025,6,North Carolina,Clemson,Spread,Away,-110,13.5,DraftKings,0.9625,0.5238,0.8376,0.1,1000.0,50.0,open,pending,0.0,,,2025-10-04 04:00:00+00:00,2025-10-04T16:00Z
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,1042,,MyBookie.ag,0.995,0.0876,10.3629,0.025,1000.0,12.5,open,pending,0.0,,,2025-09-27 04:00:00+00:00,2025-09-27T19:30Z
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,1000,,Hard Rock Bet,0.995,0.0909,9.945,0.025,1000.0,12.5,open,pending,0.0,,,2025-09-27 04:00:00+00:00,2025-09-27T19:30Z
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,900,,Ladbrokes,0.995,0.1,8.95,0.025,1000.0,12.5,open,pending,0.0,,,2025-09-27 04:00:00+00:00,2025-09-27T19:30Z
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,900,,BetMGM,0.995,0.1,8.95,0.025,1000.0,12.5,open,pending,0.0,,,2025-09-27 04:00:00+00:00,2025-09-27T19:30Z
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,900,,Coral,0.995,0.1,8.95,0.025,1000.0,12.5,open,pending,0.0,,,2025-09-27 04:00:00+00:00,2025-09-27T19:30Z
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,900,,ESPN BET,0.995,0.1,8.95,0.025,1000.0,12.5,open,pending,0.0,,,2025-09-27 04:00:00+00:00,2025-09-27T19:30Z
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,874,,LowVig.ag,0.995,0.1027,8.6913,0.025,1000.0,12.5,open,pending,0.0,,,2025-09-27 04:00:00+00:00,2025-09-27T19:30Z
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,874,,BetOnline.ag,0.995,0.1027,8.6913,0.025,1000.0,12.5,open,pending,0.0,,,2025-09-27 04:00:00+00:00,2025-09-27T19:30Z
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,870,,Marathon Bet,0.995,0.1031,8.6515,0.025,1000.0,12.5,open,pending,0.0,,,2025-09-27 04:00:00+00:00,2025-09-27T19:30Z
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,860,,GTbets,0.995,0.1042,8.552,0.025,1000.0,12.5,open,pending,0.0,,,2025-09-27 04:00:00+00:00,2025-09-27T19:30Z
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,850,,DraftKings,0.995,0.1053,8.4525,0.025,1000.0,12.5,open,pending,0.0,,,2025-09-27 04:00:00+00:00,2025-09-27T19:30Z
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,850,,BetUS,0.995,0.1053,8.4525,0.025,1000.0,12.5,open,pending,0.0,,,2025-09-27 04:00:00+00:00,2025-09-27T19:30Z
