league,season,player_id,player_name,team,position,minutes,games,shots_per90,xg_per90,xa_per90,goals_per90,assists_per90,key_passes_per90,expected_minutes_share,is_goalkeeper,source
epl,2024,understat_11058,Julio Enciso,"Brighton,Ipswich",M S,1168.0,25,4.0068,0.2111,0.1716,0.1541,0.2312,1.387,0.5191,False,understat
epl,2024,understat_11297,Carlos Alcaraz,"Everton,Southampton",M S,753.0,16,3.2271,0.1984,0.2735,0.239,0.3586,1.6733,0.5229,False,understat
epl,2024,understat_11385,Yasin Ayari,Brighton,M S,1977.0,34,1.2747,0.1017,0.1418,0.091,0.0455,1.2747,0.6461,False,understat
epl,2024,understat_11592,Nico O&#039;Reilly,Manchester City,D S,526.0,9,1.3688,0.1876,0.0446,0.3422,0.0,0.6844,0.6494,False,understat
epl,2024,understat_11709,Milos Kerkez,Bournemouth,D,3359.0,38,0.5091,0.0199,0.1317,0.0536,0.134,0.9378,0.9822,False,understat
epl,2024,understat_11710,Simon Adingra,Brighton,D M S,1081.0,29,2.8307,0.2613,0.172,0.1665,0.1665,1.3321,0.4142,False,understat
epl,2024,understat_12014,Jake O&#039;Brien,Everton,D S,1561.0,20,0.3459,0.0703,0.0385,0.1153,0.0,0.3459,0.8672,False,understat
epl,2024,understat_12123,Murillo,Nottingham Forest,D,3199.0,36,0.7033,0.0549,0.0391,0.0563,0.0,0.3376,0.9873,False,understat
epl,2024,understat_12756,Rodrigo Gomes,Wolverhampton Wanderers,D M S,756.0,25,0.8333,0.081,0.1166,0.2381,0.0,1.4286,0.336,False,understat
epl,2024,understat_12948,Mateus Fernandes,Southampton,F M S,2964.0,36,1.2753,0.1521,0.1168,0.0607,0.1215,1.0324,0.9148,False,understat
epl,2024,understat_13020,Bilal El Khannouss,Leicester,M S,2242.0,32,1.2043,0.0579,0.1973,0.0803,0.1204,1.686,0.7785,False,understat
epl,2024,understat_13206,Matt O&#039;Riley,Brighton,M S,934.0,21,2.1199,0.295,0.2327,0.1927,0.1927,2.0236,0.4942,False,understat
epl,2024,understat_314,Ilkay Gündogan,Manchester City,M S,2231.0,33,1.0892,0.1382,0.148,0.0403,0.242,1.6943,0.7512,False,understat
epl,2024,understat_531,Michail Antonio,West Ham,F S,859.0,14,1.9907,0.3136,0.1675,0.1048,0.1048,0.943,0.6817,False,understat
epl,2024,understat_631,Ashley Young,Everton,D S,1824.0,32,0.2961,0.0124,0.145,0.0493,0.148,1.2829,0.6333,False,understat
epl,2024,understat_646,Christian Eriksen,Manchester United,M S,1043.0,23,1.2943,0.1149,0.2795,0.0863,0.1726,2.5024,0.5039,False,understat
epl,2024,understat_675,Jack Grealish,Manchester City,M S,689.0,20,1.9594,0.166,0.2502,0.1306,0.1306,3.135,0.3828,False,understat
epl,2024,understat_782,Ben Chilwell,Crystal Palace,D S,239.0,8,1.8828,0.0965,0.3389,0.3766,0.0,1.8828,0.3319,False,understat
epl,2024,understat_843,James Ward-Prowse,"Nottingham Forest,West Ham",M S,1449.0,24,0.8696,0.0804,0.2026,0.0621,0.1242,1.4907,0.6708,False,understat
epl,2024,understat_986,Danny Ings,West Ham,F S,235.0,15,5.3617,0.6762,0.4423,0.383,0.766,2.2979,0.1741,False,understat
epl,2024,understat_1299,Mario Lemina,Wolverhampton Wanderers,D M S,1366.0,17,1.1201,0.0785,0.0849,0.0659,0.1977,0.6589,0.8928,False,understat
epl,2024,understat_1665,James Tarkowski,Everton,D,2926.0,33,0.4614,0.0389,0.086,0.0308,0.0308,0.4921,0.9852,False,understat
epl,2024,understat_1687,Harry Maguire,Manchester United,D S,1752.0,27,0.8219,0.1203,0.0478,0.0514,0.0,0.411,0.721,False,understat
epl,2024,understat_1735,Jack Stephens,Southampton,D S,1418.0,19,0.2539,0.0428,0.0183,0.0635,0.0,0.1904,0.8292,False,understat
epl,2024,understat_1789,Lewis Cook,Bournemouth,D M S,2978.0,36,0.4231,0.0291,0.1386,0.0302,0.0907,1.4204,0.9191,False,understat
epl,2024,understat_2248,Casemiro,Manchester United,M S,1519.0,24,1.896,0.1149,0.1286,0.0592,0.0,1.3035,0.7032,False,understat
epl,2024,understat_2478,Carlos Soler,West Ham,M S,1422.0,31,1.5823,0.1451,0.0689,0.0633,0.0633,1.0759,0.5097,False,understat
epl,2024,understat_5136,Estupiñán,Brighton,D S,2404.0,30,1.0483,0.0494,0.0869,0.0374,0.0374,1.0108,0.8904,False,understat
epl,2024,understat_5221,Leon Bailey,Aston Villa,M S,1152.0,24,2.1875,0.2241,0.1853,0.0781,0.1562,1.25,0.5333,False,understat
epl,2024,understat_5590,Tosin Adarabioyo,Chelsea,D S,1410.0,22,0.8298,0.0757,0.0213,0.0638,0.0638,0.1277,0.7121,False,understat
epl,2024,understat_5789,Boubacar Kamara,Aston Villa,D M S,1744.0,26,0.5161,0.0409,0.0465,0.0516,0.0,0.5677,0.7453,False,understat
epl,2024,understat_6088,Orel Mangala,Everton,M S,1254.0,19,1.1483,0.0512,0.0355,0.0718,0.0,0.5742,0.7333,False,understat
epl,2024,understat_6326,Ibrahima Konaté,Liverpool,D S,2578.0,31,0.6633,0.0648,0.0359,0.0349,0.0698,0.3491,0.924,False,understat
epl,2024,understat_6424,Ben Johnson,Ipswich,D M S,1327.0,23,0.4748,0.0993,0.1469,0.0678,0.1356,0.746,0.6411,False,understat
epl,2024,understat_6492,Reiss Nelson,"Arsenal,Fulham",M S,491.0,12,2.0163,0.26,0.2072,0.1833,0.1833,2.3829,0.4546,False,understat
epl,2024,understat_6827,Bobby Reid,Leicester,F M S,729.0,23,0.8642,0.0824,0.135,0.1235,0.2469,0.7407,0.3522,False,understat
epl,2024,understat_6851,Conor Coady,Leicester,D S,1710.0,22,0.1053,0.0338,0.0037,0.0526,0.0,0.0526,0.8636,False,understat
epl,2024,understat_6885,Axel Disasi,"Aston Villa,Chelsea",D S,844.0,13,0.4265,0.0666,0.036,0.1066,0.0,0.5332,0.7214,False,understat
epl,2024,understat_7218,Cristian Romero,Tottenham,D,1426.0,18,1.0098,0.1202,0.0395,0.0631,0.0,0.4418,0.8802,False,understat
epl,2024,understat_7333,Caleb Okoli,Leicester,D S,1113.0,19,0.3235,0.0703,0.0,0.0809,0.0,0.0,0.6509,False,understat
epl,2024,understat_7382,Dan Burn,Newcastle United,D,3330.0,37,0.5676,0.0696,0.0315,0.027,0.027,0.2432,1.0,False,understat
epl,2024,understat_7546,Harvey Elliott,Liverpool,M S,320.0,18,4.7812,0.4691,0.3598,0.2812,0.5625,2.8125,0.1975,False,understat
epl,2024,understat_7723,John McGinn,Aston Villa,M S,2247.0,34,1.2417,0.152,0.1393,0.0401,0.1602,1.2016,0.7343,False,understat
epl,2024,understat_7768,Mason Mount,Manchester United,F M S,626.0,17,2.8754,0.4226,0.0482,0.1438,0.0,1.1502,0.4092,False,understat
epl,2024,understat_7814,Taiwo Awoniyi,Nottingham Forest,F S,363.0,26,2.4793,0.5997,0.022,0.2479,0.0,0.4959,0.1551,False,understat
epl,2024,understat_7892,João Félix,Chelsea,M S,343.0,12,5.2478,0.6948,0.1796,0.2624,0.2624,1.5743,0.3176,False,understat
epl,2024,understat_8067,Reece James,Chelsea,D M S,1062.0,19,0.9322,0.0492,0.1122,0.0847,0.0847,0.9322,0.6211,False,understat
epl,2024,understat_8089,Kieran Tierney,Arsenal,D S,227.0,13,0.793,0.3653,0.4754,0.3965,0.0,3.1718,0.194,False,understat
epl,2024,understat_8204,Neco Williams,Nottingham Forest,D M S,2579.0,35,1.2912,0.1048,0.0595,0.0349,0.1047,0.6282,0.8187,False,understat
epl,2024,understat_8224,William Smallbone,Southampton,M S,657.0,18,0.9589,0.0945,0.0804,0.137,0.0,1.3699,0.4056,False,understat
epl,2024,understat_8430,Chris Richards,Crystal Palace,D S,1925.0,24,0.561,0.0793,0.0053,0.0468,0.0,0.0935,0.8912,False,understat
epl,2024,understat_8495,Taylor Harwood-Bellis,Southampton,D S,2832.0,34,0.6356,0.0698,0.0632,0.0318,0.0,0.4449,0.9255,False,understat
epl,2024,understat_8646,Wout Faes,Leicester,D S,2799.0,34,0.3859,0.0503,0.0055,0.0322,0.0,0.1286,0.9147,False,understat
epl,2024,understat_8720,Jack Harrison,Everton,F M S,2102.0,34,1.2417,0.1445,0.1563,0.0428,0.0,1.4129,0.6869,False,understat
epl,2024,understat_8853,Maxence Lacroix,Crystal Palace,D,3126.0,35,0.8637,0.0792,0.0486,0.0288,0.0288,0.2303,0.9924,False,understat
epl,2024,understat_8864,Matthew Cash,Aston Villa,D M S,2085.0,27,0.5612,0.0214,0.0642,0.0432,0.0432,0.4317,0.858,False,understat
epl,2024,understat_8919,Leif Davis,Ipswich,D S,2760.0,33,0.5217,0.026,0.1977,0.0326,0.0652,1.9891,0.9293,False,understat
epl,2024,understat_8941,Jacob Ramsey,Aston Villa,F M S,1665.0,29,1.027,0.0786,0.1563,0.0541,0.1622,1.1351,0.6379,False,understat
epl,2024,understat_9451,Chimuanya Ugochukwu,Southampton,M S,1689.0,26,0.5329,0.0439,0.0516,0.0533,0.0533,0.746,0.7218,False,understat
epl,2024,understat_9453,Moisés Caicedo,Chelsea,D M,3381.0,38,0.5324,0.0184,0.0779,0.0266,0.0532,0.772,0.9886,False,understat
epl,2024,understat_9492,Crysencio Summerville,West Ham,F M S,760.0,19,1.6579,0.2148,0.2556,0.1184,0.1184,2.0132,0.4444,False,understat
epl,2024,understat_9630,Kamaldeen Sulemana,Southampton,F M S,1405.0,26,1.8577,0.1,0.0809,0.0641,0.0641,0.6406,0.6004,False,understat
epl,2024,understat_9680,Vitaly Janelt,Brentford,D M S,2303.0,32,0.5471,0.037,0.0922,0.0391,0.1172,0.5471,0.7997,False,understat
epl,2024,understat_9738,Patson Daka,Leicester,F M S,686.0,23,1.9679,0.2319,0.0034,0.1312,0.0,0.1312,0.3314,False,understat
epl,2024,understat_9802,Nico González,Manchester City,M S,767.0,11,1.0561,0.0961,0.0096,0.1173,0.0,0.1173,0.7747,False,understat
epl,2024,understat_10012,Jakub Kiwior,Arsenal,D S,1102.0,17,0.245,0.0175,0.0416,0.0817,0.0,0.4083,0.7203,False,understat
epl,2024,understat_10166,Kasey McAteer,Leicester,M S,854.0,18,1.37,0.1524,0.0954,0.1054,0.1054,0.9485,0.5272,False,understat
epl,2024,understat_10177,Evan Ferguson,"Brighton,West Ham",F S,341.0,21,3.1672,0.391,0.2093,0.2639,0.0,1.3196,0.1804,False,understat
epl,2024,understat_10291,Vitalii Mykolenko,Everton,D,3085.0,35,0.4084,0.0175,0.0883,0.0292,0.0583,0.7002,0.9794,False,understat
epl,2024,understat_10301,Jens Cajuste,Ipswich,M S,2019.0,30,0.5349,0.0273,0.0278,0.0446,0.0446,0.5795,0.7478,False,understat
epl,2024,understat_10764,Djed Spence,Tottenham,D S,1784.0,25,0.5045,0.021,0.0932,0.0504,0.1009,0.5549,0.7929,False,understat
epl,2024,understat_10807,Jan Paul van Hecke,Brighton,D S,2962.0,34,0.5165,0.0304,0.0474,0.0304,0.0304,0.4862,0.968,False,understat
epl,2024,understat_10809,Keane Lewis-Potter,Brentford,D M S,3131.0,38,0.8049,0.0936,0.096,0.0287,0.0862,0.7474,0.9155,False,understat
epl,2024,understat_10822,Wilson Odobert,Tottenham,F M S,845.0,16,1.3846,0.2254,0.0911,0.1065,0.0,0.6391,0.5868,False,understat
epl,2024,understat_10845,Flynn Downes,Southampton,D M S,2175.0,27,0.4138,0.037,0.0669,0.0414,0.0,0.6207,0.8951,False,understat
epl,2024,understat_10847,Rico Lewis,Manchester City,D M S,1903.0,28,0.4729,0.0776,0.0164,0.0473,0.0946,0.3311,0.7552,False,understat
epl,2024,understat_10856,Emmanuel Agbadou,Wolverhampton Wanderers,D,1414.0,16,0.4455,0.0442,0.012,0.0636,0.0,0.2546,0.9819,False,understat
epl,2024,understat_10866,Luis Sinisterra,Bournemouth,M S,221.0,12,5.2941,0.7017,0.7179,0.4072,0.4072,3.2579,0.2046,False,understat
epl,2024,understat_11000,Matheus Nunes,Manchester City,D M S,1673.0,26,0.4842,0.064,0.2124,0.0538,0.3228,1.2373,0.715,False,understat
epl,2024,understat_11310,Brajan Gruda,Brighton,F M S,684.0,21,1.4474,0.1333,0.299,0.1316,0.5263,3.0263,0.3619,False,understat
epl,2024,understat_11386,Lewis Miley,Newcastle United,M S,274.0,14,0.9854,0.067,0.0294,0.3285,0.0,0.3285,0.2175,False,understat
epl,2024,understat_11707,Jurriën Timber,Arsenal,D S,2443.0,30,0.5158,0.0484,0.0417,0.0368,0.1105,0.6263,0.9048,False,understat
epl,2024,understat_11728,Calvin Bassey,Fulham,D S,3072.0,35,0.4102,0.0327,0.0033,0.0293,0.0,0.0879,0.9752,False,understat
epl,2024,understat_11735,Sávio,Manchester City,F M S,1801.0,29,2.7485,0.2622,0.347,0.05,0.3998,2.2488,0.69,False,understat
epl,2024,understat_11766,Manuel Ugarte,Manchester United,M S,1802.0,29,0.9489,0.0543,0.0807,0.0499,0.0999,0.4994,0.6904,False,understat
epl,2024,understat_11807,Ian Maatsen,Aston Villa,D S,1073.0,29,1.5937,0.0822,0.2545,0.0839,0.1678,1.5937,0.4111,False,understat
epl,2024,understat_12272,Myles Lewis-Skelly,Arsenal,D S,1371.0,23,0.1969,0.0167,0.0328,0.0656,0.0,0.5252,0.6623,False,understat
epl,2024,understat_12745,Jacob Greaves,Ipswich,D,2208.0,25,0.4076,0.0585,0.0092,0.0408,0.0,0.2446,0.9813,False,understat
epl,2024,understat_12748,Sam Morsy,Ipswich,M S,2767.0,33,0.4228,0.0096,0.0461,0.0325,0.0325,0.7806,0.9316,False,understat
epl,2024,understat_12750,Conor Chaplin,Ipswich,F M S,851.0,22,1.6921,0.1518,0.0834,0.1058,0.1058,0.8461,0.4298,False,understat
epl,2024,understat_12754,Jack Taylor,Ipswich,M S,777.0,32,2.2008,0.0678,0.0888,0.1158,0.0,0.5792,0.2698,False,understat
epl,2024,understat_12758,Mats Wieffer,Brighton,D M S,988.0,25,0.8198,0.1001,0.0972,0.0911,0.2733,1.3664,0.4391,False,understat
epl,2024,understat_12761,Yukinari Sugawara,Southampton,D M S,1533.0,30,0.8219,0.0264,0.1928,0.0587,0.0587,0.998,0.5678,False,understat
epl,2024,understat_13021,Ramón Sosa,Nottingham Forest,M S,246.0,19,4.0244,0.4138,0.25,0.3659,0.0,2.9268,0.1439,False,understat
epl,2024,understat_13038,Justin Devenny,Crystal Palace,M S,472.0,23,1.9068,0.2187,0.1208,0.1907,0.1907,1.3347,0.228,False,understat
epl,2024,understat_13060,Ross Stewart,Southampton,F S,379.0,12,2.1372,0.2091,0.0,0.2375,0.0,0.0,0.3509,False,understat
epl,2024,understat_13066,Ferdi Kadioglu,Brighton,D M S,401.0,6,0.8978,0.1352,0.0369,0.2244,0.0,1.1222,0.7426,False,understat
epl,2024,understat_13364,Diego Gómez,Brighton,M S,487.0,16,1.6632,0.1621,0.2924,0.1848,0.0,1.6632,0.3382,False,understat
epl,2024,understat_65,Timo Werner,Tottenham,F M S,488.0,18,1.4754,0.1758,0.5682,0.0,0.5533,1.8443,0.3012,False,understat
epl,2024,understat_111,Jannik Vestergaard,Leicester,D S,1411.0,18,0.1914,0.0071,0.0046,0.0,0.0,0.1914,0.871,False,understat
epl,2024,understat_181,Bernd Leno,Fulham,GK,3420.0,38,0.0,0.0,0.0084,0.0,0.0263,0.0526,1.0,True,understat
epl,2024,understat_468,Callum Wilson,Newcastle United,F S,313.0,18,1.7252,0.2159,0.0543,0.0,0.0,0.8626,0.1932,False,understat
epl,2024,understat_486,Adam Lallana,Southampton,M S,342.0,14,0.7895,0.0401,0.1457,0.0,0.5263,1.0526,0.2714,False,understat
epl,2024,understat_534,Aaron Cresswell,West Ham,D S,821.0,18,0.5481,0.0165,0.1743,0.0,0.0,0.9866,0.5068,False,understat
epl,2024,understat_579,Nathan Aké,Manchester City,D S,684.0,10,0.3947,0.0318,0.0021,0.0,0.0,0.1316,0.76,False,understat
epl,2024,understat_585,Seamus Coleman,Everton,D S,213.0,5,0.4225,0.2008,0.0,0.0,0.0,0.0,0.4733,False,understat
epl,2024,understat_603,Nathaniel Clyne,Crystal Palace,D S,483.0,13,0.3727,0.0044,0.0301,0.0,0.0,0.559,0.4128,False,understat
epl,2024,understat_618,Raheem Sterling,Arsenal,F M S,486.0,17,1.8519,0.1798,0.0998,0.0,0.3704,1.4815,0.3176,False,understat
epl,2024,understat_635,Alex McCarthy,Southampton,GK,450.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,understat
epl,2024,understat_638,Kyle Walker,Manchester City,D S,968.0,15,0.4649,0.0102,0.0674,0.0,0.0,0.6508,0.717,False,understat
epl,2024,understat_652,Kieran Trippier,Newcastle United,D S,1311.0,25,0.2746,0.0108,0.124,0.0,0.2059,1.4416,0.5827,False,understat
epl,2024,understat_660,Ben Davies,Tottenham,D S,1325.0,17,0.3396,0.0246,0.0067,0.0,0.0,0.1358,0.866,False,understat
epl,2024,understat_668,Idrissa Gueye,Everton,M S,3090.0,37,0.7864,0.0303,0.0704,0.0,0.0874,0.5534,0.9279,False,understat
epl,2024,understat_700,Willian,Fulham,F M S,240.0,10,2.625,0.096,0.1111,0.0,0.0,2.625,0.2667,False,understat
epl,2024,understat_706,Lukasz Fabianski,West Ham,GK S,1157.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.9183,True,understat
epl,2024,understat_741,Jordan Pickford,Everton,GK,3420.0,38,0.0,0.0,0.0074,0.0,0.0263,0.0526,1.0,True,understat
epl,2024,understat_804,Craig Dawson,Wolverhampton Wanderers,D S,950.0,15,0.4737,0.0385,0.0066,0.0,0.0,0.1895,0.7037,False,understat
epl,2024,understat_807,Jonny Evans,Manchester United,D S,306.0,7,0.5882,0.0248,0.0,0.0,0.0,0.0,0.4857,False,understat
epl,2024,understat_825,Adam Smith,Bournemouth,D S,1625.0,25,0.1662,0.0181,0.0245,0.0,0.0,0.4431,0.7222,False,understat
epl,2024,understat_831,Fraser Forster,Tottenham,GK,630.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,understat
epl,2024,understat_885,Kyle Walker-Peters,Southampton,D M,2934.0,33,0.6135,0.0356,0.0858,0.0,0.0613,0.7055,0.9879,False,understat
epl,2024,understat_934,Axel Tuanzebe,Ipswich,D S,1731.0,22,0.208,0.0184,0.0326,0.0,0.052,0.26,0.8742,False,understat
epl,2024,understat_971,Harry Winks,Leicester,M S,1532.0,22,0.5875,0.011,0.0779,0.0,0.1175,0.9987,0.7737,False,understat
epl,2024,understat_978,Sam Johnstone,Wolverhampton Wanderers,GK,630.0,7,0.0,0.0,0.007,0.0,0.0,0.1429,1.0,True,understat
epl,2024,understat_987,Joseph Gomez,Liverpool,D S,510.0,9,0.5294,0.0661,0.0142,0.0,0.0,0.3529,0.6296,False,understat
epl,2024,understat_1006,Luke Shaw,Manchester United,D S,352.0,7,0.2557,0.008,0.1433,0.0,0.0,1.2784,0.5587,False,understat
epl,2024,understat_1024,Tyrone Mings,Aston Villa,D S,1137.0,14,0.7124,0.0633,0.0142,0.0,0.0,0.2375,0.9024,False,understat
epl,2024,understat_1038,Alex Palmer,Ipswich,GK,1170.0,13,0.0,0.0,0.0016,0.0,0.0,0.0769,1.0,True,understat
epl,2024,understat_1257,Alisson,Liverpool,GK,2511.0,28,0.0,0.0,0.0179,0.0,0.0,0.0358,0.9964,True,understat
epl,2024,understat_1297,Neto,Bournemouth,GK,180.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,understat
epl,2024,understat_1389,Jorginho,Arsenal,M S,717.0,15,0.251,0.0074,0.0579,0.0,0.0,0.3766,0.5311,False,understat
epl,2024,understat_1537,Sasa Lukic,Fulham,M S,2380.0,30,0.6807,0.0581,0.1172,0.0,0.0756,1.021,0.8815,False,understat
epl,2024,understat_1545,Emil Krafth,Newcastle United,D S,314.0,12,0.2866,0.0079,0.0169,0.0,0.0,0.2866,0.2907,False,understat
epl,2024,understat_1654,Ben Mee,Brentford,D S,181.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.2873,False,understat
epl,2024,understat_1683,Ryan Fraser,Southampton,D M S,314.0,8,0.2866,0.0072,0.0447,0.0,0.0,0.5732,0.4361,False,understat
epl,2024,understat_1688,Andrew Robertson,Liverpool,D S,2511.0,33,0.5376,0.0561,0.175,0.0,0.0358,1.4337,0.8455,False,understat
epl,2024,understat_1823,Lucas Digne,Aston Villa,D S,2413.0,32,0.4849,0.0291,0.2598,0.0,0.1492,1.3427,0.8378,False,understat
epl,2024,understat_2182,Jefferson Lerma,Crystal Palace,D M S,2274.0,33,1.029,0.0356,0.0549,0.0,0.0396,0.3958,0.7657,False,understat
epl,2024,understat_2310,Alphonse Areola,West Ham,GK S,2263.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.9671,True,understat
epl,2024,understat_2958,Oleksandr Zinchenko,Arsenal,D M S,500.0,15,1.8,0.0898,0.0232,0.0,0.18,0.54,0.3704,False,understat
epl,2024,understat_3203,Issa Diop,Fulham,D S,1332.0,21,0.3378,0.0328,0.0097,0.0,0.0,0.2027,0.7048,False,understat
epl,2024,understat_3303,Ricardo Pereira,Leicester,D S,378.0,10,0.4762,0.0265,0.0,0.0,0.0,0.0,0.42,False,understat
epl,2024,understat_4120,Álex Moreno,Nottingham Forest,D S,978.0,15,0.5521,0.02,0.099,0.0,0.092,0.7362,0.7244,False,understat
epl,2024,understat_4401,Emiliano Martinez,Aston Villa,GK,3206.0,37,0.0,0.0,0.0079,0.0,0.0,0.0561,0.9628,True,understat
epl,2024,understat_5061,Kepa,Bournemouth,GK,2790.0,31,0.0323,0.0022,0.0008,0.0,0.0,0.0323,1.0,True,understat
epl,2024,understat_5261,Kevin Danso,Tottenham,D S,840.0,10,0.75,0.0293,0.0073,0.0,0.0,0.2143,0.9333,False,understat
epl,2024,understat_5545,Wilfred Ndidi,Leicester,M,2368.0,28,0.8361,0.075,0.1059,0.0,0.19,0.6461,0.9397,False,understat
epl,2024,understat_5552,Nick Pope,Newcastle United,GK,2520.0,28,0.0,0.0,0.0028,0.0,0.0,0.0357,1.0,True,understat
epl,2024,understat_5603,Aaron Ramsdale,Southampton,GK,2700.0,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,understat
epl,2024,understat_5712,Diego Carlos,Aston Villa,D S,828.0,10,0.4348,0.1057,0.0,0.0,0.0,0.0,0.92,False,understat
epl,2024,understat_5722,Ibrahim Sangare,Nottingham Forest,M S,584.0,13,0.1541,0.0025,0.1103,0.0,0.1541,0.7705,0.4991,False,understat
epl,2024,understat_5973,Kenny Tete,Fulham,D S,1790.0,22,1.257,0.0802,0.0339,0.0,0.1006,0.4525,0.904,False,understat
epl,2024,understat_6044,Charlie Taylor,Southampton,D S,341.0,8,0.0,0.0,0.0146,0.0,0.0,0.2639,0.4736,False,understat
epl,2024,understat_6048,Lewis Dunk,Brighton,D S,2083.0,25,0.5185,0.0478,0.0223,0.0,0.0,0.216,0.9258,False,understat
epl,2024,understat_6054,Ederson,Manchester City,GK,2324.0,26,0.0,0.0,0.0462,0.0,0.1549,0.1549,0.9932,True,understat
epl,2024,understat_6080,Victor Lindelöf,Manchester United,D S,679.0,16,0.0,0.0,0.0162,0.0,0.0,0.3976,0.4715,False,understat
epl,2024,understat_6104,Will Hughes,Crystal Palace,M S,2160.0,33,0.9167,0.0384,0.1402,0.0,0.125,1.375,0.7273,False,understat
epl,2024,understat_6145,Daichi Kamada,Crystal Palace,M S,1527.0,34,1.1788,0.0576,0.108,0.0,0.0,1.1788,0.499,False,understat
epl,2024,understat_6157,Timothy Castagne,Fulham,D S,1627.0,24,0.4425,0.02,0.0484,0.0,0.0553,0.5532,0.7532,False,understat
epl,2024,understat_6163,Nélson Semedo,Wolverhampton Wanderers,D S,2897.0,34,0.5592,0.0309,0.0679,0.0,0.1243,0.7767,0.9467,False,understat
epl,2024,understat_6221,Pau Torres,Aston Villa,D S,2011.0,24,0.358,0.0173,0.0065,0.0,0.0,0.1343,0.931,False,understat
epl,2024,understat_6310,Boubakary Soumare,Leicester,M S,2182.0,31,0.2887,0.0106,0.0143,0.0,0.0,0.4125,0.7821,False,understat
epl,2024,understat_6314,Joachim Andersen,"Crystal Palace,Fulham",D,2678.0,30,0.6721,0.0298,0.0094,0.0,0.0,0.1344,0.9919,False,understat
epl,2024,understat_6490,Manuel Akanji,Manchester City,D S,2017.0,26,0.6693,0.0451,0.0189,0.0,0.0,0.4016,0.862,False,understat
epl,2024,understat_6532,Martin Dubravka,Newcastle United,GK,900.0,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,understat
epl,2024,understat_6630,Joe Willock,Newcastle United,M S,1043.0,32,1.5532,0.1741,0.2686,0.0,0.1726,1.8984,0.3622,False,understat
epl,2024,understat_6722,Konstantinos Mavropanos,West Ham,D S,2028.0,33,0.7988,0.0737,0.03,0.0,0.0,0.2219,0.6828,False,understat
epl,2024,understat_6816,Jean-Clair Todibo,West Ham,D S,1833.0,27,0.2455,0.0136,0.0015,0.0,0.0,0.0982,0.7543,False,understat
epl,2024,understat_6903,Matz Sels,Nottingham Forest,GK,3420.0,38,0.0,0.0,0.0137,0.0,0.0,0.0526,1.0,True,understat
epl,2024,understat_6962,Robin Olsen,Aston Villa,GK S,211.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.5861,True,understat
epl,2024,understat_7027,Arijanet Muric,Ipswich,GK,1620.0,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,understat
epl,2024,understat_7047,Mark Flekken,Brentford,GK,3275.0,37,0.0,0.0,0.0151,0.0,0.055,0.055,0.9835,True,understat
epl,2024,understat_7078,Sean Longstaff,Newcastle United,M S,758.0,25,0.7124,0.0483,0.0248,0.0,0.0,0.4749,0.3369,False,understat
epl,2024,understat_7166,Mathias Jensen,Brentford,M S,819.0,24,0.6593,0.0296,0.2184,0.0,0.2198,1.7582,0.3792,False,understat
epl,2024,understat_7187,Sergio Reguilón,Tottenham,D S,187.0,4,0.9626,0.0637,0.0144,0.0,0.0,0.4813,0.5194,False,understat
epl,2024,understat_7198,Oliver Skipp,Leicester,M S,1095.0,24,0.411,0.02,0.0279,0.0,0.0,0.7397,0.5069,False,understat
epl,2024,understat_7235,Jason Steele,Brighton,GK,180.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,understat
epl,2024,understat_7240,Benoit Badiashile Mukinayi,Chelsea,D S,323.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.7178,False,understat
epl,2024,understat_7281,Diogo Dalot,Manchester United,D S,2821.0,33,0.7657,0.0542,0.0823,0.0,0.0957,0.8295,0.9498,False,understat
epl,2024,understat_7298,Ben White,Arsenal,D S,1192.0,17,0.6795,0.0328,0.1095,0.0,0.151,0.755,0.7791,False,understat
epl,2024,understat_7332,Max Kilman,West Ham,D,3348.0,38,0.3495,0.0461,0.025,0.0,0.0269,0.4301,0.9789,False,understat
epl,2024,understat_7352,Tyler Adams,Bournemouth,M S,1965.0,28,0.4122,0.0644,0.069,0.0,0.1374,0.8244,0.7798,False,understat
epl,2024,understat_7438,James Garner,Everton,D M S,1603.0,21,0.6737,0.0337,0.0682,0.0,0.0561,0.6737,0.8481,False,understat
epl,2024,understat_7582,Mark Travers,Bournemouth,GK,450.0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,understat
epl,2024,understat_7589,Wesley Fofana,Chelsea,D,1192.0,14,0.2265,0.0155,0.0397,0.0,0.0,0.453,0.946,False,understat
epl,2024,understat_7699,Adam Webster,Brighton,D S,888.0,14,0.5068,0.0382,0.0387,0.0,0.0,0.3041,0.7048,False,understat
