league,season,player_id,player_name,team,position,minutes,games,shots_per90,xg_per90,xa_per90,goals_per90,assists_per90,key_passes_per90,expected_minutes_share,is_goalkeeper,source
epl,2025,understat_12412,Morgan Rogers,Aston Villa,F M,3301.0,37,2.2902,0.1948,0.2038,0.2726,0.1636,1.3087,0.9913,False,understat
epl,2025,understat_1228,Bruno Fernandes,Manchester United,M,3082.0,35,2.4822,0.3484,0.5185,0.2628,0.6132,4.0006,0.9784,False,understat
epl,2025,understat_1776,Jarrod Bowen,West Ham,F M,3416.0,38,2.0814,0.218,0.2222,0.2371,0.2898,1.1593,0.9988,False,understat
epl,2025,understat_2248,Casemiro,Manchester United,M S,2649.0,34,1.7667,0.2235,0.108,0.3058,0.068,1.2231,0.8657,False,understat
epl,2025,understat_4105,Raúl Jiménez,Fulham,F S,2215.0,36,2.9661,0.4883,0.079,0.3657,0.1219,1.0158,0.6836,False,understat
epl,2025,understat_5675,Ismaila Sarr,Crystal Palace,F M S,2181.0,28,1.9807,0.4763,0.0908,0.3714,0.0413,0.784,0.8655,False,understat
epl,2025,understat_8327,Bruno Guimarães,Newcastle United,M S,2467.0,29,1.5322,0.2407,0.1412,0.3283,0.1824,1.6052,0.9452,False,understat
epl,2025,understat_9983,Beto,Everton,F S,1552.0,37,2.4936,0.6349,0.0582,0.5219,0.058,0.6959,0.4661,False,understat
epl,2025,understat_8117,Nick Woltemade,Newcastle United,F M S,1953.0,33,1.4747,0.3807,0.1337,0.3687,0.1382,1.0138,0.6576,False,understat
epl,2025,understat_9156,Kevin Schade,Brentford,F M S,2781.0,35,1.8447,0.3829,0.1477,0.2589,0.0971,0.9385,0.8829,False,understat
epl,2025,understat_9739,Kiernan Dewsbury-Hall,Everton,M S,2649.0,31,1.325,0.1471,0.2234,0.2718,0.1359,1.2231,0.9495,False,understat
epl,2025,understat_10746,Jaidon Anthony,Burnley,F M S,2777.0,37,1.7825,0.1803,0.1418,0.2593,0.0648,1.1991,0.8339,False,understat
epl,2025,understat_11966,Noah Okafor,Leeds,F M S,1592.0,28,1.9786,0.356,0.1277,0.4523,0.0565,1.0741,0.6317,False,understat
epl,2025,understat_12916,Thierno Barry,Everton,F S,1921.0,38,1.7803,0.4287,0.047,0.3748,0.0,0.5622,0.5617,False,understat
epl,2025,understat_468,Callum Wilson,West Ham,F M S,1229.0,32,2.7828,0.5567,0.0752,0.5126,0.0732,0.5858,0.4267,False,understat
epl,2025,understat_1250,Mohamed Salah,Liverpool,F M S,2163.0,27,2.7878,0.3677,0.2675,0.2913,0.2913,2.0388,0.8901,False,understat
epl,2025,understat_6055,Phil Foden,Manchester City,F M S,2083.0,33,2.3764,0.289,0.2639,0.3024,0.216,2.29,0.7013,False,understat
epl,2025,understat_6681,Harvey Barnes,Newcastle United,F M S,1947.0,37,2.681,0.3721,0.1436,0.3236,0.0462,1.0632,0.5847,False,understat
epl,2025,understat_7322,Bukayo Saka,Arsenal,F M S,2239.0,31,2.854,0.3498,0.3438,0.2814,0.201,2.4922,0.8025,False,understat
epl,2025,understat_8706,Eberechi Eze,"Arsenal,Crystal Palace",F M S,1928.0,33,2.9409,0.2244,0.1229,0.3268,0.0934,0.7936,0.6492,False,understat
epl,2025,understat_9556,William Osula,Newcastle United,F S,777.0,24,2.6641,0.5694,0.0517,0.8108,0.0,0.695,0.3597,False,understat
epl,2025,understat_9662,Dango Ouattara,Brentford,F M S,2303.0,32,2.1884,0.3398,0.2291,0.2736,0.1172,1.0551,0.7997,False,understat
epl,2025,understat_9789,Brian Brobbey,Sunderland,F S,1943.0,31,1.6675,0.3294,0.0699,0.3242,0.0463,0.6948,0.6964,False,understat
epl,2025,understat_10741,Marcus Tavernier,Bournemouth,M S,2779.0,34,2.267,0.3044,0.1995,0.2267,0.1295,1.6841,0.9082,False,understat
epl,2025,understat_11296,Cody Gakpo,Liverpool,F M S,2758.0,36,2.839,0.3206,0.2151,0.2284,0.1632,1.7295,0.8512,False,understat
epl,2025,understat_833,Virgil van Dijk,Liverpool,D,3420.0,38,0.7895,0.1287,0.0086,0.1579,0.0,0.2895,1.0,False,understat
epl,2025,understat_2203,Emiliano Buendía,Aston Villa,M S,1778.0,36,2.4803,0.1916,0.1836,0.3037,0.1012,1.5186,0.5488,False,understat
epl,2025,understat_6544,Lukas Nmecha,Leeds,F S,1076.0,31,2.5093,0.6809,0.1409,0.5019,0.0836,0.9201,0.3857,False,understat
epl,2025,understat_7148,Wilson Isidor,Sunderland,F S,1142.0,32,3.3888,0.4429,0.0,0.4729,0.0,0.0,0.3965,False,understat
epl,2025,understat_7698,Leandro Trossard,Arsenal,F M S,2026.0,31,2.3544,0.3,0.2216,0.2665,0.2665,1.5992,0.7262,False,understat
epl,2025,understat_8150,Anthony Gordon,Newcastle United,F M S,1888.0,26,2.2881,0.4174,0.1771,0.286,0.0953,1.2394,0.8068,False,understat
epl,2025,understat_9307,Iliman Ndiaye,Everton,M,2805.0,32,1.3797,0.1971,0.143,0.1925,0.0963,0.9626,0.974,False,understat
epl,2025,understat_9788,Dominik Szoboszlai,Liverpool,D F M,3236.0,36,1.9468,0.1314,0.2457,0.1669,0.1947,2.1693,0.9988,False,understat
epl,2025,understat_10948,Valentín Castellanos,West Ham,F S,1430.0,18,3.1469,0.4481,0.047,0.3776,0.0,0.7552,0.8827,False,understat
epl,2025,understat_12963,Evanilson,Bournemouth,F S,2810.0,36,2.306,0.3789,0.0983,0.1922,0.032,0.9609,0.8673,False,understat
epl,2025,understat_13778,Igor Jesus,Nottingham Forest,F M S,2379.0,37,2.6482,0.2723,0.0863,0.227,0.1513,0.5675,0.7144,False,understat
epl,2025,understat_6382,Pedro Neto,Chelsea,F M S,2667.0,34,1.5523,0.1738,0.2677,0.1687,0.2025,1.7885,0.8716,False,understat
epl,2025,understat_7526,Martín Zubimendi,Arsenal,D M S,3040.0,38,0.7993,0.0872,0.0322,0.148,0.0296,0.5625,0.8889,False,understat
epl,2025,understat_7723,John McGinn,Aston Villa,M S,2221.0,30,1.1346,0.1215,0.197,0.2026,0.1621,1.5804,0.8226,False,understat
epl,2025,understat_8288,Tomas Soucek,West Ham,M S,2206.0,35,1.0199,0.2127,0.0335,0.204,0.0,0.4488,0.7003,False,understat
epl,2025,understat_8397,Florian Wirtz,Liverpool,F M S,2426.0,33,1.892,0.2811,0.1997,0.1855,0.1113,2.2259,0.8168,False,understat
epl,2025,understat_8651,Enzo Le Fée,Sunderland,F M S,2953.0,36,1.0972,0.1606,0.23,0.1524,0.1829,1.6153,0.9114,False,understat
epl,2025,understat_8981,Jéremy Doku,Manchester City,F M S,1783.0,30,1.9686,0.2019,0.3813,0.2524,0.2524,2.9781,0.6604,False,understat
epl,2025,understat_9492,Crysencio Summerville,West Ham,F M S,2509.0,31,1.937,0.2044,0.1161,0.1794,0.0717,1.0044,0.8993,False,understat
epl,2025,understat_9910,Anton Stach,Leeds,M S,2394.0,29,2.0677,0.1098,0.224,0.188,0.1128,2.2932,0.9172,False,understat
epl,2025,understat_10697,Ryan Gravenberch,Liverpool,M S,3008.0,36,1.137,0.0458,0.0709,0.1496,0.0898,0.8677,0.9284,False,understat
epl,2025,understat_10715,João Palhinha,Tottenham,D M S,2180.0,33,1.3624,0.1407,0.0317,0.2064,0.0826,0.3303,0.734,False,understat
epl,2025,understat_11592,Nico O&#039;Reilly,Manchester City,D M S,2646.0,34,1.3946,0.2288,0.1309,0.1701,0.102,0.7823,0.8647,False,understat
epl,2025,understat_11965,Tijjani Reijnders,Manchester City,F M S,1642.0,28,2.6857,0.2665,0.1685,0.2741,0.1096,0.9866,0.6516,False,understat
epl,2025,understat_13364,Diego Gómez,Brighton,F M S,2186.0,32,1.7292,0.2642,0.0861,0.2059,0.0412,0.8234,0.759,False,understat
epl,2025,understat_14395,Rayan,Bournemouth,M S,1146.0,15,2.199,0.2096,0.2182,0.3927,0.1571,1.0995,0.8489,False,understat
epl,2025,understat_500,Alex Iwobi,Fulham,M,2473.0,29,1.4193,0.0875,0.1321,0.1456,0.1092,1.5285,0.9475,False,understat
epl,2025,understat_5304,Mikel Merino,Arsenal,F M S,1002.0,22,1.976,0.4687,0.2057,0.3593,0.2695,1.0778,0.5061,False,understat
epl,2025,understat_5553,Declan Rice,Arsenal,D M S,3111.0,36,1.1572,0.1076,0.236,0.1157,0.1446,1.8226,0.9602,False,understat
epl,2025,understat_7218,Cristian Romero,Tottenham,D S,1878.0,23,0.8147,0.0881,0.0871,0.1917,0.0479,0.5751,0.9072,False,understat
epl,2025,understat_7365,Lucas Paquetá,West Ham,F M,1544.0,18,1.3407,0.1423,0.1756,0.2332,0.0583,1.3407,0.9531,False,understat
epl,2025,understat_7814,Taiwo Awoniyi,Nottingham Forest,F S,441.0,17,3.0612,0.8871,0.2694,0.8163,0.2041,1.2245,0.2882,False,understat
epl,2025,understat_8094,Mathis Cherki,Manchester City,F M S,1792.0,33,2.7623,0.2331,0.5416,0.2009,0.6027,3.0134,0.6034,False,understat
epl,2025,understat_8378,Malick Thiaw,Newcastle United,D S,2968.0,35,0.8491,0.1788,0.0251,0.1213,0.0,0.1819,0.9422,False,understat
epl,2025,understat_8859,Mikkel Damsgaard,Brentford,M S,2085.0,33,1.295,0.1284,0.2792,0.1727,0.1727,1.8129,0.702,False,understat
epl,2025,understat_9154,Elliot Anderson,Nottingham Forest,M S,3329.0,38,1.1895,0.0931,0.1309,0.1081,0.1081,1.4869,0.9734,False,understat
epl,2025,understat_9749,Donyell Malen,Aston Villa,F M S,600.0,21,3.9,0.7108,0.0554,0.6,0.15,1.05,0.3175,False,understat
epl,2025,understat_9780,Mathys Tel,Tottenham,F M S,1324.0,31,2.3792,0.1921,0.2321,0.2719,0.068,1.9713,0.4746,False,understat
epl,2025,understat_10050,Micky van de Ven,Tottenham,D,3049.0,35,0.4723,0.0724,0.0299,0.1181,0.0295,0.1476,0.9679,False,understat
epl,2025,understat_10751,Brenden Aaronson,Leeds,F M S,2517.0,37,1.6448,0.2103,0.2025,0.143,0.1788,1.2157,0.7559,False,understat
epl,2025,understat_11070,Jørgen Strand Larsen,"Crystal Palace,Wolverhampton Wanderers",F S,2353.0,36,1.683,0.2492,0.0263,0.153,0.0382,0.3825,0.7262,False,understat
epl,2025,understat_11269,Jack Hinshelwood,Brighton,D M S,1773.0,27,1.8782,0.2417,0.1197,0.203,0.1523,0.8122,0.7296,False,understat
epl,2025,understat_11944,Patrick Dorgu,Manchester United,D M S,1436.0,26,1.5669,0.1872,0.195,0.2507,0.2507,1.6922,0.6137,False,understat
epl,2025,understat_12408,Daniel Muñoz,Crystal Palace,D,2417.0,29,0.9681,0.1172,0.1886,0.1489,0.1117,1.0054,0.9261,False,understat
epl,2025,understat_13717,Chemsdine Talbi,Sunderland,F M S,1556.0,28,1.446,0.1344,0.0347,0.2314,0.0578,0.6941,0.6175,False,understat
epl,2025,understat_592,Ross Barkley,Aston Villa,M S,818.0,21,1.9804,0.2105,0.2236,0.3301,0.11,1.1002,0.4328,False,understat
epl,2025,understat_1653,Michael Keane,Everton,D S,2586.0,33,0.9049,0.1242,0.0045,0.1044,0.0348,0.0696,0.8707,False,understat
epl,2025,understat_1679,Dominic Solanke,Tottenham,F S,989.0,15,1.82,0.3264,0.0544,0.273,0.0,0.546,0.7326,False,understat
epl,2025,understat_4456,Chris Wood,Nottingham Forest,F S,913.0,15,2.2673,0.3317,0.0317,0.2957,0.0,0.4929,0.6763,False,understat
epl,2025,understat_5232,Alexander Isak,Liverpool,F S,717.0,14,2.1339,0.4074,0.1062,0.3766,0.1255,0.251,0.569,False,understat
epl,2025,understat_5543,Gabriel Jesus,Arsenal,F S,395.0,14,4.3291,0.906,0.0475,0.6835,0.0,0.6835,0.3135,False,understat
epl,2025,understat_5613,Gabriel,Arsenal,D S,2748.0,32,0.8843,0.1523,0.0892,0.0983,0.131,0.2293,0.9542,False,understat
epl,2025,understat_5659,Nordi Mukiele,Sunderland,D,2793.0,32,0.8378,0.0895,0.0887,0.0967,0.0967,0.7411,0.9698,False,understat
epl,2025,understat_6063,Jacob Murphy,Newcastle United,D F M S,1630.0,33,2.319,0.1723,0.2642,0.1656,0.1104,1.2699,0.5488,False,understat
epl,2025,understat_6456,Callum Hudson-Odoi,Nottingham Forest,M S,1857.0,30,1.454,0.1431,0.1907,0.1454,0.1939,2.1325,0.6878,False,understat
epl,2025,understat_6615,Trevoh Chalobah,Chelsea,D S,2781.0,34,0.5178,0.0596,0.0204,0.0971,0.0,0.1618,0.9088,False,understat
epl,2025,understat_6722,Konstantinos Mavropanos,West Ham,D S,2518.0,31,0.8221,0.0998,0.0175,0.1072,0.0,0.143,0.9025,False,understat
epl,2025,understat_6837,Ryan Sessegnon,Fulham,D M S,1830.0,27,0.7869,0.1007,0.1096,0.1475,0.0492,0.6885,0.7531,False,understat
epl,2025,understat_6937,Georginio Rutter,Brighton,F M S,1784.0,32,2.1188,0.148,0.232,0.1513,0.1513,1.2612,0.6194,False,understat
epl,2025,understat_7166,Mathias Jensen,Brentford,M S,2258.0,36,1.1559,0.0633,0.2126,0.1196,0.0399,1.3153,0.6969,False,understat
epl,2025,understat_7208,Samuel Chukwueze,Fulham,M S,1052.0,23,2.1388,0.1996,0.2426,0.2567,0.3422,2.0532,0.5082,False,understat
epl,2025,understat_7230,Emile Smith-Rowe,Fulham,M S,1933.0,37,1.6762,0.1984,0.066,0.1397,0.0,0.8381,0.5805,False,understat
epl,2025,understat_7498,Lyle Foster,Burnley,F M S,1375.0,26,1.3091,0.2351,0.075,0.1964,0.1309,0.6545,0.5876,False,understat
epl,2025,understat_7603,Marc Guehi,"Crystal Palace,Manchester City",D,3150.0,35,0.9143,0.1342,0.0779,0.0857,0.0857,0.5143,1.0,False,understat
epl,2025,understat_7768,Mason Mount,Manchester United,M S,1021.0,23,1.6748,0.1538,0.1213,0.2644,0.0,1.2341,0.4932,False,understat
epl,2025,understat_8211,Amine Adli,Bournemouth,M S,1036.0,31,1.7375,0.3105,0.111,0.2606,0.0869,1.4768,0.3713,False,understat
epl,2025,understat_8393,Omar Marmoush,Manchester City,F M S,693.0,21,3.8961,0.489,0.2762,0.3896,0.3896,1.5584,0.3667,False,understat
epl,2025,understat_8864,Matthew Cash,Aston Villa,D S,3040.0,35,0.8882,0.0361,0.0952,0.0888,0.0888,0.9178,0.9651,False,understat
epl,2025,understat_8875,Tolu Arokodare,Wolverhampton Wanderers,F S,1357.0,33,3.0508,0.4925,0.0769,0.199,0.0663,0.7296,0.4569,False,understat
epl,2025,understat_9451,Chimuanya Ugochukwu,Burnley,M S,2407.0,35,0.8226,0.0981,0.0168,0.1122,0.0374,0.3739,0.7641,False,understat
epl,2025,understat_9453,Moisés Caicedo,Chelsea,M S,2811.0,33,0.8645,0.049,0.0841,0.0961,0.032,0.5763,0.9465,False,understat
epl,2025,understat_10806,Kaoru Mitoma,Brighton,F M S,1723.0,25,1.6715,0.2502,0.1851,0.1567,0.0522,1.567,0.7658,False,understat
epl,2025,understat_10807,Jan Paul van Hecke,Brighton,D,3214.0,36,0.6441,0.094,0.0287,0.084,0.084,0.336,0.992,False,understat
epl,2025,understat_10809,Keane Lewis-Potter,Brentford,D F M S,1949.0,36,1.4315,0.1485,0.1253,0.1385,0.1385,0.8774,0.6015,False,understat
epl,2025,understat_10945,Santiago Bueno,Wolverhampton Wanderers,D S,2549.0,29,0.3531,0.0704,0.0319,0.1059,0.0353,0.3531,0.9766,False,understat
epl,2025,understat_11385,Yasin Ayari,Brighton,M S,1918.0,29,1.9239,0.0994,0.0657,0.1408,0.1408,0.7039,0.7349,False,understat
epl,2025,understat_11707,Jurriën Timber,Arsenal,D S,2475.0,30,0.9091,0.1466,0.0942,0.1091,0.1818,1.0182,0.9167,False,understat
epl,2025,understat_12149,Alex Scott,Bournemouth,M S,2915.0,37,1.3585,0.1081,0.0893,0.0926,0.0309,0.8027,0.8754,False,understat
epl,2025,understat_12756,Rodrigo Gomes,Wolverhampton Wanderers,D F M S,951.0,22,1.9874,0.2162,0.0143,0.2839,0.0,0.2839,0.4803,False,understat
epl,2025,understat_12759,Yankuba Minteh,Brighton,M S,2410.0,34,1.5311,0.1775,0.2181,0.112,0.1494,1.6432,0.7876,False,understat
epl,2025,understat_12948,Mateus Fernandes,West Ham,M S,3044.0,36,0.8279,0.0539,0.0986,0.0887,0.1183,1.094,0.9395,False,understat
epl,2025,understat_13484,Mateus Mané,Wolverhampton Wanderers,M S,1784.0,27,2.0684,0.0995,0.1656,0.1513,0.0504,1.5135,0.7342,False,understat
epl,2025,understat_87,Joelinton,Newcastle United,M S,1958.0,27,1.4709,0.1001,0.0856,0.0919,0.046,0.7814,0.8058,False,understat
epl,2025,understat_668,Idrissa Gueye,Everton,M,2120.0,25,1.2311,0.0813,0.0719,0.0849,0.1274,0.5519,0.9422,False,understat
epl,2025,understat_675,Jack Grealish,Everton,F M S,1645.0,20,1.4225,0.1688,0.2494,0.1094,0.3283,2.079,0.9139,False,understat
epl,2025,understat_702,Tammy Abraham,Aston Villa,F S,253.0,12,3.2016,0.7287,0.046,0.7115,0.0,1.4229,0.2343,False,understat
epl,2025,understat_1018,Josh Cullen,Burnley,M,1533.0,18,0.6458,0.0595,0.1067,0.1174,0.1174,0.7632,0.9463,False,understat
epl,2025,understat_1433,Federico Chiesa,Liverpool,M S,247.0,26,5.83,0.607,0.5364,0.7287,0.3644,1.0931,0.1056,False,understat
epl,2025,understat_1665,James Tarkowski,Everton,D,3330.0,37,0.5405,0.0775,0.0556,0.0541,0.0811,0.4865,1.0,False,understat
epl,2025,understat_3635,Bernardo Silva,Manchester City,M S,2917.0,38,0.9256,0.0895,0.163,0.0617,0.1234,1.4501,0.8529,False,understat
epl,2025,understat_4419,Adam Armstrong,Wolverhampton Wanderers,F M,1170.0,14,1.3846,0.216,0.1155,0.1538,0.1538,0.4615,0.9286,False,understat
epl,2025,understat_5220,Kai Havertz,Arsenal,F M S,582.0,12,2.7835,0.757,0.2253,0.3093,0.4639,1.701,0.5389,False,understat
epl,2025,understat_5722,Ibrahim Sangare,Nottingham Forest,M S,2111.0,28,0.6821,0.067,0.0618,0.0853,0.0853,0.5116,0.8377,False,understat
epl,2025,understat_6377,Joe Rodon,Leeds,D S,2954.0,35,0.5484,0.0562,0.0141,0.0609,0.0,0.2742,0.9378,False,understat
epl,2025,understat_6482,Eddie Nketiah,Crystal Palace,M S,396.0,12,3.4091,0.4416,0.2183,0.4545,0.0,1.5909,0.3667,False,understat
epl,2025,understat_6835,Tom Cairney,Fulham,M S,747.0,24,2.0482,0.0979,0.083,0.241,0.0,1.3253,0.3458,False,understat
epl,2025,understat_6963,Justin Kluivert,Bournemouth,M S,934.0,20,1.6381,0.221,0.2211,0.1927,0.0,2.1199,0.5189,False,understat
epl,2025,understat_7078,Sean Longstaff,Leeds,M S,999.0,23,1.4414,0.1241,0.2494,0.1802,0.1802,2.2523,0.4826,False,understat
epl,2025,understat_7352,Tyler Adams,Bournemouth,M S,1805.0,25,0.4986,0.0463,0.0613,0.0997,0.0997,0.349,0.8022,False,understat
epl,2025,understat_7438,James Garner,Everton,D M,3417.0,38,1.1853,0.0547,0.1598,0.0527,0.1844,1.475,0.9991,False,understat
epl,2025,understat_7753,James Justin,Leeds,D M S,1895.0,29,1.1398,0.1217,0.1222,0.095,0.0475,0.6174,0.7261,False,understat
epl,2025,understat_8044,Joshua Zirkzee,Manchester United,F M S,573.0,24,3.9267,0.6042,0.191,0.3141,0.1571,1.7277,0.2653,False,understat
epl,2025,understat_8067,Reece James,Chelsea,D M S,1927.0,29,1.0275,0.0574,0.1865,0.0934,0.1868,1.261,0.7383,False,understat
epl,2025,understat_8127,Amad Diallo Traore,Manchester United,D M S,2341.0,32,2.076,0.2203,0.2171,0.0769,0.1153,1.5378,0.8128,False,understat
epl,2025,understat_8204,Neco Williams,Nottingham Forest,D S,3203.0,37,1.2925,0.0526,0.1235,0.0562,0.0843,1.0116,0.9619,False,understat
epl,2025,understat_8379,Alexis Mac Allister,Liverpool,M S,2683.0,37,1.7443,0.1366,0.0956,0.0671,0.1342,1.1405,0.8057,False,understat
epl,2025,understat_8700,Xavi Simons,Tottenham,F M S,1768.0,28,2.138,0.1383,0.2367,0.1018,0.2545,1.7308,0.7016,False,understat
epl,2025,understat_8845,Hee-Chan Hwang,Wolverhampton Wanderers,F M S,1469.0,26,1.1641,0.1631,0.1153,0.1225,0.1225,0.919,0.6278,False,understat
epl,2025,understat_8941,Jacob Ramsey,Newcastle United,M S,1421.0,28,1.0134,0.0767,0.0992,0.1267,0.19,1.3934,0.5639,False,understat
epl,2025,understat_8961,Rúben Dias,Manchester City,D S,2142.0,26,0.4202,0.0184,0.0178,0.084,0.0,0.2941,0.9154,False,understat
epl,2025,understat_9017,Malo Gusto,Chelsea,D M S,2306.0,34,0.4683,0.0758,0.1485,0.0781,0.1171,1.0538,0.7536,False,understat
epl,2025,understat_9021,Pape Sarr,Tottenham,M S,1347.0,26,1.1359,0.1368,0.1626,0.1336,0.2673,0.735,0.5756,False,understat
epl,2025,understat_9024,Yeremi Pino,Crystal Palace,F M S,2134.0,34,1.8978,0.1844,0.3586,0.0843,0.0843,2.0244,0.6974,False,understat
epl,2025,understat_9667,Amadou Onana,Aston Villa,M S,1793.0,25,0.9537,0.1392,0.0253,0.1004,0.0,0.3514,0.7969,False,understat
epl,2025,understat_9767,Habib Diarra,Sunderland,M S,1414.0,20,1.6549,0.207,0.041,0.1273,0.1273,0.4455,0.7856,False,understat
epl,2025,understat_9790,Josko Gvardiol,Manchester City,D S,1374.0,18,1.1135,0.1219,0.0287,0.131,0.131,0.262,0.8481,False,understat
epl,2025,understat_9977,Loum Tchaouna,Burnley,F M S,1268.0,29,1.6325,0.0894,0.0851,0.142,0.071,0.9227,0.4858,False,understat
epl,2025,understat_10184,Archie Gray,Tottenham,D M S,1497.0,24,0.6613,0.0955,0.0997,0.1202,0.1202,0.481,0.6931,False,understat
epl,2025,understat_10744,Ryan Christie,Bournemouth,M S,942.0,26,2.3885,0.1711,0.1547,0.1911,0.0,1.051,0.4026,False,understat
epl,2025,understat_10760,Brennan Johnson,"Crystal Palace,Tottenham",D F M S,1709.0,34,1.2112,0.1366,0.0675,0.1053,0.0527,1.0006,0.5585,False,understat
epl,2025,understat_11357,Noni Madueke,Arsenal,F M S,1246.0,26,1.8058,0.1442,0.2897,0.1445,0.0722,1.5891,0.5325,False,understat
epl,2025,understat_11709,Milos Kerkez,Liverpool,D S,2271.0,34,0.3567,0.0552,0.0739,0.0793,0.0396,1.0304,0.7422,False,understat
epl,2025,understat_12027,Mohammed Kudus,Tottenham,F M,1577.0,19,1.4838,0.1348,0.1469,0.1141,0.2854,1.1985,0.9222,False,understat
epl,2025,understat_12721,Ladislav Krejcí,Wolverhampton Wanderers,D M S,2385.0,28,0.7925,0.0651,0.0563,0.0755,0.0377,0.3396,0.9464,False,understat
epl,2025,understat_12758,Mats Wieffer,Brighton,D S,1922.0,26,0.8429,0.0903,0.1343,0.0937,0.1405,0.8897,0.8214,False,understat
epl,2025,understat_12905,Nicolò Savona,Nottingham Forest,D S,1036.0,14,0.4344,0.1073,0.0516,0.1737,0.0,0.5212,0.8222,False,understat
epl,2025,understat_13692,Rio Ngumoha,Liverpool,M S,515.0,19,2.7961,0.2135,0.3716,0.3495,0.1748,2.7961,0.3012,False,understat
epl,2025,understat_13711,Maxim De Cuyper,Brighton,D M S,1412.0,30,0.8286,0.111,0.2987,0.1275,0.1912,2.0397,0.523,False,understat
epl,2025,understat_13713,Trai Hume,Sunderland,D M S,3041.0,38,1.0062,0.0801,0.0617,0.0592,0.0296,0.7991,0.8892,False,understat
epl,2025,understat_13715,Dan Ballard,Sunderland,D S,2143.0,29,1.0499,0.1552,0.0664,0.084,0.0,0.588,0.8211,False,understat
epl,2025,understat_13718,Eliezer Mayenda,Sunderland,F M S,740.0,20,1.5811,0.2446,0.0903,0.2432,0.0,0.4865,0.4111,False,understat
epl,2025,understat_13775,Estêvão,Chelsea,F M S,854.0,22,2.9508,0.4083,0.2968,0.2108,0.2108,1.6862,0.4313,False,understat
epl,2025,understat_13834,Ao Tanaka,Leeds,M S,1330.0,28,1.1504,0.1487,0.0919,0.1353,0.0,1.218,0.5278,False,understat
epl,2025,understat_14118,Charalampos Kostoulas,Brighton,F S,309.0,21,6.1165,0.6574,0.3728,0.5825,0.2913,2.9126,0.1635,False,understat
