league,season,player_id,player_name,team,position,minutes,games,shots_per90,xg_per90,xa_per90,goals_per90,assists_per90,key_passes_per90,expected_minutes_share,is_goalkeeper,source
la_liga,2024,understat_3264,Mauro Arambarri,Getafe,F M S,2670.0,35,1.8876,0.3196,0.0219,0.3371,0.0,0.6067,0.8476,False,understat
la_liga,2024,understat_6441,Ferrán Torres,Barcelona,F M S,1093.0,27,3.9524,0.7973,0.2928,0.8234,0.4941,1.5645,0.4498,False,understat
la_liga,2024,understat_8292,Dani Olmo,Barcelona,M S,1221.0,25,3.0958,0.4893,0.2839,0.7371,0.2948,1.9902,0.5427,False,understat
la_liga,2024,understat_8778,Fabio Silva,Las Palmas,F M S,1902.0,24,2.3186,0.439,0.1177,0.4732,0.142,0.7571,0.8806,False,understat
la_liga,2024,understat_2234,Mikel Oyarzabal,Real Sociedad,F M S,2291.0,35,1.6892,0.4045,0.114,0.3536,0.1179,0.5893,0.7273,False,understat
la_liga,2024,understat_2255,Isco,Real Betis,M S,1565.0,22,2.5304,0.508,0.2906,0.5176,0.4601,3.508,0.7904,False,understat
la_liga,2024,understat_2537,Sandro Ramírez,Las Palmas,F M S,2086.0,31,2.2435,0.1855,0.1509,0.3883,0.1294,1.2081,0.7477,False,understat
la_liga,2024,understat_8824,Jude Bellingham,Real Madrid,M S,2510.0,31,2.2231,0.4692,0.1544,0.3227,0.2869,1.5418,0.8996,False,understat
la_liga,2024,understat_11527,Lamine Yamal,Barcelona,F M S,2879.0,35,4.5016,0.3624,0.4522,0.2813,0.4064,2.0007,0.914,False,understat
la_liga,2024,understat_2270,Antoine Griezmann,Atletico Madrid,F M S,2514.0,38,1.79,0.3012,0.2906,0.2864,0.2506,1.7184,0.7351,False,understat
la_liga,2024,understat_5199,Raba,Leganes,F M S,1925.0,29,2.0571,0.3371,0.2865,0.374,0.2805,2.1506,0.7375,False,understat
la_liga,2024,understat_5681,Giovani Lo Celso,Real Betis,M S,1437.0,25,2.1294,0.296,0.2926,0.501,0.1879,2.6931,0.6387,False,understat
la_liga,2024,understat_9694,Diego López,Valencia,D F M S,2839.0,38,1.3949,0.2196,0.1896,0.2536,0.1585,1.1729,0.8301,False,understat
la_liga,2024,understat_7020,Gorka Guruzeta,Athletic Club,F M S,1856.0,36,2.861,0.3292,0.0704,0.3394,0.097,0.7274,0.5728,False,understat
la_liga,2024,understat_8417,Álex Baena,Villarreal,F M S,2639.0,32,2.3873,0.2454,0.4301,0.2387,0.3069,3.2399,0.9163,False,understat
la_liga,2024,understat_9002,Vedat Muriqi,Mallorca,F S,2081.0,29,2.3354,0.4751,0.1168,0.3027,0.0865,1.1677,0.7973,False,understat
la_liga,2024,understat_11340,Cyle Larin,Mallorca,F S,1781.0,32,1.9708,0.3661,0.0799,0.3537,0.1011,0.4043,0.6184,False,understat
la_liga,2024,understat_2399,Iñaki Williams,Athletic Club,F M S,2659.0,35,2.1324,0.3439,0.2975,0.2031,0.2708,1.4554,0.8441,False,understat
la_liga,2024,understat_5091,Alex Berenguer,Athletic Club,F M S,2381.0,36,1.9656,0.2827,0.2285,0.2268,0.2646,1.8144,0.7349,False,understat
la_liga,2024,understat_6241,Federico Valverde,Real Madrid,D M S,3035.0,36,1.6903,0.0745,0.1307,0.1779,0.1186,1.1565,0.9367,False,understat
la_liga,2024,understat_8015,Rodrygo,Real Madrid,F M S,1965.0,30,2.4733,0.2164,0.1834,0.2748,0.229,2.1985,0.7278,False,understat
la_liga,2024,understat_8107,Jorge De Frutos,Rayo Vallecano,F M S,2573.0,36,1.8189,0.2451,0.1446,0.2099,0.1049,1.0843,0.7941,False,understat
la_liga,2024,understat_11822,Fermín López,Barcelona,M S,1224.0,28,3.0147,0.3497,0.3465,0.4412,0.3676,2.1324,0.4857,False,understat
la_liga,2024,understat_12160,Alberto Moleiro,Las Palmas,F M S,2765.0,35,2.2134,0.1871,0.1197,0.1953,0.0325,1.3345,0.8778,False,understat
la_liga,2024,understat_13350,Roberto Fernández,Espanyol,F S,1537.0,19,1.2297,0.19,0.0523,0.3513,0.0,0.4684,0.8988,False,understat
la_liga,2024,understat_1450,Umar Sadiq,"Real Sociedad,Valencia",F S,1040.0,23,2.1635,0.388,0.0771,0.4327,0.0,0.6058,0.5024,False,understat
la_liga,2024,understat_2122,Joan Jordán,Alaves,M S,1397.0,25,1.0952,0.2756,0.1398,0.3221,0.1288,1.9327,0.6209,False,understat
la_liga,2024,understat_2183,Rubén García,Osasuna,F M S,2481.0,36,0.9794,0.1023,0.1839,0.1814,0.1814,1.7775,0.7657,False,understat
la_liga,2024,understat_2252,Borja Mayoral,Getafe,F S,1064.0,24,1.6917,0.3465,0.1113,0.4229,0.0846,0.6767,0.4926,False,understat
la_liga,2024,understat_2433,Mamadou Sylla,Real Valladolid,F M S,1569.0,29,1.262,0.2853,0.0553,0.2868,0.0574,0.7457,0.6011,False,understat
la_liga,2024,understat_6759,Juan Cruz,Leganes,D F M S,2292.0,34,1.2958,0.1081,0.1629,0.1963,0.1571,0.9817,0.749,False,understat
la_liga,2024,understat_6954,Juan Camilo Hernández,Real Betis,F S,1172.0,15,3.302,0.3664,0.1238,0.384,0.0768,1.0751,0.8681,False,understat
la_liga,2024,understat_8001,Takefusa Kubo,Real Sociedad,F M S,2392.0,36,1.6179,0.159,0.2066,0.1881,0.0,1.6931,0.7383,False,understat
la_liga,2024,understat_8424,Aimar Oroz,Osasuna,F M S,3027.0,37,1.4569,0.1339,0.1214,0.1487,0.1189,1.1596,0.909,False,understat
la_liga,2024,understat_9211,Nico Williams,Athletic Club,M S,1994.0,29,2.4824,0.2075,0.1883,0.2257,0.2257,1.8054,0.764,False,understat
la_liga,2024,understat_9241,Alfon,Celta Vigo,F M S,1382.0,26,2.9305,0.3191,0.2085,0.3256,0.1302,1.563,0.5906,False,understat
la_liga,2024,understat_11094,Antony,Real Betis,M S,1372.0,17,2.8207,0.1825,0.3071,0.328,0.1312,2.4271,0.8967,False,understat
la_liga,2024,understat_12294,Carlos Vicente,Alaves,D F M S,3114.0,37,1.0694,0.0907,0.1857,0.1445,0.1445,1.7919,0.9351,False,understat
la_liga,2024,understat_2106,Munir,Leganes,F M S,844.0,25,2.2393,0.1526,0.0761,0.4265,0.0,0.8531,0.3751,False,understat
la_liga,2024,understat_2275,Ángel Correa,Atletico Madrid,F S,721.0,31,4.2441,0.6736,0.2601,0.4993,0.1248,1.7476,0.2584,False,understat
la_liga,2024,understat_6168,Leandro Cabrera,Espanyol,D S,2878.0,33,0.5942,0.0503,0.029,0.1251,0.0625,0.2814,0.969,False,understat
la_liga,2024,understat_6400,Antonio Martínez,Alaves,F S,965.0,28,4.1036,0.3561,0.0634,0.3731,0.0,1.1192,0.3829,False,understat
la_liga,2024,understat_6421,Brahim Diaz,Real Madrid,F M S,1368.0,31,1.8421,0.4172,0.2171,0.2632,0.1316,1.5132,0.4903,False,understat
la_liga,2024,understat_6766,Dani Vivian,Athletic Club,D S,2590.0,32,0.6602,0.0799,0.0234,0.139,0.0,0.3475,0.8993,False,understat
la_liga,2024,understat_7070,Santiago Comesaña,Villarreal,M S,2597.0,35,1.3516,0.166,0.1019,0.1386,0.0693,0.9704,0.8244,False,understat
la_liga,2024,understat_7071,Álvaro García,Rayo Vallecano,F M S,2581.0,36,2.4758,0.2628,0.2003,0.1395,0.1744,1.7086,0.7966,False,understat
la_liga,2024,understat_7350,Yangel Herrera,Girona,M S,2293.0,29,1.5307,0.1894,0.0945,0.157,0.1177,0.628,0.8785,False,understat
la_liga,2024,understat_7549,Abel Ruiz,Girona,F S,1383.0,23,1.4967,0.3189,0.0286,0.2603,0.0,0.5206,0.6681,False,understat
la_liga,2024,understat_7841,Dani Rodríguez,Mallorca,F M S,2207.0,37,1.2642,0.1389,0.1703,0.1631,0.2855,1.3457,0.6628,False,understat
la_liga,2024,understat_7870,Luis Rioja,"Alaves,Valencia",D M S,2898.0,37,0.9317,0.1228,0.1391,0.1242,0.0932,1.087,0.8703,False,understat
la_liga,2024,understat_8042,Raul García,Osasuna,F S,673.0,32,3.477,0.4457,0.0917,0.5349,0.0,0.4012,0.2337,False,understat
la_liga,2024,understat_8066,Arnaut Danjuma Groeneveld,"Girona,Villarreal",F M S,1562.0,28,2.0743,0.2545,0.1313,0.2305,0.0,1.3828,0.6198,False,understat
la_liga,2024,understat_8409,Juanlu Sanchez,Sevilla,D F M S,1740.0,32,0.6724,0.1509,0.1403,0.2069,0.2069,1.2931,0.6042,False,understat
la_liga,2024,understat_8584,Raul Moro,Real Valladolid,F M S,2352.0,33,1.7219,0.1729,0.2137,0.1531,0.1913,1.6837,0.7919,False,understat
la_liga,2024,understat_8696,Pape Alassane Gueye,Villarreal,F M S,2246.0,34,2.1638,0.1559,0.0619,0.1603,0.0,0.6411,0.734,False,understat
la_liga,2024,understat_8935,Pedri,Barcelona,M S,2941.0,37,0.7344,0.0768,0.2389,0.1224,0.153,2.1421,0.8832,False,understat
la_liga,2024,understat_9011,Óscar Mingueza,Celta Vigo,D M S,2761.0,34,1.0757,0.0706,0.1852,0.1304,0.1956,1.0757,0.9023,False,understat
la_liga,2024,understat_9024,Yeremi Pino,Villarreal,M S,1984.0,34,1.3155,0.1806,0.2626,0.1815,0.3175,1.7692,0.6484,False,understat
la_liga,2024,understat_9812,Isi Palazón,Rayo Vallecano,F M S,2166.0,35,2.5346,0.2234,0.1874,0.1662,0.1662,1.9529,0.6876,False,understat
la_liga,2024,understat_9815,Pathé Ciss,Rayo Vallecano,D M S,2166.0,33,0.8726,0.1064,0.06,0.1662,0.0416,0.7064,0.7293,False,understat
la_liga,2024,understat_10078,Hugo Álvarez,Celta Vigo,D M S,1572.0,26,1.4313,0.154,0.0915,0.229,0.1718,1.0305,0.6718,False,understat
la_liga,2024,understat_10870,Williot Swedberg,Celta Vigo,F M S,1329.0,32,2.167,0.3668,0.1592,0.2709,0.3386,1.0835,0.4615,False,understat
la_liga,2024,understat_10947,Ramón Terrats,"Getafe,Villarreal",F M S,1356.0,26,1.3938,0.1934,0.2169,0.2655,0.0664,1.1283,0.5795,False,understat
la_liga,2024,understat_11154,Pablo Durán,Celta Vigo,F M S,1393.0,27,1.6798,0.2,0.2052,0.2584,0.2584,1.163,0.5733,False,understat
la_liga,2024,understat_12302,Vitor Roque,Real Betis,F S,1252.0,22,2.9473,0.4361,0.1258,0.2875,0.0,0.8626,0.6323,False,understat
la_liga,2024,understat_12305,Isaac Romero,Sevilla,F M S,2200.0,31,2.2091,0.3345,0.106,0.1636,0.0818,0.8182,0.7885,False,understat
la_liga,2024,understat_12726,Christantus Uche,Getafe,F M S,2542.0,33,1.7703,0.1254,0.1514,0.1416,0.2124,1.0268,0.8559,False,understat
la_liga,2024,understat_1145,Rodrigo de Paul,Atletico Madrid,M S,2137.0,34,0.8002,0.0618,0.2498,0.1263,0.2106,1.7688,0.6984,False,understat
la_liga,2024,understat_1621,Marcos Alonso,Celta Vigo,D S,2660.0,31,1.1504,0.1402,0.0627,0.1015,0.0,0.7105,0.9534,False,understat
la_liga,2024,understat_1736,Oliver McBurnie,Las Palmas,F S,1835.0,34,1.5695,0.2961,0.1692,0.1471,0.2943,1.1281,0.5997,False,understat
la_liga,2024,understat_2120,Gerard Moreno,Villarreal,F S,698.0,17,3.3524,0.5035,0.4978,0.3868,0.2579,2.192,0.4562,False,understat
la_liga,2024,understat_2378,Daniel Parejo,Villarreal,M S,2279.0,36,0.5529,0.1044,0.0504,0.1185,0.1185,0.9083,0.7034,False,understat
la_liga,2024,understat_4091,Unai López,Rayo Vallecano,M S,1740.0,32,1.3448,0.0808,0.0469,0.1552,0.0517,0.9828,0.6042,False,understat
la_liga,2024,understat_4175,Pere Milla,Espanyol,M S,402.0,20,2.4627,0.3508,0.0876,0.6716,0.0,1.1194,0.2233,False,understat
la_liga,2024,understat_5137,Álex Muñoz,Las Palmas,D S,1443.0,21,0.5613,0.0718,0.0331,0.1871,0.0,0.4366,0.7635,False,understat
la_liga,2024,understat_5179,Jon Guridi,Alaves,F M S,2149.0,33,1.0051,0.1818,0.0478,0.1256,0.0419,0.712,0.7236,False,understat
la_liga,2024,understat_5656,Nicolas Pepe,Villarreal,F M S,1483.0,28,2.3668,0.3206,0.3341,0.1821,0.3641,2.0027,0.5885,False,understat
la_liga,2024,understat_6227,Brais Méndez,Real Sociedad,F M S,1552.0,27,1.6237,0.2349,0.1317,0.174,0.116,1.3338,0.6387,False,understat
la_liga,2024,understat_6324,Marash Kumbulla,Espanyol,D S,2981.0,35,0.4831,0.0814,0.0087,0.0906,0.0,0.0302,0.9463,False,understat
la_liga,2024,understat_7050,Lucas Torró,Osasuna,M,2983.0,35,0.9051,0.0807,0.0296,0.0905,0.0,0.3017,0.947,False,understat
la_liga,2024,understat_7338,Bryan Gil Salvatierra,Girona,D F M S,1769.0,25,1.628,0.1198,0.1489,0.1526,0.1526,1.1193,0.7862,False,understat
la_liga,2024,understat_7528,Sergio Camello,Rayo Vallecano,F S,1150.0,23,2.5043,0.3083,0.1807,0.2348,0.1565,1.487,0.5556,False,understat
la_liga,2024,understat_7609,Carles Pérez,Getafe,M S,1438.0,27,2.128,0.2161,0.076,0.1878,0.0,1.0014,0.5918,False,understat
la_liga,2024,understat_7838,Martin Valjent,Mallorca,D,2773.0,31,0.3895,0.0323,0.004,0.0974,0.0,0.1298,0.9939,False,understat
la_liga,2024,understat_8948,Aitor Paredes,Athletic Club,D S,1828.0,23,0.2954,0.1227,0.0028,0.1477,0.0,0.0985,0.8831,False,understat
la_liga,2024,understat_9040,Conor Gallagher,Atletico Madrid,M S,1637.0,32,1.2645,0.165,0.0721,0.1649,0.1649,0.6597,0.5684,False,understat
la_liga,2024,understat_9813,Randy Nteka,Rayo Vallecano,F S,1151.0,24,1.2511,0.2608,0.0598,0.2346,0.0,0.7037,0.5329,False,understat
la_liga,2024,understat_10209,Jofre Carreras,Espanyol,D M S,2217.0,37,1.6238,0.1297,0.1013,0.1218,0.1218,0.9743,0.6658,False,understat
la_liga,2024,understat_10322,Javier Guerra,Valencia,F M S,2642.0,36,1.6011,0.0787,0.1178,0.1022,0.1022,0.7835,0.8154,False,understat
la_liga,2024,understat_10334,Kike Salas,Sevilla,D S,2238.0,31,0.9249,0.0875,0.0302,0.1206,0.0804,0.2413,0.8022,False,understat
la_liga,2024,understat_10399,Juan Latasa,Real Valladolid,F S,1376.0,28,2.6163,0.2976,0.0377,0.1962,0.0,0.7849,0.546,False,understat
la_liga,2024,understat_10943,Samuel Lino,Atletico Madrid,D F M S,1580.0,31,2.5633,0.3465,0.198,0.1709,0.2278,1.2532,0.5663,False,understat
la_liga,2024,understat_11025,Pablo Torre,Barcelona,M S,302.0,10,1.7881,0.0881,0.279,0.894,0.298,2.3841,0.3356,False,understat
la_liga,2024,understat_11379,Selim Amallah,Real Valladolid,F M S,1405.0,24,1.4733,0.1678,0.0849,0.1922,0.0641,0.8327,0.6505,False,understat
la_liga,2024,understat_12030,Tasos Douvikas,Celta Vigo,F S,690.0,20,2.2174,0.6658,0.03,0.3913,0.1304,0.3913,0.3833,False,understat
la_liga,2024,understat_12180,Javier Rodríguez,Celta Vigo,D S,2490.0,36,0.4337,0.0981,0.0412,0.1084,0.0723,0.4699,0.7685,False,understat
la_liga,2024,understat_12190,Arda Güler,Real Madrid,F M S,1252.0,28,2.8035,0.2875,0.4435,0.2157,0.2875,2.8035,0.4968,False,understat
la_liga,2024,understat_12323,Johnny Cardoso,Real Betis,M S,2147.0,28,0.7965,0.112,0.0308,0.1258,0.0419,0.3773,0.852,False,understat
la_liga,2024,understat_12792,Seydouba Cissé,Leganes,M S,2494.0,34,0.8661,0.0826,0.0318,0.1083,0.0361,0.6135,0.815,False,understat
la_liga,2024,understat_12794,Diego García,Leganes,F M S,1171.0,28,2.2289,0.3383,0.0196,0.2306,0.0,0.4611,0.4647,False,understat
la_liga,2024,understat_12863,Pedro Díaz,Rayo Vallecano,M S,1199.0,26,2.3269,0.2031,0.1713,0.2252,0.0,1.9516,0.5124,False,understat
la_liga,2024,understat_13005,Yáser Asprilla,Girona,F M S,1392.0,27,2.4569,0.1281,0.1978,0.194,0.0647,1.5517,0.5728,False,understat
la_liga,2024,understat_13048,Orri Óskarsson,Real Sociedad,F S,929.0,23,1.8407,0.5439,0.0168,0.2906,0.0,0.4844,0.4488,False,understat
la_liga,2024,understat_323,Adnan Januzaj,Las Palmas,F M S,563.0,18,2.5577,0.1585,0.1867,0.3197,0.1599,2.5577,0.3475,False,understat
la_liga,2024,understat_2163,Diego Llorente,Real Betis,D S,2521.0,30,0.3927,0.0659,0.0132,0.0714,0.0,0.2142,0.9337,False,understat
la_liga,2024,understat_2250,Luka Modric,Real Madrid,M S,1774.0,35,1.1161,0.082,0.4007,0.1015,0.3044,3.3484,0.5632,False,understat
la_liga,2024,understat_2306,Cédric Bakambu,Real Betis,F S,661.0,25,3.2678,0.5118,0.115,0.2723,0.2723,1.0893,0.2938,False,understat
la_liga,2024,understat_2335,Pablo Fornals,Real Betis,M S,1876.0,26,1.1034,0.0932,0.1472,0.0959,0.0,1.7271,0.8017,False,understat
la_liga,2024,understat_2453,Marc Bartra,Real Betis,D S,2101.0,25,0.7711,0.0589,0.0061,0.0857,0.0428,0.1713,0.9338,False,understat
la_liga,2024,understat_2518,Marcos Llorente,Atletico Madrid,D M S,2515.0,33,0.5726,0.0244,0.1358,0.0716,0.1431,1.002,0.8468,False,understat
la_liga,2024,understat_2551,Pepelu,Valencia,M S,1691.0,34,0.7451,0.1039,0.1368,0.1064,0.0532,1.6499,0.5526,False,understat
la_liga,2024,understat_2584,Raíllo,Mallorca,D,3211.0,36,0.981,0.0784,0.0529,0.0561,0.0,0.3644,0.991,False,understat
la_liga,2024,understat_2621,Sergi Darder,Mallorca,M S,2811.0,38,1.1526,0.0604,0.1588,0.064,0.1921,1.7289,0.8219,False,understat
la_liga,2024,understat_2624,Djibril Sow,Sevilla,M S,2095.0,30,0.9451,0.1151,0.0867,0.0859,0.043,0.9021,0.7759,False,understat
la_liga,2024,understat_4169,Iván Sánchez,Real Valladolid,F M S,1365.0,32,0.989,0.0439,0.1908,0.1319,0.0659,1.5165,0.474,False,understat
la_liga,2024,understat_5050,Clement Lenglet,Atletico Madrid,D,1987.0,23,0.4529,0.0995,0.0432,0.0906,0.0453,0.2265,0.9599,False,understat
la_liga,2024,understat_5073,Florian Lejeune,Rayo Vallecano,D,3329.0,37,1.568,0.0969,0.0523,0.0541,0.0811,0.4055,0.9997,False,understat
la_liga,2024,understat_5086,Marc Roca,Real Betis,M S,912.0,14,1.1842,0.1093,0.1478,0.1974,0.1974,1.1842,0.7238,False,understat
la_liga,2024,understat_5666,Mouctar Diakhaby,Valencia,D S,641.0,13,1.5445,0.1851,0.0029,0.2808,0.0,0.1404,0.5479,False,understat
la_liga,2024,understat_6087,Takuma Asano,Mallorca,F M S,1071.0,21,2.3529,0.2485,0.0782,0.1681,0.084,0.5042,0.5667,False,understat
la_liga,2024,understat_6433,Jules Koundé,Barcelona,D S,2606.0,32,0.6216,0.0948,0.1428,0.0691,0.1036,1.1051,0.9049,False,understat
la_liga,2024,understat_6500,Romain Perraud,Real Betis,D S,2005.0,28,0.8978,0.0268,0.0871,0.0898,0.0898,0.7182,0.7956,False,understat
la_liga,2024,understat_6656,Sergio Gómez,Real Sociedad,D F M S,2745.0,37,0.5902,0.0616,0.2737,0.0656,0.1639,1.8361,0.8243,False,understat
la_liga,2024,understat_6918,Anuar Mohamed,Real Valladolid,D F M S,1748.0,26,0.5664,0.1163,0.061,0.103,0.0,0.4119,0.747,False,understat
la_liga,2024,understat_6931,Fran Beltrán,Celta Vigo,M S,2443.0,34,0.8473,0.033,0.0777,0.0737,0.0368,0.5526,0.7984,False,understat
la_liga,2024,understat_6955,Ezequiel Ávila,Real Betis,F M S,642.0,19,2.8037,0.2564,0.1889,0.2804,0.0,2.243,0.3754,False,understat
la_liga,2024,understat_7245,Javi Sánchez,Real Valladolid,D,2050.0,25,0.4829,0.0229,0.0212,0.0878,0.0,0.2634,0.9111,False,understat
la_liga,2024,understat_7246,Valery Fernández,Mallorca,M S,260.0,18,1.0385,0.403,0.0088,0.6923,0.0,0.3462,0.1605,False,understat
la_liga,2024,understat_7515,Andrei Ratiu,Rayo Vallecano,D M S,3066.0,35,0.91,0.0627,0.1639,0.0587,0.0881,1.0568,0.9733,False,understat
la_liga,2024,understat_7526,Martín Zubimendi,Real Sociedad,M S,2966.0,36,0.7283,0.119,0.0368,0.0607,0.0303,0.5765,0.9154,False,understat
la_liga,2024,understat_7781,Frenkie de Jong,Barcelona,M S,1105.0,26,0.4072,0.0834,0.1876,0.1629,0.1629,1.7104,0.4722,False,understat
la_liga,2024,understat_7810,Ruben Vargas,Sevilla,F M S,693.0,11,2.2078,0.3617,0.1343,0.2597,0.1299,1.6883,0.7,False,understat
la_liga,2024,understat_7882,Sheraldo Becker,Real Sociedad,F M S,996.0,22,1.988,0.1702,0.1615,0.1807,0.0904,0.7229,0.503,False,understat
la_liga,2024,understat_8014,Abdón Prats,Mallorca,F M S,400.0,24,3.15,0.6175,0.029,0.45,0.0,0.675,0.1852,False,understat
la_liga,2024,understat_8045,Eric Garcia,Barcelona,D M S,1532.0,29,0.8225,0.1383,0.0595,0.1175,0.1762,0.4112,0.587,False,understat
la_liga,2024,understat_8200,Logan Costa,Villarreal,D S,2596.0,32,0.416,0.0345,0.0113,0.0693,0.0347,0.1387,0.9014,False,understat
la_liga,2024,understat_8422,Javi Hernández,Leganes,D M S,2401.0,31,0.6372,0.0425,0.0579,0.075,0.0375,0.6372,0.8606,False,understat
la_liga,2024,understat_8470,Kike Pérez,Real Valladolid,M S,1225.0,19,1.4694,0.1643,0.1016,0.1469,0.0,1.249,0.7164,False,understat
la_liga,2024,understat_8694,Chidera Ejuke,Sevilla,F M S,917.0,25,1.9629,0.0936,0.1566,0.1963,0.0981,2.0611,0.4076,False,understat
la_liga,2024,understat_8774,Dani Gómez,Valencia,F S,504.0,14,2.3214,0.4815,0.0058,0.3571,0.0,0.1786,0.4,False,understat
la_liga,2024,understat_8821,Donny van de Beek,Girona,M S,1435.0,26,1.1289,0.0872,0.2009,0.1254,0.1254,1.1289,0.6132,False,understat
la_liga,2024,understat_9796,Giuliano Simeone,Atletico Madrid,F M S,1988.0,33,0.996,0.1359,0.3253,0.0905,0.2716,1.0865,0.6694,False,understat
la_liga,2024,understat_10095,Abdessamad Ezzalzouli,Real Betis,M S,2038.0,32,2.738,0.4233,0.1064,0.0883,0.0883,1.1482,0.7076,False,understat
la_liga,2024,understat_10101,Carlos Martín,Alaves,F M S,1367.0,26,1.7118,0.1633,0.1704,0.1317,0.1317,0.7901,0.5842,False,understat
la_liga,2024,understat_10107,César Tárrega,Valencia,D,3029.0,34,0.5943,0.0677,0.0032,0.0594,0.0,0.0891,0.9899,False,understat
la_liga,2024,understat_10364,Nahuel Tenaglia,Alaves,D S,2930.0,34,0.8294,0.0842,0.0593,0.0614,0.0307,0.5836,0.9575,False,understat
la_liga,2024,understat_10949,Arnau Martinez,Girona,D M S,2631.0,32,0.6499,0.0884,0.0658,0.0684,0.0684,0.6157,0.9135,False,understat
la_liga,2024,understat_10953,Pau Victor,Barcelona,F S,273.0,21,4.6154,0.9782,0.2891,0.6593,0.3297,2.6374,0.1444,False,understat
la_liga,2024,understat_11105,Abdul Mumin,Rayo Vallecano,D,2020.0,24,0.4455,0.0338,0.0087,0.0891,0.0446,0.0446,0.9352,False,understat
la_liga,2024,understat_11186,Alvaro Rodríguez,Getafe,F S,831.0,22,2.7076,0.1413,0.0691,0.2166,0.0,0.5415,0.4197,False,understat
la_liga,2024,understat_11322,Viktor Tsygankov,Girona,F M S,1947.0,27,1.6179,0.1367,0.1921,0.0924,0.2311,1.5254,0.8012,False,understat
la_liga,2024,understat_11402,Carlos Romero,Espanyol,D M S,2566.0,34,1.0171,0.0871,0.0738,0.0701,0.0351,1.0171,0.8386,False,understat
la_liga,2024,understat_12263,Mikel Jauregizar,Athletic Club,M S,2244.0,34,0.8422,0.0418,0.0641,0.0802,0.0401,0.9626,0.7333,False,understat
la_liga,2024,understat_12721,Ladislav Krejcí,Girona,D S,2436.0,28,0.665,0.0621,0.0122,0.0739,0.0,0.2956,0.9667,False,understat
la_liga,2024,understat_12738,Manu Fuster,Las Palmas,F M S,958.0,28,1.691,0.07,0.1304,0.1879,0.0939,2.6305,0.3802,False,understat
la_liga,2024,understat_12790,Abel Bretones,Osasuna,D M S,2061.0,35,0.524,0.0198,0.0483,0.0873,0.0,0.6987,0.6543,False,understat
la_liga,2024,understat_12791,Sergio González,Leganes,D S,2966.0,36,0.3945,0.0594,0.0175,0.0607,0.0,0.1214,0.9154,False,understat
la_liga,2024,understat_12893,Enzo Boyomo,"Osasuna,Real Valladolid",D S,3254.0,37,0.3872,0.0537,0.0283,0.0553,0.0,0.1106,0.9772,False,understat
