date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,total,bookmaker,home_tri,away_tri
2026-07-12,015504ed1a378321542911fbfb7a49591,Dallas Wings,Chicago Sky,2026-07-12T23:05:00Z,,,,,,betus,DAL,CHI
2026-07-12,07a7ba7018aa8c14997cbbcb0170fe203,Las Vegas Aces,Indiana Fever,2026-07-13T01:00:00Z,,,,,,betrivers,LVA,IND
