date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,total,bookmaker,home_tri,away_tri
2026-06-30,1,Indiana Fever,Los Angeles Sparks,2026-06-28T00:00:00Z,,,,,,oddsapi_consensus,IND,LAS
2026-06-30,2,Seattle Storm,Atlanta Dream,2026-06-28T01:00:00Z,,,,,,oddsapi_consensus,SEA,ATL
