date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,total,bookmaker,home_tri,away_tri
2026-06-22,00a92d998dd4bc264b1437723be92121c,Atlanta Dream,Toronto Tempo,2026-06-22T23:30:00Z,,,,,,oddsapi_consensus,ATL,TOR
2026-06-22,03ea0237c41b5baa0d98630880a8e39a0,Connecticut Sun,Chicago Sky,2026-06-22T23:00:00Z,,,,,,oddsapi_consensus,CON,CHI
