date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2026-05-30,2026-05-30T20:37:28.448184+00:00,5208982,Carla Leite,POR,ast,OVER,4.5,123,0.4484304932735426,0.49693571408986587,0.7717986320490311,0.04850522081632325,0.10816664242040086,betrivers,BetRivers,2026-05-31T00:00:00Z,Portland Fire,Indiana Fever
2026-05-30,2026-05-30T20:37:28.448184+00:00,5208982,Carla Leite,POR,ast,OVER,3.5,-130,0.5652173913043478,0.6197803217558365,0.9289702609809395,0.054562930451488745,0.09653441541417235,williamhill_us,Caesars,2026-05-31T00:00:00Z,Portland Fire,Indiana Fever
2026-05-30,2026-05-30T20:37:28.448184+00:00,5208982,Carla Leite,POR,ast,OVER,3.5,-140,0.5833333333333334,0.6351788724804743,0.9289702609809395,0.05184553914714096,0.08887806710938456,draftkings,DraftKings,2026-05-31T00:00:00Z,Portland Fire,Indiana Fever
2026-05-30,2026-05-30T20:37:28.448184+00:00,5208982,Carla Leite,POR,ast,OVER,3.5,-162,0.6183206106870229,0.6649180582311104,0.9289702609809395,0.046597447544087456,0.07536130405278346,fanduel,FanDuel,2026-05-31T00:00:00Z,Portland Fire,Indiana Fever
2026-05-30,2026-05-30T20:37:28.448184+00:00,2491214,Erica Wheeler,LAS,ast,UNDER,6.5,-118,0.5412844036697247,0.5738396427883272,0.7583193311270744,0.032555239118602475,0.06014442481233334,fanduel,FanDuel,2026-05-30T22:00:00Z,Connecticut Sun,Los Angeles Sparks
2026-05-30,2026-05-30T20:37:28.448184+00:00,4433403,Caitlin Clark,IND,ast,UNDER,8.5,104,0.49019607843137253,0.5171746241897146,0.6700530501536529,0.026978545758342076,0.05503623334701779,fanduel,FanDuel,2026-05-31T00:00:00Z,Portland Fire,Indiana Fever
2026-05-30,2026-05-30T20:37:28.448184+00:00,4433403,Caitlin Clark,IND,ast,UNDER,8.5,103,0.49261083743842365,0.519227169345708,0.6700530501536529,0.026616331907284352,0.054031153771787244,williamhill_us,Caesars,2026-05-31T00:00:00Z,Portland Fire,Indiana Fever
2026-05-30,2026-05-30T20:37:28.448184+00:00,2566106,Dearica Hamby,LAS,ast,UNDER,3.5,122,0.45045045045045046,0.47459592309806764,0.6114202681012315,0.024145472647617183,0.053602949277710144,williamhill_us,Caesars,2026-05-30T22:00:00Z,Connecticut Sun,Los Angeles Sparks
2026-05-30,2026-05-30T20:37:28.448184+00:00,2491214,Erica Wheeler,LAS,ast,UNDER,6.5,-127,0.5594713656387665,0.5892985604620127,0.7583193311270744,0.02982719482324614,0.053313174999030544,williamhill_us,Caesars,2026-05-30T22:00:00Z,Connecticut Sun,Los Angeles Sparks
2026-05-30,2026-05-30T20:37:28.448184+00:00,2491214,Erica Wheeler,LAS,ast,UNDER,6.5,-130,0.5652173913043478,0.5941826822777567,0.7583193311270744,0.02896529097340894,0.0512462840298773,draftkings,DraftKings,2026-05-30T22:00:00Z,Connecticut Sun,Los Angeles Sparks
2026-05-30,2026-05-30T20:37:28.448184+00:00,4433403,Caitlin Clark,IND,ast,UNDER,8.5,-101,0.5024875621890548,0.5276223853837445,0.6700530501536529,0.025134823194689737,0.050020786753788515,draftkings,DraftKings,2026-05-31T00:00:00Z,Portland Fire,Indiana Fever
2026-05-30,2026-05-30T20:37:28.448184+00:00,3146151,Ariel Atkins,LAS,ast,UNDER,3.5,-151,0.601593625498008,0.6299405637769248,0.7905732140241197,0.028346938278916767,0.04711974508614647,draftkings,DraftKings,2026-05-30T22:00:00Z,Connecticut Sun,Los Angeles Sparks
2026-05-30,2026-05-30T20:37:28.448184+00:00,3146151,Ariel Atkins,LAS,ast,UNDER,3.5,-154,0.6062992125984252,0.6339403128122794,0.7905732140241197,0.02764110021385413,0.04558986658648673,fanduel,FanDuel,2026-05-30T22:00:00Z,Connecticut Sun,Los Angeles Sparks
2026-05-30,2026-05-30T20:37:28.448184+00:00,2566106,Dearica Hamby,LAS,ast,UNDER,3.5,111,0.47393364928909953,0.4945566421109193,0.6114202681012315,0.020622992821819786,0.04351451485403979,draftkings,DraftKings,2026-05-30T22:00:00Z,Connecticut Sun,Los Angeles Sparks
2026-05-30,2026-05-30T20:37:28.448184+00:00,2566106,Dearica Hamby,LAS,ast,UNDER,3.5,-104,0.5098039215686274,0.525046373548518,0.6114202681012315,0.015242451979890603,0.029898655806708474,fanduel,FanDuel,2026-05-30T22:00:00Z,Connecticut Sun,Los Angeles Sparks
2026-05-30,2026-05-30T20:37:28.448184+00:00,4432831,Aliyah Boston,IND,ast,UNDER,2.5,128,0.43859649122807015,0.441207977957735,0.45600640275916904,0.0026114867296648248,0.005954189743635707,draftkings,DraftKings,2026-05-31T00:00:00Z,Portland Fire,Indiana Fever
2026-05-30,2026-05-30T20:37:28.448184+00:00,4432831,Aliyah Boston,IND,ast,UNDER,2.5,122,0.45045045045045046,0.45128384329675825,0.45600640275916904,0.00083339284630779,0.0018501321188033604,fanduel,FanDuel,2026-05-31T00:00:00Z,Portland Fire,Indiana Fever
