date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,expected_value,edge_pct,model_probability,market_probability
2026-07-06,2026-07-07T02:26:41.161448+00:00,2566106,Dearica Hamby,LAS,ast,OVER,1.5,-112,0.5283018867924528,0.5955622839248002,0.976704534341435,0.06726039713234733,0.12731432314337177,fanduel,FanDuel,2026-07-07T02:07:44Z,Los Angeles Sparks,Seattle Storm,0.12731432314337177,6.726039713234733,0.5955622839248002,0.5283018867924528
2026-07-06,2026-07-07T02:26:41.161448+00:00,3906753,Natisha Hiedeman,SEA,ast,OVER,4.5,110,0.47619047619047616,0.5090935493684763,0.6955442973771437,0.03290307317800012,0.06909645367380024,draftkings,DraftKings,2026-07-07T02:07:44Z,Los Angeles Sparks,Seattle Storm,0.06909645367380024,3.290307317800012,0.5090935493684763,0.47619047619047616
2026-07-06,2026-07-07T02:26:41.161448+00:00,3906753,Natisha Hiedeman,SEA,ast,OVER,4.5,104,0.49019607843137253,0.5209983112732383,0.6955442973771437,0.03080223284186573,0.06283655499740604,fanduel,FanDuel,2026-07-07T02:07:44Z,Los Angeles Sparks,Seattle Storm,0.06283655499740604,3.080223284186573,0.5209983112732383,0.49019607843137253
2026-07-06,2026-07-07T02:26:41.161448+00:00,1068,Nneka Ogwumike,LAS,ast,UNDER,3.5,-205,0.6721311475409836,0.7037579948064945,0.8829767959777232,0.031626847265510905,0.047054577638930783,fanduel,FanDuel,2026-07-07T02:07:44Z,Los Angeles Sparks,Seattle Storm,0.047054577638930783,3.1626847265510905,0.7037579948064945,0.6721311475409836
2026-07-06,2026-07-07T02:26:41.161448+00:00,3146151,Ariel Atkins,LAS,ast,OVER,2.5,132,0.43103448275862066,0.4479486105917744,0.5437953349796456,0.016914127833153714,0.03924077657291658,fanduel,FanDuel,2026-07-07T02:07:44Z,Los Angeles Sparks,Seattle Storm,0.03924077657291658,1.6914127833153714,0.4479486105917744,0.43103448275862066
2026-07-06,2026-07-07T02:26:41.161448+00:00,4398764,Rae Burrell,LAS,ast,OVER,1.5,-192,0.6575342465753424,0.6604903957113332,0.6772419074819471,0.0029561491359907377,0.004495810144319212,fanduel,FanDuel,2026-07-07T02:07:44Z,Los Angeles Sparks,Seattle Storm,0.004495810144319212,0.29561491359907377,0.6604903957113332,0.6575342465753424
2026-07-06,2026-07-07T02:26:41.161448+00:00,2566106,Dearica Hamby,LAS,dd,YES,,330,0.23255813953488372,0.2766389814817945,0.2766389814817945,0.04408084194691078,0.18954762037171624,fanatics,Fanatics,2026-07-07T02:07:44Z,Los Angeles Sparks,Seattle Storm,0.18954762037171624,4.408084194691078,0.2766389814817945,0.23255813953488372
2026-07-06,2026-07-07T02:26:41.161448+00:00,2566106,Dearica Hamby,LAS,dd,YES,,310,0.24390243902439024,0.2766389814817945,0.2766389814817945,0.03273654245740426,0.13421982407535737,fanduel,FanDuel,2026-07-07T02:07:44Z,Los Angeles Sparks,Seattle Storm,0.13421982407535737,3.273654245740426,0.2766389814817945,0.24390243902439024
2026-07-06,2026-07-07T02:26:41.161448+00:00,3906753,Natisha Hiedeman,SEA,pa,OVER,15.5,-115,0.5348837209302325,0.6284859262119846,0.9603482903927423,0.09360220528175212,0.17499542726588424,draftkings,DraftKings,2026-07-07T02:07:44Z,Los Angeles Sparks,Seattle Storm,0.17499542726588424,9.360220528175212,0.6284859262119846,0.5348837209302325
2026-07-06,2026-07-07T02:26:41.161448+00:00,2491214,Erica Wheeler,LAS,pa,UNDER,15.5,-105,0.5121951219512195,0.5850397403028549,0.843307023549562,0.07284461835163536,0.14222044535319278,draftkings,DraftKings,2026-07-07T02:07:44Z,Los Angeles Sparks,Seattle Storm,0.14222044535319278,7.284461835163536,0.5850397403028549,0.5121951219512195
