date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,expected_value,edge_pct,model_probability,market_probability
2026-07-10,2026-07-10T07:32:08.172548+00:00,4001679.0,Julie Allemand,TOR,ast,UNDER,6.5,-106,0.5145631067961165,0.585878640776699,0.9982909390010674,0.07131553398058255,0.13859433962264156,fanduel,FanDuel,2026-07-10T23:40:00Z,Toronto Tempo,Dallas Wings,0.13859433962264156,7.131553398058255,0.585878640776699,0.5145631067961165
2026-07-10,2026-07-10T07:32:08.172548+00:00,4001679.0,Julie Allemand,TOR,ast,UNDER,6.5,-112,0.5283018867924528,0.5975566037735849,0.9982909390010674,0.06925471698113206,0.13108928571428569,betonlineag,BetOnline.ag,2026-07-10T23:40:00Z,Toronto Tempo,Dallas Wings,0.13108928571428569,6.925471698113206,0.5975566037735849,0.5283018867924528
2026-07-10,2026-07-10T07:32:08.172548+00:00,4001679.0,Julie Allemand,TOR,ast,UNDER,6.5,-113,0.5305164319248826,0.5994389671361502,0.9982909390010674,0.06892253521126757,0.12991592920353978,williamhill_us,Caesars,2026-07-10T23:40:00Z,Toronto Tempo,Dallas Wings,0.12991592920353978,6.892253521126756,0.5994389671361502,0.5305164319248826
2026-07-10,2026-07-10T07:32:08.172548+00:00,4001679.0,Julie Allemand,TOR,ast,UNDER,6.5,-121,0.5475113122171946,0.6138846153846155,0.9982909390010674,0.06637330316742085,0.12122727272727285,draftkings,DraftKings,2026-07-10T23:40:00Z,Toronto Tempo,Dallas Wings,0.12122727272727285,6.637330316742085,0.6138846153846155,0.5475113122171946
2026-07-10,2026-07-10T07:32:08.172548+00:00,4433730.0,Paige Bueckers,DAL,ast,UNDER,6.5,-112,0.5283018867924528,0.5719282143419216,0.8191440704555782,0.043626327549468824,0.0825784057186374,fanduel,FanDuel,2026-07-10T23:40:00Z,Toronto Tempo,Dallas Wings,0.0825784057186374,4.362632754946882,0.5719282143419216,0.5283018867924528
2026-07-10,2026-07-10T07:32:08.172548+00:00,4433730.0,Paige Bueckers,DAL,ast,UNDER,6.5,-118,0.5412844036697247,0.5829633536876028,0.8191440704555782,0.041678950017878025,0.07700009410082542,betonlineag,BetOnline.ag,2026-07-10T23:40:00Z,Toronto Tempo,Dallas Wings,0.07700009410082542,4.1678950017878025,0.5829633536876028,0.5412844036697247
2026-07-10,2026-07-10T07:32:08.172548+00:00,4433730.0,Paige Bueckers,DAL,ast,UNDER,6.5,-121,0.5475113122171946,0.5882562259529521,0.8191440704555782,0.040744913735757504,0.07441839616200346,williamhill_us,Caesars,2026-07-10T23:40:00Z,Toronto Tempo,Dallas Wings,0.07441839616200346,4.07449137357575,0.5882562259529521,0.5475113122171946
2026-07-10,2026-07-10T07:32:08.172548+00:00,4433730.0,Paige Bueckers,DAL,ast,UNDER,6.5,-128,0.5614035087719298,0.600064593024477,0.8191440704555782,0.03866108425254722,0.06886505632484968,draftkings,DraftKings,2026-07-10T23:40:00Z,Toronto Tempo,Dallas Wings,0.06886505632484968,3.8661084252547218,0.600064593024477,0.5614035087719298
2026-07-10,2026-07-10T07:32:08.172548+00:00,2529137.0,Natasha Cloud,CHI,ast,UNDER,4.5,104,0.49019607843137253,0.5215936011487852,0.6995128965474572,0.03139752271741264,0.06405094634352171,fanduel,FanDuel,2026-07-11T02:10:00Z,Los Angeles Sparks,Chicago Sky,0.06405094634352171,3.139752271741264,0.5215936011487852,0.49019607843137253
2026-07-10,2026-07-10T07:32:08.172548+00:00,4433790.0,Azzi Fudd,DAL,ast,UNDER,2.5,-159,0.6138996138996139,0.6524779116547011,0.8710882656001956,0.038578297755087254,0.06284137810419871,draftkings,DraftKings,2026-07-10T23:40:00Z,Toronto Tempo,Dallas Wings,0.06284137810419871,3.8578297755087254,0.6524779116547011,0.6138996138996139
