date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,expected_value,edge_pct,model_probability,market_probability
2026-07-15,2026-07-15T06:48:16.396942+00:00,4698736.0,Flau'jae Johnson,SEA,ast,UNDER,2.5,128,0.43859649122807015,0.49654947601333116,0.8249497231298102,0.05795298478526101,0.13213280531039495,fanduel,FanDuel,2026-07-15T16:10:00Z,Chicago Sky,Seattle Storm,0.13213280531039495,5.795298478526101,0.49654947601333116,0.43859649122807015
2026-07-15,2026-07-15T06:48:16.396942+00:00,3142010.0,Azura Stevens,CHI,ast,UNDER,2.5,-103,0.5073891625615764,0.5712597078834802,0.9331927980409356,0.06387054532190384,0.12588078349850962,draftkings,DraftKings,2026-07-15T16:10:00Z,Chicago Sky,Seattle Storm,0.12588078349850962,6.387054532190383,0.5712597078834802,0.5073891625615764
2026-07-15,2026-07-15T06:48:16.396942+00:00,2529130.0,Natasha Howard,MIN,ast,OVER,2.5,-110,0.5238095238095238,0.5861292058991627,0.9392740710737832,0.062319682089638895,0.11897393853476523,draftkings,DraftKings,2026-07-15T17:10:00Z,Minnesota Lynx,Los Angeles Sparks,0.11897393853476523,6.23196820896389,0.5861292058991627,0.5238095238095238
2026-07-15,2026-07-15T06:48:16.396942+00:00,4433403.0,Caitlin Clark,IND,ast,OVER,6.5,-112,0.5283018867924528,0.5769100953776496,0.8523566106937648,0.048608208585196766,0.09200839482197964,draftkings,DraftKings,2026-07-16T00:10:00Z,Indiana Fever,Golden State Valkyries,0.09200839482197964,4.860820858519677,0.5769100953776496,0.5283018867924528
2026-07-15,2026-07-15T06:48:16.396942+00:00,5345325.0,Awa Fam,SEA,ast,UNDER,2.5,-164,0.6212121212121212,0.676530303030303,0.9937903350257904,0.05531818181818182,0.0890487804878049,draftkings,DraftKings,2026-07-15T16:10:00Z,Chicago Sky,Seattle Storm,0.0890487804878049,5.531818181818182,0.676530303030303,0.6212121212121212
2026-07-15,2026-07-15T06:48:16.396942+00:00,4398764.0,Rae Burrell,LAS,ast,UNDER,2.5,-111,0.5260663507109005,0.5708300714832775,0.8244911558600801,0.044763720772377,0.0850913971438878,draftkings,DraftKings,2026-07-15T17:10:00Z,Minnesota Lynx,Los Angeles Sparks,0.0850913971438878,4.4763720772377,0.5708300714832775,0.5260663507109005
2026-07-15,2026-07-15T06:48:16.396942+00:00,4433403.0,Caitlin Clark,IND,ast,OVER,6.5,-122,0.5495495495495496,0.5949706087211819,0.8523566106937648,0.045421059171632305,0.0826514355418228,fanduel,FanDuel,2026-07-16T00:10:00Z,Indiana Fever,Golden State Valkyries,0.0826514355418228,4.54210591716323,0.5949706087211819,0.5495495495495496
2026-07-15,2026-07-15T06:48:16.396942+00:00,2529137.0,Natasha Cloud,CHI,ast,UNDER,4.5,117,0.4608294930875576,0.4966320036065425,0.6995128965474572,0.03580251051898492,0.0776914478261973,draftkings,DraftKings,2026-07-15T16:10:00Z,Chicago Sky,Seattle Storm,0.0776914478261973,3.5802510518984922,0.4966320036065425,0.4608294930875576
2026-07-15,2026-07-15T06:48:16.396942+00:00,4698736.0,Flau'jae Johnson,SEA,ast,UNDER,3.5,-181,0.6441281138790036,0.6935290469970373,0.9734676679992283,0.04940093311803373,0.0766942663324171,draftkings,DraftKings,2026-07-15T16:10:00Z,Chicago Sky,Seattle Storm,0.0766942663324171,4.940093311803373,0.6935290469970373,0.6441281138790036
2026-07-15,2026-07-15T06:48:16.396942+00:00,2529137.0,Natasha Cloud,CHI,ast,UNDER,5.5,-166,0.6240601503759399,0.6708692248744812,0.9361206470328821,0.046809074498541325,0.07500731214826506,fanduel,FanDuel,2026-07-15T16:10:00Z,Chicago Sky,Seattle Storm,0.07500731214826506,4.680907449854132,0.6708692248744812,0.6240601503759399
