date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2026-06-03,2026-06-04T00:31:47.927722+00:00,5274110,Monique Akoa Makani,PHX,ast,UNDER,3.5,100,0.5,0.5628865006731407,0.9192433378209381,0.06288650067314072,0.12577300134628144,fanduel,FanDuel,2026-06-04T02:00:00Z,Seattle Storm,Phoenix Mercury
2026-06-03,2026-06-04T00:31:47.927722+00:00,2988756,Brittney Sykes,TOR,ast,OVER,2.5,-114,0.5327102803738317,0.5989731508868157,0.9744627504603911,0.06626287051298396,0.1243881955243733,fanduel,FanDuel,2026-06-03T23:38:00Z,New York Liberty,Toronto Tempo
2026-06-03,2026-06-04T00:31:47.927722+00:00,2998928,Breanna Stewart,NYL,ast,UNDER,4.5,-125,0.5555555555555556,0.6205224008376619,0.9886678574362643,0.06496684528210628,0.11694032150779138,draftkings,DraftKings,2026-06-03T23:38:00Z,New York Liberty,Toronto Tempo
2026-06-03,2026-06-04T00:31:47.927722+00:00,4038379,Marine Johannes,NYL,ast,OVER,1.5,-130,0.5652173913043478,0.6289347826086956,0.9981936411182655,0.06371739130434784,0.11273076923076919,fanduel,FanDuel,2026-06-03T23:38:00Z,New York Liberty,Toronto Tempo
2026-06-03,2026-06-04T00:31:47.927722+00:00,5274110,Monique Akoa Makani,PHX,ast,UNDER,3.5,-112,0.5283018867924528,0.5869431044467256,0.9192433378209381,0.05864121765427277,0.11099944770273062,williamhill_us,Caesars,2026-06-04T02:00:00Z,Seattle Storm,Phoenix Mercury
2026-06-03,2026-06-04T00:31:47.927722+00:00,5274110,Monique Akoa Makani,PHX,ast,UNDER,3.5,-116,0.5370370370370371,0.5943679821546223,0.9192433378209381,0.057330945117585186,0.10675417366722761,draftkings,DraftKings,2026-06-04T02:00:00Z,Seattle Storm,Phoenix Mercury
2026-06-03,2026-06-04T00:31:47.927722+00:00,2998928,Breanna Stewart,NYL,ast,UNDER,4.5,-144,0.5901639344262295,0.6499395228777347,0.9886678574362643,0.05977558845150521,0.10128641376505049,fanduel,FanDuel,2026-06-03T23:38:00Z,New York Liberty,Toronto Tempo
2026-06-03,2026-06-04T00:31:47.927722+00:00,4565505,Kiki Rice,TOR,ast,OVER,2.5,154,0.3937007874015748,0.4202809690760501,0.5709019985647434,0.02658018167447529,0.06751366145316728,fanduel,FanDuel,2026-06-03T23:38:00Z,New York Liberty,Toronto Tempo
2026-06-03,2026-06-04T00:31:47.927722+00:00,5017726,Jade Melbourne,SEA,ast,OVER,3.5,-126,0.5575221238938053,0.5920293835645627,0.7875705216988546,0.034507259670757406,0.06189397369516797,draftkings,DraftKings,2026-06-04T02:00:00Z,Seattle Storm,Phoenix Mercury
2026-06-03,2026-06-04T00:31:47.927722+00:00,5017726,Jade Melbourne,SEA,ast,OVER,3.5,-130,0.5652173913043478,0.5985703608635238,0.7875705216988546,0.03335296955917599,0.05900909998931131,williamhill_us,Caesars,2026-06-04T02:00:00Z,Seattle Storm,Phoenix Mercury
2026-06-03,2026-06-04T00:31:47.927722+00:00,5017726,Jade Melbourne,SEA,ast,OVER,3.5,-132,0.5689655172413793,0.6017562679100006,0.7875705216988546,0.03279075066862125,0.057632228447879796,betrivers,BetRivers,2026-06-04T02:00:00Z,Seattle Storm,Phoenix Mercury
2026-06-03,2026-06-04T00:31:47.927722+00:00,5017726,Jade Melbourne,SEA,ast,OVER,3.5,-136,0.576271186440678,0.6079660867294044,0.7875705216988546,0.03169490028872646,0.05499997403043716,fanduel,FanDuel,2026-06-04T02:00:00Z,Seattle Storm,Phoenix Mercury
2026-06-03,2026-06-04T00:31:47.927722+00:00,2529140,Alyssa Thomas,PHX,ast,UNDER,8.5,-152,0.6031746031746031,0.6298701394622631,0.7811448450923362,0.02669553628765997,0.044258389108488894,draftkings,DraftKings,2026-06-04T02:00:00Z,Seattle Storm,Phoenix Mercury
2026-06-03,2026-06-04T00:31:47.927722+00:00,2529140,Alyssa Thomas,PHX,ast,UNDER,8.5,-158,0.6124031007751938,0.6377143624227651,0.7811448450923362,0.02531126164757136,0.041331047500464624,fanduel,FanDuel,2026-06-04T02:00:00Z,Seattle Storm,Phoenix Mercury
