player,team,plays,ladders,sim_ladders,model,_plays_list,top_play,top_play_explain,top_play_baseline,top_play_reasons,top_play_consensus,top_play_line_adv
Indya Nivar,ATL,[],[],[],"{'pts': 1.757142857142857, 'reb': 1.9514285714285715, 'ast': 0.8514285714285714, 'threes': 0.3771428571428571, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 4.56, 'pr': 3.708571428571428, 'pa': 2.6085714285714285, 'ra': 2.802857142857143}",[],,,,[],0.0,0.0
Bella Fontleroy,ATL,[],[],[],"{'pts': 0.0, 'reb': 0.0, 'ast': 0.0, 'threes': 0.0, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 0.0, 'pr': 0.0, 'pa': 0.0, 'ra': 0.0}",[],,,,[],0.0,0.0
Madina Okot,ATL,[],[],[],"{'pts': 4.225714285714286, 'reb': 5.247142857142856, 'ast': 0.2271428571428571, 'threes': 0.0285714285714285, 'stl': 0.2273857142857142, 'blk': 0.1860428571428571, 'tov': 0.6201428571428571, 'pra': 9.7, 'pr': 9.472857142857142, 'pa': 4.452857142857143, 'ra': 5.474285714285713}",[],,,,[],0.0,0.0
Paige Robinson,ATL,[],[],[],"{'pts': 0.0, 'reb': 0.0, 'ast': 0.0, 'threes': 0.0, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 0.0, 'pr': 0.0, 'pa': 0.0, 'ra': 0.0}",[],,,,[],0.0,0.0
Isobel Borlase,ATL,[],[],[],"{'pts': 2.8642857142857148, 'reb': 1.8485714285714283, 'ast': 0.8400000000000001, 'threes': 0.4471428571428572, 'stl': 0.1879742857142856, 'blk': 0.1537971428571428, 'tov': 0.5126571428571428, 'pra': 5.552857142857143, 'pr': 4.712857142857143, 'pa': 3.7042857142857146, 'ra': 2.6885714285714286}",[],,,,[],0.0,0.0
Kejia Ran,ATL,[],[],[],"{'pts': 0.0, 'reb': 0.0, 'ast': 0.0, 'threes': 0.0, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 0.0, 'pr': 0.0, 'pa': 0.0, 'ra': 0.0}",[],,,,[],0.0,0.0
Damiris Dantas,IND,[],[],[],"{'pts': 1.7966666666666666, 'reb': 0.5211111111111111, 'ast': 0.1111111111111111, 'threes': 0.4877777777777777, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 2.428888888888889, 'pr': 2.3177777777777777, 'pa': 1.9077777777777778, 'ra': 0.6322222222222222}",[],,,,[],0.0,0.0
Shatori Walker-Kimbrough,IND,[],[],[],"{'pts': 0.75, 'reb': 0.25, 'ast': 0.15, 'threes': 0.05, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 1.15, 'pr': 1.0, 'pa': 0.9, 'ra': 0.4}",[],,,,[],0.0,0.0
Myisha Hines-Allen,IND,[],[],[],"{'pts': 4.705555555555556, 'reb': 3.272222222222222, 'ast': 2.9011111111111108, 'threes': 0.0, 'stl': 0.3873222222222222, 'blk': 0.3169, 'tov': 1.0563333333333331, 'pra': 10.878888888888888, 'pr': 7.977777777777778, 'pa': 7.6066666666666665, 'ra': 6.173333333333333}",[],,,,[],0.0,0.0
Kelsey Mitchell,IND,[],[],[],"{'pts': 19.80777777777778, 'reb': 0.4955555555555555, 'ast': 2.335555555555556, 'threes': 1.3777777777777778, 'stl': 0.6437199999999998, 'blk': 0.5266799999999998, 'tov': 1.7555999999999996, 'pra': 22.63888888888889, 'pr': 20.303333333333335, 'pa': 22.143333333333334, 'ra': 2.8311111111111114}",[],,,,[],0.0,0.0
Monique Billings,IND,[],[],[],"{'pts': 5.335555555555556, 'reb': 4.591111111111111, 'ast': 0.8677777777777778, 'threes': 0.2066666666666666, 'stl': 0.4079777777777778, 'blk': 0.3338, 'tov': 1.1126666666666667, 'pra': 10.794444444444444, 'pr': 9.926666666666666, 'pa': 6.203333333333333, 'ra': 5.458888888888889}",[],,,,[],0.0,0.0
Sophie Cunningham,IND,[],[],[],"{'pts': 9.724444444444444, 'reb': 1.8766666666666667, 'ast': 0.9666666666666666, 'threes': 1.2644444444444445, 'stl': 0.5075888888888888, 'blk': 0.4152999999999999, 'tov': 1.3843333333333332, 'pra': 12.567777777777778, 'pr': 11.601111111111111, 'pa': 10.69111111111111, 'ra': 2.8433333333333333}",[],,,,[],0.0,0.0
Tyasha Harris,IND,[],[],[],"{'pts': 1.6849999999999998, 'reb': 1.0699999999999998, 'ast': 1.965, 'threes': 0.095, 'stl': 0.2584999999999999, 'blk': 0.2114999999999999, 'tov': 0.7049999999999998, 'pra': 4.72, 'pr': 2.755, 'pa': 3.65, 'ra': 3.035}",[],,,,[],0.0,0.0
Lexie Hull,IND,[],[],[],"{'pts': 8.39, 'reb': 4.298571428571428, 'ast': 1.3914285714285717, 'threes': 1.6885714285714286, 'stl': 0.45716, 'blk': 0.37404, 'tov': 1.2468, 'pra': 14.08, 'pr': 12.688571428571429, 'pa': 9.781428571428572, 'ra': 5.6899999999999995}",[],,,,[],0.0,0.0
Kayana Traylor,IND,[],[],[],"{'pts': 6.9833333333333325, 'reb': 0.4333333333333333, 'ast': 0.7166666666666666, 'threes': 1.2833333333333332, 'stl': 0.2544666666666667, 'blk': 0.2081999999999999, 'tov': 0.694, 'pra': 8.133333333333333, 'pr': 7.416666666666666, 'pa': 7.699999999999999, 'ra': 1.15}",[],,,,[],0.0,0.0
Aliyah Boston,IND,[],[],[],"{'pts': 13.489999999999998, 'reb': 8.25, 'ast': 2.13, 'threes': 0.855, 'stl': 0.4219599999999999, 'blk': 0.34524, 'tov': 1.1508, 'pra': 23.87, 'pr': 21.74, 'pa': 15.619999999999997, 'ra': 10.379999999999999}",[],,,,[],0.0,0.0
Caitlin Clark,IND,[],[],[],"{'pts': 18.063333333333333, 'reb': 3.034444444444444, 'ast': 7.176666666666667, 'threes': 2.6466666666666665, 'stl': 0.5180266666666666, 'blk': 0.42384, 'tov': 1.4128, 'pra': 28.27444444444444, 'pr': 21.097777777777775, 'pa': 25.24, 'ra': 10.21111111111111}",[],,,,[],0.0,0.0
Megan McConnell,IND,[],[],[],"{'pts': 0.0, 'reb': 2.15, 'ast': 2.433333333333333, 'threes': 0.0, 'stl': 0.2390666666666666, 'blk': 0.1955999999999999, 'tov': 0.6519999999999999, 'pra': 4.583333333333333, 'pr': 2.15, 'pa': 2.433333333333333, 'ra': 4.583333333333333}",[],,,,[],0.0,0.0
Makayla Timpson,IND,[],[],[],"{'pts': 2.7222222222222223, 'reb': 4.254444444444444, 'ast': 0.3288888888888889, 'threes': 0.0, 'stl': 0.3219088888888888, 'blk': 0.2633799999999999, 'tov': 0.8779333333333332, 'pra': 7.305555555555555, 'pr': 6.976666666666667, 'pa': 3.051111111111111, 'ra': 4.583333333333333}",[],,,,[],0.0,0.0
Raven Johnson,IND,[],[],[],"{'pts': 4.614444444444445, 'reb': 2.4033333333333333, 'ast': 1.6088888888888888, 'threes': 0.5566666666666666, 'stl': 0.3288755555555555, 'blk': 0.26908, 'tov': 0.8969333333333332, 'pra': 8.626666666666667, 'pr': 7.017777777777778, 'pa': 6.223333333333334, 'ra': 4.012222222222222}",[],,,,[],0.0,0.0
Jessica Timmons,IND,[],[],[],"{'pts': 4.9833333333333325, 'reb': 0.7166666666666666, 'ast': 0.7166666666666666, 'threes': 0.2833333333333333, 'stl': 0.2797666666666666, 'blk': 0.2289, 'tov': 0.763, 'pra': 6.416666666666666, 'pr': 5.699999999999999, 'pa': 5.699999999999999, 'ra': 1.4333333333333331}",[],,,,[],0.0,0.0
Justine Pissott,IND,[],[],[],"{'pts': 8.0, 'reb': 1.0, 'ast': 1.0, 'threes': 2.0, 'stl': 0.2199999999999999, 'blk': 0.18, 'tov': 0.6, 'pra': 10.0, 'pr': 9.0, 'pa': 9.0, 'ra': 2.0}",[],,,,[],0.0,0.0
Grace VanSlooten,IND,[],[],[],"{'pts': 2.49, 'reb': 1.1057142857142856, 'ast': 0.6242857142857143, 'threes': 0.1971428571428571, 'stl': 0.2021171428571428, 'blk': 0.1653685714285714, 'tov': 0.5512285714285714, 'pra': 4.220000000000001, 'pr': 3.595714285714286, 'pa': 3.1142857142857148, 'ra': 1.73}",[],,,,[],0.0,0.0
Nneka Ogwumike,LAS,[],[],[],"{'pts': 14.874285714285715, 'reb': 6.067142857142857, 'ast': 2.2285714285714286, 'threes': 1.7442857142857144, 'stl': 0.6664742857142856, 'blk': 0.5452971428571427, 'tov': 1.8176571428571424, 'pra': 23.17, 'pr': 20.941428571428574, 'pa': 17.102857142857143, 'ra': 8.295714285714286}",[],,,,[],0.0,0.0
Emma Cannon,LAS,[],[],[],"{'pts': 0.25, 'reb': 0.075, 'ast': 0.025, 'threes': 0.05, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 0.35, 'pr': 0.325, 'pa': 0.275, 'ra': 0.1}",[],,,,[],0.0,0.0
Erica Wheeler,LAS,[],[],[],"{'pts': 6.6450000000000005, 'reb': 3.31, 'ast': 5.51, 'threes': 1.125, 'stl': 0.6353599999999999, 'blk': 0.51984, 'tov': 1.7328, 'pra': 15.465, 'pr': 9.955, 'pa': 12.155000000000001, 'ra': 8.82}",[],,,,[],0.0,0.0
Dearica Hamby,LAS,[],[],[],"{'pts': 18.98, 'reb': 8.105, 'ast': 3.15, 'threes': 0.9299999999999998, 'stl': 0.69652, 'blk': 0.56988, 'tov': 1.8996, 'pra': 30.235, 'pr': 27.085, 'pa': 22.13, 'ra': 11.255}",[],,,,[],0.0,0.0
Kelsey Plum,LAS,[],[],[],"{'pts': 28.18, 'reb': 2.04, 'ast': 7.27, 'threes': 3.77, 'stl': 0.76813, 'blk': 0.62847, 'tov': 2.0949, 'pra': 37.49, 'pr': 30.22, 'pa': 35.45, 'ra': 9.309999999999999}",[],,,,[],0.0,0.0
Ariel Atkins,LAS,[],[],[],"{'pts': 8.036666666666667, 'reb': 2.49, 'ast': 2.6266666666666665, 'threes': 1.1333333333333333, 'stl': 0.5403933333333333, 'blk': 0.44214, 'tov': 1.4738, 'pra': 13.153333333333334, 'pr': 10.526666666666667, 'pa': 10.663333333333334, 'ra': 5.116666666666667}",[],,,,[],0.0,0.0
Rae Burrell,LAS,[],[],[],"{'pts': 8.59, 'reb': 2.165, 'ast': 1.7799999999999998, 'threes': 1.295, 'stl': 0.52041, 'blk': 0.42579, 'tov': 1.4193, 'pra': 12.534999999999998, 'pr': 10.754999999999999, 'pa': 10.37, 'ra': 3.945}",[],,,,[],0.0,0.0
Kate Martin,LAS,[],[],[],"{'pts': 3.1899999999999995, 'reb': 0.88, 'ast': 0.58, 'threes': 0.8499999999999999, 'stl': 0.20548, 'blk': 0.16812, 'tov': 0.5604, 'pra': 4.65, 'pr': 4.069999999999999, 'pa': 3.7699999999999996, 'ra': 1.46}",[],,,,[],0.0,0.0
Cameron Brink,LAS,[],[],[],"{'pts': 11.47, 'reb': 5.135000000000001, 'ast': 0.7749999999999999, 'threes': 0.885, 'stl': 0.4349399999999999, 'blk': 0.3558599999999999, 'tov': 1.1862, 'pra': 17.38, 'pr': 16.605, 'pa': 12.245000000000001, 'ra': 5.91}",[],,,,[],0.0,0.0
Sania Feagin,LAS,[],[],[],"{'pts': 2.8625, 'reb': 0.8499999999999999, 'ast': 0.1375, 'threes': 0.0, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 3.85, 'pr': 3.7124999999999995, 'pa': 3.0, 'ra': 0.9874999999999998}",[],,,,[],0.0,0.0
Ta'Niya Latson,LAS,[],[],[],"{'pts': 0.4, 'reb': 0.175, 'ast': 0.2, 'threes': 0.0, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 0.7750000000000001, 'pr': 0.575, 'pa': 0.6000000000000001, 'ra': 0.375}",[],,,,[],0.0,0.0
Jihyun Park,LAS,[],[],[],"{'pts': 0.83, 'reb': 0.7849999999999999, 'ast': 0.9299999999999998, 'threes': 0.0, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 2.5449999999999995, 'pr': 1.6149999999999998, 'pa': 1.7599999999999998, 'ra': 1.7149999999999999}",[],,,,[],0.0,0.0
Chance Gray,LAS,[],[],[],"{'pts': 1.47, 'reb': 0.485, 'ast': 0.27, 'threes': 0.125, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 2.225, 'pr': 1.955, 'pa': 1.74, 'ra': 0.755}",[],,,,[],0.0,0.0
Laura Ziegler,LAS,[],[],[],"{'pts': 0.8499999999999999, 'reb': 1.0, 'ast': 0.4249999999999999, 'threes': 0.0, 'stl': 0.2573999999999999, 'blk': 0.2105999999999999, 'tov': 0.702, 'pra': 2.275, 'pr': 1.8499999999999999, 'pa': 1.2749999999999997, 'ra': 1.4249999999999998}",[],,,,[],0.0,0.0
Sevgi Uzun,LAS,[],[],[],"{'pts': 2.0, 'reb': 2.0, 'ast': 0.0, 'threes': 0.0, 'stl': 0.2480499999999999, 'blk': 0.2029499999999999, 'tov': 0.6764999999999999, 'pra': 4.0, 'pr': 4.0, 'pa': 2.0, 'ra': 2.0}",[],,,,[],0.0,0.0
Amelia Hassett,LAS,[],[],[],"{'pts': 3.0, 'reb': 3.0, 'ast': 0.0, 'threes': 1.0, 'stl': 0.2639999999999999, 'blk': 0.2159999999999999, 'tov': 0.7199999999999999, 'pra': 5.999999999999999, 'pr': 6.0, 'pa': 3.0, 'ra': 3.0}",[],,,,[],0.0,0.0
Stefanie Dolson,SEA,[],[],[],"{'pts': 9.442222222222222, 'reb': 3.398888888888889, 'ast': 2.088888888888889, 'threes': 1.0833333333333333, 'stl': 0.5654733333333333, 'blk': 0.4626599999999999, 'tov': 1.5422, 'pra': 14.93, 'pr': 12.841111111111111, 'pa': 11.53111111111111, 'ra': 5.487777777777778}",[],,,,[],0.0,0.0
Lexie Brown,SEA,[],[],[],"{'pts': 4.921111111111111, 'reb': 1.4666666666666668, 'ast': 0.93, 'threes': 0.7822222222222222, 'stl': 0.3177288888888889, 'blk': 0.2599599999999999, 'tov': 0.8665333333333333, 'pra': 7.317777777777778, 'pr': 6.387777777777778, 'pa': 5.851111111111111, 'ra': 2.396666666666667}",[],,,,[],0.0,0.0
Natisha Hiedeman,SEA,[],[],[],"{'pts': 16.763333333333332, 'reb': 1.3033333333333332, 'ast': 4.67111111111111, 'threes': 2.5066666666666664, 'stl': 0.5901866666666666, 'blk': 0.48288, 'tov': 1.6096, 'pra': 22.737777777777776, 'pr': 18.066666666666666, 'pa': 21.43444444444444, 'ra': 5.974444444444444}",[],,,,[],0.0,0.0
Beatrice Mompremier,SEA,[],[],[],"{'pts': 0.0, 'reb': 0.0, 'ast': 0.0, 'threes': 0.0, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 0.0, 'pr': 0.0, 'pa': 0.0, 'ra': 0.0}",[],,,,[],0.0,0.0
Katie Lou Samuelson,SEA,[],[],[],"{'pts': 1.0266666666666666, 'reb': 0.6844444444444444, 'ast': 0.6844444444444444, 'threes': 0.3422222222222222, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 2.395555555555555, 'pr': 1.711111111111111, 'pa': 1.711111111111111, 'ra': 1.3688888888888888}",[],,,,[],0.0,0.0
Jaelyn Brown,SEA,[],[],[],"{'pts': 6.85, 'reb': 0.8499999999999999, 'ast': 0.4249999999999999, 'threes': 1.0, 'stl': 0.2639999999999999, 'blk': 0.2159999999999999, 'tov': 0.7199999999999999, 'pra': 8.125, 'pr': 7.699999999999999, 'pa': 7.2749999999999995, 'ra': 1.2749999999999997}",[],,,,[],0.0,0.0
Joyner Holmes,SEA,[],[],[],"{'pts': 0.8499999999999999, 'reb': 2.125, 'ast': 0.4249999999999999, 'threes': 0.0, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 3.3999999999999995, 'pr': 2.9749999999999996, 'pa': 1.2749999999999997, 'ra': 2.55}",[],,,,[],0.0,0.0
Rennia Davis,SEA,[],[],[],"{'pts': 6.425, 'reb': 2.85, 'ast': 0.575, 'threes': 0.0, 'stl': 0.1952499999999999, 'blk': 0.1597499999999999, 'tov': 0.5325, 'pra': 9.85, 'pr': 9.275, 'pa': 7.0, 'ra': 3.425}",[],,,,[],0.0,0.0
Ezi Magbegor,SEA,[],[],[],"{'pts': 0.0, 'reb': 0.0, 'ast': 0.0, 'threes': 0.0, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 0.0, 'pr': 0.0, 'pa': 0.0, 'ra': 0.0}",[],,,,[],0.0,0.0
Jordan Horston,SEA,[],[],[],"{'pts': 3.614444444444445, 'reb': 2.8966666666666665, 'ast': 0.7333333333333333, 'threes': 0.3422222222222222, 'stl': 0.3971244444444444, 'blk': 0.32492, 'tov': 1.0830666666666666, 'pra': 7.2444444444444445, 'pr': 6.511111111111111, 'pa': 4.347777777777778, 'ra': 3.63}",[],,,,[],0.0,0.0
Zia Cooke,SEA,[],[],[],"{'pts': 13.105555555555556, 'reb': 2.663333333333333, 'ast': 1.7333333333333334, 'threes': 1.501111111111111, 'stl': 0.42262, 'blk': 0.34578, 'tov': 1.1526, 'pra': 17.502222222222223, 'pr': 15.768888888888888, 'pa': 14.838888888888889, 'ra': 4.3966666666666665}",[],,,,[],0.0,0.0
Mackenzie Holmes,SEA,[],[],[],"{'pts': 5.297777777777777, 'reb': 4.348888888888889, 'ast': 0.4288888888888889, 'threes': 0.2366666666666666, 'stl': 0.3551533333333333, 'blk': 0.29058, 'tov': 0.9686, 'pra': 10.075555555555557, 'pr': 9.646666666666667, 'pa': 5.726666666666667, 'ra': 4.777777777777779}",[],,,,[],0.0,0.0
Flau'jae Johnson,SEA,[],[],[],"{'pts': 13.316666666666666, 'reb': 5.415555555555556, 'ast': 1.5766666666666669, 'threes': 1.4388888888888889, 'stl': 0.5505377777777777, 'blk': 0.4504399999999999, 'tov': 1.5014666666666665, 'pra': 20.30888888888889, 'pr': 18.732222222222223, 'pa': 14.893333333333333, 'ra': 6.992222222222223}",[],,,,[],0.0,0.0
Jalyn Brown,SEA,[],[],[],"{'pts': 0.0, 'reb': 1.725, 'ast': 0.575, 'threes': 0.0, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 2.3, 'pr': 1.725, 'pa': 0.575, 'ra': 2.3}",[],,,,[],0.0,0.0
Taylor Thierry,SEA,[],[],[],"{'pts': 2.03, 'reb': 1.66, 'ast': 0.11, 'threes': 0.64, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 3.8, 'pr': 3.6899999999999995, 'pa': 2.1399999999999997, 'ra': 1.77}",[],,,,[],0.0,0.0
Jade Melbourne,SEA,[],[],[],"{'pts': 7.218888888888889, 'reb': 1.9188888888888889, 'ast': 4.54, 'threes': 0.1811111111111111, 'stl': 0.5524688888888889, 'blk': 0.45202, 'tov': 1.5067333333333333, 'pra': 13.677777777777775, 'pr': 9.137777777777778, 'pa': 11.75888888888889, 'ra': 6.458888888888889}",[],,,,[],0.0,0.0
Elle Ladine,SEA,[],[],[],"{'pts': 2.15, 'reb': 0.575, 'ast': 0.0, 'threes': 0.575, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 2.725, 'pr': 2.7249999999999996, 'pa': 2.15, 'ra': 0.575}",[],,,,[],0.0,0.0
Taina Mair,SEA,[],[],[],"{'pts': 0.1142857142857142, 'reb': 0.1714285714285714, 'ast': 0.6057142857142858, 'threes': 0.0, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 0.8914285714285715, 'pr': 0.2857142857142856, 'pa': 0.72, 'ra': 0.7771428571428571}",[],,,,[],0.0,0.0
Dominique Malonga,SEA,[],[],[],"{'pts': 2.981111111111111, 'reb': 1.3344444444444443, 'ast': 0.1366666666666666, 'threes': 0.2066666666666666, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 4.452222222222222, 'pr': 4.315555555555555, 'pa': 3.1177777777777775, 'ra': 1.471111111111111}",[],,,,[],0.0,0.0
Awa Fam,SEA,[],[],[],"{'pts': 3.6, 'reb': 0.72, 'ast': 0.0, 'threes': 0.0, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 4.32, 'pr': 4.32, 'pa': 3.6, 'ra': 0.72}",[],,,,[],0.0,0.0
