snapshot_ts,event_id,commence_time,bookmaker,bookmaker_title,market,outcome_name,player_name,point,price,last_update,home_team,away_team
2026-06-26T15:48:12.806317+00:00,1456eb2d3d5295f1aebe9883f2b15604,2026-06-26T23:30:00Z,fanduel,FanDuel,player_assists,Over,Carla Leite,5.5,-144,2026-06-26T15:46:36Z,Chicago Sky,Portland Fire
2026-06-26T15:48:12.806317+00:00,1456eb2d3d5295f1aebe9883f2b15604,2026-06-26T23:30:00Z,fanduel,FanDuel,player_assists,Under,Carla Leite,5.5,108,2026-06-26T15:46:36Z,Chicago Sky,Portland Fire
2026-06-26T15:48:12.806317+00:00,1456eb2d3d5295f1aebe9883f2b15604,2026-06-26T23:30:00Z,fanduel,FanDuel,player_assists,Over,Bridget Carleton,2.5,108,2026-06-26T15:46:36Z,Chicago Sky,Portland Fire
2026-06-26T15:48:12.806317+00:00,1456eb2d3d5295f1aebe9883f2b15604,2026-06-26T23:30:00Z,fanduel,FanDuel,player_assists,Under,Bridget Carleton,2.5,-144,2026-06-26T15:46:36Z,Chicago Sky,Portland Fire
2026-06-26T15:48:12.806317+00:00,1456eb2d3d5295f1aebe9883f2b15604,2026-06-26T23:30:00Z,fanduel,FanDuel,player_assists,Over,Skylar Diggins-Smith,5.5,100,2026-06-26T15:46:36Z,Chicago Sky,Portland Fire
2026-06-26T15:48:12.806317+00:00,1456eb2d3d5295f1aebe9883f2b15604,2026-06-26T23:30:00Z,fanduel,FanDuel,player_assists,Under,Skylar Diggins-Smith,5.5,-132,2026-06-26T15:46:36Z,Chicago Sky,Portland Fire
2026-06-26T15:48:12.806317+00:00,1456eb2d3d5295f1aebe9883f2b15604,2026-06-26T23:30:00Z,fanduel,FanDuel,player_assists,Over,Natasha Cloud,3.5,-162,2026-06-26T15:46:36Z,Chicago Sky,Portland Fire
2026-06-26T15:48:12.806317+00:00,1456eb2d3d5295f1aebe9883f2b15604,2026-06-26T23:30:00Z,fanduel,FanDuel,player_assists,Under,Natasha Cloud,3.5,122,2026-06-26T15:46:36Z,Chicago Sky,Portland Fire
2026-06-26T15:48:12.806317+00:00,1456eb2d3d5295f1aebe9883f2b15604,2026-06-26T23:30:00Z,fanduel,FanDuel,player_double_double,Yes,Kamilla Cardoso,,185,2026-06-26T15:46:36Z,Chicago Sky,Portland Fire
2026-06-26T15:48:12.806317+00:00,1456eb2d3d5295f1aebe9883f2b15604,2026-06-26T23:30:00Z,fanduel,FanDuel,player_double_double,Yes,Azura Stevens,,310,2026-06-26T15:46:36Z,Chicago Sky,Portland Fire
2026-06-26T15:48:12.806317+00:00,1456eb2d3d5295f1aebe9883f2b15604,2026-06-26T23:30:00Z,fanduel,FanDuel,player_double_double,Yes,Carla Leite,,800,2026-06-26T15:46:36Z,Chicago Sky,Portland Fire
2026-06-26T15:48:12.806317+00:00,1456eb2d3d5295f1aebe9883f2b15604,2026-06-26T23:30:00Z,fanduel,FanDuel,player_double_double,Yes,Megan Gustafson,,1300,2026-06-26T15:46:36Z,Chicago Sky,Portland Fire
2026-06-26T15:48:12.806317+00:00,1456eb2d3d5295f1aebe9883f2b15604,2026-06-26T23:30:00Z,fanduel,FanDuel,player_double_double,Yes,Skylar Diggins-Smith,,1400,2026-06-26T15:46:36Z,Chicago Sky,Portland Fire
2026-06-26T15:48:12.806317+00:00,1456eb2d3d5295f1aebe9883f2b15604,2026-06-26T23:30:00Z,fanduel,FanDuel,player_double_double,Yes,Emily Engstler,,1500,2026-06-26T15:46:36Z,Chicago Sky,Portland Fire
2026-06-26T15:48:12.806317+00:00,1456eb2d3d5295f1aebe9883f2b15604,2026-06-26T23:30:00Z,fanduel,FanDuel,player_points,Over,Sydney Taylor,16.5,-102,2026-06-26T15:46:36Z,Chicago Sky,Portland Fire
2026-06-26T15:48:12.806317+00:00,1456eb2d3d5295f1aebe9883f2b15604,2026-06-26T23:30:00Z,fanduel,FanDuel,player_points,Under,Sydney Taylor,16.5,-128,2026-06-26T15:46:36Z,Chicago Sky,Portland Fire
2026-06-26T15:48:12.806317+00:00,1456eb2d3d5295f1aebe9883f2b15604,2026-06-26T23:30:00Z,fanduel,FanDuel,player_points,Over,Skylar Diggins-Smith,14.5,-130,2026-06-26T15:46:36Z,Chicago Sky,Portland Fire
