date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,total,bookmaker,home_tri,away_tri
2026-06-09,82,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,mybookieag,MIN,DAL
2026-06-09,83,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,mybookieag,MIN,DAL
2026-06-09,84,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,mybookieag,MIN,DAL
2026-06-09,85,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,fanatics,MIN,DAL
2026-06-09,86,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,fanatics,MIN,DAL
2026-06-09,87,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,fanatics,MIN,DAL
2026-06-09,88,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,fanatics,MIN,DAL
2026-06-09,89,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,fanatics,MIN,DAL
2026-06-09,90,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,fanatics,MIN,DAL
2026-06-09,91,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betrivers,MIN,DAL
2026-06-09,92,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betrivers,MIN,DAL
2026-06-09,93,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betrivers,MIN,DAL
2026-06-09,94,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betrivers,MIN,DAL
2026-06-09,95,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betrivers,MIN,DAL
2026-06-09,96,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betrivers,MIN,DAL
2026-06-09,97,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,lowvig,MIN,DAL
2026-06-09,98,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,lowvig,MIN,DAL
2026-06-09,99,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,lowvig,MIN,DAL
2026-06-09,100,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,lowvig,MIN,DAL
2026-06-09,101,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,lowvig,MIN,DAL
2026-06-09,102,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,lowvig,MIN,DAL
2026-06-09,103,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betonlineag,MIN,DAL
2026-06-09,104,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betonlineag,MIN,DAL
2026-06-09,105,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betonlineag,MIN,DAL
2026-06-09,106,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betonlineag,MIN,DAL
2026-06-09,107,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betonlineag,MIN,DAL
2026-06-09,108,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betonlineag,MIN,DAL
2026-06-09,109,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,williamhill_us,MIN,DAL
2026-06-09,110,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,williamhill_us,MIN,DAL
2026-06-09,111,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,williamhill_us,MIN,DAL
2026-06-09,112,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,williamhill_us,MIN,DAL
2026-06-09,113,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,williamhill_us,MIN,DAL
2026-06-09,114,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,williamhill_us,MIN,DAL
2026-06-09,115,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,bovada,MIN,DAL
2026-06-09,116,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,bovada,MIN,DAL
2026-06-09,117,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,bovada,MIN,DAL
2026-06-09,118,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,bovada,MIN,DAL
2026-06-09,119,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,bovada,MIN,DAL
2026-06-09,120,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,bovada,MIN,DAL
2026-06-09,121,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betus,MIN,DAL
2026-06-09,122,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betus,MIN,DAL
2026-06-09,123,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betus,MIN,DAL
2026-06-09,124,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betus,MIN,DAL
2026-06-09,125,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betus,MIN,DAL
2026-06-09,126,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betus,MIN,DAL
2026-06-09,127,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betmgm,MIN,DAL
2026-06-09,128,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betmgm,MIN,DAL
2026-06-09,129,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betmgm,MIN,DAL
2026-06-09,130,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betmgm,MIN,DAL
2026-06-09,131,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betmgm,MIN,DAL
2026-06-09,132,Minnesota Lynx,Dallas Wings,2026-06-10T00:10:00Z,,,,,,betmgm,MIN,DAL
2026-06-09,133,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,draftkings,GSV,PHX
2026-06-09,134,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,draftkings,GSV,PHX
2026-06-09,135,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,draftkings,GSV,PHX
2026-06-09,136,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,draftkings,GSV,PHX
2026-06-09,137,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,draftkings,GSV,PHX
2026-06-09,138,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,draftkings,GSV,PHX
2026-06-09,139,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,fanduel,GSV,PHX
2026-06-09,140,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,fanduel,GSV,PHX
2026-06-09,141,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,fanduel,GSV,PHX
2026-06-09,142,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,fanduel,GSV,PHX
2026-06-09,143,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,fanduel,GSV,PHX
2026-06-09,144,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,fanduel,GSV,PHX
2026-06-09,145,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,fanatics,GSV,PHX
2026-06-09,146,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,fanatics,GSV,PHX
2026-06-09,147,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,fanatics,GSV,PHX
2026-06-09,148,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,fanatics,GSV,PHX
2026-06-09,149,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,fanatics,GSV,PHX
2026-06-09,150,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,fanatics,GSV,PHX
2026-06-09,151,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,mybookieag,GSV,PHX
2026-06-09,152,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,mybookieag,GSV,PHX
2026-06-09,153,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,mybookieag,GSV,PHX
2026-06-09,154,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,mybookieag,GSV,PHX
2026-06-09,155,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,mybookieag,GSV,PHX
2026-06-09,156,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,mybookieag,GSV,PHX
2026-06-09,157,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betrivers,GSV,PHX
2026-06-09,158,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betrivers,GSV,PHX
2026-06-09,159,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betrivers,GSV,PHX
2026-06-09,160,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betrivers,GSV,PHX
2026-06-09,161,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betrivers,GSV,PHX
2026-06-09,162,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betrivers,GSV,PHX
2026-06-09,163,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,lowvig,GSV,PHX
2026-06-09,164,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,lowvig,GSV,PHX
2026-06-09,165,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,lowvig,GSV,PHX
2026-06-09,166,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,lowvig,GSV,PHX
2026-06-09,167,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,lowvig,GSV,PHX
2026-06-09,168,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,lowvig,GSV,PHX
2026-06-09,169,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betonlineag,GSV,PHX
2026-06-09,170,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betonlineag,GSV,PHX
2026-06-09,171,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betonlineag,GSV,PHX
2026-06-09,172,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betonlineag,GSV,PHX
2026-06-09,173,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betonlineag,GSV,PHX
2026-06-09,174,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betonlineag,GSV,PHX
2026-06-09,175,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,williamhill_us,GSV,PHX
2026-06-09,176,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,williamhill_us,GSV,PHX
2026-06-09,177,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,williamhill_us,GSV,PHX
2026-06-09,178,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,williamhill_us,GSV,PHX
2026-06-09,179,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,williamhill_us,GSV,PHX
2026-06-09,180,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,williamhill_us,GSV,PHX
2026-06-09,181,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,bovada,GSV,PHX
2026-06-09,182,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,bovada,GSV,PHX
2026-06-09,183,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,bovada,GSV,PHX
2026-06-09,184,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,bovada,GSV,PHX
2026-06-09,185,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,bovada,GSV,PHX
2026-06-09,186,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,bovada,GSV,PHX
2026-06-09,187,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betus,GSV,PHX
2026-06-09,188,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betus,GSV,PHX
2026-06-09,189,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betus,GSV,PHX
2026-06-09,190,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betus,GSV,PHX
2026-06-09,191,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betus,GSV,PHX
2026-06-09,192,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betus,GSV,PHX
2026-06-09,193,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betmgm,GSV,PHX
2026-06-09,194,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betmgm,GSV,PHX
2026-06-09,195,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betmgm,GSV,PHX
2026-06-09,196,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betmgm,GSV,PHX
2026-06-09,197,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betmgm,GSV,PHX
2026-06-09,198,Golden State Valkyries,Phoenix Mercury,2026-06-10T02:10:00Z,,,,,,betmgm,GSV,PHX
