date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,expected_value,edge_pct,model_probability,market_probability
2026-06-15,2026-06-15T17:17:52.416402+00:00,4398935,Veronica Burton,GSV,ast,UNDER,6.5,105,0.4878048780487805,0.5442539071799951,0.864131738923545,0.056449029131214634,0.11572050971898995,williamhill_us,Caesars,2026-06-16T02:10:00Z,Golden State Valkyries,Los Angeles Sparks,0.11572050971898995,5.644902913121463,0.5442539071799951,0.4878048780487805
2026-06-15,2026-06-15T17:17:52.416402+00:00,4398935,Veronica Burton,GSV,ast,UNDER,6.5,102,0.49504950495049505,0.5504118400464525,0.864131738923545,0.05536233509595745,0.1118319168938341,draftkings,DraftKings,2026-06-16T02:10:00Z,Golden State Valkyries,Los Angeles Sparks,0.1118319168938341,5.5362335095957445,0.5504118400464525,0.49504950495049505
2026-06-15,2026-06-15T17:17:52.416402+00:00,4398935,Veronica Burton,GSV,ast,UNDER,6.5,102,0.49504950495049505,0.5504118400464525,0.864131738923545,0.05536233509595745,0.1118319168938341,fanduel,FanDuel,2026-06-16T02:10:00Z,Golden State Valkyries,Los Angeles Sparks,0.1118319168938341,5.5362335095957445,0.5504118400464525,0.49504950495049505
2026-06-15,2026-06-15T17:17:52.416402+00:00,4433791,Olivia Miles,MIN,ast,UNDER,6.5,-125,0.5555555555555556,0.6141920896064609,0.9464657825615908,0.0586365340509053,0.10554576129162963,fanduel,FanDuel,2026-06-16T00:00:00Z,Minnesota Lynx,Portland Fire,0.10554576129162963,5.863653405090529,0.6141920896064609,0.5555555555555556
2026-06-15,2026-06-15T17:17:52.416402+00:00,4703794,Sarah Ashlee Barker,POR,ast,UNDER,2.5,114,0.4672897196261682,0.5164933928741287,0.7953142079459041,0.04920367324796043,0.10529586075063524,fanduel,FanDuel,2026-06-16T00:00:00Z,Minnesota Lynx,Portland Fire,0.10529586075063524,4.920367324796043,0.5164933928741287,0.4672897196261682
2026-06-15,2026-06-15T17:17:52.416402+00:00,4703794,Sarah Ashlee Barker,POR,ast,UNDER,2.5,114,0.4672897196261682,0.5164933928741287,0.7953142079459041,0.04920367324796043,0.10529586075063524,draftkings,DraftKings,2026-06-16T00:00:00Z,Minnesota Lynx,Portland Fire,0.10529586075063524,4.920367324796043,0.5164933928741287,0.4672897196261682
2026-06-15,2026-06-15T17:17:52.416402+00:00,4433791,Olivia Miles,MIN,ast,UNDER,6.5,-129,0.5633187772925764,0.6207908280829285,0.9464657825615908,0.057472050790352114,0.10202402814721423,williamhill_us,Caesars,2026-06-16T00:00:00Z,Minnesota Lynx,Portland Fire,0.10202402814721423,5.747205079035211,0.6207908280829285,0.5633187772925764
2026-06-15,2026-06-15T17:17:52.416402+00:00,2529130,Natasha Howard,MIN,ast,OVER,2.5,-132,0.5689655172413793,0.6269147394544435,0.9552936653284737,0.0579492222130642,0.10185014813205229,fanduel,FanDuel,2026-06-16T00:00:00Z,Minnesota Lynx,Portland Fire,0.10185014813205229,5.79492222130642,0.6269147394544435,0.5689655172413793
2026-06-15,2026-06-15T17:17:52.416402+00:00,4433791,Olivia Miles,MIN,ast,UNDER,6.5,-130,0.5652173913043478,0.6224046499929342,0.9464657825615908,0.05718725868858643,0.10117745767980668,draftkings,DraftKings,2026-06-16T00:00:00Z,Minnesota Lynx,Portland Fire,0.10117745767980668,5.718725868858643,0.6224046499929342,0.5652173913043478
2026-06-15,2026-06-15T17:17:52.416402+00:00,2529130,Natasha Howard,MIN,ast,OVER,2.5,-136,0.576271186440678,0.6331245582738474,0.9552936653284737,0.05685337183316941,0.0986573217104999,betrivers,BetRivers,2026-06-16T00:00:00Z,Minnesota Lynx,Portland Fire,0.0986573217104999,5.685337183316941,0.6331245582738474,0.576271186440678
2026-06-15,2026-06-15T17:17:52.416402+00:00,4065870,Jackie Young,LVA,ast,UNDER,6.5,-122,0.5495495495495496,0.6027537973184904,0.9042445346758217,0.05320424776894084,0.0968142869238105,fanduel,FanDuel,2026-06-16T00:00:00Z,Dallas Wings,Las Vegas Aces,0.0968142869238105,5.320424776894084,0.6027537973184904,0.5495495495495496
2026-06-15,2026-06-15T17:17:52.416402+00:00,2529130,Natasha Howard,MIN,ast,OVER,2.5,-140,0.5833333333333334,0.6391273831326044,0.9552936653284737,0.05579404979927105,0.09564694251303618,draftkings,DraftKings,2026-06-16T00:00:00Z,Minnesota Lynx,Portland Fire,0.09564694251303618,5.579404979927105,0.6391273831326044,0.5833333333333334
2026-06-15,2026-06-15T17:17:52.416402+00:00,1054,Tiffany Hayes,GSV,ast,UNDER,2.5,-102,0.504950495049505,0.5525366831924178,0.8221917493355904,0.04758618814291282,0.09423931377321948,fanduel,FanDuel,2026-06-16T02:10:00Z,Golden State Valkyries,Los Angeles Sparks,0.09423931377321948,4.758618814291282,0.5525366831924178,0.504950495049505
2026-06-15,2026-06-15T17:17:52.416402+00:00,1054,Tiffany Hayes,GSV,ast,UNDER,2.5,-103,0.5073891625615764,0.5546095505776785,0.8221917493355904,0.047220388016102066,0.09306542492493908,draftkings,DraftKings,2026-06-16T02:10:00Z,Golden State Valkyries,Los Angeles Sparks,0.09306542492493908,4.722038801610207,0.5546095505776785,0.5073891625615764
