date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,total,bookmaker,home_tri,away_tri
2026-07-05,054f91bf5767bbff2f9bb1f444a6fc510,Toronto Tempo,Dallas Wings,2026-07-05T19:00:00Z,,,,,,oddsapi_consensus,TOR,DAL
2026-07-05,0f784500c59f1f83757bec7c0ef787879,Las Vegas Aces,Indiana Fever,2026-07-05T23:00:00Z,,,,,,oddsapi_consensus,LVA,IND
