date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,expected_value,edge_pct,model_probability,market_probability
2026-07-03,2026-07-03T20:02:52.994073+00:00,981.0,Courtney Vandersloot,CHI,ast,UNDER,3.5,128,0.43859649122807015,0.5106935182170004,0.9192433378209381,0.07209702698893022,0.16438122153476087,fanduel,FanDuel,2026-07-04T02:00:00Z,Las Vegas Aces,Chicago Sky,0.16438122153476087,7.209702698893023,0.5106935182170004,0.43859649122807015
2026-07-03,2026-07-03T20:02:52.994073+00:00,981.0,Courtney Vandersloot,CHI,ast,UNDER,3.5,122,0.45045045045045046,0.5207693835560236,0.9192433378209381,0.07031893310557319,0.15610803149437247,betonlineag,BetOnline.ag,2026-07-04T02:00:00Z,Las Vegas Aces,Chicago Sky,0.15610803149437247,7.031893310557319,0.5207693835560236,0.45045045045045046
2026-07-03,2026-07-03T20:02:52.994073+00:00,5345320.0,Pauline Astier,NYL,ast,UNDER,3.5,109,0.4784688995215311,0.5401554219570783,0.8897123824251791,0.06168652243554723,0.1289248318902938,draftkings,DraftKings,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.1289248318902938,6.168652243554723,0.5401554219570783,0.4784688995215311
2026-07-03,2026-07-03T20:02:52.994073+00:00,5345320.0,Pauline Astier,NYL,ast,UNDER,3.5,107,0.4830917874396135,0.5440848766874483,0.8897123824251791,0.06099308924783481,0.126255694743018,betonlineag,BetOnline.ag,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.126255694743018,6.099308924783481,0.5440848766874483,0.4830917874396135
2026-07-03,2026-07-03T20:02:52.994073+00:00,5345320.0,Pauline Astier,NYL,ast,UNDER,3.5,105,0.4878048780487805,0.5480910037052402,0.8897123824251791,0.060286125656459744,0.12358655759574244,williamhill_us,Caesars,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.12358655759574244,6.028612565645974,0.5480910037052402,0.4878048780487805
2026-07-03,2026-07-03T20:02:52.994073+00:00,5345320.0,Pauline Astier,NYL,ast,UNDER,3.5,104,0.49019607843137253,0.5501235240304435,0.8897123824251791,0.05992744559907098,0.12225198902210477,fanduel,FanDuel,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.12225198902210477,5.9927445599070985,0.5501235240304435,0.49019607843137253
2026-07-03,2026-07-03T20:02:52.994073+00:00,4594786.0,Sydney Taylor,CHI,ast,UNDER,1.5,128,0.43859649122807015,0.4836440757081081,0.7389137210949895,0.04504758448003793,0.10270849261448645,betonlineag,BetOnline.ag,2026-07-04T02:00:00Z,Las Vegas Aces,Chicago Sky,0.10270849261448645,4.504758448003793,0.4836440757081081,0.43859649122807015
2026-07-03,2026-07-03T20:02:52.994073+00:00,2529130.0,Natasha Howard,MIN,ast,OVER,2.5,-132,0.5689655172413793,0.6269147394544435,0.9552936653284737,0.0579492222130642,0.10185014813205229,draftkings,DraftKings,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.10185014813205229,5.79492222130642,0.6269147394544435,0.5689655172413793
2026-07-03,2026-07-03T20:02:52.994073+00:00,2529130.0,Natasha Howard,MIN,ast,OVER,2.5,-135,0.574468085106383,0.6315919221396966,0.9552936653284737,0.057123837033313585,0.09943779039132372,betonlineag,BetOnline.ag,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.09943779039132372,5.7123837033313585,0.6315919221396966,0.574468085106383
2026-07-03,2026-07-03T20:02:52.994073+00:00,981.0,Courtney Vandersloot,CHI,ast,UNDER,4.5,-143,0.588477366255144,0.6448162137992053,0.9640696832155524,0.056338847544061266,0.09573664302941876,draftkings,DraftKings,2026-07-04T02:00:00Z,Las Vegas Aces,Chicago Sky,0.09573664302941876,5.633884754406127,0.6448162137992053,0.588477366255144
2026-07-03,2026-07-03T20:02:52.994073+00:00,2529130.0,Natasha Howard,MIN,ast,OVER,2.5,-140,0.5833333333333334,0.6391273831326044,0.9552936653284737,0.05579404979927105,0.09564694251303618,fanduel,FanDuel,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.09564694251303618,5.579404979927105,0.6391273831326044,0.5833333333333334
2026-07-03,2026-07-03T20:02:52.994073+00:00,981.0,Courtney Vandersloot,CHI,ast,UNDER,4.5,-145,0.5918367346938775,0.6476716769721288,0.9640696832155524,0.055834942278251254,0.09434179902187284,williamhill_us,Caesars,2026-07-04T02:00:00Z,Las Vegas Aces,Chicago Sky,0.09434179902187284,5.583494227825126,0.6476716769721288,0.5918367346938775
2026-07-03,2026-07-03T20:02:52.994073+00:00,4066533.0,Sabrina Ionescu,NYL,ast,UNDER,4.5,-130,0.5652173913043478,0.6164221555082144,0.9065824859967923,0.05120476420386666,0.0905930443606871,betonlineag,BetOnline.ag,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.0905930443606871,5.120476420386666,0.6164221555082144,0.5652173913043478
2026-07-03,2026-07-03T20:02:52.994073+00:00,4066533.0,Sabrina Ionescu,NYL,ast,UNDER,4.5,-136,0.576271186440678,0.6258178813740951,0.9065824859967923,0.049546694933417124,0.08597808826681214,fanduel,FanDuel,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.08597808826681214,4.954669493341712,0.6258178813740951,0.576271186440678
2026-07-03,2026-07-03T20:02:52.994073+00:00,4065870.0,Jackie Young,LVA,ast,UNDER,6.5,-140,0.5833333333333334,0.6314700135347067,0.9042445346758217,0.048136680201373294,0.0825200232023543,fanduel,FanDuel,2026-07-04T02:00:00Z,Las Vegas Aces,Chicago Sky,0.0825200232023543,4.81366802013733,0.6314700135347067,0.5833333333333334
2026-07-03,2026-07-03T20:02:52.994073+00:00,4066533.0,Sabrina Ionescu,NYL,ast,UNDER,4.5,-141,0.5850622406639004,0.6332902774638343,0.9065824859967923,0.048228036799933816,0.08243231821832664,williamhill_us,Caesars,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.08243231821832664,4.822803679993381,0.6332902774638343,0.5850622406639004
2026-07-03,2026-07-03T20:02:52.994073+00:00,4065870.0,Jackie Young,LVA,ast,UNDER,6.5,-145,0.5918367346938775,0.6386979046911692,0.9042445346758217,0.04686116999729162,0.07917921827128588,williamhill_us,Caesars,2026-07-04T02:00:00Z,Las Vegas Aces,Chicago Sky,0.07917921827128588,4.686116999729162,0.6386979046911692,0.5918367346938775
2026-07-03,2026-07-03T20:02:52.994073+00:00,3054590.0,Nia Coffey,MIN,ast,UNDER,2.5,-161,0.6168582375478927,0.6656370752374247,0.9420504888114392,0.04877883768953195,0.07907625240352689,betonlineag,BetOnline.ag,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.07907625240352689,4.877883768953195,0.6656370752374247,0.6168582375478927
2026-07-03,2026-07-03T20:02:52.994073+00:00,3054590.0,Nia Coffey,MIN,ast,UNDER,2.5,-162,0.6183206106870229,0.6668800924056854,0.9420504888114392,0.04855948171866242,0.07853447043388617,draftkings,DraftKings,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.07853447043388617,4.855948171866242,0.6668800924056854,0.6183206106870229
2026-07-03,2026-07-03T20:02:52.994073+00:00,4066533.0,Sabrina Ionescu,NYL,ast,UNDER,4.5,-147,0.5951417004048583,0.6418578182436484,0.9065824859967923,0.04671611783879015,0.07849578983796701,draftkings,DraftKings,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.07849578983796701,4.671611783879015,0.6418578182436484,0.5951417004048583
2026-07-03,2026-07-03T20:02:52.994073+00:00,4065870.0,Jackie Young,LVA,ast,UNDER,6.5,-147,0.5951417004048583,0.6415071255455027,0.9042445346758217,0.046365425140644456,0.07790653067849773,betonlineag,BetOnline.ag,2026-07-04T02:00:00Z,Las Vegas Aces,Chicago Sky,0.07790653067849773,4.636542514064446,0.6415071255455027,0.5951417004048583
2026-07-03,2026-07-03T20:02:52.994073+00:00,3142010.0,Azura Stevens,CHI,ast,UNDER,2.5,-114,0.5327102803738317,0.572945425619356,0.8009445820106605,0.040235145245524295,0.07552913230300162,betonlineag,BetOnline.ag,2026-07-04T02:00:00Z,Las Vegas Aces,Chicago Sky,0.07552913230300162,4.0235145245524295,0.572945425619356,0.5327102803738317
2026-07-03,2026-07-03T20:02:52.994073+00:00,2529130.0,Natasha Howard,MIN,ast,OVER,2.5,-175,0.6363636363636364,0.684203140708362,0.9552936653284737,0.047839504344725614,0.07517636397028304,betrivers,BetRivers,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.07517636397028304,4.783950434472562,0.684203140708362,0.6363636363636364
2026-07-03,2026-07-03T20:02:52.994073+00:00,2987891.0,Courtney Williams,MIN,ast,UNDER,4.5,-147,0.5951417004048583,0.6393743516732694,0.8900260421942661,0.04423265126841114,0.07432289022651384,betonlineag,BetOnline.ag,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.07432289022651384,4.423265126841114,0.6393743516732694,0.5951417004048583
2026-07-03,2026-07-03T20:02:52.994073+00:00,2987891.0,Courtney Williams,MIN,ast,UNDER,4.5,-148,0.5967741935483871,0.640761970845269,0.8900260421942661,0.04398777729688186,0.07370924844342369,williamhill_us,Caesars,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.07370924844342369,4.398777729688186,0.640761970845269,0.5967741935483871
2026-07-03,2026-07-03T20:02:52.994073+00:00,2987891.0,Courtney Williams,MIN,ast,UNDER,4.5,-148,0.5967741935483871,0.640761970845269,0.8900260421942661,0.04398777729688186,0.07370924844342369,fanduel,FanDuel,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.07370924844342369,4.398777729688186,0.640761970845269,0.5967741935483871
2026-07-03,2026-07-03T20:02:52.994073+00:00,2987891.0,Courtney Williams,MIN,ast,UNDER,4.5,-149,0.5983935742971888,0.6421384444817504,0.8900260421942661,0.043744870184561635,0.07310384346279092,draftkings,DraftKings,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.07310384346279092,4.374487018456163,0.6421384444817504,0.5983935742971888
2026-07-03,2026-07-03T20:02:52.994073+00:00,4433791.0,Olivia Miles,MIN,ast,UNDER,5.5,-113,0.5305164319248826,0.5668635690139472,0.7728306791853129,0.03634713708906456,0.06851274513248451,williamhill_us,Caesars,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.06851274513248451,3.6347137089064563,0.5668635690139472,0.5305164319248826
2026-07-03,2026-07-03T20:02:52.994073+00:00,4433791.0,Olivia Miles,MIN,ast,UNDER,5.5,-114,0.5327102803738317,0.5687283401955538,0.7728306791853129,0.036018059821722126,0.0676128491390221,draftkings,DraftKings,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.0676128491390221,3.6018059821722126,0.5687283401955538,0.5327102803738317
2026-07-03,2026-07-03T20:02:52.994073+00:00,4433791.0,Olivia Miles,MIN,ast,UNDER,5.5,-114,0.5327102803738317,0.5687283401955538,0.7728306791853129,0.036018059821722126,0.0676128491390221,fanduel,FanDuel,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.0676128491390221,3.6018059821722126,0.5687283401955538,0.5327102803738317
2026-07-03,2026-07-03T20:02:52.994073+00:00,4433791.0,Olivia Miles,MIN,ast,UNDER,5.5,-115,0.5348837209302325,0.5705757646684946,0.7728306791853129,0.03569204373826207,0.06672860351066379,betonlineag,BetOnline.ag,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.06672860351066379,3.569204373826207,0.5705757646684946,0.5348837209302325
2026-07-03,2026-07-03T20:02:52.994073+00:00,4065870.0,Jackie Young,LVA,ast,UNDER,5.5,110,0.47619047619047616,0.5079410339630421,0.6878608613409163,0.03175055777256597,0.06667617132238857,draftkings,DraftKings,2026-07-04T02:00:00Z,Las Vegas Aces,Chicago Sky,0.06667617132238857,3.175055777256597,0.5079410339630421,0.47619047619047616
2026-07-03,2026-07-03T20:02:52.994073+00:00,2998928.0,Breanna Stewart,NYL,ast,UNDER,3.5,-154,0.6062992125984252,0.6422746949539531,0.8461357616352772,0.03597548235552783,0.05933618518379269,fanduel,FanDuel,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.05933618518379269,3.5975482355527832,0.6422746949539531,0.6062992125984252
2026-07-03,2026-07-03T20:02:52.994073+00:00,2998928.0,Breanna Stewart,NYL,ast,UNDER,3.5,-160,0.6153846153846154,0.6499972873222146,0.8461357616352772,0.034612671937599204,0.05624559189859879,williamhill_us,Caesars,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.05624559189859879,3.4612671937599204,0.6499972873222146,0.6153846153846154
2026-07-03,2026-07-03T20:02:52.994073+00:00,2998928.0,Breanna Stewart,NYL,ast,UNDER,3.5,-167,0.6254681647940075,0.658568304320198,0.8461357616352772,0.03310013952619051,0.05292058235624464,betonlineag,BetOnline.ag,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.05292058235624464,3.310013952619051,0.658568304320198,0.6254681647940075
2026-07-03,2026-07-03T20:02:52.994073+00:00,4433405.0,Kamilla Cardoso,CHI,ast,UNDER,2.5,-138,0.5798319327731093,0.5968402334834076,0.6932206041750986,0.017008300710298352,0.02933315629747113,draftkings,DraftKings,2026-07-04T02:00:00Z,Las Vegas Aces,Chicago Sky,0.02933315629747113,1.7008300710298352,0.5968402334834076,0.5798319327731093
2026-07-03,2026-07-03T20:02:52.994073+00:00,2998928.0,Breanna Stewart,NYL,ast,UNDER,2.5,128,0.43859649122807015,0.44900376790411595,0.5079783357350423,0.010407276676045796,0.023728590821384343,draftkings,DraftKings,2026-07-03T23:40:00Z,New York Liberty,Minnesota Lynx,0.023728590821384343,1.0407276676045796,0.44900376790411595,0.43859649122807015
2026-07-03,2026-07-03T20:02:52.994073+00:00,2529137.0,Natasha Cloud,CHI,ast,OVER,3.5,105,0.4878048780487805,0.4985768005608105,0.5596176947956473,0.010771922512030019,0.022082441149661514,betonlineag,BetOnline.ag,2026-07-04T02:00:00Z,Las Vegas Aces,Chicago Sky,0.022082441149661514,1.0771922512030019,0.4985768005608105,0.4878048780487805
