date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,expected_value,edge_pct,model_probability,market_probability
2026-07-07,2026-07-07T17:24:58.284151+00:00,981.0,Courtney Vandersloot,CHI,ast,UNDER,5.5,110,0.47619047619047616,0.552676387824983,0.9860965537538547,0.0764859116345068,0.16062041443246422,fanduel,FanDuel,2026-07-08T02:00:00Z,Phoenix Mercury,Chicago Sky,0.16062041443246422,7.64859116345068,0.552676387824983,0.47619047619047616
2026-07-07,2026-07-07T17:24:58.284151+00:00,981.0,Courtney Vandersloot,CHI,ast,UNDER,5.5,109,0.4784688995215311,0.5546130476563796,0.9860965537538547,0.07614414813484854,0.1591412696018335,betonlineag,BetOnline.ag,2026-07-08T02:00:00Z,Phoenix Mercury,Chicago Sky,0.1591412696018335,7.614414813484855,0.5546130476563796,0.4784688995215311
2026-07-07,2026-07-07T17:24:58.284151+00:00,3904577.0,Arike Ogunbowale,DAL,ast,OVER,2.5,128,0.43859649122807015,0.49900872833450843,0.8413447386043253,0.06041223710643828,0.13773990060267916,betonlineag,BetOnline.ag,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.13773990060267916,6.041223710643829,0.49900872833450843,0.43859649122807015
2026-07-07,2026-07-07T17:24:58.284151+00:00,5345320.0,Pauline Astier,NYL,ast,UNDER,4.5,-108,0.5192307692307693,0.58939006116052,0.9869593820957738,0.07015929192975068,0.13512159927211254,fanduel,FanDuel,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.13512159927211254,7.015929192975068,0.58939006116052,0.5192307692307693
2026-07-07,2026-07-07T17:24:58.284151+00:00,5345320.0,Pauline Astier,NYL,ast,UNDER,4.5,-111,0.5260663507109005,0.5952003054186314,0.9869593820957738,0.06913395470773098,0.13141679678676788,betonlineag,BetOnline.ag,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.13141679678676788,6.913395470773098,0.5952003054186314,0.5260663507109005
2026-07-07,2026-07-07T17:24:58.284151+00:00,5345320.0,Pauline Astier,NYL,ast,UNDER,4.5,-113,0.5305164319248826,0.5989828744505163,0.9869593820957738,0.06846644252563372,0.1290562146722123,williamhill_us,Caesars,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.1290562146722123,6.846644252563372,0.5989828744505163,0.5305164319248826
2026-07-07,2026-07-07T17:24:58.284151+00:00,5345320.0,Pauline Astier,NYL,ast,UNDER,4.5,-118,0.5412844036697247,0.6081356504336322,0.9869593820957738,0.06685124676390741,0.12350484571637121,draftkings,DraftKings,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.12350484571637121,6.685124676390741,0.6081356504336322,0.5412844036697247
2026-07-07,2026-07-07T17:24:58.284151+00:00,3904577.0,Arike Ogunbowale,DAL,ast,OVER,2.5,115,0.46511627906976744,0.5215505479999512,0.8413447386043253,0.05643426893018372,0.12133367819989493,betrivers,BetRivers,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.12133367819989493,5.643426893018372,0.5215505479999512,0.46511627906976744
2026-07-07,2026-07-07T17:24:58.284151+00:00,3904577.0,Arike Ogunbowale,DAL,ast,OVER,2.5,114,0.4672897196261682,0.5233979724728918,0.8413447386043253,0.05610825284672355,0.1200716610919883,draftkings,DraftKings,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.1200716610919883,5.610825284672355,0.5233979724728918,0.4672897196261682
2026-07-07,2026-07-07T17:24:58.284151+00:00,4066533.0,Sabrina Ionescu,NYL,ast,UNDER,4.5,-105,0.5121951219512195,0.5713532265580554,0.9065824859967923,0.059158104606835904,0.11549915661334631,williamhill_us,Caesars,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.11549915661334631,5.91581046068359,0.5713532265580554,0.5121951219512195
2026-07-07,2026-07-07T17:24:58.284151+00:00,4066533.0,Sabrina Ionescu,NYL,ast,UNDER,4.5,-108,0.5192307692307693,0.5773335267456727,0.9065824859967923,0.05810275751490346,0.11190160706574004,draftkings,DraftKings,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.11190160706574004,5.810275751490346,0.5773335267456727,0.5192307692307693
2026-07-07,2026-07-07T17:24:58.284151+00:00,4066533.0,Sabrina Ionescu,NYL,ast,UNDER,4.5,-108,0.5192307692307693,0.5773335267456727,0.9065824859967923,0.05810275751490346,0.11190160706574004,fanduel,FanDuel,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.11190160706574004,5.810275751490346,0.5773335267456727,0.5192307692307693
2026-07-07,2026-07-07T17:24:58.284151+00:00,4066533.0,Sabrina Ionescu,NYL,ast,UNDER,4.5,-108,0.5192307692307693,0.5773335267456727,0.9065824859967923,0.05810275751490346,0.11190160706574004,betonlineag,BetOnline.ag,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.11190160706574004,5.810275751490346,0.5773335267456727,0.5192307692307693
2026-07-07,2026-07-07T17:24:58.284151+00:00,4433730.0,Paige Bueckers,DAL,ast,UNDER,6.5,-129,0.5633187772925764,0.621349761484151,0.9501920052364073,0.0580309841915746,0.10301624325481074,draftkings,DraftKings,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.10301624325481074,5.803098419157459,0.621349761484151,0.5633187772925764
2026-07-07,2026-07-07T17:24:58.284151+00:00,4433730.0,Paige Bueckers,DAL,ast,UNDER,6.5,-136,0.576271186440678,0.6323593092600374,0.9501920052364073,0.056088122819359376,0.09732938959830018,williamhill_us,Caesars,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.09732938959830018,5.608812281935938,0.6323593092600374,0.576271186440678
2026-07-07,2026-07-07T17:24:58.284151+00:00,981.0,Courtney Vandersloot,CHI,ast,UNDER,6.5,-155,0.6078431372549019,0.6651666666666666,0.9953388121609799,0.05732352941176466,0.09430645161290307,draftkings,DraftKings,2026-07-08T02:00:00Z,Phoenix Mercury,Chicago Sky,0.09430645161290307,5.732352941176466,0.6651666666666666,0.6078431372549019
2026-07-07,2026-07-07T17:24:58.284151+00:00,4433730.0,Paige Bueckers,DAL,ast,UNDER,6.5,-143,0.588477366255144,0.6427345621023335,0.9501920052364073,0.054257195847189466,0.09219929084522399,betonlineag,BetOnline.ag,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.09219929084522399,5.425719584718946,0.6427345621023335,0.588477366255144
2026-07-07,2026-07-07T17:24:58.284151+00:00,4433730.0,Paige Bueckers,DAL,ast,UNDER,6.5,-144,0.5901639344262295,0.6441681450477562,0.9501920052364073,0.054004210621526716,0.09150713466425359,fanduel,FanDuel,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.09150713466425359,5.400421062152672,0.6441681450477562,0.5901639344262295
2026-07-07,2026-07-07T17:24:58.284151+00:00,3906949.0,Jessica Shepard,DAL,ast,OVER,4.5,-122,0.5495495495495496,0.5950599810210105,0.852952426025956,0.045510431471460944,0.08281406382511758,betrivers,BetRivers,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.08281406382511758,4.551043147146094,0.5950599810210105,0.5495495495495496
2026-07-07,2026-07-07T17:24:58.284151+00:00,3906949.0,Jessica Shepard,DAL,ast,OVER,4.5,-123,0.5515695067264574,0.5967769446213822,0.852952426025956,0.04520743789492476,0.08196145244364411,betonlineag,BetOnline.ag,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.08196145244364411,4.520743789492476,0.5967769446213822,0.5515695067264574
2026-07-07,2026-07-07T17:24:58.284151+00:00,3906949.0,Jessica Shepard,DAL,ast,OVER,4.5,-125,0.5555555555555556,0.6001650861261156,0.852952426025956,0.04460953057056005,0.08029715502700818,fanduel,FanDuel,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.08029715502700818,4.460953057056005,0.6001650861261156,0.5555555555555556
2026-07-07,2026-07-07T17:24:58.284151+00:00,3906949.0,Jessica Shepard,DAL,ast,OVER,4.5,-125,0.5555555555555556,0.6001650861261156,0.852952426025956,0.04460953057056005,0.08029715502700818,williamhill_us,Caesars,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.08029715502700818,4.460953057056005,0.6001650861261156,0.5555555555555556
2026-07-07,2026-07-07T17:24:58.284151+00:00,3906949.0,Jessica Shepard,DAL,ast,OVER,4.5,-132,0.5689655172413793,0.6115635535590659,0.852952426025956,0.04259803631768655,0.07486927595229764,draftkings,DraftKings,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.07486927595229764,4.259803631768655,0.6115635535590659,0.5689655172413793
2026-07-07,2026-07-07T17:24:58.284151+00:00,2998928.0,Breanna Stewart,NYL,ast,UNDER,3.5,-179,0.6415770609318996,0.6722608660374062,0.8461357616352772,0.030683805105506612,0.04782559566724204,betonlineag,BetOnline.ag,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.04782559566724204,3.068380510550661,0.6722608660374062,0.6415770609318996
2026-07-07,2026-07-07T17:24:58.284151+00:00,2998928.0,Breanna Stewart,NYL,ast,UNDER,3.5,-182,0.6453900709219859,0.6755019245289795,0.8461357616352772,0.030111853606993644,0.04665682811633093,fanduel,FanDuel,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.04665682811633093,3.0111853606993644,0.6755019245289795,0.6453900709219859
2026-07-07,2026-07-07T17:24:58.284151+00:00,2998928.0,Breanna Stewart,NYL,ast,UNDER,3.5,-182,0.6453900709219859,0.6755019245289795,0.8461357616352772,0.030111853606993644,0.04665682811633093,williamhill_us,Caesars,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.04665682811633093,3.0111853606993644,0.6755019245289795,0.6453900709219859
2026-07-07,2026-07-07T17:24:58.284151+00:00,2529140.0,Alyssa Thomas,PHX,ast,UNDER,8.5,-130,0.5652173913043478,0.5892682642900886,0.72555654454262,0.024050872985740823,0.04255154451323373,fanduel,FanDuel,2026-07-08T02:00:00Z,Phoenix Mercury,Chicago Sky,0.04255154451323373,2.4050872985740823,0.5892682642900886,0.5652173913043478
2026-07-07,2026-07-07T17:24:58.284151+00:00,4433790.0,Azzi Fudd,DAL,ast,UNDER,2.5,-185,0.6491228070175439,0.6755202627935925,0.8251058455245343,0.026397455776048573,0.040666350790128925,betonlineag,BetOnline.ag,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.040666350790128925,2.6397455776048573,0.6755202627935925,0.6491228070175439
2026-07-07,2026-07-07T17:24:58.284151+00:00,2529140.0,Alyssa Thomas,PHX,ast,UNDER,8.5,-136,0.576271186440678,0.5986639901559693,0.72555654454262,0.022392803715291287,0.03885810056477024,williamhill_us,Caesars,2026-07-08T02:00:00Z,Phoenix Mercury,Chicago Sky,0.03885810056477024,2.2392803715291287,0.5986639901559693,0.576271186440678
2026-07-07,2026-07-07T17:24:58.284151+00:00,2529140.0,Alyssa Thomas,PHX,ast,UNDER,8.5,-137,0.5780590717299579,0.6001836926518571,0.72555654454262,0.022124620921899263,0.03827397925905207,betonlineag,BetOnline.ag,2026-07-08T02:00:00Z,Phoenix Mercury,Chicago Sky,0.03827397925905207,2.2124620921899263,0.6001836926518571,0.5780590717299579
2026-07-07,2026-07-07T17:24:58.284151+00:00,4433790.0,Azzi Fudd,DAL,ast,UNDER,2.5,-197,0.6632996632996633,0.6875705906333939,0.8251058455245343,0.024270927333730596,0.036591195015827305,draftkings,DraftKings,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.036591195015827305,2.4270927333730596,0.6875705906333939,0.6632996632996633
2026-07-07,2026-07-07T17:24:58.284151+00:00,3142010.0,Azura Stevens,CHI,ast,UNDER,2.5,-183,0.6466431095406361,0.6697883304111397,0.8009445820106605,0.023145220870503636,0.035792882548374594,draftkings,DraftKings,2026-07-08T02:00:00Z,Phoenix Mercury,Chicago Sky,0.035792882548374594,2.3145220870503636,0.6697883304111397,0.6466431095406361
2026-07-07,2026-07-07T17:24:58.284151+00:00,3142010.0,Azura Stevens,CHI,ast,UNDER,2.5,-185,0.6491228070175439,0.6718960732665114,0.8009445820106605,0.022773266248967472,0.035083139897058024,betonlineag,BetOnline.ag,2026-07-08T02:00:00Z,Phoenix Mercury,Chicago Sky,0.035083139897058024,2.277326624896747,0.6718960732665114,0.6491228070175439
2026-07-07,2026-07-07T17:24:58.284151+00:00,2529140.0,Alyssa Thomas,PHX,ast,UNDER,8.5,-143,0.588477366255144,0.6090392429982654,0.72555654454262,0.020561876743121377,0.03494081152852091,draftkings,DraftKings,2026-07-08T02:00:00Z,Phoenix Mercury,Chicago Sky,0.03494081152852091,2.0561876743121377,0.6090392429982654,0.588477366255144
2026-07-07,2026-07-07T17:24:58.284151+00:00,2999101.0,Jonquel Jones,NYL,ast,UNDER,2.5,129,0.4366812227074236,0.4515575030411379,0.5358564249321854,0.014876280333714298,0.0340666819642057,draftkings,DraftKings,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.0340666819642057,1.4876280333714298,0.4515575030411379,0.4366812227074236
2026-07-07,2026-07-07T17:24:58.284151+00:00,2999101.0,Jonquel Jones,NYL,ast,UNDER,2.5,115,0.46511627906976744,0.4757273009491301,0.5358564249321854,0.010611021879362692,0.022813697040629632,betonlineag,BetOnline.ag,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.022813697040629632,1.0611021879362692,0.4757273009491301,0.46511627906976744
2026-07-07,2026-07-07T17:24:58.284151+00:00,2999101.0,Jonquel Jones,NYL,ast,UNDER,2.5,110,0.47619047619047616,0.48514036850173253,0.5358564249321854,0.008949892311256369,0.01879477385363837,fanduel,FanDuel,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.01879477385363837,0.8949892311256369,0.48514036850173253,0.47619047619047616
2026-07-07,2026-07-07T17:24:58.284151+00:00,4433405.0,Kamilla Cardoso,CHI,ast,UNDER,2.5,-169,0.6282527881040892,0.6379979605147407,0.6932206041750986,0.009745172410651426,0.015511546618137528,betonlineag,BetOnline.ag,2026-07-08T02:00:00Z,Phoenix Mercury,Chicago Sky,0.015511546618137528,0.9745172410651426,0.6379979605147407,0.6282527881040892
2026-07-07,2026-07-07T17:24:58.284151+00:00,4433405.0,Kamilla Cardoso,CHI,ast,OVER,1.5,-177,0.6389891696750902,0.6465957883981973,0.6896999611624706,0.007606618723107084,0.01190414342542745,betrivers,BetRivers,2026-07-08T02:00:00Z,Phoenix Mercury,Chicago Sky,0.01190414342542745,0.7606618723107084,0.6465957883981973,0.6389891696750902
2026-07-07,2026-07-07T17:24:58.284151+00:00,2998928.0,Breanna Stewart,NYL,ast,UNDER,2.5,104,0.49019607843137253,0.492863417026923,0.5079783357350423,0.0026673385955504614,0.005441370734923012,draftkings,DraftKings,2026-07-08T00:00:00Z,New York Liberty,Dallas Wings,0.005441370734923012,0.26673385955504614,0.492863417026923,0.49019607843137253
