date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,total,bookmaker,home_tri,away_tri
2026-06-13,28,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betrivers,CON,IND
2026-06-13,29,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betrivers,CON,IND
2026-06-13,30,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betrivers,CON,IND
2026-06-13,31,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betmgm,CON,IND
2026-06-13,32,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betmgm,CON,IND
2026-06-13,33,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betmgm,CON,IND
2026-06-13,34,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betmgm,CON,IND
2026-06-13,35,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betmgm,CON,IND
2026-06-13,36,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betmgm,CON,IND
2026-06-13,37,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,lowvig,CON,IND
2026-06-13,38,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,lowvig,CON,IND
2026-06-13,39,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,lowvig,CON,IND
2026-06-13,40,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,lowvig,CON,IND
2026-06-13,41,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,lowvig,CON,IND
2026-06-13,42,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,lowvig,CON,IND
2026-06-13,43,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betonlineag,CON,IND
2026-06-13,44,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betonlineag,CON,IND
2026-06-13,45,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betonlineag,CON,IND
2026-06-13,46,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betonlineag,CON,IND
2026-06-13,47,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betonlineag,CON,IND
2026-06-13,48,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betonlineag,CON,IND
2026-06-13,49,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,bovada,CON,IND
2026-06-13,50,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,bovada,CON,IND
2026-06-13,51,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,bovada,CON,IND
2026-06-13,52,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,bovada,CON,IND
2026-06-13,53,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,bovada,CON,IND
2026-06-13,54,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,bovada,CON,IND
2026-06-13,55,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betus,CON,IND
2026-06-13,56,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betus,CON,IND
2026-06-13,57,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betus,CON,IND
2026-06-13,58,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betus,CON,IND
2026-06-13,59,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betus,CON,IND
2026-06-13,60,Connecticut Sun,Indiana Fever,2026-06-13T22:00:00Z,,,,,,betus,CON,IND
2026-06-13,61,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,fanatics,LVA,MIN
2026-06-13,62,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,fanatics,LVA,MIN
2026-06-13,63,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,fanatics,LVA,MIN
2026-06-13,64,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,fanatics,LVA,MIN
2026-06-13,65,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,fanatics,LVA,MIN
2026-06-13,66,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,fanatics,LVA,MIN
2026-06-13,67,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,fanduel,LVA,MIN
2026-06-13,68,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,fanduel,LVA,MIN
2026-06-13,69,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,fanduel,LVA,MIN
2026-06-13,70,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,fanduel,LVA,MIN
2026-06-13,71,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,fanduel,LVA,MIN
2026-06-13,72,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,fanduel,LVA,MIN
2026-06-13,73,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,draftkings,LVA,MIN
2026-06-13,74,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,draftkings,LVA,MIN
2026-06-13,75,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,draftkings,LVA,MIN
2026-06-13,76,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,draftkings,LVA,MIN
2026-06-13,77,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,draftkings,LVA,MIN
2026-06-13,78,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,draftkings,LVA,MIN
2026-06-13,79,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,williamhill_us,LVA,MIN
2026-06-13,80,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,williamhill_us,LVA,MIN
2026-06-13,81,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,williamhill_us,LVA,MIN
2026-06-13,82,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,williamhill_us,LVA,MIN
2026-06-13,83,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,williamhill_us,LVA,MIN
2026-06-13,84,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,williamhill_us,LVA,MIN
2026-06-13,85,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betrivers,LVA,MIN
2026-06-13,86,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betrivers,LVA,MIN
2026-06-13,87,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betrivers,LVA,MIN
2026-06-13,88,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betrivers,LVA,MIN
2026-06-13,89,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betrivers,LVA,MIN
2026-06-13,90,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betrivers,LVA,MIN
2026-06-13,91,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betmgm,LVA,MIN
2026-06-13,92,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betmgm,LVA,MIN
2026-06-13,93,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betmgm,LVA,MIN
2026-06-13,94,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betmgm,LVA,MIN
2026-06-13,95,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betmgm,LVA,MIN
2026-06-13,96,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betmgm,LVA,MIN
2026-06-13,97,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,lowvig,LVA,MIN
2026-06-13,98,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,lowvig,LVA,MIN
2026-06-13,99,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,lowvig,LVA,MIN
2026-06-13,100,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,lowvig,LVA,MIN
2026-06-13,101,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,lowvig,LVA,MIN
2026-06-13,102,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,lowvig,LVA,MIN
2026-06-13,103,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betonlineag,LVA,MIN
2026-06-13,104,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betonlineag,LVA,MIN
2026-06-13,105,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betonlineag,LVA,MIN
2026-06-13,106,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betonlineag,LVA,MIN
2026-06-13,107,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betonlineag,LVA,MIN
2026-06-13,108,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betonlineag,LVA,MIN
2026-06-13,109,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,bovada,LVA,MIN
2026-06-13,110,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,bovada,LVA,MIN
2026-06-13,111,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,bovada,LVA,MIN
2026-06-13,112,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,bovada,LVA,MIN
2026-06-13,113,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,bovada,LVA,MIN
2026-06-13,114,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,bovada,LVA,MIN
2026-06-13,115,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betus,LVA,MIN
2026-06-13,116,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betus,LVA,MIN
2026-06-13,117,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betus,LVA,MIN
2026-06-13,118,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betus,LVA,MIN
2026-06-13,119,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betus,LVA,MIN
2026-06-13,120,Las Vegas Aces,Minnesota Lynx,2026-06-14T00:00:00Z,,,,,,betus,LVA,MIN
2026-06-13,121,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,fanduel,POR,DAL
2026-06-13,122,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,fanduel,POR,DAL
2026-06-13,123,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,fanduel,POR,DAL
2026-06-13,124,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,fanduel,POR,DAL
2026-06-13,125,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,fanduel,POR,DAL
2026-06-13,126,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,fanduel,POR,DAL
2026-06-13,127,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,fanatics,POR,DAL
2026-06-13,128,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,fanatics,POR,DAL
2026-06-13,129,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,fanatics,POR,DAL
2026-06-13,130,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,fanatics,POR,DAL
2026-06-13,131,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,fanatics,POR,DAL
2026-06-13,132,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,fanatics,POR,DAL
2026-06-13,133,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,draftkings,POR,DAL
2026-06-13,134,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,draftkings,POR,DAL
2026-06-13,135,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,draftkings,POR,DAL
2026-06-13,136,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,draftkings,POR,DAL
2026-06-13,137,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,draftkings,POR,DAL
2026-06-13,138,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,draftkings,POR,DAL
2026-06-13,139,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,williamhill_us,POR,DAL
2026-06-13,140,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,williamhill_us,POR,DAL
2026-06-13,141,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,williamhill_us,POR,DAL
2026-06-13,142,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,williamhill_us,POR,DAL
2026-06-13,143,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,williamhill_us,POR,DAL
2026-06-13,144,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,williamhill_us,POR,DAL
2026-06-13,145,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betrivers,POR,DAL
2026-06-13,146,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betrivers,POR,DAL
2026-06-13,147,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betrivers,POR,DAL
2026-06-13,148,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betrivers,POR,DAL
2026-06-13,149,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betrivers,POR,DAL
2026-06-13,150,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betrivers,POR,DAL
2026-06-13,151,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betmgm,POR,DAL
2026-06-13,152,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betmgm,POR,DAL
2026-06-13,153,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betmgm,POR,DAL
2026-06-13,154,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betmgm,POR,DAL
2026-06-13,155,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betmgm,POR,DAL
2026-06-13,156,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betmgm,POR,DAL
2026-06-13,157,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,lowvig,POR,DAL
2026-06-13,158,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,lowvig,POR,DAL
2026-06-13,159,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,lowvig,POR,DAL
2026-06-13,160,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,lowvig,POR,DAL
2026-06-13,161,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,lowvig,POR,DAL
2026-06-13,162,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,lowvig,POR,DAL
2026-06-13,163,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betonlineag,POR,DAL
2026-06-13,164,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betonlineag,POR,DAL
2026-06-13,165,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betonlineag,POR,DAL
2026-06-13,166,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betonlineag,POR,DAL
2026-06-13,167,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betonlineag,POR,DAL
2026-06-13,168,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betonlineag,POR,DAL
2026-06-13,169,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,bovada,POR,DAL
2026-06-13,170,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,bovada,POR,DAL
2026-06-13,171,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,bovada,POR,DAL
2026-06-13,172,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,bovada,POR,DAL
2026-06-13,173,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,bovada,POR,DAL
2026-06-13,174,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,bovada,POR,DAL
2026-06-13,175,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betus,POR,DAL
2026-06-13,176,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betus,POR,DAL
2026-06-13,177,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betus,POR,DAL
2026-06-13,178,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betus,POR,DAL
2026-06-13,179,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betus,POR,DAL
2026-06-13,180,Portland Fire,Dallas Wings,2026-06-14T00:30:00Z,,,,,,betus,POR,DAL
2026-06-13,181,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,fanduel,PHX,LAS
2026-06-13,182,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,fanduel,PHX,LAS
2026-06-13,183,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,fanduel,PHX,LAS
2026-06-13,184,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,fanduel,PHX,LAS
2026-06-13,185,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,fanduel,PHX,LAS
2026-06-13,186,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,fanduel,PHX,LAS
2026-06-13,187,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,draftkings,PHX,LAS
2026-06-13,188,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,draftkings,PHX,LAS
2026-06-13,189,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,draftkings,PHX,LAS
2026-06-13,190,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,draftkings,PHX,LAS
2026-06-13,191,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,draftkings,PHX,LAS
2026-06-13,192,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,draftkings,PHX,LAS
2026-06-13,193,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,williamhill_us,PHX,LAS
2026-06-13,194,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,williamhill_us,PHX,LAS
2026-06-13,195,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,williamhill_us,PHX,LAS
2026-06-13,196,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,williamhill_us,PHX,LAS
2026-06-13,197,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,williamhill_us,PHX,LAS
2026-06-13,198,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,williamhill_us,PHX,LAS
2026-06-13,199,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,fanatics,PHX,LAS
2026-06-13,200,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,fanatics,PHX,LAS
2026-06-13,201,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,fanatics,PHX,LAS
2026-06-13,202,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,fanatics,PHX,LAS
2026-06-13,203,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,fanatics,PHX,LAS
2026-06-13,204,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,fanatics,PHX,LAS
2026-06-13,205,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,betrivers,PHX,LAS
2026-06-13,206,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,betrivers,PHX,LAS
2026-06-13,207,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,betrivers,PHX,LAS
2026-06-13,208,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,betrivers,PHX,LAS
2026-06-13,209,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,betrivers,PHX,LAS
2026-06-13,210,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,betrivers,PHX,LAS
2026-06-13,211,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,betmgm,PHX,LAS
2026-06-13,212,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,betmgm,PHX,LAS
2026-06-13,213,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,betmgm,PHX,LAS
2026-06-13,214,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,betmgm,PHX,LAS
2026-06-13,215,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,lowvig,PHX,LAS
2026-06-13,216,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,lowvig,PHX,LAS
2026-06-13,217,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,lowvig,PHX,LAS
2026-06-13,218,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,lowvig,PHX,LAS
2026-06-13,219,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,lowvig,PHX,LAS
2026-06-13,220,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,lowvig,PHX,LAS
2026-06-13,221,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,betonlineag,PHX,LAS
2026-06-13,222,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,betonlineag,PHX,LAS
2026-06-13,223,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,betonlineag,PHX,LAS
2026-06-13,224,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,betonlineag,PHX,LAS
2026-06-13,225,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,betonlineag,PHX,LAS
2026-06-13,226,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,betonlineag,PHX,LAS
2026-06-13,227,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,bovada,PHX,LAS
2026-06-13,228,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,bovada,PHX,LAS
2026-06-13,229,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,bovada,PHX,LAS
2026-06-13,230,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,bovada,PHX,LAS
2026-06-13,231,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,bovada,PHX,LAS
2026-06-13,232,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,bovada,PHX,LAS
2026-06-13,233,Phoenix Mercury,Los Angeles Sparks,2026-06-14T02:00:00Z,,,,,,betus,PHX,LAS
