date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,expected_value,edge_pct,model_probability,market_probability
2026-07-12,2026-07-12T23:02:45.348486+00:00,4433403.0,Caitlin Clark,IND,ast,OVER,6.5,124,0.44642857142857145,0.5073177773183505,0.8523566106937648,0.06088920588977903,0.1363918211931051,fanduel,FanDuel,2026-07-13T01:00:00Z,Las Vegas Aces,Indiana Fever,0.1363918211931051,6.088920588977903,0.5073177773183505,0.44642857142857145
2026-07-12,2026-07-12T23:02:45.348486+00:00,3142010.0,Azura Stevens,CHI,ast,UNDER,2.5,-110,0.5238095238095238,0.5852170149442356,0.9331927980409356,0.06140749113471178,0.11723248307535883,draftkings,DraftKings,2026-07-12T23:02:00Z,Dallas Wings,Chicago Sky,0.11723248307535883,6.140749113471178,0.5852170149442356,0.5238095238095238
2026-07-12,2026-07-12T23:02:45.348486+00:00,3142010.0,Azura Stevens,CHI,ast,UNDER,2.5,-118,0.5412844036697247,0.6000706628254063,0.9331927980409356,0.058786259155681586,0.10860512284693713,betonlineag,BetOnline.ag,2026-07-12T23:02:00Z,Dallas Wings,Chicago Sky,0.10860512284693713,5.878625915568159,0.6000706628254063,0.5412844036697247
2026-07-12,2026-07-12T23:02:45.348486+00:00,4433403.0,Caitlin Clark,IND,ast,OVER,6.5,-108,0.5192307692307693,0.5691996454502186,0.8523566106937648,0.04996887621944934,0.09623635420042109,betrivers,BetRivers,2026-07-13T01:00:00Z,Las Vegas Aces,Indiana Fever,0.09623635420042109,4.996887621944934,0.5691996454502186,0.5192307692307693
2026-07-12,2026-07-12T23:02:45.348486+00:00,4065870.0,Jackie Young,LVA,ast,UNDER,6.5,-123,0.5515695067264574,0.6015102550958995,0.8845078291894042,0.04994074836944207,0.09054298281614298,betonlineag,BetOnline.ag,2026-07-13T01:00:00Z,Las Vegas Aces,Indiana Fever,0.09054298281614298,4.994074836944207,0.6015102550958995,0.5515695067264574
2026-07-12,2026-07-12T23:02:45.348486+00:00,4065870.0,Jackie Young,LVA,ast,UNDER,6.5,-125,0.5555555555555556,0.6048983966006328,0.8845078291894042,0.049342841045077246,0.08881711388113911,draftkings,DraftKings,2026-07-13T01:00:00Z,Las Vegas Aces,Indiana Fever,0.08881711388113911,4.934284104507725,0.6048983966006328,0.5555555555555556
2026-07-12,2026-07-12T23:02:45.348486+00:00,4433403.0,Caitlin Clark,IND,ast,OVER,5.5,-147,0.5951417004048583,0.6458680866133392,0.9333176084613979,0.05072638620848091,0.08523413192853585,draftkings,DraftKings,2026-07-13T01:00:00Z,Las Vegas Aces,Indiana Fever,0.08523413192853585,5.072638620848091,0.6458680866133392,0.5951417004048583
2026-07-12,2026-07-12T23:02:45.348486+00:00,4065870.0,Jackie Young,LVA,ast,UNDER,6.5,-132,0.5689655172413793,0.6162968640335831,0.8845078291894042,0.04733134679220374,0.08318842769538842,williamhill_us,Caesars,2026-07-13T01:00:00Z,Las Vegas Aces,Indiana Fever,0.08318842769538842,4.733134679220374,0.6162968640335831,0.5689655172413793
2026-07-12,2026-07-12T23:02:45.348486+00:00,4433403.0,Caitlin Clark,IND,ast,OVER,5.5,-154,0.6062992125984252,0.6553519719778711,0.9333176084613979,0.049052759379445865,0.08090520053493022,williamhill_us,Caesars,2026-07-13T01:00:00Z,Las Vegas Aces,Indiana Fever,0.08090520053493022,4.9052759379445865,0.6553519719778711,0.6062992125984252
2026-07-12,2026-07-12T23:02:45.348486+00:00,4433403.0,Caitlin Clark,IND,ast,OVER,5.5,-154,0.6062992125984252,0.6553519719778711,0.9333176084613979,0.049052759379445865,0.08090520053493022,betonlineag,BetOnline.ag,2026-07-13T01:00:00Z,Las Vegas Aces,Indiana Fever,0.08090520053493022,4.9052759379445865,0.6553519719778711,0.6062992125984252
