date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,total,bookmaker,home_tri,away_tri
2026-07-13,0089163a3a05d1b2e8028fab27ad5605f,Minnesota Lynx,Phoenix Mercury,2026-07-14T01:00:00Z,,,,,,betmgm,MIN,PHX
2026-07-13,059e806dd41a1cdd33be91c732ab446be,Atlanta Dream,Los Angeles Sparks,2026-07-13T23:00:00Z,,,,,,betmgm,ATL,LVA
