date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,expected_value,edge_pct,model_probability,market_probability,open_line,open_price,open_snapshot_ts,open_implied_prob,line_move,implied_move,movement_significant,movement_tier
2026-07-08,2026-07-08T16:02:56.421928+00:00,3142328,Gabby Williams,GSV,ast,UNDER,2.5,-158,0.6124031007751938,0.6567985480411304,0.9083727492147712,0.0443954472659365,0.072493831611466,draftkings,DraftKings,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.072493831611466,4.439544726593658,0.6567985480411304,0.6124031007751938,2.5,-158,2026-07-08T16:02:56.421928+00:00,0.6124031007751938,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4398764,Rae Burrell,LAS,ast,UNDER,2.5,-125,0.5555555555555556,0.5940035914525056,0.8118757948685555,0.03844803589695,0.06920646461451,betonlineag,BetOnline.ag,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.06920646461451,3.8448035896950006,0.5940035914525056,0.5555555555555556,2.5,-125,2026-07-08T16:02:56.421928+00:00,0.5555555555555556,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2987891,Courtney Williams,MIN,ast,UNDER,5.5,-106,0.5145631067961165,0.5494098554761908,0.746874764663279,0.0348467486800743,0.0677210398876916,fanduel,FanDuel,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0677210398876916,3.4846748680074318,0.5494098554761908,0.5145631067961165,5.5,-106,2026-07-08T16:02:56.421928+00:00,0.5145631067961165,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2987891,Courtney Williams,MIN,ast,UNDER,5.5,-107,0.5169082125603864,0.5514031953758203,0.746874764663279,0.0344949828154338,0.0667332845121009,williamhill_us,Caesars,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0667332845121009,3.449498281543384,0.5514031953758203,0.5169082125603864,5.5,-107,2026-07-08T16:02:56.421928+00:00,0.5169082125603864,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2987891,Courtney Williams,MIN,ast,UNDER,5.5,-111,0.5260663507109005,0.5591876128037573,0.746874764663279,0.0331212620928568,0.0629602369512863,betonlineag,BetOnline.ag,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0629602369512863,3.312126209285682,0.5591876128037573,0.5260663507109005,5.5,-111,2026-07-08T16:02:56.421928+00:00,0.5260663507109005,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2987891,Courtney Williams,MIN,ast,UNDER,5.5,-117,0.5391705069124424,0.5703261455750679,0.746874764663279,0.0311556386626254,0.0577843896563224,draftkings,DraftKings,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0577843896563224,3.1155638662625496,0.5703261455750679,0.5391705069124424,5.5,-117,2026-07-08T16:02:56.421928+00:00,0.5391705069124424,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4398764,Rae Burrell,LAS,ast,UNDER,3.5,-235,0.7014925373134329,0.7418096960618713,0.9702735956363558,0.0403171587484384,0.0574733965137314,williamhill_us,Caesars,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0574733965137314,4.031715874843844,0.7418096960618713,0.7014925373134329,3.5,-235,2026-07-08T16:02:56.421928+00:00,0.7014925373134329,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2491214,Erica Wheeler,LAS,ast,OVER,4.5,-157,0.6108949416342413,0.6380621809559366,0.7920098704455434,0.0271672393216952,0.0444712134119471,betrivers,BetRivers,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0444712134119471,2.716723932169529,0.6380621809559366,0.6108949416342413,4.5,-157,2026-07-08T16:02:56.421928+00:00,0.6108949416342413,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2566106,Dearica Hamby,LAS,ast,UNDER,2.5,116,0.4629629629629629,0.4831223706766183,0.5973590143873317,0.0201594077136553,0.0435443206614954,betonlineag,BetOnline.ag,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0435443206614954,2.015940771365532,0.4831223706766183,0.4629629629629629,2.5,116,2026-07-08T16:02:56.421928+00:00,0.46296296296296297,0.0,-5.551115123125783e-17,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3904576,Marina Mabrey,TOR,ast,OVER,3.5,-110,0.5238095238095238,0.5465283483465849,0.6752683540565978,0.022718824537061,0.0433723013889348,fanduel,FanDuel,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.0433723013889348,2.271882453706109,0.5465283483465849,0.5238095238095238,3.5,-110,2026-07-08T16:02:56.421928+00:00,0.5238095238095238,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3904576,Marina Mabrey,TOR,ast,OVER,3.5,-114,0.5327102803738317,0.5540939914262466,0.6752683540565978,0.0213837110524148,0.0401413523264628,betonlineag,BetOnline.ag,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.0401413523264628,2.138371105241488,0.5540939914262466,0.5327102803738317,3.5,-114,2026-07-08T16:02:56.421928+00:00,0.5327102803738317,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4433403,Caitlin Clark,IND,ast,OVER,6.5,-114,0.5327102803738317,0.553215502252425,0.6694117595644535,0.0205052218785932,0.0384922586142013,fanduel,FanDuel,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0384922586142013,2.050522187859327,0.553215502252425,0.5327102803738317,6.5,-114,2026-07-08T16:02:56.421928+00:00,0.5327102803738317,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4433403,Caitlin Clark,IND,ast,OVER,6.5,-114,0.5327102803738317,0.553215502252425,0.6694117595644535,0.0205052218785932,0.0384922586142013,betonlineag,BetOnline.ag,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0384922586142013,2.050522187859327,0.553215502252425,0.5327102803738317,6.5,-114,2026-07-08T16:02:56.421928+00:00,0.5327102803738317,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3904576,Marina Mabrey,TOR,ast,OVER,3.5,-122,0.5495495495495496,0.5684073702256068,0.6752683540565978,0.0188578206760572,0.0343150507383993,williamhill_us,Caesars,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.0343150507383993,1.8857820676057235,0.5684073702256068,0.5495495495495496,3.5,-122,2026-07-08T16:02:56.421928+00:00,0.5495495495495496,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4433403,Caitlin Clark,IND,ast,OVER,6.5,-121,0.5475113122171946,0.5657963793192835,0.6694117595644535,0.0182850671020888,0.0333966928062947,williamhill_us,Caesars,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0333966928062947,1.828506710208888,0.5657963793192835,0.5475113122171946,6.5,-121,2026-07-08T16:02:56.421928+00:00,0.5475113122171946,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3904576,Marina Mabrey,TOR,ast,OVER,3.5,-127,0.5594713656387665,0.5768409139014412,0.6752683540565978,0.0173695482626746,0.031046357918324,draftkings,DraftKings,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.031046357918324,1.7369548262674672,0.5768409139014412,0.5594713656387665,3.5,-127,2026-07-08T16:02:56.421928+00:00,0.5594713656387665,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4433403,Caitlin Clark,IND,ast,OVER,6.5,-125,0.5555555555555556,0.5726339861568903,0.6694117595644535,0.0170784306013347,0.0307411750824025,betrivers,BetRivers,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0307411750824025,1.7078430601334738,0.5726339861568903,0.5555555555555556,6.5,-125,2026-07-08T16:02:56.421928+00:00,0.5555555555555556,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2491214,Erica Wheeler,LAS,ast,OVER,5.5,122,0.4504504504504504,0.4641716483142171,0.5419251028755618,0.0137211978637666,0.030461059257562,fanduel,FanDuel,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.030461059257562,1.3721197863766688,0.4641716483142171,0.4504504504504504,5.5,122,2026-07-08T16:02:56.421928+00:00,0.45045045045045046,0.0,-5.551115123125783e-17,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2491214,Erica Wheeler,LAS,ast,OVER,5.5,122,0.4504504504504504,0.4641716483142171,0.5419251028755618,0.0137211978637666,0.030461059257562,betonlineag,BetOnline.ag,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.030461059257562,1.3721197863766688,0.4641716483142171,0.4504504504504504,5.5,122,2026-07-08T16:02:56.421928+00:00,0.45045045045045046,0.0,-5.551115123125783e-17,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2491214,Erica Wheeler,LAS,ast,OVER,5.5,118,0.4587155963302752,0.4711970223120682,0.5419251028755618,0.0124814259817929,0.0272095086403088,williamhill_us,Caesars,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0272095086403088,1.248142598179297,0.4711970223120682,0.4587155963302752,5.5,118,2026-07-08T16:02:56.421928+00:00,0.45871559633027525,0.0,-5.551115123125783e-17,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3142191,Kelsey Mitchell,IND,ast,UNDER,3.5,-196,0.6621621621621622,0.6785648436984346,0.7715133724039784,0.0164026815362724,0.0247713966057992,betonlineag,BetOnline.ag,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0247713966057992,1.6402681536272443,0.6785648436984346,0.6621621621621622,3.5,-196,2026-07-08T16:02:56.421928+00:00,0.6621621621621622,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3142191,Kelsey Mitchell,IND,ast,UNDER,3.5,-205,0.6721311475409836,0.6870384812704328,0.7715133724039784,0.0149073337294491,0.0221792038413755,williamhill_us,Caesars,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0221792038413755,1.490733372944919,0.6870384812704328,0.6721311475409836,3.5,-205,2026-07-08T16:02:56.421928+00:00,0.6721311475409836,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4433403,Caitlin Clark,IND,ast,OVER,6.5,-140,0.5833333333333334,0.5962450972680013,0.6694117595644535,0.0129117639346679,0.0221344524594309,draftkings,DraftKings,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0221344524594309,1.2911763934667977,0.5962450972680013,0.5833333333333334,6.5,-140,2026-07-08T16:02:56.421928+00:00,0.5833333333333334,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,1068,Nneka Ogwumike,LAS,ast,OVER,2.5,104,0.4901960784313725,0.5006812931896183,0.560097510153011,0.0104852147582457,0.0213898381068213,betonlineag,BetOnline.ag,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0213898381068213,1.0485214758245764,0.5006812931896183,0.4901960784313725,2.5,104,2026-07-08T16:02:56.421928+00:00,0.49019607843137253,0.0,-5.551115123125783e-17,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2529130,Natasha Howard,MIN,ast,OVER,2.5,-132,0.5689655172413793,0.580931577269778,0.6487392507640368,0.0119660600283986,0.0210312570196097,betrivers,BetRivers,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0210312570196097,1.1966060028398615,0.580931577269778,0.5689655172413793,2.5,-132,2026-07-08T16:02:56.421928+00:00,0.5689655172413793,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,1068,Nneka Ogwumike,LAS,ast,OVER,2.5,103,0.4926108374384236,0.5027338383456118,0.560097510153011,0.0101230009071881,0.0205496918415919,draftkings,DraftKings,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0205496918415919,1.012300090718815,0.5027338383456118,0.4926108374384236,2.5,103,2026-07-08T16:02:56.421928+00:00,0.49261083743842365,0.0,-5.551115123125783e-17,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2529130,Natasha Howard,MIN,ast,UNDER,3.5,-182,0.6453900709219859,0.6583424216635454,0.7317390758657163,0.0129523507415595,0.0200690269731857,betonlineag,BetOnline.ag,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0200690269731857,1.2952350741559535,0.6583424216635454,0.6453900709219859,3.5,-182,2026-07-08T16:02:56.421928+00:00,0.6453900709219859,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3904576,Marina Mabrey,TOR,ast,OVER,3.5,-148,0.5967741935483871,0.6085483176246187,0.6752683540565978,0.0117741240762315,0.0197296133169286,betrivers,BetRivers,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.0197296133169286,1.1774124076231574,0.6085483176246187,0.5967741935483871,3.5,-148,2026-07-08T16:02:56.421928+00:00,0.5967741935483871,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2491214,Erica Wheeler,LAS,ast,OVER,5.5,103,0.4926108374384236,0.5000079772539944,0.5419251028755618,0.0073971398155707,0.0150161938256085,draftkings,DraftKings,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0150161938256085,0.7397139815570719,0.5000079772539944,0.4926108374384236,5.5,103,2026-07-08T16:02:56.421928+00:00,0.49261083743842365,0.0,-5.551115123125783e-17,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4432831,Aliyah Boston,IND,ast,UNDER,2.5,114,0.4672897196261682,0.4740051478386199,0.5120592410425127,0.0067154282124516,0.0143710163746465,fanduel,FanDuel,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0143710163746465,0.6715428212451691,0.4740051478386199,0.4672897196261682,2.5,114,2026-07-08T16:02:56.421928+00:00,0.4672897196261682,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2490553,Brittney Griner,CON,ast,OVER,2.5,134,0.4273504273504273,0.4331041228392986,0.4657083972762357,0.0057536954888712,0.0134636474439588,betonlineag,BetOnline.ag,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0134636474439588,0.575369548887128,0.4331041228392986,0.4273504273504273,2.5,134,2026-07-08T16:02:56.421928+00:00,0.42735042735042733,0.0,-5.551115123125783e-17,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4432831,Aliyah Boston,IND,ast,UNDER,2.5,110,0.4761904761904761,0.4815707909182816,0.5120592410425127,0.0053803147278054,0.0112986609283914,betonlineag,BetOnline.ag,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0112986609283914,0.538031472780548,0.4815707909182816,0.4761904761904761,2.5,110,2026-07-08T16:02:56.421928+00:00,0.47619047619047616,0.0,-5.551115123125783e-17,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2490553,Brittney Griner,CON,ast,OVER,2.5,130,0.4347826086956521,0.4394214769827397,0.4657083972762357,0.0046388682870875,0.0106693970603013,fanduel,FanDuel,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0106693970603013,0.4638868287087538,0.4394214769827397,0.4347826086956521,2.5,130,2026-07-08T16:02:56.421928+00:00,0.43478260869565216,0.0,-5.551115123125783e-17,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4432831,Aliyah Boston,IND,ast,UNDER,2.5,103,0.4926108374384236,0.495528097979037,0.5120592410425127,0.0029172605406133,0.0059220388974452,draftkings,DraftKings,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0059220388974452,0.2917260540613364,0.495528097979037,0.4926108374384236,2.5,103,2026-07-08T16:02:56.421928+00:00,0.49261083743842365,0.0,-5.551115123125783e-17,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,1068,Nneka Ogwumike,LAS,ast,OVER,2.5,-117,0.5391705069124424,0.5423095573985277,0.560097510153011,0.0031390504860853,0.0058219996194915,betrivers,BetRivers,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0058219996194915,0.3139050486085315,0.5423095573985277,0.5391705069124424,2.5,-117,2026-07-08T16:02:56.421928+00:00,0.5391705069124424,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,5208981,Leïla Lacan,CON,ast,OVER,3.5,-148,0.5967741935483871,0.5998433524790968,0.6172352530864518,0.0030691589307096,0.005142914964973,betrivers,BetRivers,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.005142914964973,0.3069158930709692,0.5998433524790968,0.5967741935483871,3.5,-148,2026-07-08T16:02:56.421928+00:00,0.5967741935483871,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,5208981,Leïla Lacan,CON,ast,OVER,3.5,-154,0.6062992125984252,0.6079396186716293,0.6172352530864518,0.001640406073204,0.0027056048220378,betonlineag,BetOnline.ag,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0027056048220378,0.1640406073204037,0.6079396186716293,0.6062992125984252,3.5,-154,2026-07-08T16:02:56.421928+00:00,0.6062992125984252,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,5208981,Leïla Lacan,CON,ast,OVER,3.5,-154,0.6062992125984252,0.6079396186716293,0.6172352530864518,0.001640406073204,0.0027056048220378,williamhill_us,Caesars,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0027056048220378,0.1640406073204037,0.6079396186716293,0.6062992125984252,3.5,-154,2026-07-08T16:02:56.421928+00:00,0.6062992125984252,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,5208981,Leïla Lacan,CON,ast,OVER,3.5,-158,0.6124031007751938,0.6131279236218825,0.6172352530864518,0.0007248228466887,0.0011835714838334,fanduel,FanDuel,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0011835714838334,0.0724822846688733,0.6131279236218825,0.6124031007751938,3.5,-158,2026-07-08T16:02:56.421928+00:00,0.6124031007751938,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,5208981,Leïla Lacan,CON,ast,OVER,3.5,-158,0.6124031007751938,0.6131279236218825,0.6172352530864518,0.0007248228466887,0.0011835714838334,draftkings,DraftKings,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0011835714838334,0.0724822846688733,0.6131279236218825,0.6124031007751938,3.5,-158,2026-07-08T16:02:56.421928+00:00,0.6124031007751938,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2490553,Brittney Griner,CON,dd,YES,,800,0.1111111111111111,0.3103284150681611,0.3103284150681611,0.19921730395705,1.79295573561345,fanatics,Fanatics,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,1.79295573561345,19.921730395705,0.3103284150681611,0.1111111111111111,,800,2026-07-08T16:02:56.421928+00:00,0.1111111111111111,,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2490553,Brittney Griner,CON,dd,YES,,600,0.1428571428571428,0.3103284150681611,0.3103284150681611,0.1674712722110182,1.1722989054771278,draftkings,DraftKings,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,1.1722989054771278,16.747127221101827,0.3103284150681611,0.1428571428571428,,600,2026-07-08T16:02:56.421928+00:00,0.14285714285714285,,-5.551115123125783e-17,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3904576,Marina Mabrey,TOR,dd,YES,,2800,0.0344827586206896,0.0511937115296448,0.0511937115296448,0.0167109529089551,0.4846176343596999,fanatics,Fanatics,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.4846176343596999,1.671095290895517,0.0511937115296448,0.0344827586206896,,2800,2026-07-08T16:02:56.421928+00:00,0.034482758620689655,,-5.551115123125783e-17,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4398935,Veronica Burton,GSV,pa,UNDER,16.5,100,0.5,0.5912082297878917,0.9145828626722348,0.0912082297878916,0.1824164595757833,fanduel,FanDuel,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.1824164595757833,9.120822978789167,0.5912082297878917,0.5,16.5,100,2026-07-08T16:02:56.421928+00:00,0.5,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3142328,Gabby Williams,GSV,pa,UNDER,17.5,-119,0.54337899543379,0.6416356164383562,0.991320422749584,0.0982566210045662,0.1808252100840337,draftkings,DraftKings,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.1808252100840337,9.825662100456622,0.6416356164383562,0.54337899543379,17.5,-119,2026-07-08T16:02:56.421928+00:00,0.54337899543379,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3142328,Gabby Williams,GSV,pa,UNDER,17.5,-122,0.5495495495495496,0.6464486486486487,0.991320422749584,0.0968990990990991,0.1763245901639345,fanduel,FanDuel,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.1763245901639345,9.689909909909913,0.6464486486486487,0.5495495495495496,17.5,-122,2026-07-08T16:02:56.421928+00:00,0.5495495495495496,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4398935,Veronica Burton,GSV,pa,UNDER,16.5,-104,0.5098039215686274,0.598855288611421,0.9145828626722348,0.0890513670427936,0.1746776815070181,draftkings,DraftKings,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.1746776815070181,8.905136704279359,0.598855288611421,0.5098039215686274,16.5,-104,2026-07-08T16:02:56.421928+00:00,0.5098039215686274,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4398764,Rae Burrell,LAS,pa,UNDER,18.5,-123,0.5515695067264574,0.6440383460119453,0.9718824125695844,0.0924688392854878,0.1676467574037707,draftkings,DraftKings,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.1676467574037707,9.246883928548788,0.6440383460119453,0.5515695067264574,18.5,-123,2026-07-08T16:02:56.421928+00:00,0.5515695067264574,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4398764,Rae Burrell,LAS,pa,UNDER,18.5,-125,0.5555555555555556,0.6471474640986419,0.9718824125695844,0.0915919085430863,0.1648654353775553,fanduel,FanDuel,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.1648654353775553,9.15919085430863,0.6471474640986419,0.5555555555555556,18.5,-125,2026-07-08T16:02:56.421928+00:00,0.5555555555555556,0.0,0.0,False,
