player,team,plays,ladders,sim_ladders,model,_plays_list,top_play,top_play_explain,top_play_baseline,top_play_reasons,top_play_consensus,top_play_line_adv
Brittney Sykes,TOR,"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 118.0, 'edge': 0.05889559765835228, 'ev': 0.12839240289520804, 'ev_pct': 12.839240289520804, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 110.0, 'edge': 0.05627436567932209, 'ev': 0.11817616792657637, 'ev_pct': 11.817616792657637, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 110.0, 'edge': 0.05627436567932209, 'ev': 0.11817616792657637, 'ev_pct': 11.817616792657637, 'book': 'betrivers'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -102.0, 'edge': 0.005690167964318982, 'ev': 0.011268764007768994, 'ev_pct': 1.1268764007768994, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': -124.0, 'edge': 0.04955468203162938, 'ev': 0.08951813528294345, 'ev_pct': 8.951813528294345, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 118.0, 'edge': 0.05154327924859048, 'ev': 0.11236434876192725, 'ev_pct': 11.236434876192725, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 108.0, 'edge': 0.04823523408274716, 'ev': 0.10032928689211418, 'ev_pct': 10.032928689211417, 'book': 'draftkings'}]",[],[],"{'pts': 17.41777777777778, 'reb': 2.65, 'ast': 4.733333333333333, 'threes': 1.4222222222222225, 'stl': 0.6748133333333333, 'blk': 0.5521199999999999, 'tov': 1.8404, 'pra': 24.801111111111112, 'pr': 20.067777777777778, 'pa': 22.151111111111113, 'ra': 7.383333333333333}","[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 118.0, 'edge': 0.05889559765835228, 'ev': 0.12839240289520804, 'ev_pct': 12.839240289520804, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 118.0, 'edge': 0.05154327924859048, 'ev': 0.11236434876192725, 'ev_pct': 11.236434876192725, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': -124.0, 'edge': 0.04955468203162938, 'ev': 0.08951813528294345, 'ev_pct': 8.951813528294345, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -102.0, 'edge': 0.005690167964318982, 'ev': 0.011268764007768994, 'ev_pct': 1.1268764007768994, 'book': 'fanduel'}]","{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 118.0, 'edge': 0.05889559765835228, 'ev': 0.12839240289520804, 'ev_pct': 12.839240289520804, 'book': 'fanduel'}",model 4.7 vs line 3.5 (+1.2),4.733333333333333,"['EV 12.8%', 'Regular price range (-150 to +150)', 'Consensus: 3 books aligned', 'Best line available']",0.5,1.0
Julie Allemand,TOR,"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 109.0, 'edge': 0.05369820515305085, 'ev': 0.11222924876987628, 'ev_pct': 11.222924876987628, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 10.5, 'price': -123.0, 'edge': 0.06812842319099144, 'ev': 0.12351738513488697, 'ev_pct': 12.351738513488698, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 9.5, 'price': -114.0, 'edge': 0.06758398963897394, 'ev': 0.12686819107667024, 'ev_pct': 12.686819107667024, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': -148.0, 'edge': 0.07391929421737242, 'ev': 0.12386476328316465, 'ev_pct': 12.386476328316466, 'book': 'draftkings'}]",[],[],"{'pts': 0.865, 'reb': 0.605, 'ast': 1.05, 'threes': 0.145, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 2.52, 'pr': 1.47, 'pa': 1.915, 'ra': 1.655}","[{'market': 'pr', 'side': 'UNDER', 'line': 9.5, 'price': -114.0, 'edge': 0.06758398963897394, 'ev': 0.12686819107667024, 'ev_pct': 12.686819107667024, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': -148.0, 'edge': 0.07391929421737242, 'ev': 0.12386476328316465, 'ev_pct': 12.386476328316466, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 10.5, 'price': -123.0, 'edge': 0.06812842319099144, 'ev': 0.12351738513488697, 'ev_pct': 12.351738513488698, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 109.0, 'edge': 0.05369820515305085, 'ev': 0.11222924876987628, 'ev_pct': 11.222924876987628, 'book': 'draftkings'}]","{'market': 'pr', 'side': 'UNDER', 'line': 9.5, 'price': -114.0, 'edge': 0.06758398963897394, 'ev': 0.12686819107667024, 'ev_pct': 12.686819107667024, 'book': 'draftkings'}",model 1.5 vs line 9.5 (-8.0),1.47,"['EV 12.7%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Marina Mabrey,TOR,"[{'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -128.0, 'edge': 0.014234439012617006, 'ev': 0.025355094491223973, 'ev_pct': 2.5355094491223973, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 20.5, 'price': -107.0, 'edge': 0.0035885791084099283, 'ev': 0.00694239135926028, 'ev_pct': 0.694239135926028, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': 116.0, 'edge': 0.08183371601722328, 'ev': 0.17676082659720227, 'ev_pct': 17.676082659720226, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -101.0, 'edge': 0.07313830418748302, 'ev': 0.14555246674934752, 'ev_pct': 14.555246674934752, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 122.0, 'edge': 0.02739319213109187, 'ev': 0.0608128865310239, 'ev_pct': 6.081288653102391, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 104.0, 'edge': 0.02143134793395357, 'ev': 0.04371994978526528, 'ev_pct': 4.371994978526528, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 101.0, 'edge': 0.02033389402701763, 'ev': 0.04087112699430551, 'ev_pct': 4.08711269943055, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': -121.0, 'edge': 0.037605012345307554, 'ev': 0.06868353494473539, 'ev_pct': 6.868353494473539, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': -128.0, 'edge': 0.023712815790572384, 'ev': 0.04223845312695701, 'ev_pct': 4.223845312695701, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': -136.0, 'edge': 0.008845138121824192, 'ev': 0.01534891615257733, 'ev_pct': 1.534891615257733, 'book': 'betrivers'}]",[],[],"{'pts': 16.31, 'reb': 3.84, 'ast': 4.045, 'threes': 2.715, 'stl': 0.5619899999999999, 'blk': 0.4598099999999999, 'tov': 1.5326999999999995, 'pra': 24.195, 'pr': 20.15, 'pa': 20.354999999999997, 'ra': 7.885}","[{'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': 116.0, 'edge': 0.08183371601722328, 'ev': 0.17676082659720227, 'ev_pct': 17.676082659720226, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': -121.0, 'edge': 0.037605012345307554, 'ev': 0.06868353494473539, 'ev_pct': 6.868353494473539, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 122.0, 'edge': 0.02739319213109187, 'ev': 0.0608128865310239, 'ev_pct': 6.081288653102391, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -128.0, 'edge': 0.014234439012617006, 'ev': 0.025355094491223973, 'ev_pct': 2.5355094491223973, 'book': 'fanduel'}]","{'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': 116.0, 'edge': 0.08183371601722328, 'ev': 0.17676082659720227, 'ev_pct': 17.676082659720226, 'book': 'fanduel'}",model 7.9 vs line 6.5 (+1.4),7.885,"['EV 17.7%', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Aliyah Boston,IND,"[{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 122.0, 'edge': 0.0290787459038781, 'ev': 0.06455481590660939, 'ev_pct': 6.455481590660939, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': -131.0, 'edge': 0.07704941738293503, 'ev': 0.1358657665302137, 'ev_pct': 13.586576653021371, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 18.5, 'price': -102.0, 'edge': 0.06348755849823617, 'ev': 0.1257302629082716, 'ev_pct': 12.57302629082716, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 26.5, 'price': -127.0, 'edge': 0.07177538729985522, 'ev': 0.1282914402918673, 'ev_pct': 12.829144029186729, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': -128.0, 'edge': 0.05892212076778791, 'ev': 0.10495502761762215, 'ev_pct': 10.495502761762216, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': -119.0, 'edge': 0.06140463864140566, 'ev': 0.11300517531485588, 'ev_pct': 11.300517531485587, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': -136.0, 'edge': 0.05416835661989028, 'ev': 0.09399803060510381, 'ev_pct': 9.399803060510381, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -138.0, 'edge': 0.022189625332716623, 'ev': 0.03826906397961283, 'ev_pct': 3.8269063979612827, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 8.5, 'price': 106.0, 'edge': 0.009420241735127344, 'ev': 0.019405697974362313, 'ev_pct': 1.9405697974362313, 'book': 'fanduel'}]",[],[],"{'pts': 13.489999999999998, 'reb': 8.25, 'ast': 2.13, 'threes': 0.855, 'stl': 0.4219599999999999, 'blk': 0.34524, 'tov': 1.1508, 'pra': 23.87, 'pr': 21.74, 'pa': 15.619999999999997, 'ra': 10.379999999999999}","[{'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': -131.0, 'edge': 0.07704941738293503, 'ev': 0.1358657665302137, 'ev_pct': 13.586576653021371, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 26.5, 'price': -127.0, 'edge': 0.07177538729985522, 'ev': 0.1282914402918673, 'ev_pct': 12.829144029186729, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': -119.0, 'edge': 0.06140463864140566, 'ev': 0.11300517531485588, 'ev_pct': 11.300517531485587, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 122.0, 'edge': 0.0290787459038781, 'ev': 0.06455481590660939, 'ev_pct': 6.455481590660939, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -138.0, 'edge': 0.022189625332716623, 'ev': 0.03826906397961283, 'ev_pct': 3.8269063979612827, 'book': 'draftkings'}]","{'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': -131.0, 'edge': 0.07704941738293503, 'ev': 0.1358657665302137, 'ev_pct': 13.586576653021371, 'book': 'draftkings'}",model 15.6 vs line 20.5 (-4.9),15.619999999999997,"['EV 13.6%', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Caitlin Clark,IND,"[{'market': 'ast', 'side': 'UNDER', 'line': 8.5, 'price': -118.0, 'edge': 0.03424940654285069, 'ev': 0.06327432734187666, 'ev_pct': 6.327432734187665, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 8.5, 'price': -122.0, 'edge': 0.03300963466087692, 'ev': 0.060066712251759746, 'ev_pct': 6.006671225175975, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 28.5, 'price': -106.0, 'edge': 0.0515443566225493, 'ev': 0.10017110815325614, 'ev_pct': 10.017110815325614, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 28.5, 'price': -112.0, 'edge': 0.048521825023355336, 'ev': 0.09184488307992267, 'ev_pct': 9.184488307992266, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': -123.0, 'edge': 0.0611220182921296, 'ev': 0.110814716090609, 'ev_pct': 11.0814716090609, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -108.0, 'edge': 0.054950673834939456, 'ev': 0.10583092738580946, 'ev_pct': 10.583092738580946, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': -122.0, 'edge': 0.08707225027395804, 'ev': 0.15844294721982544, 'ev_pct': 15.844294721982543, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': -127.0, 'edge': 0.08488945073433041, 'ev': 0.15173153792671656, 'ev_pct': 15.173153792671656, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -106.0, 'edge': 0.06210782825815697, 'ev': 0.12070011906773903, 'ev_pct': 12.070011906773903, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -109.0, 'edge': 0.061062629205804186, 'ev': 0.11708338994507406, 'ev_pct': 11.708338994507406, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': -114.0, 'edge': 0.025592158468944914, 'ev': 0.048041420283808756, 'ev_pct': 4.804142028380875, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': -115.0, 'edge': 0.02341871791254413, 'ev': 0.043782820445191106, 'ev_pct': 4.378282044519111, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': -122.0, 'edge': 0.00875288929322704, 'ev': 0.015927388713905033, 'ev_pct': 1.5927388713905033, 'book': 'betrivers'}]",[],[],"{'pts': 18.063333333333333, 'reb': 3.034444444444444, 'ast': 7.176666666666667, 'threes': 2.6466666666666665, 'stl': 0.5180266666666666, 'blk': 0.42384, 'tov': 1.4128, 'pra': 28.27444444444444, 'pr': 21.097777777777775, 'pa': 25.24, 'ra': 10.21111111111111}","[{'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': -122.0, 'edge': 0.08707225027395804, 'ev': 0.15844294721982544, 'ev_pct': 15.844294721982543, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -106.0, 'edge': 0.06210782825815697, 'ev': 0.12070011906773903, 'ev_pct': 12.070011906773903, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 25.5, 'price': -123.0, 'edge': 0.0611220182921296, 'ev': 0.110814716090609, 'ev_pct': 11.0814716090609, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 28.5, 'price': -106.0, 'edge': 0.0515443566225493, 'ev': 0.10017110815325614, 'ev_pct': 10.017110815325614, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 8.5, 'price': -118.0, 'edge': 0.03424940654285069, 'ev': 0.06327432734187666, 'ev_pct': 6.327432734187665, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': -114.0, 'edge': 0.025592158468944914, 'ev': 0.048041420283808756, 'ev_pct': 4.804142028380875, 'book': 'fanduel'}]","{'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': -122.0, 'edge': 0.08707225027395804, 'ev': 0.15844294721982544, 'ev_pct': 15.844294721982543, 'book': 'fanduel'}",model 10.2 vs line 13.5 (-3.3),10.21111111111111,"['EV 15.8%', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Kelsey Mitchell,IND,"[{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': -102.0, 'edge': 0.009053829351636566, 'ev': 0.01793013263755472, 'ev_pct': 1.7930132637554719, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': -106.0, 'edge': 0.007611937589644846, 'ev': 0.014793010787423011, 'ev_pct': 1.479301078742301, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -108.0, 'edge': 0.016366252622817767, 'ev': 0.031520190236538015, 'ev_pct': 3.1520190236538017, 'book': 'draftkings'}]",[],[],"{'pts': 19.80777777777778, 'reb': 0.4955555555555555, 'ast': 2.335555555555556, 'threes': 1.3777777777777778, 'stl': 0.6437199999999998, 'blk': 0.5266799999999998, 'tov': 1.7555999999999996, 'pra': 22.63888888888889, 'pr': 20.303333333333335, 'pa': 22.143333333333334, 'ra': 2.8311111111111114}","[{'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -108.0, 'edge': 0.016366252622817767, 'ev': 0.031520190236538015, 'ev_pct': 3.1520190236538017, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': -102.0, 'edge': 0.009053829351636566, 'ev': 0.01793013263755472, 'ev_pct': 1.7930132637554719, 'book': 'draftkings'}]","{'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -108.0, 'edge': 0.016366252622817767, 'ev': 0.031520190236538015, 'ev_pct': 3.1520190236538017, 'book': 'draftkings'}",model 20.3 vs line 21.5 (-1.2),20.303333333333335,"['EV 3.2%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Isabelle Harrison,TOR,"[{'market': 'pr', 'side': 'UNDER', 'line': 15.5, 'price': -112.0, 'edge': 0.09772324566656865, 'ev': 0.18497614358314785, 'ev_pct': 18.497614358314785, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 15.5, 'price': -115.0, 'edge': 0.09627524215625716, 'ev': 0.17999284403126325, 'ev_pct': 17.999284403126325, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': -142.0, 'edge': 0.05697699529119549, 'ev': 0.09710163986245995, 'ev_pct': 9.710163986245995, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': -146.0, 'edge': 0.05596913397291281, 'ev': 0.09430415724203117, 'ev_pct': 9.430415724203117, 'book': 'fanduel'}]",[],[],"{'pts': 0.0, 'reb': 0.0, 'ast': 0.0, 'threes': 0.0, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 0.0, 'pr': 0.0, 'pa': 0.0, 'ra': 0.0}","[{'market': 'pr', 'side': 'UNDER', 'line': 15.5, 'price': -112.0, 'edge': 0.09772324566656865, 'ev': 0.18497614358314785, 'ev_pct': 18.497614358314785, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': -142.0, 'edge': 0.05697699529119549, 'ev': 0.09710163986245995, 'ev_pct': 9.710163986245995, 'book': 'draftkings'}]","{'market': 'pr', 'side': 'UNDER', 'line': 15.5, 'price': -112.0, 'edge': 0.09772324566656865, 'ev': 0.18497614358314785, 'ev_pct': 18.497614358314785, 'book': 'fanduel'}",model 0.0 vs line 15.5 (-15.5),0.0,"['EV 18.5%', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Laura Juskaite,TOR,"[{'market': 'pr', 'side': 'UNDER', 'line': 12.5, 'price': -102.0, 'edge': 0.07939145938873571, 'ev': 0.15722622349533932, 'ev_pct': 15.722622349533932, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 13.5, 'price': -127.0, 'edge': 0.08502872548948182, 'ev': 0.15198047784340452, 'ev_pct': 15.198047784340451, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 105.0, 'edge': 0.010179770072050287, 'ev': 0.020868528647703055, 'ev_pct': 2.0868528647703055, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': -104.0, 'edge': 0.006879913544073246, 'ev': 0.013495215028759, 'ev_pct': 1.3495215028759, 'book': 'fanduel'}]",[],[],"{'pts': 6.926666666666667, 'reb': 3.3600000000000003, 'ast': 1.2544444444444445, 'threes': 0.7833333333333332, 'stl': 0.4848555555555554, 'blk': 0.3966999999999999, 'tov': 1.322333333333333, 'pra': 11.54111111111111, 'pr': 10.286666666666667, 'pa': 8.181111111111111, 'ra': 4.614444444444445}","[{'market': 'pr', 'side': 'UNDER', 'line': 13.5, 'price': -127.0, 'edge': 0.08502872548948182, 'ev': 0.15198047784340452, 'ev_pct': 15.198047784340451, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 105.0, 'edge': 0.010179770072050287, 'ev': 0.020868528647703055, 'ev_pct': 2.0868528647703055, 'book': 'draftkings'}]","{'market': 'pr', 'side': 'UNDER', 'line': 13.5, 'price': -127.0, 'edge': 0.08502872548948182, 'ev': 0.15198047784340452, 'ev_pct': 15.198047784340451, 'book': 'draftkings'}",model 10.3 vs line 13.5 (-3.2),10.286666666666667,"['EV 15.2%', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Sophie Cunningham,IND,[],[],[],"{'pts': 9.724444444444444, 'reb': 1.8766666666666667, 'ast': 0.9666666666666666, 'threes': 1.2644444444444445, 'stl': 0.5075888888888888, 'blk': 0.4152999999999999, 'tov': 1.3843333333333332, 'pra': 12.567777777777778, 'pr': 11.601111111111111, 'pa': 10.69111111111111, 'ra': 2.8433333333333333}",[],,,,[],0.0,0.0
Lexie Hull,IND,[],[],[],"{'pts': 8.39, 'reb': 4.298571428571428, 'ast': 1.3914285714285717, 'threes': 1.6885714285714286, 'stl': 0.45716, 'blk': 0.37404, 'tov': 1.2468, 'pra': 14.08, 'pr': 12.688571428571429, 'pa': 9.781428571428572, 'ra': 5.6899999999999995}",[],,,,[],0.0,0.0
