player,team,plays,ladders,sim_ladders,model,_plays_list,top_play,top_play_explain,top_play_baseline,top_play_reasons,top_play_consensus,top_play_line_adv
Paige Bueckers,DAL,"[{'market': 'pa', 'side': 'UNDER', 'line': 32.5, 'price': -110.0, 'edge': 0.09567755142990331, 'ev': 0.1826571436389064, 'ev_pct': 18.265714363890638, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 22.5, 'price': 100.0, 'edge': 0.01540985935180883, 'ev': 0.03081971870361766, 'ev_pct': 3.081971870361766, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -125.0, 'edge': 0.015617112487879559, 'ev': 0.02811080247818326, 'ev_pct': 2.8110802478183263, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -145.0, 'edge': 0.010174935617131231, 'ev': 0.017192132594463116, 'ev_pct': 1.7192132594463116, 'book': 'draftkings'}]",[],[],"{'pts': 19.465230827067668, 'reb': 3.9115616541353377, 'ast': 4.376556390977443, 'threes': 1.9474225563909773, 'stl': 0.5147593984962405, 'blk': 0.0, 'tov': 2.059037593984962, 'pra': 27.75334887218045, 'pr': 23.376792481203005, 'pa': 23.841787218045113, 'ra': 8.288118045112782}","[{'market': 'pa', 'side': 'UNDER', 'line': 32.5, 'price': -110.0, 'edge': 0.09567755142990331, 'ev': 0.1826571436389064, 'ev_pct': 18.265714363890638, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 22.5, 'price': 100.0, 'edge': 0.01540985935180883, 'ev': 0.03081971870361766, 'ev_pct': 3.081971870361766, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -125.0, 'edge': 0.015617112487879559, 'ev': 0.02811080247818326, 'ev_pct': 2.8110802478183263, 'book': 'fanduel'}]","{'market': 'pa', 'side': 'UNDER', 'line': 32.5, 'price': -110.0, 'edge': 0.09567755142990331, 'ev': 0.1826571436389064, 'ev_pct': 18.265714363890638, 'book': 'draftkings'}",model 23.8 vs line 32.5 (-8.7),23.841787218045113,"['EV 18.3%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Carla Leite,POR,"[{'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 115.0, 'edge': 0.07179528034508925, 'ev': 0.15435985274194186, 'ev_pct': 15.435985274194186, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -120.0, 'edge': 0.08358269829433584, 'ev': 0.15323494687294903, 'ev_pct': 15.323494687294904, 'book': 'draftkings'}]",[],[],"{'pts': 13.648055172413793, 'reb': 2.678455172413793, 'ast': 7.459806896551723, 'threes': 0.0, 'stl': 0.3596321839080459, 'blk': 0.0, 'tov': 4.315586206896552, 'pra': 23.786317241379308, 'pr': 16.326510344827586, 'pa': 21.107862068965517, 'ra': 10.138262068965517}","[{'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 115.0, 'edge': 0.07179528034508925, 'ev': 0.15435985274194186, 'ev_pct': 15.435985274194186, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -120.0, 'edge': 0.08358269829433584, 'ev': 0.15323494687294903, 'ev_pct': 15.323494687294904, 'book': 'draftkings'}]","{'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 115.0, 'edge': 0.07179528034508925, 'ev': 0.15435985274194186, 'ev_pct': 15.435985274194186, 'book': 'draftkings'}",model 7.5 vs line 4.5 (+3.0),7.459806896551723,"['EV 15.4%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Arike Ogunbowale,DAL,"[{'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -110.0, 'edge': 0.06992857142857145, 'ev': 0.13350000000000006, 'ev_pct': 13.350000000000007, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 37.5, 'price': -150.0, 'edge': 0.08579999999999999, 'ev': 0.1429999999999999, 'ev_pct': 14.29999999999999, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 35.5, 'price': 105.0, 'edge': 0.1104829268292683, 'ev': 0.22648999999999997, 'ev_pct': 22.648999999999997, 'book': 'draftkings'}, {'market': 'pts', 'side': 'UNDER', 'line': 30.5, 'price': -114.0, 'edge': 0.1922407139949449, 'ev': 0.3608729192536684, 'ev_pct': 36.08729192536684, 'book': 'fanduel'}, {'market': 'pts', 'side': 'UNDER', 'line': 30.5, 'price': -130.0, 'edge': 0.15973360306442885, 'ev': 0.2826056054216818, 'ev_pct': 28.26056054216818, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': -125.0, 'edge': 0.0651666666666667, 'ev': 0.11730000000000013, 'ev_pct': 11.730000000000013, 'book': 'draftkings'}]",[],[],"{'pts': 15.849468750000002, 'reb': 2.153746875, 'ast': 3.889409375000001, 'threes': 3.3005359375000003, 'stl': 1.05971875, 'blk': 0.2649296875, 'tov': 1.589578125, 'pra': 21.892625, 'pr': 18.003215625000003, 'pa': 19.738878125000003, 'ra': 6.043156250000001}","[{'market': 'pts', 'side': 'UNDER', 'line': 30.5, 'price': -114.0, 'edge': 0.1922407139949449, 'ev': 0.3608729192536684, 'ev_pct': 36.08729192536684, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 35.5, 'price': 105.0, 'edge': 0.1104829268292683, 'ev': 0.22648999999999997, 'ev_pct': 22.648999999999997, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 37.5, 'price': -150.0, 'edge': 0.08579999999999999, 'ev': 0.1429999999999999, 'ev_pct': 14.29999999999999, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -110.0, 'edge': 0.06992857142857145, 'ev': 0.13350000000000006, 'ev_pct': 13.350000000000007, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': -125.0, 'edge': 0.0651666666666667, 'ev': 0.11730000000000013, 'ev_pct': 11.730000000000013, 'book': 'draftkings'}]","{'market': 'pts', 'side': 'UNDER', 'line': 30.5, 'price': -114.0, 'edge': 0.1922407139949449, 'ev': 0.3608729192536684, 'ev_pct': 36.08729192536684, 'book': 'fanduel'}",model 15.8 vs line 30.5 (-14.7),15.849468750000002,"['EV 36.1%', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Kelsey Plum,LAS,"[{'market': 'pa', 'side': 'OVER', 'line': 30.5, 'price': -125.0, 'edge': 0.0753076951662408, 'ev': 0.13555385129923347, 'ev_pct': 13.555385129923348, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 25.5, 'price': -140.0, 'edge': 0.0646440759453426, 'ev': 0.1108184159063017, 'ev_pct': 11.08184159063017, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 22.5, 'price': 100.0, 'edge': 0.17576598395835075, 'ev': 0.3515319679167015, 'ev_pct': 35.15319679167015, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 23.5, 'price': -105.0, 'edge': 0.15239517029569438, 'ev': 0.2975334277201652, 'ev_pct': 29.753342772016524, 'book': 'draftkings'}]",[],[],"{'pts': 32.48719428571428, 'reb': 2.513057142857143, 'ast': 8.685285714285712, 'threes': 4.854642857142856, 'stl': 1.7217619047619048, 'blk': 0.0, 'tov': 2.926995238095238, 'pra': 43.685537142857136, 'pr': 35.000251428571424, 'pa': 41.17247999999999, 'ra': 11.198342857142855}","[{'market': 'pts', 'side': 'OVER', 'line': 23.5, 'price': -105.0, 'edge': 0.15239517029569438, 'ev': 0.2975334277201652, 'ev_pct': 29.753342772016524, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 30.5, 'price': -125.0, 'edge': 0.0753076951662408, 'ev': 0.13555385129923347, 'ev_pct': 13.555385129923348, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 25.5, 'price': -140.0, 'edge': 0.0646440759453426, 'ev': 0.1108184159063017, 'ev_pct': 11.08184159063017, 'book': 'draftkings'}]","{'market': 'pts', 'side': 'OVER', 'line': 23.5, 'price': -105.0, 'edge': 0.15239517029569438, 'ev': 0.2975334277201652, 'ev_pct': 29.753342772016524, 'book': 'draftkings'}",model 32.5 vs line 23.5 (+9.0),32.48719428571428,"['EV 29.8%', 'Regular price range (-150 to +150)']",0.25,0.0
Jessica Shepard,DAL,"[{'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': -105.0, 'edge': 0.10511707317073171, 'ev': 0.20522857142857143, 'ev_pct': 20.52285714285714, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 39.5, 'price': -125.0, 'edge': 0.09557777777777776, 'ev': 0.17204000000000008, 'ev_pct': 17.204000000000008, 'book': 'draftkings'}, {'market': 'pts', 'side': 'UNDER', 'line': 22.5, 'price': -122.0, 'edge': 0.1753444607468101, 'ev': 0.31906942857206433, 'ev_pct': 31.90694285720643, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 20.5, 'price': -110.0, 'edge': 0.05081673267116049, 'ev': 0.09701376237221548, 'ev_pct': 9.701376237221549, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 16.5, 'price': -120.0, 'edge': 0.059016085406322194, 'ev': 0.10819615657825732, 'ev_pct': 10.819615657825732, 'book': 'draftkings'}]",[],[],"{'pts': 12.005295081967212, 'reb': 11.901403278688525, 'ast': 6.278593442622951, 'threes': 0.0, 'stl': 0.0, 'blk': 0.0, 'tov': 1.2995491803278687, 'pra': 30.185291803278687, 'pr': 23.90669836065574, 'pa': 18.28388852459016, 'ra': 18.179996721311475}","[{'market': 'pts', 'side': 'UNDER', 'line': 22.5, 'price': -122.0, 'edge': 0.1753444607468101, 'ev': 0.31906942857206433, 'ev_pct': 31.90694285720643, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': -105.0, 'edge': 0.10511707317073171, 'ev': 0.20522857142857143, 'ev_pct': 20.52285714285714, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 39.5, 'price': -125.0, 'edge': 0.09557777777777776, 'ev': 0.17204000000000008, 'ev_pct': 17.204000000000008, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 16.5, 'price': -120.0, 'edge': 0.059016085406322194, 'ev': 0.10819615657825732, 'ev_pct': 10.819615657825732, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 20.5, 'price': -110.0, 'edge': 0.05081673267116049, 'ev': 0.09701376237221548, 'ev_pct': 9.701376237221549, 'book': 'draftkings'}]","{'market': 'pts', 'side': 'UNDER', 'line': 22.5, 'price': -122.0, 'edge': 0.1753444607468101, 'ev': 0.31906942857206433, 'ev_pct': 31.90694285720643, 'book': 'fanduel'}",model 12.0 vs line 22.5 (-10.5),12.005295081967212,"['EV 31.9%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Nneka Ogwumike,LAS,"[{'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': -125.0, 'edge': 0.05105211463173853, 'ev': 0.0918938063371294, 'ev_pct': 9.18938063371294, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 26.5, 'price': -110.0, 'edge': 0.0782324391185878, 'ev': 0.14935283831730395, 'ev_pct': 14.935283831730395, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -115.0, 'edge': 0.06826744186046507, 'ev': 0.1276304347826085, 'ev_pct': 12.76304347826085, 'book': 'draftkings'}]",[],[],"{'pts': 15.7163, 'reb': 5.868099999999999, 'ast': 2.5477, 'threes': 1.6601999999999997, 'stl': 0.7434999999999998, 'blk': 0.0, 'tov': 1.734833333333333, 'pra': 24.1321, 'pr': 21.5844, 'pa': 18.264, 'ra': 8.415799999999999}","[{'market': 'pr', 'side': 'UNDER', 'line': 26.5, 'price': -110.0, 'edge': 0.0782324391185878, 'ev': 0.14935283831730395, 'ev_pct': 14.935283831730395, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -115.0, 'edge': 0.06826744186046507, 'ev': 0.1276304347826085, 'ev_pct': 12.76304347826085, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': -125.0, 'edge': 0.05105211463173853, 'ev': 0.0918938063371294, 'ev_pct': 9.18938063371294, 'book': 'draftkings'}]","{'market': 'pr', 'side': 'UNDER', 'line': 26.5, 'price': -110.0, 'edge': 0.0782324391185878, 'ev': 0.14935283831730395, 'ev_pct': 14.935283831730395, 'book': 'draftkings'}",model 21.6 vs line 26.5 (-4.9),21.5844,"['EV 14.9%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Erica Wheeler,LAS,"[{'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': 120.0, 'edge': 0.03284696501805334, 'ev': 0.07226332303971728, 'ev_pct': 7.226332303971727, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': -146.0, 'edge': 0.012004392955969112, 'ev': 0.020226579912112352, 'ev_pct': 2.0226579912112355, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 11.5, 'price': -120.0, 'edge': 0.07923697681920683, 'ev': 0.14526779083521246, 'ev_pct': 14.526779083521246, 'book': 'draftkings'}]",[],[],"{'pts': 8.854313684210528, 'reb': 4.7489915789473685, 'ast': 6.196604210526315, 'threes': 1.675282105263158, 'stl': 1.2072175438596493, 'blk': 0.172459649122807, 'tov': 2.586894736842105, 'pra': 19.79990947368421, 'pr': 13.603305263157896, 'pa': 15.050917894736843, 'ra': 10.945595789473684}","[{'market': 'pa', 'side': 'OVER', 'line': 11.5, 'price': -120.0, 'edge': 0.07923697681920683, 'ev': 0.14526779083521246, 'ev_pct': 14.526779083521246, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 5.5, 'price': 120.0, 'edge': 0.03284696501805334, 'ev': 0.07226332303971728, 'ev_pct': 7.226332303971727, 'book': 'draftkings'}]","{'market': 'pa', 'side': 'OVER', 'line': 11.5, 'price': -120.0, 'edge': 0.07923697681920683, 'ev': 0.14526779083521246, 'ev_pct': 14.526779083521246, 'book': 'draftkings'}",model 15.1 vs line 11.5 (+3.6),15.050917894736843,"['EV 14.5%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Jovana Nogic,PHX,"[{'market': 'pts', 'side': 'OVER', 'line': 7.5, 'price': 110.0, 'edge': 0.23789494645535914, 'ev': 0.4995793875562542, 'ev_pct': 49.95793875562542, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 7.5, 'price': 108.0, 'edge': 0.23331619187660452, 'ev': 0.48529767910333743, 'ev_pct': 48.529767910333746, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 110.0, 'edge': 0.5104049181654865, 'ev': 1.0718503281475216, 'ev_pct': 107.18503281475216, 'book': 'draftkings'}]",[],[],"{'pts': 14.799321126760566, 'reb': 1.0703859154929576, 'ast': 1.3454112676056336, 'threes': 2.7142845070422537, 'stl': 0.1774788732394366, 'blk': 0.0, 'tov': 1.5973098591549295, 'pra': 17.215118309859157, 'pr': 15.869707042253523, 'pa': 16.144732394366198, 'ra': 2.415797183098591}","[{'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 110.0, 'edge': 0.5104049181654865, 'ev': 1.0718503281475216, 'ev_pct': 107.18503281475216, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 7.5, 'price': 110.0, 'edge': 0.23789494645535914, 'ev': 0.4995793875562542, 'ev_pct': 49.95793875562542, 'book': 'draftkings'}]","{'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 110.0, 'edge': 0.5104049181654865, 'ev': 1.0718503281475216, 'ev_pct': 107.18503281475216, 'book': 'draftkings'}",model 2.7 vs line 0.5 (+2.2),2.7142845070422537,"['EV 107.2%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Ariel Atkins,LAS,"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -130.0, 'edge': 0.028917492680816448, 'ev': 0.05116171781990597, 'ev_pct': 5.116171781990597, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 18.5, 'price': 100.0, 'edge': 0.09784779795176635, 'ev': 0.1956955959035327, 'ev_pct': 19.56955959035327, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 18.5, 'price': 105.0, 'edge': 0.10233273433635204, 'ev': 0.2097821053895217, 'ev_pct': 20.97821053895217, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': -115.0, 'edge': 0.043296872721520496, 'ev': 0.08094632726197304, 'ev_pct': 8.094632726197304, 'book': 'draftkings'}]",[],[],"{'pts': 11.021471428571427, 'reb': 2.5711, 'ast': 2.8001142857142853, 'threes': 1.4570714285714284, 'stl': 1.708452380952381, 'blk': 0.3416904761904761, 'tov': 2.050142857142857, 'pra': 16.39268571428571, 'pr': 13.592571428571427, 'pa': 13.821585714285712, 'ra': 5.371214285714285}","[{'market': 'pr', 'side': 'UNDER', 'line': 18.5, 'price': 105.0, 'edge': 0.10233273433635204, 'ev': 0.2097821053895217, 'ev_pct': 20.97821053895217, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 18.5, 'price': 100.0, 'edge': 0.09784779795176635, 'ev': 0.1956955959035327, 'ev_pct': 19.56955959035327, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': -115.0, 'edge': 0.043296872721520496, 'ev': 0.08094632726197304, 'ev_pct': 8.094632726197304, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -130.0, 'edge': 0.028917492680816448, 'ev': 0.05116171781990597, 'ev_pct': 5.116171781990597, 'book': 'draftkings'}]","{'market': 'pr', 'side': 'UNDER', 'line': 18.5, 'price': 105.0, 'edge': 0.10233273433635204, 'ev': 0.2097821053895217, 'ev_pct': 20.97821053895217, 'book': 'draftkings'}",model 13.6 vs line 18.5 (-4.9),13.592571428571427,"['EV 21.0%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Dearica Hamby,LAS,"[{'market': 'pa', 'side': 'OVER', 'line': 19.5, 'price': 100.0, 'edge': 0.0581952018598455, 'ev': 0.116390403719691, 'ev_pct': 11.6390403719691, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 22.5, 'price': 100.0, 'edge': 0.06215902624841918, 'ev': 0.12431805249683836, 'ev_pct': 12.431805249683837, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 100.0, 'edge': 0.06594291107620054, 'ev': 0.13188582215240108, 'ev_pct': 13.188582215240107, 'book': 'draftkings'}]",[],[],"{'pts': 19.152927918781725, 'reb': 7.3516994923857855, 'ast': 3.873528934010152, 'threes': 0.9498020304568529, 'stl': 1.0516040609137054, 'blk': 0.0, 'tov': 1.927940778341793, 'pra': 30.378156345177665, 'pr': 26.50462741116751, 'pa': 23.026456852791878, 'ra': 11.225228426395937}","[{'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 100.0, 'edge': 0.06594291107620054, 'ev': 0.13188582215240108, 'ev_pct': 13.188582215240107, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 22.5, 'price': 100.0, 'edge': 0.06215902624841918, 'ev': 0.12431805249683836, 'ev_pct': 12.431805249683837, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 19.5, 'price': 100.0, 'edge': 0.0581952018598455, 'ev': 0.116390403719691, 'ev_pct': 11.6390403719691, 'book': 'draftkings'}]","{'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 100.0, 'edge': 0.06594291107620054, 'ev': 0.13188582215240108, 'ev_pct': 13.188582215240107, 'book': 'draftkings'}",model 7.4 vs line 4.5 (+2.9),7.3516994923857855,"['EV 13.2%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
