date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,expected_value,edge_pct,model_probability,market_probability
2026-06-11,2026-06-11T22:13:00.358329+00:00,5345320.0,Pauline Astier,NYL,ast,UNDER,3.5,122,0.45045045045045046,0.5163397402466597,0.8897123824251791,0.06588928979620928,0.14627422334758455,fanduel,FanDuel,2026-06-11T23:30:00Z,Atlanta Dream,New York Liberty,0.14627422334758455,6.5889289796209285,0.5163397402466597,0.45045045045045046
2026-06-11,2026-06-11T22:13:00.358329+00:00,5345320.0,Pauline Astier,NYL,ast,UNDER,3.5,122,0.45045045045045046,0.5163397402466597,0.8897123824251791,0.06588928979620928,0.14627422334758455,williamhill_us,Caesars,2026-06-11T23:30:00Z,Atlanta Dream,New York Liberty,0.14627422334758455,6.5889289796209285,0.5163397402466597,0.45045045045045046
2026-06-11,2026-06-11T22:13:00.358329+00:00,5345320.0,Pauline Astier,NYL,ast,UNDER,3.5,118,0.45871559633027525,0.5233651142445108,0.8897123824251791,0.06464951791423557,0.14093594905303353,draftkings,DraftKings,2026-06-11T23:30:00Z,Atlanta Dream,New York Liberty,0.14093594905303353,6.464951791423557,0.5233651142445108,0.45871559633027525
2026-06-11,2026-06-11T22:13:00.358329+00:00,4038379.0,Marine Johannes,NYL,ast,OVER,2.5,-132,0.5689655172413793,0.6299258808964019,0.9753679416081966,0.060960363655022554,0.10714245733306998,betrivers,BetRivers,2026-06-11T23:30:00Z,Atlanta Dream,New York Liberty,0.10714245733306998,6.096036365502256,0.6299258808964019,0.5689655172413793
2026-06-11,2026-06-11T22:13:00.358329+00:00,4433730.0,Paige Bueckers,DAL,ast,UNDER,5.5,118,0.45871559633027525,0.5071652406335526,0.781713225018791,0.04844964430327736,0.10562022458114462,fanduel,FanDuel,2026-06-12T01:10:00Z,Dallas Wings,Phoenix Mercury,0.10562022458114462,4.844964430327736,0.5071652406335526,0.45871559633027525
2026-06-11,2026-06-11T22:13:00.358329+00:00,4433730.0,Paige Bueckers,DAL,ast,UNDER,5.5,116,0.46296296296296297,0.5107755022713372,0.781713225018791,0.0478125393083742,0.10327508490608828,williamhill_us,Caesars,2026-06-12T01:10:00Z,Dallas Wings,Phoenix Mercury,0.10327508490608828,4.78125393083742,0.5107755022713372,0.46296296296296297
2026-06-11,2026-06-11T22:13:00.358329+00:00,4038379.0,Marine Johannes,NYL,ast,OVER,2.5,-140,0.5833333333333334,0.6421385245745629,0.9753679416081966,0.058805191241229515,0.10080889927067926,fanduel,FanDuel,2026-06-11T23:30:00Z,Atlanta Dream,New York Liberty,0.10080889927067926,5.8805191241229515,0.6421385245745629,0.5833333333333334
2026-06-11,2026-06-11T22:13:00.358329+00:00,4038379.0,Marine Johannes,NYL,ast,OVER,2.5,-142,0.5867768595041323,0.645065521819742,0.9753679416081966,0.058288662315609696,0.09933701605899686,draftkings,DraftKings,2026-06-11T23:30:00Z,Atlanta Dream,New York Liberty,0.09933701605899686,5.828866231560969,0.645065521819742,0.5867768595041323
2026-06-11,2026-06-11T22:13:00.358329+00:00,4433730.0,Paige Bueckers,DAL,ast,UNDER,5.5,110,0.47619047619047616,0.5220188885147234,0.781713225018791,0.04582841232424728,0.09623966588091926,draftkings,DraftKings,2026-06-12T01:10:00Z,Dallas Wings,Phoenix Mercury,0.09623966588091926,4.5828412324247285,0.5220188885147234,0.47619047619047616
2026-06-11,2026-06-11T22:13:00.358329+00:00,5274110.0,Monique Akoa Makani,PHX,ast,UNDER,3.5,-136,0.576271186440678,0.627717009147717,0.9192433378209381,0.05144582270703901,0.08927363352103834,fanduel,FanDuel,2026-06-12T01:10:00Z,Dallas Wings,Phoenix Mercury,0.08927363352103834,5.144582270703902,0.627717009147717,0.576271186440678
2026-06-11,2026-06-11T22:13:00.358329+00:00,3142250.0,Jordin Canada,ATL,ast,OVER,5.5,-140,0.5833333333333334,0.6324765396907917,0.9109547090497219,0.04914320635745828,0.08424549661278569,fanduel,FanDuel,2026-06-11T23:30:00Z,Atlanta Dream,New York Liberty,0.08424549661278569,4.914320635745828,0.6324765396907917,0.5833333333333334
2026-06-11,2026-06-11T22:13:00.358329+00:00,5274110.0,Monique Akoa Makani,PHX,ast,UNDER,3.5,-145,0.5918367346938775,0.6409477251629366,0.9192433378209381,0.04911099046905909,0.08298063906841019,williamhill_us,Caesars,2026-06-12T01:10:00Z,Dallas Wings,Phoenix Mercury,0.08298063906841019,4.911099046905909,0.6409477251629366,0.5918367346938775
2026-06-11,2026-06-11T22:13:00.358329+00:00,3142250.0,Jordin Canada,ATL,ast,OVER,5.5,-143,0.588477366255144,0.6368489676743307,0.9109547090497219,0.04837160141918673,0.08219789611791867,betrivers,BetRivers,2026-06-11T23:30:00Z,Atlanta Dream,New York Liberty,0.08219789611791867,4.837160141918673,0.6368489676743307,0.588477366255144
2026-06-11,2026-06-11T22:13:00.358329+00:00,3142250.0,Jordin Canada,ATL,ast,OVER,5.5,-148,0.5967741935483871,0.6439012708735873,0.9109547090497219,0.04712707732520016,0.07896969713952462,williamhill_us,Caesars,2026-06-11T23:30:00Z,Atlanta Dream,New York Liberty,0.07896969713952462,4.712707732520016,0.6439012708735873,0.5967741935483871
2026-06-11,2026-06-11T22:13:00.358329+00:00,3142250.0,Jordin Canada,ATL,ast,OVER,5.5,-152,0.6031746031746031,0.649341619055871,0.9109547090497219,0.046167015881267814,0.07654005264525976,draftkings,DraftKings,2026-06-11T23:30:00Z,Atlanta Dream,New York Liberty,0.07654005264525976,4.616701588126782,0.649341619055871,0.6031746031746031
2026-06-11,2026-06-11T22:13:00.358329+00:00,4065870.0,Jackie Young,LVA,ast,UNDER,6.5,-154,0.6062992125984252,0.6509910109100348,0.9042445346758217,0.04469179831160952,0.07371244656590148,fanduel,FanDuel,2026-06-12T02:10:00Z,Portland Fire,Las Vegas Aces,0.07371244656590148,4.469179831160952,0.6509910109100348,0.6062992125984252
2026-06-11,2026-06-11T22:13:00.358329+00:00,4065870.0,Jackie Young,LVA,ast,UNDER,6.5,-155,0.6078431372549019,0.6523033468680399,0.9042445346758217,0.04446020961313801,0.07314421581516245,williamhill_us,Caesars,2026-06-12T02:10:00Z,Portland Fire,Las Vegas Aces,0.07314421581516245,4.446020961313801,0.6523033468680399,0.6078431372549019
2026-06-11,2026-06-11T22:13:00.358329+00:00,4065870.0,Jackie Young,LVA,ast,UNDER,6.5,-157,0.6108949416342413,0.6548973805904783,0.9042445346758217,0.04400243895623701,0.07202947013855365,draftkings,DraftKings,2026-06-12T02:10:00Z,Portland Fire,Las Vegas Aces,0.07202947013855365,4.400243895623701,0.6548973805904783,0.6108949416342413
