date,player,team,opp,market,line,proj_lambda,p_over,over_price,under_price,book,side,price,ev,ev_over,chosen_prob,edge_score,edge_drivers,edge_reasons,proj
2026-06-04,Alexander Nikishin,CAR,,SOG,0.5,1.4760010472023035,0.7714501766686063,-210,160,draftkings,Over,-210,0.13880740365365696,0.13880740365365696,0.7714501766686063,0.517160141334885,MODEL OVR · JUICE+ · CONF60+ · SINGLE,MODEL OVR · JUICE+ · CONF60+ · SINGLE,1.4760010472023035
2026-06-04,Taylor Hall,CAR,,POINTS,0.5,1.301232453326015,0.7278038827858773,-120,-110,draftkings,Over,-120,0.3343071184407751,0.3343071184407751,0.7278038827858773,0.48224310622870187,MODEL OVR · CONF60+ · SINGLE,MODEL OVR · CONF60+ · SINGLE,1.301232453326015
2026-06-04,Jordan Martinook,CAR,,SOG,1.5,2.548880222759517,0.7225870529233365,124,-160,draftkings,Over,124,0.6185949985482738,0.6185949985482738,0.7225870529233365,0.47806964233866917,MODEL OVR · CONF60+ · CONS2,MODEL OVR · CONF60+ · CONS2,2.548880222759517
2026-06-04,Logan Stankoven,CAR,,POINTS,0.5,1.2422051078138798,0.7112532024125533,-110,-120,draftkings,Over,-110,0.35784702278760183,0.35784702278760183,0.7112532024125533,0.4690025619300427,MODEL OVR · CONF60+ · SINGLE,MODEL OVR · CONF60+ · SINGLE,1.2422051078138798
2026-06-04,Jackson Blake,CAR,,POINTS,0.5,1.2269218927148169,0.7068063282857914,-128,-103,pinnacle,Over,-128,0.25899877225906587,0.25899877225906587,0.7068063282857914,0.4654450626286331,MODEL OVR · CONF60+ · CONS2,MODEL OVR · CONF60+ · CONS2,1.2269218927148169
2026-06-04,William Karlsson,VGK,,SOG,1.5,2.399177561437466,0.6913798519957297,104,-135,fanduel,Over,104,0.4104148980712886,0.4104148980712886,0.6913798519957297,0.4531038815965838,MODEL OVR · CONF60+ · CONS2,MODEL OVR · CONF60+ · CONS2,2.399177561437466
2026-06-04,K'Andre Miller,CAR,,SOG,1.5,2.395370322293265,0.6905496093819605,131,-176,pinnacle,Over,131,0.5951695976723289,0.5951695976723289,0.6905496093819605,0.45243968750556846,MODEL OVR · CONF60+ · CONS2,MODEL OVR · CONF60+ · CONS2,2.395370322293265
2026-06-04,Logan Stankoven,CAR,,SOG,2.5,3.5574973152954925,0.6896565558554284,104,-135,fanduel,Over,104,0.4068993739450739,0.4068993739450739,0.6896565558554284,0.4517252446843428,MODEL OVR · CONF60+ · CONS2,MODEL OVR · CONF60+ · CONS2,3.5574973152954925
2026-06-04,Nikolaj Ehlers,CAR,,SOG,2.5,1.955473260723573,0.31127351947135534,110,-140,draftkings,Under,-140,0.1806739666205337,0.1806739666205337,0.6887264805286446,0.45098118442291574,MODEL UND · JUICE · CONF60+ · CONS3+,MODEL UND · JUICE · CONF60+ · CONS3+,1.955473260723573
2026-06-04,Noah Hanifin,VGK,,SOG,1.5,2.3455878153183414,0.6795232049666617,160,-210,draftkings,Over,160,0.7667603329133206,0.7667603329133206,0.6795232049666617,0.4436185639733294,MODEL OVR · CONF60+ · SINGLE,MODEL OVR · CONF60+ · SINGLE,2.3455878153183414
2026-06-04,Mark Stone,VGK,,POINTS,0.5,1.1165561322479207,0.6725946038151334,-130,100,draftkings,Over,-130,0.1899750682883128,0.1899750682883128,0.6725946038151334,0.4380756830521067,MODEL OVR · CONF60+ · SINGLE,MODEL OVR · CONF60+ · SINGLE,1.1165561322479207
2026-06-04,Jack Eichel,VGK,,SOG,2.5,2.0290786429919736,0.33119376601642553,-120,-110,draftkings,Under,-110,0.27681190124136956,0.27681190124136956,0.6688062339835745,0.43504498718685963,MODEL UND · CONF60+ · CONS2,MODEL UND · CONF60+ · CONS2,2.0290786429919736
2026-06-04,Mitch Marner,VGK,,SOG,1.5,2.26526709085405,0.6610577456386146,-195,150,draftkings,Over,-195,6.171776098107262e-05,6.171776098107262e-05,0.6610577456386146,0.4288461965108917,MODEL OVR · JUICE+ · CONF60+ · SINGLE,MODEL OVR · JUICE+ · CONF60+ · SINGLE,2.26526709085405
