team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec,is_dressed
Buffalo Sabres,8477949,1,Alex Tuch,Buffalo Sabres,Montréal Canadiens,2026-05-18,1.0996666666666666,0.0605,0.16833333333333333,0.22883333333333333,0.5075,0.0,437.9481481481644,1
Buffalo Sabres,8479420,1,Tage Thompson,Buffalo Sabres,Montréal Canadiens,2026-05-18,1.2028333333333332,0.11499999999999999,0.1475,0.26249999999999996,0.18983333333333333,0.0,437.9481481481644,1
Buffalo Sabres,8484145,1,Zach Benson,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.864,0.14483333333333334,0.11733333333333333,0.26216666666666666,0.33449999999999996,0.0,437.9481481481644,1
Buffalo Sabres,8480839,1,Rasmus Dahlin,Buffalo Sabres,Montréal Canadiens,2026-05-18,1.1083333333333334,0.078,0.16749999999999998,0.2455,0.5361666666666667,0.0,532.6370370370717,1
Buffalo Sabres,8480807,1,Mattias Samuelsson,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.6743333333333333,0.06949999999999999,0.12016666666666666,0.18966666666666665,0.7348333333333333,0.0,532.6370370370717,1
Montréal Canadiens,8480018,1,Nick Suzuki,Buffalo Sabres,Montréal Canadiens,2026-05-18,1.0935,0.10283333333333333,0.11716666666666667,0.22,0.45649999999999996,0.0,451.44444444446736,1
Montréal Canadiens,8483515,1,Juraj Slafkovský,Buffalo Sabres,Montréal Canadiens,2026-05-18,1.1655,0.0485,0.1435,0.192,0.39866666666666667,0.0,451.44444444446736,1
Montréal Canadiens,8481540,1,Cole Caufield,Buffalo Sabres,Montréal Canadiens,2026-05-18,1.1915,0.12966666666666665,0.10283333333333333,0.23249999999999998,0.09716666666666667,0.0,451.44444444446736,1
Montréal Canadiens,8476875,1,Mike Matheson,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.8474999999999999,0.041833333333333333,0.121,0.16283333333333333,0.8594999999999999,0.0,548.6000000000301,1
Montréal Canadiens,8483457,1,Lane Hutson,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.9388333333333333,0.04066666666666666,0.122,0.16266666666666665,0.4066666666666667,0.0,488.51111111114693,1
Buffalo Sabres,8481551,1,Colten Ellis,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.0,0.0,0.0,0.0,0.0,10.263891666666643,1199.9999999999998,1
Montréal Canadiens,8482487,1,Jakub Dobes,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.0,0.0,0.0,0.0,0.0,9.803758333333368,1199.9999999999998,1
Buffalo Sabres,8480802,1,Ryan McLeod,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.48233333333333334,0.03666666666666667,0.08333333333333333,0.12,0.22066666666666665,0.0,276.0148148148174,1
Buffalo Sabres,8482659,1,Josh Doan,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.82,0.06849999999999999,0.09516666666666666,0.16366666666666665,0.102,0.0,276.0148148148174,1
Buffalo Sabres,8480064,1,Josh Norris,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.6451666666666667,0.043333333333333335,0.09766666666666667,0.14100000000000001,0.18533333333333332,0.0,276.0148148148174,1
Buffalo Sabres,8479982,1,Conor Timmins,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.5661666666666666,0.033,0.0915,0.1245,0.4618333333333333,0.0,287.5629629629608,1
Buffalo Sabres,8481564,1,Ryan Johnson,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.5695,0.033666666666666664,0.1025,0.13616666666666666,0.07483333333333334,0.0,287.5629629629608,1
Montréal Canadiens,8478133,1,Jake Evans,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.6204999999999999,0.0435,0.058833333333333335,0.10233333333333333,0.2896666666666667,0.0,249.7629629629707,1
Montréal Canadiens,8476981,1,Josh Anderson,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.6495,0.042833333333333334,0.06383333333333333,0.10666666666666666,0.08533333333333333,0.0,249.7629629629707,1
Montréal Canadiens,8483424,1,Owen Beck,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.5745,0.033999999999999996,0.06133333333333333,0.09533333333333333,0.15383333333333332,0.0,249.7629629629707,1
Montréal Canadiens,8482087,1,Kaiden Guhle,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.5105,0.029333333333333333,0.06183333333333333,0.09116666666666666,0.476,0.0,292.7259259259209,1
Montréal Canadiens,8478851,1,Alexandre Carrier,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.49916666666666665,0.0305,0.0665,0.097,0.4963333333333333,0.0,358.6740740740517,1
Buffalo Sabres,8482097,1,Jack Quinn,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.6475,0.07333333333333333,0.07633333333333334,0.14966666666666667,0.095,0.0,249.16296296297017,1
Buffalo Sabres,8479941,1,Justin Danforth,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.6491666666666667,0.0395,0.09033333333333333,0.12983333333333333,0.236,0.0,249.16296296297017,1
Buffalo Sabres,8483090,1,Riley Fiddler-Schultz,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.4958333333333333,0.030333333333333334,0.0895,0.11983333333333333,0.3163333333333333,0.0,249.16296296297017,1
Montréal Canadiens,8476479,1,Phillip Danault,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.6263333333333333,0.020666666666666667,0.0865,0.10716666666666666,0.2045,0.0,265.6148148148192,1
Montréal Canadiens,8484984,1,Ivan Demidov,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.7451666666666666,0.028166666666666666,0.088,0.11616666666666667,0.183,0.0,265.6148148148192,1
Montréal Canadiens,8481618,1,Alex Newhook,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.7013333333333334,0.12366666666666666,0.0365,0.16016666666666665,0.22133333333333333,0.0,265.6148148148192,1
Buffalo Sabres,8481524,1,Bowen Byram,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.6563333333333333,0.11499999999999999,0.0935,0.2085,0.3843333333333333,0.0,379.7999999999876,1
Buffalo Sabres,8482671,1,Owen Power,Buffalo Sabres,Montréal Canadiens,2026-05-18,0.6363333333333333,0.03816666666666667,0.11316666666666667,0.15133333333333332,0.428,0.0,379.7999999999876,1
