team,player_id_a,player_id_b,co_toi_ev
ANA,8474590,8475462,12.75
ANA,8481563,8482731,12.75
ANA,8481605,8483490,12.75
ANA,8484153,8483444,11.25
ANA,8484153,8483445,11.25
ANA,8483444,8483445,11.25
ANA,8475798,8478424,11.25
ANA,8475798,8477527,11.25
ANA,8478424,8477527,11.25
ANA,8473986,8475184,11.25
ANA,8473986,8482745,11.25
ANA,8475184,8482745,11.25
ANA,8484201,8480068,11.25
ANA,8484201,8484762,11.25
ANA,8480068,8484762,11.25
ARI,8474013,8480084,12.75
ARI,8480434,8483472,12.75
ARI,8478507,8481059,12.75
ARI,8475461,8480855,11.25
ARI,8475461,8479293,11.25
ARI,8480855,8479293,11.25
ARI,8478831,8477951,11.25
ARI,8478831,8479291,11.25
ARI,8477951,8479291,11.25
ARI,8482175,8477070,11.25
ARI,8482175,8481827,11.25
ARI,8477070,8481827,11.25
ARI,8477021,8484388,11.25
ARI,8477021,8479343,11.25
ARI,8484388,8479343,11.25
BOS,8481219,8480887,12.75
BOS,8480035,8476854,12.75
BOS,8482511,8479325,12.75
BOS,8478042,8479591,11.25
BOS,8478042,8479987,11.25
BOS,8479591,8479987,11.25
BOS,8485395,8479661,11.25
BOS,8485395,8480355,11.25
BOS,8479661,8480355,11.25
BOS,8482177,8476374,11.25
BOS,8482177,8477496,11.25
BOS,8476374,8477496,11.25
BOS,8483489,8479999,11.25
BOS,8483489,8477956,11.25
BOS,8479999,8477956,11.25
BUF,8481524,8480839,12.75
BUF,8481564,8480891,12.75
BUF,8483732,8484305,12.75
BUF,8484145,8479359,11.25
BUF,8484145,8484238,11.25
BUF,8479359,8484238,11.25
BUF,8477949,8479420,11.25
BUF,8477949,8482097,11.25
BUF,8479420,8482097,11.25
BUF,8476871,8483500,11.25
BUF,8476871,8480064,11.25
BUF,8483500,8480064,11.25
BUF,8480802,8483468,11.25
BUF,8480802,8475842,11.25
BUF,8483468,8475842,11.25
CAR,8478970,8476906,12.75
CAR,8484428,8480817,12.75
CAR,8482100,8476422,12.75
CAR,8478427,8482809,11.25
CAR,8478427,8477478,11.25
CAR,8482809,8477478,11.25
CAR,8485563,8475235,11.25
CAR,8485563,8477940,11.25
CAR,8475235,8477940,11.25
CAR,8475791,8476873,11.25
CAR,8475791,8482093,11.25
CAR,8476873,8482093,11.25
CAR,8480829,8476921,11.25
CAR,8480829,8480762,11.25
CAR,8476921,8480762,11.25
CBJ,8481161,8479371,12.75
CBJ,8475790,8483485,12.75
CBJ,8478500,8476923,12.75
CBJ,8475745,8484166,11.25
CBJ,8475745,8478856,11.25
CBJ,8484166,8478856,11.25
CBJ,8478046,8476432,11.25
CBJ,8478046,8482660,11.25
CBJ,8476432,8482660,11.25
CBJ,8480806,8480893,11.25
CBJ,8480806,8478975,11.25
CBJ,8480893,8478975,11.25
CBJ,8477497,8479671,11.25
CBJ,8477497,8482705,11.25
CBJ,8479671,8482705,11.25
CGY,8480860,8479402,12.75
CGY,8484150,8477810,12.75
CGY,8482165,8476874,12.75
CGY,8474150,8482209,11.25
CGY,8474150,8484234,11.25
CGY,8482209,8484234,11.25
CGY,8476458,8481068,11.25
CGY,8476458,8481028,11.25
CGY,8481068,8481028,11.25
CGY,8478109,8479066,11.25
CGY,8478109,8483609,11.25
CGY,8479066,8483609,11.25
CGY,8476456,8481556,11.25
CGY,8476456,8484180,11.25
CGY,8481556,8484180,11.25
CHI,8481806,8482807,12.75
