team,player_id,period,player,game_home,game_away,date,shots,goals,assists,points,blocks,saves,toi_sec,is_dressed
Carolina Hurricanes,8478427,1,Sebastian Aho,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.636,0.089,0.123,0.212,0.231,0.0,406.1777777777773,1
Carolina Hurricanes,8482809,1,Jackson Blake,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.645,0.067,0.127,0.194,0.191,0.0,406.1777777777773,1
Carolina Hurricanes,8477478,1,William Carrier,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.678,0.081,0.136,0.21700000000000003,0.20700000000000002,0.0,406.1777777777773,1
Carolina Hurricanes,8478970,1,Jalen Chatfield,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.5660000000000001,0.059000000000000004,0.122,0.181,0.48,0.0,497.86666666666025,1
Carolina Hurricanes,8476906,1,Shayne Gostisbehere,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.549,0.076,0.088,0.16399999999999998,0.43,0.0,497.86666666666025,1
Montréal Canadiens,8476981,1,Josh Anderson,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.706,0.078,0.098,0.176,0.195,0.0,407.73333333333284,1
Montréal Canadiens,8483424,1,Owen Beck,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.71,0.065,0.132,0.197,0.209,0.0,407.73333333333284,1
Montréal Canadiens,8482737,1,Zachary Bolduc,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.736,0.08600000000000001,0.113,0.199,0.25,0.0,407.73333333333284,1
Montréal Canadiens,8478851,1,Alexandre Carrier,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.553,0.063,0.11800000000000001,0.181,0.438,0.0,498.4888888888823,1
Montréal Canadiens,8480865,1,Noah Dobson,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.56,0.061,0.10300000000000001,0.164,0.363,0.0,457.86666666666224,1
Carolina Hurricanes,8475883,1,Frederik Andersen,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.0,0.0,0.0,0.0,0.0,7.727,1199.9999999999998,1
Montréal Canadiens,8482487,1,Jakub Dobes,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.0,0.0,0.0,0.0,0.0,7.5120000000000005,1199.9999999999998,1
Carolina Hurricanes,8485563,1,Charlie Cerrato,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.453,0.051000000000000004,0.08700000000000001,0.138,0.137,0.0,277.33333333333326,1
Carolina Hurricanes,8475235,1,Nicolas Deslauriers,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.47600000000000003,0.065,0.079,0.14400000000000002,0.147,0.0,277.33333333333326,1
Carolina Hurricanes,8477940,1,Nikolaj Ehlers,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.482,0.051000000000000004,0.088,0.139,0.159,0.0,277.33333333333326,1
Carolina Hurricanes,8484428,1,Charles Alexis Legault,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.41400000000000003,0.049,0.092,0.14100000000000001,0.328,0.0,356.4444444444482,1
Carolina Hurricanes,8480817,1,K'Andre Miller,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.357,0.033,0.083,0.116,0.365,0.0,356.4444444444482,1
Montréal Canadiens,8482775,1,Oliver Kapanen,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.381,0.051000000000000004,0.077,0.128,0.109,0.0,250.53333333333165,1
Montréal Canadiens,8479339,1,Patrik Laine,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.423,0.046,0.088,0.134,0.138,0.0,250.53333333333165,1
Montréal Canadiens,8481618,1,Alex Newhook,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.42,0.054,0.078,0.132,0.14200000000000002,0.0,250.53333333333165,1
Montréal Canadiens,8483686,1,Adam Engstrom,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.41000000000000003,0.038,0.099,0.137,0.329,0.0,359.2888888888927,1
Carolina Hurricanes,8482100,1,Alexander Nikishin,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.383,0.05,0.08,0.13,0.296,0.0,345.68888888889336,1
Carolina Hurricanes,8476422,1,Mike Reilly,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.366,0.061,0.092,0.153,0.31,0.0,345.68888888889336,1
Montréal Canadiens,8481540,1,Cole Caufield,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.47200000000000003,0.053,0.07,0.123,0.149,0.0,278.75555555555616,1
Montréal Canadiens,8481523,1,Kirby Dach,Carolina Hurricanes,Montréal Canadiens,2026-05-29,0.47200000000000003,0.054,0.08,0.134,0.147,0.0,278.75555555555616,1
