player,team,plays,ladders,sim_ladders,model,_plays_list,top_play,top_play_explain,top_play_baseline,top_play_reasons,top_play_consensus,top_play_line_adv
Flau'jae Johnson,SEA,"[{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': -121.0, 'edge': 0.028516975693183566, 'ev': 0.052084724199946975, 'ev_pct': 5.208472419994697, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': -125.0, 'edge': 0.00547556530958293, 'ev': 0.009856017557249352, 'ev_pct': 0.9856017557249352, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -112.0, 'edge': 0.046169241358973157, 'ev': 0.08739177828662781, 'ev_pct': 8.73917782866278, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -118.0, 'edge': 0.0433130876459733, 'ev': 0.08001909412561165, 'ev_pct': 8.001909412561165, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -145.0, 'edge': 0.020695455536306584, 'ev': 0.03496818349238012, 'ev_pct': 3.496818349238012, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 106.0, 'edge': 0.04090300851875528, 'ev': 0.0842601975486359, 'ev_pct': 8.426019754863589, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 104.0, 'edge': 0.04018913073463187, 'ev': 0.08198582669864896, 'ev_pct': 8.198582669864896, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 103.0, 'edge': 0.03982691688357426, 'ev': 0.08084864127365576, 'ev_pct': 8.084864127365577, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 102.0, 'edge': 0.03946111675676356, 'ev': 0.07971145584866235, 'ev_pct': 7.971145584866235, 'book': 'draftkings'}]",[],[],"{'pts': 13.343080555555556, 'reb': 5.455007407407408, 'ast': 1.863961111111111, 'threes': 1.603300925925926, 'stl': 0.6851635802469135, 'blk': 1.712908950617284, 'tov': 2.398072530864197, 'pra': 20.66204907407408, 'pr': 18.798087962962963, 'pa': 15.207041666666667, 'ra': 7.31896851851852}","[{'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -112.0, 'edge': 0.046169241358973157, 'ev': 0.08739177828662781, 'ev_pct': 8.73917782866278, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 106.0, 'edge': 0.04090300851875528, 'ev': 0.0842601975486359, 'ev_pct': 8.426019754863589, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': -121.0, 'edge': 0.028516975693183566, 'ev': 0.052084724199946975, 'ev_pct': 5.208472419994697, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -145.0, 'edge': 0.020695455536306584, 'ev': 0.03496818349238012, 'ev_pct': 3.496818349238012, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': -125.0, 'edge': 0.00547556530958293, 'ev': 0.009856017557249352, 'ev_pct': 0.9856017557249352, 'book': 'draftkings'}]","{'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -112.0, 'edge': 0.046169241358973157, 'ev': 0.08739177828662781, 'ev_pct': 8.73917782866278, 'book': 'fanduel'}",model 18.8 vs line 16.5 (+2.3),18.798087962962963,"['EV 8.7%', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Natisha Hiedeman,SEA,"[{'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': -105.0, 'edge': 0.019782659911742884, 'ev': 0.038623288399117106, 'ev_pct': 3.8623288399117106, 'book': 'betrivers'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': -106.0, 'edge': 0.01942746218500835, 'ev': 0.03775525669916713, 'ev_pct': 3.775525669916713, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': -106.0, 'edge': 0.01942746218500835, 'ev': 0.03775525669916713, 'ev_pct': 3.775525669916713, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': -110.0, 'edge': 0.018040499632997253, 'ev': 0.034440953844812994, 'ev_pct': 3.444095384481299, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 17.5, 'price': -112.0, 'edge': 0.07205107946122058, 'ev': 0.13638240040873895, 'ev_pct': 13.638240040873894, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 17.5, 'price': -116.0, 'edge': 0.07012934640741209, 'ev': 0.1305856795172502, 'ev_pct': 13.05856795172502, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -109.0, 'edge': 0.05214156651070534, 'ev': 0.09997786606181103, 'ev_pct': 9.997786606181103, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': -102.0, 'edge': 0.012549495946018396, 'ev': 0.024852923344075628, 'ev_pct': 2.485292334407563, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -141.0, 'edge': 0.26747168758606177, 'ev': 0.4571679199166021, 'ev_pct': 45.71679199166021, 'book': 'draftkings'}]",[],[],"{'pts': 17.325121568627452, 'reb': 1.2936815686274508, 'ast': 4.957837385620914, 'threes': 2.547363137254901, 'stl': 0.3218117647058823, 'blk': 0.0, 'tov': 1.2872470588235294, 'pra': 23.57664052287582, 'pr': 18.618803137254904, 'pa': 22.282958954248365, 'ra': 6.251518954248365}","[{'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -141.0, 'edge': 0.26747168758606177, 'ev': 0.4571679199166021, 'ev_pct': 45.71679199166021, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 17.5, 'price': -112.0, 'edge': 0.07205107946122058, 'ev': 0.13638240040873895, 'ev_pct': 13.638240040873894, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -109.0, 'edge': 0.05214156651070534, 'ev': 0.09997786606181103, 'ev_pct': 9.997786606181103, 'book': 'draftkings'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': -105.0, 'edge': 0.019782659911742884, 'ev': 0.038623288399117106, 'ev_pct': 3.8623288399117106, 'book': 'betrivers'}, {'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': -102.0, 'edge': 0.012549495946018396, 'ev': 0.024852923344075628, 'ev_pct': 2.485292334407563, 'book': 'draftkings'}]","{'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -141.0, 'edge': 0.26747168758606177, 'ev': 0.4571679199166021, 'ev_pct': 45.71679199166021, 'book': 'draftkings'}",model 2.5 vs line 1.5 (+1.0),2.547363137254901,"['EV 45.7%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Cameron Brink,LAS,"[{'market': 'pa', 'side': 'OVER', 'line': 7.5, 'price': -132.0, 'edge': 0.08182797743242809, 'ev': 0.1438188694266918, 'ev_pct': 14.381886942669182, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 10.5, 'price': -127.0, 'edge': 0.09119700449238999, 'ev': 0.16300566944702788, 'ev_pct': 16.300566944702787, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 10.5, 'price': -128.0, 'edge': 0.09077193300309405, 'ev': 0.16168750566176127, 'ev_pct': 16.168750566176126, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 7.5, 'price': 112.0, 'edge': 0.2159043779436265, 'ev': 0.45771728124048827, 'ev_pct': 45.77172812404883, 'book': 'betrivers'}, {'market': 'pts', 'side': 'OVER', 'line': 6.5, 'price': -115.0, 'edge': 0.17142843456583312, 'ev': 0.32049663853612265, 'ev_pct': 32.049663853612266, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 6.5, 'price': -123.0, 'edge': 0.1547426487696082, 'ev': 0.2805496802896149, 'ev_pct': 28.05496802896149, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 125.0, 'edge': 0.036769510284490436, 'ev': 0.08273139814010344, 'ev_pct': 8.273139814010344, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 122.0, 'edge': 0.035868609383589545, 'ev': 0.07962831283156879, 'ev_pct': 7.962831283156879, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 115.0, 'edge': 0.18476501798465933, 'ev': 0.3972447886670175, 'ev_pct': 39.72447886670175, 'book': 'draftkings'}]",[],[],"{'pts': 11.47, 'reb': 5.135000000000001, 'ast': 0.7749999999999999, 'threes': 0.885, 'stl': 0.4482609999999999, 'blk': 0.3667589999999999, 'tov': 1.22253, 'pra': 17.38, 'pr': 16.605, 'pa': 12.245000000000001, 'ra': 5.91}","[{'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 115.0, 'edge': 0.18476501798465933, 'ev': 0.3972447886670175, 'ev_pct': 39.72447886670175, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 6.5, 'price': -115.0, 'edge': 0.17142843456583312, 'ev': 0.32049663853612265, 'ev_pct': 32.049663853612266, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 10.5, 'price': -127.0, 'edge': 0.09119700449238999, 'ev': 0.16300566944702788, 'ev_pct': 16.300566944702787, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 7.5, 'price': -132.0, 'edge': 0.08182797743242809, 'ev': 0.1438188694266918, 'ev_pct': 14.381886942669182, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 125.0, 'edge': 0.036769510284490436, 'ev': 0.08273139814010344, 'ev_pct': 8.273139814010344, 'book': 'betrivers'}]","{'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 115.0, 'edge': 0.18476501798465933, 'ev': 0.3972447886670175, 'ev_pct': 39.72447886670175, 'book': 'draftkings'}",model 0.9 vs line 0.5 (+0.4),0.885,"['EV 39.7%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Awa Fam,SEA,"[{'market': 'pa', 'side': 'UNDER', 'line': 11.5, 'price': -116.0, 'edge': 0.09965185185185188, 'ev': 0.18555862068965534, 'ev_pct': 18.555862068965535, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 15.5, 'price': -112.0, 'edge': 0.10157358490566037, 'ev': 0.19226428571428578, 'ev_pct': 19.226428571428578, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 15.5, 'price': -126.0, 'edge': 0.09514513274336278, 'ev': 0.17065714285714273, 'ev_pct': 17.06571428571427, 'book': 'draftkings'}, {'market': 'pts', 'side': 'UNDER', 'line': 10.5, 'price': -104.0, 'edge': 0.2151960784302025, 'ev': 0.4221153846130895, 'ev_pct': 42.21153846130895, 'book': 'fanduel'}, {'market': 'pts', 'side': 'UNDER', 'line': 10.5, 'price': -115.0, 'edge': 0.1901162790685974, 'ev': 0.35543478260650807, 'ev_pct': 35.54347826065081, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'UNDER', 'line': 10.5, 'price': -127.0, 'edge': 0.16552863436006338, 'ev': 0.2958661417301921, 'ev_pct': 29.58661417301921, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -105.0, 'edge': 0.07167073170731708, 'ev': 0.1399285714285714, 'ev_pct': 13.99285714285714, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -107.0, 'edge': 0.07096376811594207, 'ev': 0.13728504672897202, 'ev_pct': 13.728504672897202, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -112.0, 'edge': 0.06925471698113206, 'ev': 0.13108928571428569, 'ev_pct': 13.108928571428569, 'book': 'fanduel'}]",[],[],"{'pts': 3.6, 'reb': 0.72, 'ast': 0.0, 'threes': 0.0, 'stl': 0.2683999999999999, 'blk': 0.2195999999999999, 'tov': 0.732, 'pra': 4.32, 'pr': 4.32, 'pa': 3.6, 'ra': 0.72}","[{'market': 'pts', 'side': 'UNDER', 'line': 10.5, 'price': -104.0, 'edge': 0.2151960784302025, 'ev': 0.4221153846130895, 'ev_pct': 42.21153846130895, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 15.5, 'price': -112.0, 'edge': 0.10157358490566037, 'ev': 0.19226428571428578, 'ev_pct': 19.226428571428578, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 11.5, 'price': -116.0, 'edge': 0.09965185185185188, 'ev': 0.18555862068965534, 'ev_pct': 18.555862068965535, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -105.0, 'edge': 0.07167073170731708, 'ev': 0.1399285714285714, 'ev_pct': 13.99285714285714, 'book': 'draftkings'}]","{'market': 'pts', 'side': 'UNDER', 'line': 10.5, 'price': -104.0, 'edge': 0.2151960784302025, 'ev': 0.4221153846130895, 'ev_pct': 42.21153846130895, 'book': 'fanduel'}",model 3.6 vs line 10.5 (-6.9),3.6,"['EV 42.2%', 'Regular price range (-150 to +150)', 'Consensus: 3 books aligned', 'Best line available']",0.5,1.0
Dominique Malonga,SEA,"[{'market': 'pa', 'side': 'UNDER', 'line': 15.5, 'price': -123.0, 'edge': 0.08575256549785393, 'ev': 0.15547009842293846, 'ev_pct': 15.547009842293846, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -118.0, 'edge': 0.09724470150009767, 'ev': 0.1796554654832312, 'ev_pct': 17.96554654832312, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -123.0, 'edge': 0.0949819788276165, 'ev': 0.17220309982567872, 'ev_pct': 17.220309982567873, 'book': 'draftkings'}, {'market': 'pts', 'side': 'UNDER', 'line': 14.5, 'price': -110.0, 'edge': 0.17316116436176332, 'ev': 0.3305804046906391, 'ev_pct': 33.05804046906391, 'book': 'fanduel'}, {'market': 'pts', 'side': 'UNDER', 'line': 14.5, 'price': -111.0, 'edge': 0.1709043374603867, 'ev': 0.32487220904632064, 'ev_pct': 32.48722090463206, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'UNDER', 'line': 14.5, 'price': -114.0, 'edge': 0.16426040779745543, 'ev': 0.3083484848127671, 'ev_pct': 30.834848481276712, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': -133.0, 'edge': 0.0809316266045258, 'ev': 0.14178247367559776, 'ev_pct': 14.178247367559777, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 6.5, 'price': -113.0, 'edge': 0.06404030860494847, 'ev': 0.1207131480783542, 'ev_pct': 12.07131480783542, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 6.5, 'price': -114.0, 'edge': 0.06371123133760603, 'ev': 0.11959827637059361, 'ev_pct': 11.959827637059362, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 6.5, 'price': -115.0, 'edge': 0.06338521525414598, 'ev': 0.11850279373601191, 'ev_pct': 11.850279373601191, 'book': 'draftkings'}]",[],[],"{'pts': 2.981111111111111, 'reb': 1.3344444444444443, 'ast': 0.1366666666666666, 'threes': 0.2066666666666666, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 4.452222222222222, 'pr': 4.315555555555555, 'pa': 3.1177777777777775, 'ra': 1.471111111111111}","[{'market': 'pts', 'side': 'UNDER', 'line': 14.5, 'price': -110.0, 'edge': 0.17316116436176332, 'ev': 0.3305804046906391, 'ev_pct': 33.05804046906391, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -118.0, 'edge': 0.09724470150009767, 'ev': 0.1796554654832312, 'ev_pct': 17.96554654832312, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 15.5, 'price': -123.0, 'edge': 0.08575256549785393, 'ev': 0.15547009842293846, 'ev_pct': 15.547009842293846, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': -133.0, 'edge': 0.0809316266045258, 'ev': 0.14178247367559776, 'ev_pct': 14.178247367559777, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 6.5, 'price': -113.0, 'edge': 0.06404030860494847, 'ev': 0.1207131480783542, 'ev_pct': 12.07131480783542, 'book': 'williamhill_us'}]","{'market': 'pts', 'side': 'UNDER', 'line': 14.5, 'price': -110.0, 'edge': 0.17316116436176332, 'ev': 0.3305804046906391, 'ev_pct': 33.05804046906391, 'book': 'fanduel'}",model 3.0 vs line 14.5 (-11.5),2.981111111111111,"['EV 33.1%', 'Regular price range (-150 to +150)', 'Consensus: 3 books aligned', 'Best line available']",0.5,1.0
Aaliyah Edwards,CON,"[{'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -110.0, 'edge': 0.10256190476190474, 'ev': 0.19579999999999997, 'ev_pct': 19.58, 'book': 'draftkings'}, {'market': 'pts', 'side': 'UNDER', 'line': 19.5, 'price': -114.0, 'edge': 0.19228929268818573, 'ev': 0.3609641108357169, 'ev_pct': 36.09641108357169, 'book': 'fanduel'}, {'market': 'pts', 'side': 'UNDER', 'line': 19.5, 'price': -120.0, 'edge': 0.17954502760747204, 'ev': 0.32916588394703206, 'ev_pct': 32.916588394703204, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': 118.0, 'edge': 0.03820206983739821, 'ev': 0.08328051224552813, 'ev_pct': 8.328051224552812, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': 110.0, 'edge': 0.035580837858368075, 'ev': 0.07471975950257292, 'ev_pct': 7.471975950257292, 'book': 'draftkings'}]",[],[],"{'pts': 8.9, 'reb': 3.9366666666666665, 'ast': 1.261111111111111, 'threes': 0.0, 'stl': 0.4625683333333332, 'blk': 0.3784649999999999, 'tov': 1.2615499999999995, 'pra': 14.097777777777775, 'pr': 12.836666666666666, 'pa': 10.161111111111111, 'ra': 5.197777777777778}","[{'market': 'pts', 'side': 'UNDER', 'line': 19.5, 'price': -114.0, 'edge': 0.19228929268818573, 'ev': 0.3609641108357169, 'ev_pct': 36.09641108357169, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -110.0, 'edge': 0.10256190476190474, 'ev': 0.19579999999999997, 'ev_pct': 19.58, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': 118.0, 'edge': 0.03820206983739821, 'ev': 0.08328051224552813, 'ev_pct': 8.328051224552812, 'book': 'fanduel'}]","{'market': 'pts', 'side': 'UNDER', 'line': 19.5, 'price': -114.0, 'edge': 0.19228929268818573, 'ev': 0.3609641108357169, 'ev_pct': 36.09641108357169, 'book': 'fanduel'}",model 8.9 vs line 19.5 (-10.6),8.9,"['EV 36.1%', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Nyara Sabally,TOR,"[{'market': 'pr', 'side': 'UNDER', 'line': 17.5, 'price': -110.0, 'edge': 0.10256190476190474, 'ev': 0.19579999999999997, 'ev_pct': 19.58, 'book': 'draftkings'}, {'market': 'pts', 'side': 'UNDER', 'line': 12.5, 'price': -132.0, 'edge': 0.15603435965884416, 'ev': 0.27424220788524134, 'ev_pct': 27.424220788524135, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': -135.0, 'edge': 0.06232978723404259, 'ev': 0.10850000000000015, 'ev_pct': 10.850000000000016, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': -144.0, 'edge': 0.05997540983606553, 'ev': 0.10162499999999991, 'ev_pct': 10.16249999999999, 'book': 'fanduel'}]",[],[],"{'pts': 5.55, 'reb': 2.57, 'ast': 0.7649999999999999, 'threes': 0.345, 'stl': 0.3779434999999999, 'blk': 0.3092264999999999, 'tov': 1.0307549999999996, 'pra': 8.885, 'pr': 8.12, 'pa': 6.3149999999999995, 'ra': 3.335}","[{'market': 'pts', 'side': 'UNDER', 'line': 12.5, 'price': -132.0, 'edge': 0.15603435965884416, 'ev': 0.27424220788524134, 'ev_pct': 27.424220788524135, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 17.5, 'price': -110.0, 'edge': 0.10256190476190474, 'ev': 0.19579999999999997, 'ev_pct': 19.58, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': -135.0, 'edge': 0.06232978723404259, 'ev': 0.10850000000000015, 'ev_pct': 10.850000000000016, 'book': 'draftkings'}]","{'market': 'pts', 'side': 'UNDER', 'line': 12.5, 'price': -132.0, 'edge': 0.15603435965884416, 'ev': 0.27424220788524134, 'ev_pct': 27.424220788524135, 'book': 'fanduel'}",model 5.5 vs line 12.5 (-7.0),5.55,"['EV 27.4%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
Diamond Miller,CON,"[{'market': 'pr', 'side': 'UNDER', 'line': 15.5, 'price': -125.0, 'edge': 0.09557777777777776, 'ev': 0.17204000000000008, 'ev_pct': 17.204000000000008, 'book': 'draftkings'}, {'market': 'pts', 'side': 'UNDER', 'line': 13.5, 'price': -114.0, 'edge': 0.19161691903063938, 'ev': 0.3597019357241825, 'ev_pct': 35.97019357241825, 'book': 'fanduel'}, {'market': 'pts', 'side': 'UNDER', 'line': 13.5, 'price': -125.0, 'edge': 0.16877164384891552, 'ev': 0.303788958928048, 'ev_pct': 30.378895892804803, 'book': 'draftkings'}]",[],[],"{'pts': 7.748888888888889, 'reb': 2.161111111111111, 'ast': 1.1022222222222222, 'threes': 0.5355555555555556, 'stl': 0.4145838888888888, 'blk': 0.3392049999999999, 'tov': 1.1306833333333333, 'pra': 11.012222222222222, 'pr': 9.91, 'pa': 8.851111111111111, 'ra': 3.263333333333333}","[{'market': 'pts', 'side': 'UNDER', 'line': 13.5, 'price': -114.0, 'edge': 0.19161691903063938, 'ev': 0.3597019357241825, 'ev_pct': 35.97019357241825, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 15.5, 'price': -125.0, 'edge': 0.09557777777777776, 'ev': 0.17204000000000008, 'ev_pct': 17.204000000000008, 'book': 'draftkings'}]","{'market': 'pts', 'side': 'UNDER', 'line': 13.5, 'price': -114.0, 'edge': 0.19161691903063938, 'ev': 0.3597019357241825, 'ev_pct': 35.97019357241825, 'book': 'fanduel'}",model 7.7 vs line 13.5 (-5.8),7.748888888888889,"['EV 36.0%', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Laura Juskaite,TOR,"[{'market': 'pr', 'side': 'UNDER', 'line': 15.5, 'price': -135.0, 'edge': 0.09141702127659568, 'ev': 0.1591333333333333, 'ev_pct': 15.913333333333329, 'book': 'draftkings'}, {'market': 'pts', 'side': 'UNDER', 'line': 10.5, 'price': -110.0, 'edge': 0.19240130175211634, 'ev': 0.3673115760722221, 'ev_pct': 36.73115760722221, 'book': 'draftkings'}, {'market': 'pts', 'side': 'UNDER', 'line': 10.5, 'price': -128.0, 'edge': 0.15480731678971038, 'ev': 0.2757505330316715, 'ev_pct': 27.575053303167152, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -150.0, 'edge': 0.040928526115563746, 'ev': 0.0682142101926062, 'ev_pct': 6.821421019260621, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 100.0, 'edge': 0.11153932141787548, 'ev': 0.22307864283575096, 'ev_pct': 22.307864283575096, 'book': 'draftkings'}]",[],[],"{'pts': 6.926666666666667, 'reb': 3.3600000000000003, 'ast': 1.2544444444444445, 'threes': 0.7833333333333332, 'stl': 0.492256111111111, 'blk': 0.4027549999999999, 'tov': 1.3425166666666664, 'pra': 11.54111111111111, 'pr': 10.286666666666667, 'pa': 8.181111111111111, 'ra': 4.614444444444445}","[{'market': 'pts', 'side': 'UNDER', 'line': 10.5, 'price': -110.0, 'edge': 0.19240130175211634, 'ev': 0.3673115760722221, 'ev_pct': 36.73115760722221, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 100.0, 'edge': 0.11153932141787548, 'ev': 0.22307864283575096, 'ev_pct': 22.307864283575096, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 15.5, 'price': -135.0, 'edge': 0.09141702127659568, 'ev': 0.1591333333333333, 'ev_pct': 15.913333333333329, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -150.0, 'edge': 0.040928526115563746, 'ev': 0.0682142101926062, 'ev_pct': 6.821421019260621, 'book': 'draftkings'}]","{'market': 'pts', 'side': 'UNDER', 'line': 10.5, 'price': -110.0, 'edge': 0.19240130175211634, 'ev': 0.3673115760722221, 'ev_pct': 36.73115760722221, 'book': 'draftkings'}",model 6.9 vs line 10.5 (-3.6),6.926666666666667,"['EV 36.7%', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Olivia Nelson-Ododa,CON,"[{'market': 'pr', 'side': 'UNDER', 'line': 14.5, 'price': -135.0, 'edge': 0.0764390359300462, 'ev': 0.1330605440263768, 'ev_pct': 13.30605440263768, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': -120.0, 'edge': 0.05869958332259695, 'ev': 0.1076159027580944, 'ev_pct': 10.761590275809441, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': -135.0, 'edge': 0.05434755237482136, 'ev': 0.09460499857839283, 'ev_pct': 9.460499857839283, 'book': 'draftkings'}]",[],[],"{'pts': 2.13, 'reb': 0.915, 'ast': 0.4549999999999999, 'threes': 0.0, 'stl': 0.176, 'blk': 0.144, 'tov': 0.48, 'pra': 3.5, 'pr': 3.045, 'pa': 2.585, 'ra': 1.3699999999999999}","[{'market': 'pr', 'side': 'UNDER', 'line': 14.5, 'price': -135.0, 'edge': 0.0764390359300462, 'ev': 0.1330605440263768, 'ev_pct': 13.30605440263768, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 5.5, 'price': -120.0, 'edge': 0.05869958332259695, 'ev': 0.1076159027580944, 'ev_pct': 10.761590275809441, 'book': 'fanduel'}]","{'market': 'pr', 'side': 'UNDER', 'line': 14.5, 'price': -135.0, 'edge': 0.0764390359300462, 'ev': 0.1330605440263768, 'ev_pct': 13.30605440263768, 'book': 'draftkings'}",model 3.0 vs line 14.5 (-11.5),3.045,"['EV 13.3%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
