date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2026-05-28,2026-05-27T15:55:27.967882+00:00,4065870,Jackie Young,LVA,ast,UNDER,5.5,-105,0.5121951219512195,0.5675462820004499,0.8812028556127552,0.05535116004923035,0.10806655057230685,williamhill_us,Caesars,2026-05-29T00:10:00Z,Dallas Wings,Las Vegas Aces
2026-05-28,2026-05-27T15:55:27.967882+00:00,4065870,Jackie Young,LVA,ast,UNDER,5.5,-106,0.5145631067961165,0.5695590691186123,0.8812028556127552,0.05499596232249582,0.10687894564560507,draftkings,DraftKings,2026-05-29T00:10:00Z,Dallas Wings,Las Vegas Aces
2026-05-28,2026-05-27T15:55:27.967882+00:00,4065870,Jackie Young,LVA,ast,UNDER,5.5,-108,0.5192307692307693,0.5735265821880672,0.8812028556127552,0.054295812957297906,0.10456971384368496,fanduel,FanDuel,2026-05-29T00:10:00Z,Dallas Wings,Las Vegas Aces
2026-05-28,2026-05-27T15:55:27.967882+00:00,3906949,Jessica Shepard,DAL,ast,OVER,4.5,-149,0.5983935742971888,0.6336808969742495,0.8336423921442601,0.035287322677060695,0.058970089574416906,draftkings,DraftKings,2026-05-29T00:10:00Z,Dallas Wings,Las Vegas Aces
2026-05-28,2026-05-27T15:55:27.967882+00:00,3906949,Jessica Shepard,DAL,ast,OVER,4.5,-152,0.6031746031746031,0.6377447715200517,0.8336423921442601,0.03457016834544857,0.057313700151664704,williamhill_us,Caesars,2026-05-29T00:10:00Z,Dallas Wings,Las Vegas Aces
2026-05-28,2026-05-27T15:55:27.967882+00:00,3906949,Jessica Shepard,DAL,ast,OVER,4.5,-158,0.6124031007751938,0.6455889944805537,0.8336423921442601,0.03318589370535996,0.05418962389862575,fanduel,FanDuel,2026-05-29T00:10:00Z,Dallas Wings,Las Vegas Aces
2026-05-28,2026-05-27T15:55:27.967882+00:00,4433730,Paige Bueckers,DAL,ast,UNDER,5.5,-162,0.6183206106870229,0.650984458317889,0.8360795948927968,0.03266384763086605,0.052826716538808105,draftkings,DraftKings,2026-05-29T00:10:00Z,Dallas Wings,Las Vegas Aces
2026-05-28,2026-05-27T15:55:27.967882+00:00,4433403,Caitlin Clark,IND,ast,UNDER,8.5,101,0.4975124378109453,0.5233935296623514,0.6700530501536529,0.025881091851406135,0.052020994621326366,draftkings,DraftKings,2026-05-29T02:10:00Z,Golden State Valkyries,Indiana Fever
2026-05-28,2026-05-27T15:55:27.967882+00:00,4433403,Caitlin Clark,IND,ast,UNDER,8.5,101,0.4975124378109453,0.5233935296623514,0.6700530501536529,0.025881091851406135,0.052020994621326366,williamhill_us,Caesars,2026-05-29T02:10:00Z,Golden State Valkyries,Indiana Fever
2026-05-28,2026-05-27T15:55:27.967882+00:00,4433730,Paige Bueckers,DAL,ast,UNDER,5.5,-164,0.6212121212121212,0.6534422422642225,0.8360795948927968,0.032230121052101324,0.051882633888748475,williamhill_us,Caesars,2026-05-29T00:10:00Z,Dallas Wings,Las Vegas Aces
2026-05-28,2026-05-27T15:55:27.967882+00:00,4433403,Caitlin Clark,IND,ast,UNDER,8.5,-102,0.504950495049505,0.5297158783151271,0.6700530501536529,0.024765383265622165,0.04904517078093795,fanduel,FanDuel,2026-05-29T02:10:00Z,Golden State Valkyries,Indiana Fever
2026-05-28,2026-05-27T15:55:27.967882+00:00,4398935,Veronica Burton,GSV,ast,UNDER,6.5,-162,0.6183206106870229,0.6481370400678781,0.8170968065593907,0.02981642938085516,0.04822163270237073,draftkings,DraftKings,2026-05-29T02:10:00Z,Golden State Valkyries,Indiana Fever
2026-05-28,2026-05-27T15:55:27.967882+00:00,2529122,Chelsea Gray,LVA,ast,OVER,6.5,-102,0.504950495049505,0.5283898820262767,0.6612130748946499,0.023439386976771726,0.046419178130469474,fanduel,FanDuel,2026-05-29T00:10:00Z,Dallas Wings,Las Vegas Aces
2026-05-28,2026-05-27T15:55:27.967882+00:00,2529122,Chelsea Gray,LVA,ast,OVER,6.5,-104,0.5098039215686274,0.5325152945675308,0.6612130748946499,0.022711372998903356,0.044549231651695,williamhill_us,Caesars,2026-05-29T00:10:00Z,Dallas Wings,Las Vegas Aces
2026-05-28,2026-05-27T15:55:27.967882+00:00,2529122,Chelsea Gray,LVA,ast,OVER,6.5,-105,0.5121951219512195,0.5345478148927341,0.6612130748946499,0.02235269294151454,0.04364097193343319,draftkings,DraftKings,2026-05-29T00:10:00Z,Dallas Wings,Las Vegas Aces
2026-05-28,2026-05-27T15:55:27.967882+00:00,4398935,Veronica Burton,GSV,ast,UNDER,5.5,118,0.45871559633027525,0.4738414517705288,0.5595546325986321,0.015125855440253522,0.03297436485975269,fanduel,FanDuel,2026-05-29T02:10:00Z,Golden State Valkyries,Indiana Fever
2026-05-28,2026-05-27T15:55:27.967882+00:00,4398935,Veronica Burton,GSV,ast,UNDER,5.5,118,0.45871559633027525,0.4738414517705288,0.5595546325986321,0.015125855440253522,0.03297436485975269,williamhill_us,Caesars,2026-05-29T02:10:00Z,Golden State Valkyries,Indiana Fever
2026-05-28,2026-05-27T15:55:27.967882+00:00,4433730,Paige Bueckers,DAL,ast,UNDER,4.5,122,0.45045045045045046,0.4622650656625791,0.5292145518646412,0.01181461521212862,0.026228445770925535,fanduel,FanDuel,2026-05-29T00:10:00Z,Dallas Wings,Las Vegas Aces
2026-05-28,2026-05-27T15:55:27.967882+00:00,3149391,A'ja Wilson,LVA,ast,OVER,2.5,-162,0.6183206106870229,0.6338819382948855,0.7220627947394398,0.015561327607862552,0.025167085390493782,fanduel,FanDuel,2026-05-29T00:10:00Z,Dallas Wings,Las Vegas Aces
2026-05-28,2026-05-27T15:55:27.967882+00:00,3142328,Gabby Williams,GSV,ast,UNDER,2.5,109,0.4784688995215311,0.48213709287225537,0.5029235218596928,0.0036681933507242692,0.0076665241030137166,draftkings,DraftKings,2026-05-29T02:10:00Z,Golden State Valkyries,Indiana Fever
2026-05-28,2026-05-27T15:55:27.967882+00:00,3149391,A'ja Wilson,LVA,ast,UNDER,3.5,-181,0.6441281138790036,0.646429539001918,0.6594709480317666,0.0023014251229144245,0.0035729307156848744,draftkings,DraftKings,2026-05-29T00:10:00Z,Dallas Wings,Las Vegas Aces
2026-05-28,2026-05-27T15:55:27.967882+00:00,3149391,A'ja Wilson,LVA,ast,UNDER,3.5,-190,0.6551724137931034,0.6558171939289029,0.6594709480317666,0.0006447801357994942,0.0009841381020097018,williamhill_us,Caesars,2026-05-29T00:10:00Z,Dallas Wings,Las Vegas Aces
2026-05-28,2026-05-27T15:55:27.967882+00:00,4432831,Aliyah Boston,IND,dd,YES,,272,0.26881720430107525,0.4429021831666055,0.4429021831666055,0.17408497886553026,0.6475961213797727,draftkings,DraftKings,2026-05-29T02:10:00Z,Golden State Valkyries,Indiana Fever
2026-05-28,2026-05-27T15:55:27.967882+00:00,4432831,Aliyah Boston,IND,dd,YES,,260,0.2777777777777778,0.4429021831666055,0.4429021831666055,0.16512440538882772,0.59444785939978,fanduel,FanDuel,2026-05-29T02:10:00Z,Golden State Valkyries,Indiana Fever
