date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,total,bookmaker,home_tri,away_tri
2026-06-12,25,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,williamhill_us,WSH,TOR
2026-06-12,26,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,williamhill_us,WSH,TOR
2026-06-12,27,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,williamhill_us,WSH,TOR
2026-06-12,28,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,williamhill_us,WSH,TOR
2026-06-12,29,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,williamhill_us,WSH,TOR
2026-06-12,30,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,williamhill_us,WSH,TOR
2026-06-12,31,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betmgm,WSH,TOR
2026-06-12,32,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betmgm,WSH,TOR
2026-06-12,33,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betmgm,WSH,TOR
2026-06-12,34,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betmgm,WSH,TOR
2026-06-12,35,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betmgm,WSH,TOR
2026-06-12,36,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betmgm,WSH,TOR
2026-06-12,37,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betrivers,WSH,TOR
2026-06-12,38,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betrivers,WSH,TOR
2026-06-12,39,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betrivers,WSH,TOR
2026-06-12,40,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betrivers,WSH,TOR
2026-06-12,41,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betrivers,WSH,TOR
2026-06-12,42,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betrivers,WSH,TOR
2026-06-12,43,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,lowvig,WSH,TOR
2026-06-12,44,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,lowvig,WSH,TOR
2026-06-12,45,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,lowvig,WSH,TOR
2026-06-12,46,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,lowvig,WSH,TOR
2026-06-12,47,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,lowvig,WSH,TOR
2026-06-12,48,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,lowvig,WSH,TOR
2026-06-12,49,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betonlineag,WSH,TOR
2026-06-12,50,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betonlineag,WSH,TOR
2026-06-12,51,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betonlineag,WSH,TOR
2026-06-12,52,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betonlineag,WSH,TOR
2026-06-12,53,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betonlineag,WSH,TOR
2026-06-12,54,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betonlineag,WSH,TOR
2026-06-12,55,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,bovada,WSH,TOR
2026-06-12,56,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,bovada,WSH,TOR
2026-06-12,57,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,bovada,WSH,TOR
2026-06-12,58,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,bovada,WSH,TOR
2026-06-12,59,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,bovada,WSH,TOR
2026-06-12,60,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,bovada,WSH,TOR
2026-06-12,61,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betus,WSH,TOR
2026-06-12,62,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betus,WSH,TOR
2026-06-12,63,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betus,WSH,TOR
2026-06-12,64,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betus,WSH,TOR
2026-06-12,65,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betus,WSH,TOR
2026-06-12,66,Washington Mystics,Toronto Tempo,2026-06-12T23:30:00Z,,,,,,betus,WSH,TOR
2026-06-12,67,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,fanduel,SEA,GSV
2026-06-12,68,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,fanduel,SEA,GSV
2026-06-12,69,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,fanduel,SEA,GSV
2026-06-12,70,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,fanduel,SEA,GSV
2026-06-12,71,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,fanduel,SEA,GSV
2026-06-12,72,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,fanduel,SEA,GSV
2026-06-12,73,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,draftkings,SEA,GSV
2026-06-12,74,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,draftkings,SEA,GSV
2026-06-12,75,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,draftkings,SEA,GSV
2026-06-12,76,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,draftkings,SEA,GSV
2026-06-12,77,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,draftkings,SEA,GSV
2026-06-12,78,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,draftkings,SEA,GSV
2026-06-12,79,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,mybookieag,SEA,GSV
2026-06-12,80,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,mybookieag,SEA,GSV
2026-06-12,81,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,mybookieag,SEA,GSV
2026-06-12,82,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,mybookieag,SEA,GSV
2026-06-12,83,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,mybookieag,SEA,GSV
2026-06-12,84,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,mybookieag,SEA,GSV
2026-06-12,85,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,fanatics,SEA,GSV
2026-06-12,86,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,fanatics,SEA,GSV
2026-06-12,87,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,fanatics,SEA,GSV
2026-06-12,88,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,fanatics,SEA,GSV
2026-06-12,89,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,fanatics,SEA,GSV
2026-06-12,90,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,fanatics,SEA,GSV
2026-06-12,91,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,williamhill_us,SEA,GSV
2026-06-12,92,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,williamhill_us,SEA,GSV
2026-06-12,93,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,williamhill_us,SEA,GSV
2026-06-12,94,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,williamhill_us,SEA,GSV
2026-06-12,95,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,williamhill_us,SEA,GSV
2026-06-12,96,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,williamhill_us,SEA,GSV
2026-06-12,97,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betmgm,SEA,GSV
2026-06-12,98,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betmgm,SEA,GSV
2026-06-12,99,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betmgm,SEA,GSV
2026-06-12,100,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betmgm,SEA,GSV
2026-06-12,101,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betmgm,SEA,GSV
2026-06-12,102,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betmgm,SEA,GSV
2026-06-12,103,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betrivers,SEA,GSV
2026-06-12,104,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betrivers,SEA,GSV
2026-06-12,105,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betrivers,SEA,GSV
2026-06-12,106,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betrivers,SEA,GSV
2026-06-12,107,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betrivers,SEA,GSV
2026-06-12,108,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betrivers,SEA,GSV
2026-06-12,109,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,lowvig,SEA,GSV
2026-06-12,110,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,lowvig,SEA,GSV
2026-06-12,111,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,lowvig,SEA,GSV
2026-06-12,112,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,lowvig,SEA,GSV
2026-06-12,113,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,lowvig,SEA,GSV
2026-06-12,114,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,lowvig,SEA,GSV
2026-06-12,115,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betonlineag,SEA,GSV
2026-06-12,116,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betonlineag,SEA,GSV
2026-06-12,117,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betonlineag,SEA,GSV
2026-06-12,118,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betonlineag,SEA,GSV
2026-06-12,119,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betonlineag,SEA,GSV
2026-06-12,120,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betonlineag,SEA,GSV
2026-06-12,121,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,bovada,SEA,GSV
2026-06-12,122,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,bovada,SEA,GSV
2026-06-12,123,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,bovada,SEA,GSV
2026-06-12,124,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,bovada,SEA,GSV
2026-06-12,125,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,bovada,SEA,GSV
2026-06-12,126,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,bovada,SEA,GSV
2026-06-12,127,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betus,SEA,GSV
2026-06-12,128,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betus,SEA,GSV
2026-06-12,129,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betus,SEA,GSV
2026-06-12,130,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betus,SEA,GSV
2026-06-12,131,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betus,SEA,GSV
2026-06-12,132,Seattle Storm,Golden State Valkyries,2026-06-13T02:00:00Z,,,,,,betus,SEA,GSV
