game_id,gameId,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,MIN,PTS,REB,AST,STL,BLK,TOV,OREB,DREB,PF,FGM,FGA,FG3M,FG3A,FTM,FTA,PLUS_MINUS,STARTER,START_POSITION,source,date
401736276,401736276,SEA,1068,Nneka Ogwumike,19.0,26,3,3,0,0,0,0,3,3,11,13,4,5,0,0,17.0,True,F,espn,2025-07-28
401736276,401736276,SEA,3142328,Gabby Williams,24.0,16,2,2,3,0,1,0,2,0,7,11,0,2,2,2,27.0,True,F,espn,2025-07-28
401736276,401736276,SEA,4420318,Ezi Magbegor,17.0,10,5,3,1,4,0,1,4,3,4,5,0,0,2,2,20.0,True,F,espn,2025-07-28
401736276,401736276,SEA,2491205,Skylar Diggins,23.0,11,12,11,0,2,1,0,12,2,4,6,0,1,3,5,23.0,True,G,espn,2025-07-28
401736276,401736276,SEA,2491214,Erica Wheeler,21.0,8,3,5,1,1,4,0,3,2,3,8,2,4,0,0,15.0,True,G,espn,2025-07-28
401736276,401736276,SEA,924,Alysha Clark,19.0,4,2,3,1,0,1,1,1,2,2,2,0,0,0,0,-5.0,False,,espn,2025-07-28
401736276,401736276,SEA,4433643,Mackenzie Holmes,6.0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,-12.0,False,,espn,2025-07-28
401736276,401736276,SEA,5220150,Dominique Malonga,25.0,12,6,0,1,1,2,0,6,2,6,12,0,0,0,0,0.0,False,,espn,2025-07-28
401736276,401736276,SEA,2984741,Tiffany Mitchell,15.0,3,0,1,0,0,2,0,0,4,1,2,0,0,1,1,14.0,False,,espn,2025-07-28
401736276,401736276,SEA,3058892,Lexie Brown,19.0,3,3,2,0,0,2,1,2,1,1,5,1,5,0,0,-8.0,False,,espn,2025-07-28
401736276,401736276,SEA,4432832,Zia Cooke,12.0,8,0,0,0,0,2,0,0,3,3,4,2,3,0,0,-11.0,False,,espn,2025-07-28
401736276,401736276,SEA,3917453,Katie Lou Samuelson,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-07-28
401736276,401736276,CON,4684384,Aneesah Morrow,17.0,9,7,1,1,0,1,1,6,1,3,7,1,3,2,2,-15.0,True,F,espn,2025-07-28
401736276,401736276,CON,918,Tina Charles,23.0,11,4,2,0,0,0,1,3,1,2,5,0,0,7,8,-26.0,True,C,espn,2025-07-28
401736276,401736276,CON,2529185,Bria Hartley,30.0,17,1,4,0,0,1,0,1,2,4,12,2,4,7,8,1.0,True,G,espn,2025-07-28
401736276,401736276,CON,3904576,Marina Mabrey,17.0,8,2,2,0,0,4,0,2,2,4,10,0,1,0,0,-19.0,True,G,espn,2025-07-28
401736276,401736276,CON,4433514,Saniya Rivers,13.0,5,0,1,0,0,2,0,0,0,2,7,1,2,0,0,-16.0,True,G,espn,2025-07-28
401736276,401736276,CON,2529125,Haley Peters,11.0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,-1.0,False,,espn,2025-07-28
401736276,401736276,CON,4398966,Olivia Nelson-Ododa,25.0,10,6,2,3,2,0,1,5,0,4,8,0,0,2,3,-2.0,False,,espn,2025-07-28
401736276,401736276,CON,4433792,Rayah Marshall,5.0,5,0,0,1,0,0,0,0,0,2,3,0,0,1,1,12.0,False,,espn,2025-07-28
401736276,401736276,CON,3058908,Lindsay Allen,7.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-11.0,False,,espn,2025-07-28
401736276,401736276,CON,4432865,Jacy Sheldon,26.0,11,3,2,0,0,1,0,3,3,4,6,3,3,0,0,-1.0,False,,espn,2025-07-28
401736276,401736276,CON,5208981,Leila Lacan,22.0,9,2,4,2,0,2,0,2,3,2,6,1,2,4,4,-6.0,False,,espn,2025-07-28
401736276,401736276,CON,5279789,Mamignan Toure,6.0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,4.0,False,,espn,2025-07-28
401736277,401736277,NYL,2566453,Isabelle Harrison,17.0,10,4,0,0,0,1,2,2,0,3,5,0,0,4,6,-12.0,True,F,espn,2025-07-28
401736277,401736277,NYL,4683006,Leonie Fiebich,30.0,9,4,0,1,1,1,0,4,0,3,8,1,5,2,2,-4.0,True,F,espn,2025-07-28
401736277,401736277,NYL,2999101,Jonquel Jones,30.0,18,7,2,0,0,0,1,6,1,6,16,2,6,4,4,-10.0,True,C,espn,2025-07-28
401736277,401736277,NYL,2529137,Natasha Cloud,33.0,4,3,8,1,0,0,0,3,5,2,6,0,2,0,0,3.0,True,G,espn,2025-07-28
401736277,401736277,NYL,4066533,Sabrina Ionescu,31.0,17,4,5,1,0,5,0,4,2,5,13,1,5,6,7,-17.0,True,G,espn,2025-07-28
401736277,401736277,NYL,3099736,Stephanie Talbot,24.0,10,6,3,2,3,2,1,5,3,4,4,1,1,1,3,2.0,False,,espn,2025-07-28
401736277,401736277,NYL,2327695,Rebekah Gardner,16.0,5,5,1,0,0,2,1,4,0,1,3,1,2,2,2,5.0,False,,espn,2025-07-28
401736277,401736277,NYL,4038379,Marine Johannes,19.0,9,0,5,1,1,1,0,0,1,4,9,1,5,0,0,-9.0,False,,espn,2025-07-28
401736277,401736277,NYL,4433386,Jaylyn Sherrod,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,False,,espn,2025-07-28
401736277,401736277,DAL,4682797,Luisa Geiselsoder,23.0,14,3,1,2,1,1,0,3,2,6,9,2,4,0,0,7.0,True,C,espn,2025-07-28
401736277,401736277,DAL,3904577,Arike Ogunbowale,32.0,20,1,14,1,0,1,0,1,1,7,15,2,7,4,5,11.0,True,G,espn,2025-07-28
401736277,401736277,DAL,4433730,Paige Bueckers,30.0,20,6,4,3,0,1,2,4,2,7,12,2,4,4,4,10.0,True,G,espn,2025-07-28
401736277,401736277,DAL,4434015,JJ Quinerly,17.0,2,3,1,0,0,1,1,2,3,1,6,0,2,0,0,8.0,True,G,espn,2025-07-28
401736277,401736277,DAL,4595910,Haley Jones,26.0,8,3,2,1,0,4,2,1,2,3,8,0,2,2,2,9.0,True,G,espn,2025-07-28
401736277,401736277,DAL,3142055,Myisha Hines-Allen,14.0,4,2,2,1,0,1,0,2,3,2,4,0,0,0,0,1.0,False,,espn,2025-07-28
401736277,401736277,DAL,4336633,Li Yueru,17.0,8,7,1,0,1,0,1,6,3,4,5,0,0,0,0,3.0,False,,espn,2025-07-28
401736277,401736277,DAL,4066548,DiJonai Carrington,17.0,9,9,1,0,1,0,1,8,0,3,10,0,2,3,3,1.0,False,,espn,2025-07-28
401736277,401736277,DAL,4398899,Grace Berger,13.0,4,4,1,0,0,0,1,3,1,2,4,0,2,0,0,5.0,False,,espn,2025-07-28
