date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,total,bookmaker,home_tri,away_tri
2026-06-06,1,Atlanta Dream,Washington Mystics,2026-06-06T22:00:00Z,-340.5478310801552,340.5478310801552,-9.0,9.0,160.5,oddsapi_consensus,ATL,WSH
2026-06-06,2,New York Liberty,Indiana Fever,2026-06-07T00:00:00Z,-131.53439778137695,131.53439778137695,-2.5,2.5,175.0,oddsapi_consensus,NYL,IND
