game_id,gameId,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,MIN,PTS,REB,AST,STL,BLK,TOV,OREB,DREB,PF,FGM,FGA,FG3M,FG3A,FTM,FTA,PLUS_MINUS,STARTER,START_POSITION,source,date
401736373,401736373,IND,4433403,Caitlin Clark,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-02
401736373,401736373,PHX,2529140,Alyssa Thomas,34.0,23,9,9,0,0,6,0,9,1,9,17,0,0,5,8,8.0,True,F,espn,2025-09-02
401736373,401736373,PHX,4068042,Natasha Mack,23.0,4,10,0,1,1,0,5,5,1,2,5,0,0,0,0,10.0,True,F,espn,2025-09-02
401736373,401736373,PHX,4281929,Satou Sabally,23.0,13,2,1,1,0,0,0,2,1,4,9,1,2,4,4,8.0,True,F,espn,2025-09-02
401736373,401736373,PHX,2998938,Kahleah Copper,28.0,11,3,0,1,0,2,0,3,1,4,10,1,5,2,3,0.0,True,G,espn,2025-09-02
401736373,401736373,PHX,5274110,Monique Akoa Makani,22.0,3,3,6,2,1,0,0,3,2,1,5,1,4,0,0,6.0,True,G,espn,2025-09-02
401736373,401736373,PHX,869,DeWanna Bonner,25.0,19,4,1,0,0,1,1,3,2,6,11,1,4,6,6,-7.0,False,,espn,2025-09-02
401736373,401736373,PHX,3142087,Kathryn Westbeld,16.0,2,3,0,0,1,0,0,3,2,1,4,0,3,0,0,-1.0,False,,espn,2025-09-02
401736373,401736373,PHX,887,Sami Whitcomb,24.0,10,2,7,1,0,0,0,2,1,3,3,2,2,2,2,11.0,False,,espn,2025-09-02
401736373,401736373,PHX,4399342,Lexi Held,5.0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,-5.0,False,,espn,2025-09-02
401736373,401736373,PHX,3916514,Kalani Brown,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-02
401736373,401736373,PHX,3920741,Kitija Laksa,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-02
401736373,401736373,PHX,4282168,Kiana Williams,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,,espn,2025-09-02
